category,brand,customer_segment,store_type,salesperson_role,sum_amount,count,avg_amount,min_amount,max_amount
Groceries,Britannia,Online Shopper,Large Malls / Complexes,Senior Salesperson,634546.91,229,2770.95,525.08,4986.10
Groceries,Britannia,Online Shopper,Small Stores / Shops,Manager,931315.07,327,2848.06,580.21,4986.06
Groceries,Britannia,Online Shopper,Small Stores / Shops,Sales Associate,804599.37,298,2700.00,502.57,4997.84
Groceries,Britannia,Online Shopper,Small Stores / Shops,Salesperson,792826.45,294,2696.69,500.65,4990.08
Groceries,Britannia,Online Shopper,Small Stores / Shops,Senior Salesperson,653259.94,235,2779.83,535.70,4977.21
Groceries,Britannia,Online Shopper,Supermarkets ,Manager,641314.07,250,2565.26,503.33,4970.47
Groceries,Britannia,Online Shopper,Supermarkets ,Sales Associate,817799.16,300,2726.00,529.52,4967.72
Groceries,Britannia,Online Shopper,Supermarkets ,Salesperson,911414.42,338,2696.49,510.75,4993.28
Groceries,Britannia,Online Shopper,Supermarkets ,Senior Salesperson,751845.63,269,2794.97,512.39,4971.10
Groceries,Britannia,Premium Shopper,Large Malls / Complexes,Manager,659237.44,232,2841.54,518.06,4998.94
Groceries,Britannia,Premium Shopper,Large Malls / Complexes,Sales Associate,847249.32,306,2768.79,530.79,4989.58
Groceries,Britannia,Premium Shopper,Large Malls / Complexes,Salesperson,782901.54,281,2786.13,550.06,4997.76
Groceries,Britannia,Premium Shopper,Large Malls / Complexes,Senior Salesperson,613328.31,230,2666.64,500.98,4974.11
Groceries,Britannia,Premium Shopper,Small Stores / Shops,Manager,745414.21,279,2671.74,500.31,4996.87
Groceries,Britannia,Premium Shopper,Small Stores / Shops,Sales Associate,809641.61,304,2663.29,502.12,4996.19
Groceries,Britannia,Premium Shopper,Small Stores / Shops,Salesperson,792776.71,297,2669.28,505.45,4993.04
Groceries,Britannia,Premium Shopper,Small Stores / Shops,Senior Salesperson,633387.42,235,2695.27,508.47,4966.13
Groceries,Britannia,Premium Shopper,Supermarkets ,Manager,765902.95,276,2775.01,539.59,4992.34
Groceries,Britannia,Premium Shopper,Supermarkets ,Sales Associate,754154.60,278,2712.79,518.95,4977.49
Groceries,Britannia,Premium Shopper,Supermarkets ,Salesperson,759035.35,294,2581.75,522.66,4986.12
Groceries,Britannia,Premium Shopper,Supermarkets ,Senior Salesperson,717317.09,265,2706.86,524.29,4985.97
Groceries,Kellogg's,Budget Shopper,Large Malls / Complexes,Manager,717520.89,266,2697.45,522.36,4985.95
Groceries,Kellogg's,Budget Shopper,Large Malls / Complexes,Sales Associate,759928.95,274,2773.46,522.30,4994.74
Groceries,Kellogg's,Budget Shopper,Large Malls / Complexes,Salesperson,754538.42,281,2685.19,500.73,4992.48
Groceries,Kellogg's,Budget Shopper,Large Malls / Complexes,Senior Salesperson,670490.02,234,2865.34,508.38,4984.62
Groceries,Kellogg's,Budget Shopper,Small Stores / Shops,Manager,797553.87,292,2731.35,500.68,4983.61
Groceries,Kellogg's,Budget Shopper,Small Stores / Shops,Sales Associate,794527.24,293,2711.70,503.94,4995.84
Groceries,Kellogg's,Budget Shopper,Small Stores / Shops,Salesperson,821185.67,299,2746.44,530.93,4977.69
Groceries,Kellogg's,Budget Shopper,Small Stores / Shops,Senior Salesperson,730452.03,260,2809.43,523.86,4998.35
Groceries,Kellogg's,Budget Shopper,Supermarkets ,Manager,759309.47,268,2833.24,508.08,4947.52
Groceries,Kellogg's,Budget Shopper,Supermarkets ,Sales Associate,796442.11,294,2708.99,512.07,4993.66
Groceries,Kellogg's,Budget Shopper,Supermarkets ,Salesperson,876664.07,300,2922.21,546.88,4983.29
Groceries,Kellogg's,Budget Shopper,Supermarkets ,Senior Salesperson,651969.79,239,2727.91,528.19,4959.60
Groceries,Kellogg's,Churn Risk,Large Malls / Complexes,Manager,827276.36,302,2739.33,535.13,4985.85
Groceries,Kellogg's,Churn Risk,Large Malls / Complexes,Sales Associate,784810.61,299,2624.78,501.42,4998.93
Groceries,Kellogg's,Churn Risk,Large Malls / Complexes,Salesperson,890575.99,316,2818.28,518.42,4985.55
Groceries,Kellogg's,Churn Risk,Large Malls / Complexes,Senior Salesperson,667840.33,239,2794.31,523.26,4980.35
Groceries,Kellogg's,Churn Risk,Small Stores / Shops,Manager,735597.46,260,2829.22,504.29,4998.35
Groceries,Kellogg's,Churn Risk,Small Stores / Shops,Sales Associate,857724.60,309,2775.81,503.77,4981.18
Groceries,Kellogg's,Churn Risk,Small Stores / Shops,Salesperson,809097.43,294,2752.03,512.47,4983.76
Groceries,Kellogg's,Churn Risk,Small Stores / Shops,Senior Salesperson,706888.26,263,2687.79,519.00,4982.62
Groceries,Kellogg's,Churn Risk,Supermarkets ,Manager,712492.19,262,2719.44,516.45,4994.26
Groceries,Kellogg's,Churn Risk,Supermarkets ,Sales Associate,732534.46,271,2703.08,507.64,4997.22
Groceries,Kellogg's,Churn Risk,Supermarkets ,Salesperson,913751.46,331,2760.58,540.18,4999.85
Groceries,Kellogg's,Churn Risk,Supermarkets ,Senior Salesperson,709573.70,251,2826.99,511.91,4971.38
Groceries,Kellogg's,Deal Seeker,Large Malls / Complexes,Manager,826766.05,293,2821.73,519.68,4983.96
Groceries,Kellogg's,Deal Seeker,Large Malls / Complexes,Sales Associate,751418.14,261,2879.00,503.08,4981.11
Groceries,Kellogg's,Deal Seeker,Large Malls / Complexes,Salesperson,843747.90,290,2909.48,537.32,4991.67
Groceries,Kellogg's,Deal Seeker,Large Malls / Complexes,Senior Salesperson,643806.75,233,2763.12,501.79,4984.90
Groceries,Kellogg's,Deal Seeker,Small Stores / Shops,Manager,695293.99,261,2663.96,525.40,4995.66
Groceries,Kellogg's,Deal Seeker,Small Stores / Shops,Sales Associate,864531.19,317,2727.23,530.94,4995.00
Groceries,Kellogg's,Deal Seeker,Small Stores / Shops,Salesperson,851392.83,312,2728.82,507.78,4998.59
Groceries,Kellogg's,Deal Seeker,Small Stores / Shops,Senior Salesperson,687244.83,246,2793.68,519.33,4999.80
Groceries,Kellogg's,Deal Seeker,Supermarkets ,Manager,833495.62,302,2759.92,506.03,4965.63
Groceries,Kellogg's,Deal Seeker,Supermarkets ,Sales Associate,813312.12,300,2711.04,504.50,4994.08
Groceries,Kellogg's,Deal Seeker,Supermarkets ,Salesperson,782828.35,279,2805.84,508.47,4995.22
Groceries,Kellogg's,Deal Seeker,Supermarkets ,Senior Salesperson,735880.13,273,2695.53,546.16,4978.85
Groceries,Kellogg's,First-time Buyer,Large Malls / Complexes,Manager,717741.82,274,2619.50,518.31,4998.17
Groceries,Kellogg's,First-time Buyer,Large Malls / Complexes,Sales Associate,782391.03,284,2754.90,521.20,4999.20
Groceries,Kellogg's,First-time Buyer,Large Malls / Complexes,Salesperson,722843.12,258,2801.72,507.89,4939.12
Groceries,Kellogg's,First-time Buyer,Large Malls / Complexes,Senior Salesperson,702777.44,261,2692.63,518.09,4991.43
Groceries,Kellogg's,First-time Buyer,Small Stores / Shops,Manager,694794.08,251,2768.10,540.23,4982.90
Groceries,Kellogg's,First-time Buyer,Small Stores / Shops,Sales Associate,829463.45,289,2870.12,526.65,4983.65
Groceries,Kellogg's,First-time Buyer,Small Stores / Shops,Salesperson,749681.71,271,2766.35,500.64,4979.99
Groceries,Kellogg's,First-time Buyer,Small Stores / Shops,Senior Salesperson,739449.01,263,2811.59,542.92,4974.03
Groceries,Kellogg's,First-time Buyer,Supermarkets ,Manager,804377.32,296,2717.49,533.83,4984.48
Groceries,Kellogg's,First-time Buyer,Supermarkets ,Sales Associate,821526.89,297,2766.08,518.53,4997.39
Groceries,Kellogg's,First-time Buyer,Supermarkets ,Salesperson,929053.82,327,2841.14,508.35,4979.79
Groceries,Kellogg's,First-time Buyer,Supermarkets ,Senior Salesperson,732550.43,265,2764.34,505.75,4996.77
Groceries,Kellogg's,High Value,Large Malls / Complexes,Manager,743392.03,261,2848.25,541.11,4998.78
Groceries,Kellogg's,High Value,Large Malls / Complexes,Sales Associate,781279.02,280,2790.28,511.29,4997.12
Groceries,Kellogg's,High Value,Large Malls / Complexes,Salesperson,712469.27,272,2619.37,504.20,4974.16
Groceries,Kellogg's,High Value,Large Malls / Complexes,Senior Salesperson,580962.12,225,2582.05,500.54,4998.64
Groceries,Kellogg's,High Value,Small Stores / Shops,Manager,707878.21,265,2671.24,500.95,4983.63
Groceries,Kellogg's,High Value,Small Stores / Shops,Sales Associate,847488.06,310,2733.83,523.62,4983.54
Groceries,Kellogg's,High Value,Small Stores / Shops,Salesperson,851848.97,324,2629.16,516.12,4991.82
Groceries,Kellogg's,High Value,Small Stores / Shops,Senior Salesperson,754088.62,257,2934.20,518.81,4981.65
Groceries,Kellogg's,High Value,Supermarkets ,Manager,850596.78,298,2854.35,508.52,4980.80
Groceries,Kellogg's,High Value,Supermarkets ,Sales Associate,861054.53,317,2716.26,503.26,4994.94
Groceries,Kellogg's,High Value,Supermarkets ,Salesperson,849012.42,308,2756.53,516.73,4901.79
Groceries,Kellogg's,High Value,Supermarkets ,Senior Salesperson,659792.44,232,2843.93,545.23,4986.40
Groceries,Kellogg's,In-Store Regular,Large Malls / Complexes,Manager,675287.48,234,2885.84,518.02,4971.15
Groceries,Kellogg's,In-Store Regular,Large Malls / Complexes,Sales Associate,739626.77,271,2729.25,509.54,4991.58
Groceries,Kellogg's,In-Store Regular,Large Malls / Complexes,Salesperson,791190.73,281,2815.63,541.19,4997.53
Groceries,Kellogg's,In-Store Regular,Large Malls / Complexes,Senior Salesperson,710078.83,241,2946.39,569.90,4991.85
Groceries,Kellogg's,In-Store Regular,Small Stores / Shops,Manager,810287.64,280,2893.88,519.69,4995.38
Groceries,Kellogg's,In-Store Regular,Small Stores / Shops,Sales Associate,752438.41,265,2839.39,518.43,4994.70
Groceries,Kellogg's,In-Store Regular,Small Stores / Shops,Salesperson,788758.68,289,2729.27,513.62,4981.40
Groceries,Kellogg's,In-Store Regular,Small Stores / Shops,Senior Salesperson,653592.06,241,2712.00,511.78,4966.13
Groceries,Kellogg's,In-Store Regular,Supermarkets ,Manager,812297.31,301,2698.66,516.63,4999.58
Groceries,Kellogg's,In-Store Regular,Supermarkets ,Sales Associate,822934.34,299,2752.29,504.22,4988.88
Groceries,Kellogg's,In-Store Regular,Supermarkets ,Salesperson,837440.36,303,2763.83,500.16,4999.70
Groceries,Kellogg's,In-Store Regular,Supermarkets ,Senior Salesperson,733489.18,271,2706.60,503.39,4978.01
Groceries,Kellogg's,Loyal Customer,Large Malls / Complexes,Manager,657511.88,250,2630.05,520.10,4995.77
Groceries,Kellogg's,Loyal Customer,Large Malls / Complexes,Sales Associate,769945.79,273,2820.31,522.37,4951.69
Groceries,Kellogg's,Loyal Customer,Large Malls / Complexes,Salesperson,783795.30,280,2799.27,528.20,4986.32
Groceries,Kellogg's,Loyal Customer,Large Malls / Complexes,Senior Salesperson,606938.91,221,2746.33,515.99,4999.96
Groceries,Kellogg's,Loyal Customer,Small Stores / Shops,Manager,770891.93,284,2714.41,500.37,4988.27
Groceries,Kellogg's,Loyal Customer,Small Stores / Shops,Sales Associate,778450.53,285,2731.41,504.34,4995.25
Groceries,Kellogg's,Loyal Customer,Small Stores / Shops,Salesperson,907306.71,332,2732.85,522.29,4999.20
Groceries,Kellogg's,Loyal Customer,Small Stores / Shops,Senior Salesperson,734018.32,263,2790.94,524.52,4999.89
Groceries,Kellogg's,Loyal Customer,Supermarkets ,Manager,693651.45,255,2720.20,517.20,4989.67
Groceries,Kellogg's,Loyal Customer,Supermarkets ,Sales Associate,776241.43,282,2752.63,508.00,4999.73
Groceries,Kellogg's,Loyal Customer,Supermarkets ,Salesperson,812308.13,287,2830.34,519.67,4999.50
Groceries,Kellogg's,Loyal Customer,Supermarkets ,Senior Salesperson,692957.09,252,2749.83,505.38,4961.77
Groceries,Kellogg's,Occasional Shopper,Large Malls / Complexes,Manager,595103.82,224,2656.71,523.57,4977.30
Groceries,Kellogg's,Occasional Shopper,Large Malls / Complexes,Sales Associate,829569.71,292,2840.99,550.74,4979.15
Groceries,Kellogg's,Occasional Shopper,Large Malls / Complexes,Salesperson,736384.16,279,2639.37,523.14,4935.78
Groceries,Kellogg's,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,703140.13,257,2735.95,511.66,4995.35
Groceries,Kellogg's,Occasional Shopper,Small Stores / Shops,Manager,755718.63,280,2699.00,502.08,4965.75
Groceries,Kellogg's,Occasional Shopper,Small Stores / Shops,Sales Associate,806572.29,296,2724.91,531.74,4992.71
Groceries,Kellogg's,Occasional Shopper,Small Stores / Shops,Salesperson,782913.04,299,2618.44,504.51,4992.48
Groceries,Kellogg's,Occasional Shopper,Small Stores / Shops,Senior Salesperson,659355.74,234,2817.76,502.74,4957.58
Groceries,Kellogg's,Occasional Shopper,Supermarkets ,Manager,800060.43,284,2817.11,554.25,4991.74
Groceries,Kellogg's,Occasional Shopper,Supermarkets ,Sales Associate,788378.08,288,2737.42,535.51,4996.77
Groceries,Kellogg's,Occasional Shopper,Supermarkets ,Salesperson,724319.88,273,2653.19,505.05,4962.69
Groceries,Kellogg's,Occasional Shopper,Supermarkets ,Senior Salesperson,732601.99,269,2723.43,511.54,4991.67
Groceries,Kellogg's,Online Shopper,Large Malls / Complexes,Manager,710061.30,259,2741.55,540.08,4986.34
Groceries,Kellogg's,Online Shopper,Large Malls / Complexes,Sales Associate,818217.63,309,2647.95,521.45,4987.53
Groceries,Kellogg's,Online Shopper,Large Malls / Complexes,Salesperson,763606.84,279,2736.94,509.93,4961.74
Groceries,Kellogg's,Online Shopper,Large Malls / Complexes,Senior Salesperson,588205.52,202,2911.91,538.81,4990.17
Groceries,Kellogg's,Online Shopper,Small Stores / Shops,Manager,806355.60,283,2849.31,514.60,4979.05
Groceries,Kellogg's,Online Shopper,Small Stores / Shops,Sales Associate,729960.20,267,2733.93,517.84,4998.79
Groceries,Kellogg's,Online Shopper,Small Stores / Shops,Salesperson,769550.04,275,2798.36,527.47,4975.92
Groceries,Kellogg's,Online Shopper,Small Stores / Shops,Senior Salesperson,756252.90,278,2720.33,505.76,4999.26
Groceries,Kellogg's,Online Shopper,Supermarkets ,Manager,622648.14,228,2730.91,500.12,4943.16
Groceries,Kellogg's,Online Shopper,Supermarkets ,Sales Associate,960749.79,349,2752.86,532.08,4985.99
Groceries,Kellogg's,Online Shopper,Supermarkets ,Salesperson,845626.82,308,2745.54,530.57,4997.53
Groceries,Kellogg's,Online Shopper,Supermarkets ,Senior Salesperson,672700.62,250,2690.80,538.49,4999.82
Groceries,Kellogg's,Premium Shopper,Large Malls / Complexes,Manager,718124.41,271,2649.91,513.24,4997.75
Groceries,Kellogg's,Premium Shopper,Large Malls / Complexes,Sales Associate,773910.08,288,2687.19,521.58,4999.51
Groceries,Kellogg's,Premium Shopper,Large Malls / Complexes,Salesperson,760592.10,268,2838.03,508.82,4999.86
Groceries,Kellogg's,Premium Shopper,Large Malls / Complexes,Senior Salesperson,689491.29,244,2825.78,517.17,4977.90
Groceries,Kellogg's,Premium Shopper,Small Stores / Shops,Manager,744752.12,279,2669.36,507.06,4967.13
Groceries,Kellogg's,Premium Shopper,Small Stores / Shops,Sales Associate,794811.50,297,2676.13,544.56,4937.16
Groceries,Kellogg's,Premium Shopper,Small Stores / Shops,Salesperson,860472.27,310,2775.72,501.56,4990.81
Groceries,Kellogg's,Premium Shopper,Small Stores / Shops,Senior Salesperson,652330.43,236,2764.11,500.73,4968.08
Groceries,Kellogg's,Premium Shopper,Supermarkets ,Manager,836460.54,303,2760.60,508.87,4986.64
Groceries,Kellogg's,Premium Shopper,Supermarkets ,Sales Associate,931705.33,334,2789.54,500.98,4961.13
Groceries,Kellogg's,Premium Shopper,Supermarkets ,Salesperson,804771.79,295,2728.04,515.13,4989.63
Groceries,Kellogg's,Premium Shopper,Supermarkets ,Senior Salesperson,679185.88,247,2749.74,509.05,4996.69
Groceries,Nestle,Budget Shopper,Large Malls / Complexes,Manager,673790.09,247,2727.90,525.18,4944.14
Groceries,Nestle,Budget Shopper,Large Malls / Complexes,Sales Associate,710622.20,260,2733.16,540.53,4995.39
Groceries,Nestle,Budget Shopper,Large Malls / Complexes,Salesperson,709908.69,263,2699.27,511.89,4991.68
Groceries,Nestle,Budget Shopper,Large Malls / Complexes,Senior Salesperson,647964.76,231,2805.04,513.45,4999.39
Groceries,Nestle,Budget Shopper,Small Stores / Shops,Manager,738434.19,262,2818.45,503.57,4968.64
Groceries,Nestle,Budget Shopper,Small Stores / Shops,Sales Associate,748519.32,289,2590.03,516.99,4982.01
Groceries,Nestle,Budget Shopper,Small Stores / Shops,Salesperson,943882.88,331,2851.61,521.22,4985.68
Groceries,Nestle,Budget Shopper,Small Stores / Shops,Senior Salesperson,670168.26,248,2702.29,505.54,4973.03
Groceries,Nestle,Budget Shopper,Supermarkets ,Manager,820765.53,301,2726.80,501.93,4987.95
Groceries,Nestle,Budget Shopper,Supermarkets ,Sales Associate,740993.24,281,2636.99,505.33,4997.60
Groceries,Nestle,Budget Shopper,Supermarkets ,Salesperson,797295.47,284,2807.38,513.15,4988.64
Groceries,Nestle,Budget Shopper,Supermarkets ,Senior Salesperson,718027.95,254,2826.88,507.50,4995.84
Groceries,Nestle,Churn Risk,Large Malls / Complexes,Manager,672951.75,242,2780.79,502.79,4988.21
Groceries,Nestle,Churn Risk,Large Malls / Complexes,Sales Associate,734702.67,272,2701.11,518.82,4998.26
Groceries,Nestle,Churn Risk,Large Malls / Complexes,Salesperson,716418.49,257,2787.62,507.32,4964.44
Groceries,Nestle,Churn Risk,Large Malls / Complexes,Senior Salesperson,595917.83,230,2590.95,502.89,4996.08
Groceries,Nestle,Churn Risk,Small Stores / Shops,Manager,715766.86,255,2806.93,556.20,4990.79
Groceries,Nestle,Churn Risk,Small Stores / Shops,Sales Associate,797814.01,287,2779.84,505.92,4966.04
Groceries,Nestle,Churn Risk,Small Stores / Shops,Salesperson,760721.88,288,2641.40,519.29,4971.01
Groceries,Nestle,Churn Risk,Small Stores / Shops,Senior Salesperson,743647.91,279,2665.40,516.07,4969.08
Groceries,Nestle,Churn Risk,Supermarkets ,Manager,797932.82,274,2912.16,506.63,4979.98
Groceries,Nestle,Churn Risk,Supermarkets ,Sales Associate,894891.14,326,2745.06,509.57,4984.12
Groceries,Nestle,Churn Risk,Supermarkets ,Salesperson,833447.26,290,2873.96,502.13,4998.94
Groceries,Nestle,Churn Risk,Supermarkets ,Senior Salesperson,726778.67,268,2711.86,558.12,4991.78
Groceries,Nestle,Deal Seeker,Large Malls / Complexes,Manager,703424.02,256,2747.75,502.46,4973.99
Groceries,Nestle,Deal Seeker,Large Malls / Complexes,Sales Associate,796748.51,289,2756.92,525.02,4992.96
Groceries,Nestle,Deal Seeker,Large Malls / Complexes,Salesperson,825046.32,292,2825.50,574.60,4990.52
Groceries,Nestle,Deal Seeker,Large Malls / Complexes,Senior Salesperson,646435.93,236,2739.14,533.33,4976.64
Groceries,Nestle,Deal Seeker,Small Stores / Shops,Manager,820531.59,280,2930.47,500.60,4999.70
Groceries,Nestle,Deal Seeker,Small Stores / Shops,Sales Associate,889122.46,317,2804.80,502.91,4989.85
Groceries,Nestle,Deal Seeker,Small Stores / Shops,Salesperson,763185.60,280,2725.66,527.42,4978.05
Groceries,Nestle,Deal Seeker,Small Stores / Shops,Senior Salesperson,652468.48,238,2741.46,518.52,4989.64
Groceries,Nestle,Deal Seeker,Supermarkets ,Manager,782850.99,288,2718.23,526.12,4975.22
Groceries,Nestle,Deal Seeker,Supermarkets ,Sales Associate,860601.69,309,2785.12,510.11,4998.90
Groceries,Nestle,Deal Seeker,Supermarkets ,Salesperson,931492.06,348,2676.70,507.76,4997.42
Groceries,Nestle,Deal Seeker,Supermarkets ,Senior Salesperson,750772.02,270,2780.64,515.37,4999.88
Groceries,Nestle,First-time Buyer,Large Malls / Complexes,Manager,749184.54,280,2675.66,521.12,4962.80
Groceries,Nestle,First-time Buyer,Large Malls / Complexes,Sales Associate,790927.28,278,2845.06,513.31,4998.08
