category,brand,customer_segment,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Groceries,Nestle,Deal Seeker,Senior Salesperson,Green Weekend Deals,29496.73,10,2949.67,1240.52,4661.62
Groceries,Nestle,Deal Seeker,Senior Salesperson,Happy Hour Discounts,25792.41,11,2344.76,658.15,4359.02
Groceries,Nestle,Deal Seeker,Senior Salesperson,Holiday Shopping Rush,28568.51,12,2380.71,606.62,4165.69
Groceries,Nestle,Deal Seeker,Senior Salesperson,Hot Picks Promo,52785.53,16,3299.10,1444.09,4970.49
Groceries,Nestle,Deal Seeker,Senior Salesperson,Instant Gratification Sale,35890.70,13,2760.82,543.01,4691.52
Groceries,Nestle,Deal Seeker,Senior Salesperson,Limited Time Treasures,47112.04,17,2771.30,735.93,4701.72
Groceries,Nestle,Deal Seeker,Senior Salesperson,Loyalty Rewards Blast,27655.74,10,2765.57,539.76,4616.23
Groceries,Nestle,Deal Seeker,Senior Salesperson,Mega Weekend Bonanza,34082.82,14,2434.49,809.40,4662.91
Groceries,Nestle,Deal Seeker,Senior Salesperson,Mid-Year Madness,35002.23,11,3182.02,614.57,4975.69
Groceries,Nestle,Deal Seeker,Senior Salesperson,Midnight Madness,23640.92,9,2626.77,1248.56,4694.94
Groceries,Nestle,Deal Seeker,Senior Salesperson,Mystery Discount Days,60694.77,21,2890.23,1154.59,4916.44
Groceries,Nestle,Deal Seeker,Senior Salesperson,New Arrival Showcase,52408.61,21,2495.65,518.52,4911.93
Groceries,Nestle,Deal Seeker,Senior Salesperson,New Product Launch Promo,19019.48,10,1901.95,540.36,3153.41
Groceries,Nestle,Deal Seeker,Senior Salesperson,New Year Kickoff,22098.02,9,2455.34,827.52,4502.11
Groceries,Nestle,Deal Seeker,Senior Salesperson,Price Drop Parade,36131.11,12,3010.93,1063.86,4880.29
Groceries,Nestle,Deal Seeker,Senior Salesperson,Red Tag Clearance,44204.87,16,2762.80,1103.00,4649.38
Groceries,Nestle,Deal Seeker,Senior Salesperson,Seasonal Surprise Box,15030.77,7,2147.25,635.69,3537.68
Groceries,Nestle,Deal Seeker,Senior Salesperson,Shop & Save Spectacular,43718.16,14,3122.73,678.68,4974.35
Groceries,Nestle,Deal Seeker,Senior Salesperson,Smart Shopper Week,58250.64,21,2773.84,515.37,4962.23
Groceries,Nestle,Deal Seeker,Senior Salesperson,Spring Refresh Event,35110.19,13,2700.78,623.46,4357.27
Groceries,Nestle,Deal Seeker,Senior Salesperson,Spring Splash Discounts,49476.79,14,3534.06,1253.87,4976.64
Groceries,Nestle,Deal Seeker,Senior Salesperson,Summer Sizzle Promo,40756.19,16,2547.26,629.20,4871.94
Groceries,Nestle,Deal Seeker,Senior Salesperson,Super Savings Week,48416.51,16,3026.03,821.48,4999.88
Groceries,Nestle,Deal Seeker,Senior Salesperson,Ultimate Value Event,56286.61,21,2680.31,939.38,4483.08
Groceries,Nestle,Deal Seeker,Senior Salesperson,VIP Access Sale,38127.58,13,2932.89,1346.72,4877.19
Groceries,Nestle,Deal Seeker,Senior Salesperson,Weekend Warrior Specials,41686.25,16,2605.39,1021.07,4560.58
Groceries,Nestle,Deal Seeker,Senior Salesperson,Winter Clearance Carnival,42290.74,16,2643.17,805.01,4869.00
Groceries,Nestle,Deal Seeker,Senior Salesperson,Winter Wonders Sale,44032.52,15,2935.50,533.33,4640.06
Groceries,Nestle,First-time Buyer,Manager,12 Days of Deals,49847.97,21,2373.71,555.98,4840.09
Groceries,Nestle,First-time Buyer,Manager,Autumn Deals Drive,55629.61,20,2781.48,557.82,4961.95
Groceries,Nestle,First-time Buyer,Manager,BOGO Blitz,38274.77,16,2392.17,865.52,4996.36
Groceries,Nestle,First-time Buyer,Manager,Back to School Boost,46334.50,16,2895.91,670.43,4836.93
Groceries,Nestle,First-time Buyer,Manager,Birthday Bash Sale,41031.53,16,2564.47,634.58,4519.35
Groceries,Nestle,First-time Buyer,Manager,Black Friday Blowout,30047.80,11,2731.62,1580.62,3844.69
Groceries,Nestle,First-time Buyer,Manager,Cart Crasher Campaign,50743.95,19,2670.73,601.51,4672.66
Groceries,Nestle,First-time Buyer,Manager,Cashback Carnival,37164.45,13,2858.80,581.86,4458.81
Groceries,Nestle,First-time Buyer,Manager,Clearance Countdown,50912.31,19,2679.60,718.15,4291.24
Groceries,Nestle,First-time Buyer,Manager,Countdown to Savings,56196.06,18,3122.00,526.54,4938.99
Groceries,Nestle,First-time Buyer,Manager,Customer Appreciation Week,48346.98,17,2843.94,587.50,4936.65
Groceries,Nestle,First-time Buyer,Manager,Cyber Monday Mania,61073.12,22,2776.05,1013.68,4962.80
Groceries,Nestle,First-time Buyer,Manager,Deal of the Month,25549.88,9,2838.88,1824.96,4343.36
Groceries,Nestle,First-time Buyer,Manager,Double Points Bonanza,54649.63,19,2876.30,1422.17,4476.96
Groceries,Nestle,First-time Buyer,Manager,Early Bird Specials,57330.00,19,3017.37,521.12,4996.80
Groceries,Nestle,First-time Buyer,Manager,End of Season Sale,33544.91,13,2580.38,1026.28,4252.72
Groceries,Nestle,First-time Buyer,Manager,Exclusive Insider Offers,42781.86,16,2673.87,545.91,4840.75
Groceries,Nestle,First-time Buyer,Manager,Festive Fever Promo,40582.35,14,2898.74,501.65,4890.50
Groceries,Nestle,First-time Buyer,Manager,Final Call Frenzy,52958.11,21,2521.81,636.74,4965.68
Groceries,Nestle,First-time Buyer,Manager,Flash Frenzy Friday,51603.96,21,2457.33,658.76,4766.09
Groceries,Nestle,First-time Buyer,Manager,"Gift More, Spend Less",27066.92,11,2460.63,730.99,4798.06
Groceries,Nestle,First-time Buyer,Manager,Golden Hour Bargains,36459.68,13,2804.59,752.21,4645.76
Groceries,Nestle,First-time Buyer,Manager,Green Weekend Deals,45052.45,15,3003.50,1067.72,4701.65
Groceries,Nestle,First-time Buyer,Manager,Happy Hour Discounts,38307.03,13,2946.69,1404.90,4324.70
Groceries,Nestle,First-time Buyer,Manager,Holiday Shopping Rush,43320.08,17,2548.24,1272.98,4686.93
Groceries,Nestle,First-time Buyer,Manager,Hot Picks Promo,32235.38,14,2302.53,588.33,4180.64
Groceries,Nestle,First-time Buyer,Manager,Instant Gratification Sale,58754.44,20,2937.72,860.05,4900.49
Groceries,Nestle,First-time Buyer,Manager,Limited Time Treasures,65040.35,20,3252.02,1537.21,4864.32
Groceries,Nestle,First-time Buyer,Manager,Loyalty Rewards Blast,52934.76,19,2786.04,1102.27,4951.00
Groceries,Nestle,First-time Buyer,Manager,Mega Weekend Bonanza,58064.95,19,3056.05,628.03,4746.00
Groceries,Nestle,First-time Buyer,Manager,Mid-Year Madness,38021.37,19,2001.12,600.59,4659.14
Groceries,Nestle,First-time Buyer,Manager,Midnight Madness,22846.69,12,1903.89,650.68,3313.02
Groceries,Nestle,First-time Buyer,Manager,Mystery Discount Days,50123.23,16,3132.70,666.13,4713.21
Groceries,Nestle,First-time Buyer,Manager,New Arrival Showcase,25175.36,8,3146.92,1876.60,4842.37
Groceries,Nestle,First-time Buyer,Manager,New Product Launch Promo,39716.48,12,3309.71,648.38,4927.52
Groceries,Nestle,First-time Buyer,Manager,New Year Kickoff,35116.56,15,2341.10,858.18,4944.26
Groceries,Nestle,First-time Buyer,Manager,Price Drop Parade,46913.23,18,2606.29,1156.47,4787.34
Groceries,Nestle,First-time Buyer,Manager,Red Tag Clearance,51217.78,18,2845.43,961.37,4771.32
Groceries,Nestle,First-time Buyer,Manager,Seasonal Surprise Box,66484.16,24,2770.17,608.22,4849.94
Groceries,Nestle,First-time Buyer,Manager,Shop & Save Spectacular,40257.14,16,2516.07,524.54,4809.55
Groceries,Nestle,First-time Buyer,Manager,Smart Shopper Week,57397.04,20,2869.85,916.02,4984.80
Groceries,Nestle,First-time Buyer,Manager,Spring Refresh Event,34248.41,14,2446.31,552.41,4142.02
Groceries,Nestle,First-time Buyer,Manager,Spring Splash Discounts,26838.17,11,2439.83,565.99,4920.53
Groceries,Nestle,First-time Buyer,Manager,Summer Sizzle Promo,44651.37,18,2480.63,586.06,4672.52
Groceries,Nestle,First-time Buyer,Manager,Super Savings Week,37750.97,15,2516.73,717.39,4411.89
Groceries,Nestle,First-time Buyer,Manager,Ultimate Value Event,57717.05,21,2748.43,606.55,4665.16
Groceries,Nestle,First-time Buyer,Manager,VIP Access Sale,36216.58,12,3018.05,1917.19,4841.21
Groceries,Nestle,First-time Buyer,Manager,Weekend Warrior Specials,72706.47,23,3161.15,1867.37,4815.03
Groceries,Nestle,First-time Buyer,Manager,Winter Clearance Carnival,51555.92,23,2241.56,522.20,4977.05
Groceries,Nestle,First-time Buyer,Manager,Winter Wonders Sale,36266.38,12,3022.20,748.96,4594.01
Groceries,Nestle,First-time Buyer,Sales Associate,12 Days of Deals,80534.96,28,2876.25,838.42,4804.59
Groceries,Nestle,First-time Buyer,Sales Associate,Autumn Deals Drive,40108.46,15,2673.90,792.96,4936.03
Groceries,Nestle,First-time Buyer,Sales Associate,BOGO Blitz,74994.62,24,3124.78,742.42,4775.96
Groceries,Nestle,First-time Buyer,Sales Associate,Back to School Boost,46500.03,18,2583.33,1157.87,4843.61
Groceries,Nestle,First-time Buyer,Sales Associate,Birthday Bash Sale,41824.24,15,2788.28,680.72,4719.75
Groceries,Nestle,First-time Buyer,Sales Associate,Black Friday Blowout,65270.97,20,3263.55,826.49,4984.35
Groceries,Nestle,First-time Buyer,Sales Associate,Cart Crasher Campaign,25391.41,11,2308.31,926.83,4885.98
Groceries,Nestle,First-time Buyer,Sales Associate,Cashback Carnival,66345.22,27,2457.23,575.76,4748.98
Groceries,Nestle,First-time Buyer,Sales Associate,Clearance Countdown,41936.40,18,2329.80,519.68,4162.55
Groceries,Nestle,First-time Buyer,Sales Associate,Countdown to Savings,47819.27,17,2812.90,813.36,4996.32
Groceries,Nestle,First-time Buyer,Sales Associate,Customer Appreciation Week,54224.27,18,3012.46,902.40,4482.96
Groceries,Nestle,First-time Buyer,Sales Associate,Cyber Monday Mania,50716.60,17,2983.33,785.63,4998.08
Groceries,Nestle,First-time Buyer,Sales Associate,Deal of the Month,33880.87,12,2823.41,1327.36,4649.29
Groceries,Nestle,First-time Buyer,Sales Associate,Double Points Bonanza,50016.83,17,2942.17,511.56,4843.45
Groceries,Nestle,First-time Buyer,Sales Associate,Early Bird Specials,63100.19,25,2524.01,626.54,4940.55
Groceries,Nestle,First-time Buyer,Sales Associate,End of Season Sale,68381.87,26,2630.07,898.87,4997.30
Groceries,Nestle,First-time Buyer,Sales Associate,Exclusive Insider Offers,53052.57,18,2947.37,719.31,4846.87
Groceries,Nestle,First-time Buyer,Sales Associate,Festive Fever Promo,46359.22,19,2439.96,502.53,4854.30
Groceries,Nestle,First-time Buyer,Sales Associate,Final Call Frenzy,38790.96,13,2983.92,647.83,4707.60
Groceries,Nestle,First-time Buyer,Sales Associate,Flash Frenzy Friday,34151.29,13,2627.02,1050.08,4740.73
Groceries,Nestle,First-time Buyer,Sales Associate,"Gift More, Spend Less",45486.32,15,3032.42,593.67,4926.43
Groceries,Nestle,First-time Buyer,Sales Associate,Golden Hour Bargains,50244.83,18,2791.38,554.60,4957.01
Groceries,Nestle,First-time Buyer,Sales Associate,Green Weekend Deals,41296.87,19,2173.52,541.03,4252.20
Groceries,Nestle,First-time Buyer,Sales Associate,Happy Hour Discounts,47399.39,17,2788.20,604.02,4870.75
Groceries,Nestle,First-time Buyer,Sales Associate,Holiday Shopping Rush,49155.75,19,2587.14,513.31,4785.64
Groceries,Nestle,First-time Buyer,Sales Associate,Hot Picks Promo,41918.12,16,2619.88,598.47,4662.79
Groceries,Nestle,First-time Buyer,Sales Associate,Instant Gratification Sale,40048.44,13,3080.65,1107.05,4956.66
Groceries,Nestle,First-time Buyer,Sales Associate,Limited Time Treasures,33143.97,13,2549.54,844.65,4400.89
Groceries,Nestle,First-time Buyer,Sales Associate,Loyalty Rewards Blast,46746.62,14,3339.04,632.98,4784.33
Groceries,Nestle,First-time Buyer,Sales Associate,Mega Weekend Bonanza,48848.12,19,2570.95,675.92,4983.94
Groceries,Nestle,First-time Buyer,Sales Associate,Mid-Year Madness,46223.42,17,2719.02,555.61,4601.07
Groceries,Nestle,First-time Buyer,Sales Associate,Midnight Madness,48517.11,17,2853.95,508.35,4698.28
Groceries,Nestle,First-time Buyer,Sales Associate,Mystery Discount Days,37343.64,13,2872.59,717.28,4972.12
Groceries,Nestle,First-time Buyer,Sales Associate,New Arrival Showcase,31114.62,13,2393.43,810.83,4214.12
Groceries,Nestle,First-time Buyer,Sales Associate,New Product Launch Promo,58628.96,21,2791.86,716.30,4991.05
Groceries,Nestle,First-time Buyer,Sales Associate,New Year Kickoff,30709.34,14,2193.52,535.15,4806.09
Groceries,Nestle,First-time Buyer,Sales Associate,Price Drop Parade,66334.50,24,2763.94,566.20,4952.06
Groceries,Nestle,First-time Buyer,Sales Associate,Red Tag Clearance,57458.49,22,2611.75,667.85,4756.23
Groceries,Nestle,First-time Buyer,Sales Associate,Seasonal Surprise Box,51000.63,18,2833.37,506.26,4742.69
Groceries,Nestle,First-time Buyer,Sales Associate,Shop & Save Spectacular,71879.04,24,2994.96,628.83,4954.53
Groceries,Nestle,First-time Buyer,Sales Associate,Smart Shopper Week,55817.42,24,2325.73,518.43,4755.04
Groceries,Nestle,First-time Buyer,Sales Associate,Spring Refresh Event,56854.32,20,2842.72,850.08,4788.23
Groceries,Nestle,First-time Buyer,Sales Associate,Spring Splash Discounts,71472.16,22,3248.73,852.51,4891.25
Groceries,Nestle,First-time Buyer,Sales Associate,Summer Sizzle Promo,37653.87,14,2689.56,756.71,4058.70
Groceries,Nestle,First-time Buyer,Sales Associate,Super Savings Week,69045.28,24,2876.89,788.99,4906.22
Groceries,Nestle,First-time Buyer,Sales Associate,Ultimate Value Event,56990.12,20,2849.51,505.35,4778.33
Groceries,Nestle,First-time Buyer,Sales Associate,VIP Access Sale,50949.12,18,2830.51,1101.64,4905.48
Groceries,Nestle,First-time Buyer,Sales Associate,Weekend Warrior Specials,54598.47,20,2729.92,756.56,4781.74
Groceries,Nestle,First-time Buyer,Sales Associate,Winter Clearance Carnival,65905.85,20,3295.29,634.69,4794.65
Groceries,Nestle,First-time Buyer,Sales Associate,Winter Wonders Sale,61947.17,25,2477.89,646.03,4698.43
Groceries,Nestle,First-time Buyer,Salesperson,12 Days of Deals,39887.79,15,2659.19,714.25,4992.79
Groceries,Nestle,First-time Buyer,Salesperson,Autumn Deals Drive,51787.32,20,2589.37,696.12,4670.96
Groceries,Nestle,First-time Buyer,Salesperson,BOGO Blitz,42151.77,14,3010.84,1404.52,4691.73
Groceries,Nestle,First-time Buyer,Salesperson,Back to School Boost,26539.84,11,2412.71,671.32,3907.37
Groceries,Nestle,First-time Buyer,Salesperson,Birthday Bash Sale,36157.00,14,2582.64,542.73,4966.33
Groceries,Nestle,First-time Buyer,Salesperson,Black Friday Blowout,35137.37,16,2196.09,517.55,4734.88
Groceries,Nestle,First-time Buyer,Salesperson,Cart Crasher Campaign,26542.84,12,2211.90,637.77,4780.69
Groceries,Nestle,First-time Buyer,Salesperson,Cashback Carnival,62556.08,23,2719.83,712.62,4969.12
Groceries,Nestle,First-time Buyer,Salesperson,Clearance Countdown,39750.82,16,2484.43,705.95,4966.95
Groceries,Nestle,First-time Buyer,Salesperson,Countdown to Savings,34134.32,14,2438.17,770.79,4614.27
Groceries,Nestle,First-time Buyer,Salesperson,Customer Appreciation Week,57832.56,18,3212.92,1231.94,4956.92
Groceries,Nestle,First-time Buyer,Salesperson,Cyber Monday Mania,36175.83,16,2260.99,670.56,4763.21
Groceries,Nestle,First-time Buyer,Salesperson,Deal of the Month,38558.19,13,2966.01,660.35,4888.81
Groceries,Nestle,First-time Buyer,Salesperson,Double Points Bonanza,57383.37,17,3375.49,1254.25,4886.39
Groceries,Nestle,First-time Buyer,Salesperson,Early Bird Specials,37502.84,17,2206.05,558.19,3931.38
Groceries,Nestle,First-time Buyer,Salesperson,End of Season Sale,38769.91,15,2584.66,681.52,4382.10
Groceries,Nestle,First-time Buyer,Salesperson,Exclusive Insider Offers,52307.17,17,3076.89,545.15,4576.98
Groceries,Nestle,First-time Buyer,Salesperson,Festive Fever Promo,51712.29,20,2585.61,824.21,4705.51
Groceries,Nestle,First-time Buyer,Salesperson,Final Call Frenzy,45102.07,15,3006.80,678.83,4300.13
Groceries,Nestle,First-time Buyer,Salesperson,Flash Frenzy Friday,55005.12,16,3437.82,2059.06,4974.40
Groceries,Nestle,First-time Buyer,Salesperson,"Gift More, Spend Less",43787.53,15,2919.17,558.42,4478.06
Groceries,Nestle,First-time Buyer,Salesperson,Golden Hour Bargains,26777.81,11,2434.35,604.42,4902.47
Groceries,Nestle,First-time Buyer,Salesperson,Green Weekend Deals,48780.43,19,2567.39,1241.34,4822.85
Groceries,Nestle,First-time Buyer,Salesperson,Happy Hour Discounts,47756.50,15,3183.77,513.29,4587.68
Groceries,Nestle,First-time Buyer,Salesperson,Holiday Shopping Rush,69051.90,24,2877.16,913.27,4783.48
Groceries,Nestle,First-time Buyer,Salesperson,Hot Picks Promo,48559.17,16,3034.95,651.57,4961.10
Groceries,Nestle,First-time Buyer,Salesperson,Instant Gratification Sale,41780.63,15,2785.38,613.14,4906.85
Groceries,Nestle,First-time Buyer,Salesperson,Limited Time Treasures,27579.04,14,1969.93,510.30,4347.90
Groceries,Nestle,First-time Buyer,Salesperson,Loyalty Rewards Blast,29861.79,14,2132.98,591.77,4390.40
Groceries,Nestle,First-time Buyer,Salesperson,Mega Weekend Bonanza,28796.18,9,3199.58,2055.80,4828.28
Groceries,Nestle,First-time Buyer,Salesperson,Mid-Year Madness,68429.34,23,2975.19,831.00,4924.84
Groceries,Nestle,First-time Buyer,Salesperson,Midnight Madness,51798.91,18,2877.72,1191.43,4951.79
Groceries,Nestle,First-time Buyer,Salesperson,Mystery Discount Days,27405.89,12,2283.82,785.35,3688.72
Groceries,Nestle,First-time Buyer,Salesperson,New Arrival Showcase,42401.07,14,3028.65,641.44,4473.67
Groceries,Nestle,First-time Buyer,Salesperson,New Product Launch Promo,35794.41,13,2753.42,955.34,4722.54
Groceries,Nestle,First-time Buyer,Salesperson,New Year Kickoff,30765.28,11,2796.84,950.70,4959.40
Groceries,Nestle,First-time Buyer,Salesperson,Price Drop Parade,41240.85,17,2425.93,686.74,4701.58
Groceries,Nestle,First-time Buyer,Salesperson,Red Tag Clearance,44068.67,18,2448.26,807.70,4955.11
Groceries,Nestle,First-time Buyer,Salesperson,Seasonal Surprise Box,32472.19,12,2706.02,627.77,4623.59
Groceries,Nestle,First-time Buyer,Salesperson,Shop & Save Spectacular,54442.95,23,2367.08,572.66,4853.13
Groceries,Nestle,First-time Buyer,Salesperson,Smart Shopper Week,29346.37,10,2934.64,556.63,4955.94
Groceries,Nestle,First-time Buyer,Salesperson,Spring Refresh Event,30655.19,11,2786.84,635.59,4410.81
Groceries,Nestle,First-time Buyer,Salesperson,Spring Splash Discounts,33334.30,14,2381.02,558.62,4921.36
Groceries,Nestle,First-time Buyer,Salesperson,Summer Sizzle Promo,31661.50,14,2261.54,504.13,4940.40
Groceries,Nestle,First-time Buyer,Salesperson,Super Savings Week,46515.38,18,2584.19,567.91,4998.49
Groceries,Nestle,First-time Buyer,Salesperson,Ultimate Value Event,58170.27,23,2529.14,685.98,4928.91
Groceries,Nestle,First-time Buyer,Salesperson,VIP Access Sale,58911.29,24,2454.64,504.83,4779.76
Groceries,Nestle,First-time Buyer,Salesperson,Weekend Warrior Specials,31983.16,14,2284.51,508.11,4838.67
Groceries,Nestle,First-time Buyer,Salesperson,Winter Clearance Carnival,29275.31,11,2661.39,517.90,4888.82
Groceries,Nestle,First-time Buyer,Salesperson,Winter Wonders Sale,32650.72,12,2720.89,650.51,4824.04
Groceries,Nestle,First-time Buyer,Senior Salesperson,12 Days of Deals,61194.54,21,2914.03,772.96,4971.83
Groceries,Nestle,First-time Buyer,Senior Salesperson,Autumn Deals Drive,36610.43,14,2615.03,958.12,4749.71
Groceries,Nestle,First-time Buyer,Senior Salesperson,BOGO Blitz,28702.94,9,3189.22,963.35,4985.35
Groceries,Nestle,First-time Buyer,Senior Salesperson,Back to School Boost,38412.55,16,2400.78,708.11,4726.88
Groceries,Nestle,First-time Buyer,Senior Salesperson,Birthday Bash Sale,30839.96,12,2570.00,743.94,4577.87
Groceries,Nestle,First-time Buyer,Senior Salesperson,Black Friday Blowout,48071.24,19,2530.07,987.84,4696.25
Groceries,Nestle,First-time Buyer,Senior Salesperson,Cart Crasher Campaign,45830.35,14,3273.60,1322.38,4824.97
Groceries,Nestle,First-time Buyer,Senior Salesperson,Cashback Carnival,48294.27,18,2683.01,586.78,4986.04
Groceries,Nestle,First-time Buyer,Senior Salesperson,Clearance Countdown,36161.08,12,3013.42,713.06,4770.95
Groceries,Nestle,First-time Buyer,Senior Salesperson,Countdown to Savings,45216.74,17,2659.81,587.29,4898.85
Groceries,Nestle,First-time Buyer,Senior Salesperson,Customer Appreciation Week,54386.37,20,2719.32,1096.06,4967.81
Groceries,Nestle,First-time Buyer,Senior Salesperson,Cyber Monday Mania,22564.89,6,3760.81,2311.10,4936.03
Groceries,Nestle,First-time Buyer,Senior Salesperson,Deal of the Month,34171.11,13,2628.55,760.34,4878.33
Groceries,Nestle,First-time Buyer,Senior Salesperson,Double Points Bonanza,34253.40,11,3113.95,539.25,4833.58
Groceries,Nestle,First-time Buyer,Senior Salesperson,Early Bird Specials,37186.09,13,2860.47,538.04,4824.53
Groceries,Nestle,First-time Buyer,Senior Salesperson,End of Season Sale,57838.51,25,2313.54,599.80,4645.09
Groceries,Nestle,First-time Buyer,Senior Salesperson,Exclusive Insider Offers,51175.69,19,2693.46,968.42,4574.88
Groceries,Nestle,First-time Buyer,Senior Salesperson,Festive Fever Promo,39644.96,12,3303.75,889.21,4826.97
Groceries,Nestle,First-time Buyer,Senior Salesperson,Final Call Frenzy,41244.47,15,2749.63,1073.16,4860.36
Groceries,Nestle,First-time Buyer,Senior Salesperson,Flash Frenzy Friday,34749.66,12,2895.81,918.29,4614.28
Groceries,Nestle,First-time Buyer,Senior Salesperson,"Gift More, Spend Less",47042.13,19,2475.90,780.32,4993.41
Groceries,Nestle,First-time Buyer,Senior Salesperson,Golden Hour Bargains,35365.52,15,2357.70,610.07,4558.20
