category,brand,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Groceries,Kellogg's,Sales Associate,Loyalty Rewards Blast,524440.32,186,2819.57,537.84,4948.67
Groceries,Kellogg's,Sales Associate,Mega Weekend Bonanza,484313.77,177,2736.24,540.14,4951.82
Groceries,Kellogg's,Sales Associate,Mid-Year Madness,566305.60,188,3012.26,617.06,4994.70
Groceries,Kellogg's,Sales Associate,Midnight Madness,500983.96,186,2693.46,533.87,4995.25
Groceries,Kellogg's,Sales Associate,Mystery Discount Days,507519.64,194,2616.08,504.02,4949.36
Groceries,Kellogg's,Sales Associate,New Arrival Showcase,387475.77,140,2767.68,509.54,4995.28
Groceries,Kellogg's,Sales Associate,New Product Launch Promo,491694.02,176,2793.72,535.51,4999.20
Groceries,Kellogg's,Sales Associate,New Year Kickoff,548670.11,192,2857.66,526.65,4946.53
Groceries,Kellogg's,Sales Associate,Price Drop Parade,460395.45,172,2676.72,512.52,4996.32
Groceries,Kellogg's,Sales Associate,Red Tag Clearance,420155.29,159,2642.49,504.22,4988.88
Groceries,Kellogg's,Sales Associate,Seasonal Surprise Box,527849.81,193,2734.97,545.45,4982.02
Groceries,Kellogg's,Sales Associate,Shop & Save Spectacular,442913.54,156,2839.19,568.70,4983.84
Groceries,Kellogg's,Sales Associate,Smart Shopper Week,502906.92,184,2733.19,520.40,4998.48
Groceries,Kellogg's,Sales Associate,Spring Refresh Event,492154.59,176,2796.33,501.42,4991.30
Groceries,Kellogg's,Sales Associate,Spring Splash Discounts,473405.59,181,2615.50,557.31,4992.00
Groceries,Kellogg's,Sales Associate,Summer Sizzle Promo,477210.10,171,2790.70,585.37,4987.53
Groceries,Kellogg's,Sales Associate,Super Savings Week,579038.07,212,2731.31,525.56,4969.50
Groceries,Kellogg's,Sales Associate,Ultimate Value Event,506161.24,176,2875.92,527.00,4993.23
Groceries,Kellogg's,Sales Associate,VIP Access Sale,439937.72,171,2572.74,542.10,4984.60
Groceries,Kellogg's,Sales Associate,Weekend Warrior Specials,500543.93,178,2812.04,503.77,4994.74
Groceries,Kellogg's,Sales Associate,Winter Clearance Carnival,450545.42,167,2697.88,530.94,4979.63
Groceries,Kellogg's,Sales Associate,Winter Wonders Sale,489499.72,178,2750.00,545.36,4991.51
Groceries,Kellogg's,Salesperson,12 Days of Deals,461983.60,166,2783.03,530.73,4979.99
Groceries,Kellogg's,Salesperson,Autumn Deals Drive,468002.51,164,2853.67,519.67,4990.87
Groceries,Kellogg's,Salesperson,BOGO Blitz,550523.32,195,2823.20,515.13,4998.59
Groceries,Kellogg's,Salesperson,Back to School Boost,558069.41,190,2937.21,566.26,4952.17
Groceries,Kellogg's,Salesperson,Birthday Bash Sale,514179.71,192,2678.02,535.18,4976.95
Groceries,Kellogg's,Salesperson,Black Friday Blowout,483718.12,173,2796.06,509.93,4997.53
Groceries,Kellogg's,Salesperson,Cart Crasher Campaign,437770.50,170,2575.12,504.51,4966.85
Groceries,Kellogg's,Salesperson,Cashback Carnival,527607.48,191,2762.34,554.91,4949.67
Groceries,Kellogg's,Salesperson,Clearance Countdown,534743.98,202,2647.25,524.37,4992.48
Groceries,Kellogg's,Salesperson,Countdown to Savings,473081.08,179,2642.91,519.41,4959.55
Groceries,Kellogg's,Salesperson,Customer Appreciation Week,470235.42,158,2976.17,500.64,4992.48
Groceries,Kellogg's,Salesperson,Cyber Monday Mania,488807.00,181,2700.59,508.82,4901.53
Groceries,Kellogg's,Salesperson,Deal of the Month,462573.33,170,2721.02,512.54,4970.00
Groceries,Kellogg's,Salesperson,Double Points Bonanza,439027.30,164,2677.00,530.74,4991.82
Groceries,Kellogg's,Salesperson,Early Bird Specials,501111.79,164,3055.56,537.32,4955.57
Groceries,Kellogg's,Salesperson,End of Season Sale,544582.31,196,2778.48,512.76,4997.29
Groceries,Kellogg's,Salesperson,Exclusive Insider Offers,439166.22,168,2614.08,522.11,4939.12
Groceries,Kellogg's,Salesperson,Festive Fever Promo,516189.35,176,2932.89,526.57,4962.86
Groceries,Kellogg's,Salesperson,Final Call Frenzy,533945.73,188,2840.14,513.98,4974.72
Groceries,Kellogg's,Salesperson,Flash Frenzy Friday,514529.32,187,2751.49,529.89,4981.40
Groceries,Kellogg's,Salesperson,"Gift More, Spend Less",489542.05,174,2813.46,513.62,4991.67
Groceries,Kellogg's,Salesperson,Golden Hour Bargains,422991.45,158,2677.16,500.16,4952.09
Groceries,Kellogg's,Salesperson,Green Weekend Deals,596756.87,214,2788.58,548.37,4985.55
Groceries,Kellogg's,Salesperson,Happy Hour Discounts,507626.82,194,2616.63,508.35,4981.53
Groceries,Kellogg's,Salesperson,Holiday Shopping Rush,435756.84,167,2609.32,501.56,4957.48
Groceries,Kellogg's,Salesperson,Hot Picks Promo,518234.02,181,2863.17,518.84,4985.82
Groceries,Kellogg's,Salesperson,Instant Gratification Sale,460579.90,168,2741.55,539.42,4999.70
Groceries,Kellogg's,Salesperson,Limited Time Treasures,432731.15,165,2622.61,513.89,4998.70
Groceries,Kellogg's,Salesperson,Loyalty Rewards Blast,520688.23,190,2740.46,509.85,4988.35
Groceries,Kellogg's,Salesperson,Mega Weekend Bonanza,496567.62,175,2837.53,507.71,4989.86
Groceries,Kellogg's,Salesperson,Mid-Year Madness,490033.20,180,2722.41,507.78,4948.53
Groceries,Kellogg's,Salesperson,Midnight Madness,488462.90,177,2759.68,505.05,4973.09
Groceries,Kellogg's,Salesperson,Mystery Discount Days,499582.91,175,2854.76,507.89,4962.69
Groceries,Kellogg's,Salesperson,New Arrival Showcase,523315.10,188,2783.59,532.48,4999.86
Groceries,Kellogg's,Salesperson,New Product Launch Promo,456256.84,174,2622.17,500.73,4986.09
Groceries,Kellogg's,Salesperson,New Year Kickoff,486475.38,179,2717.74,519.16,4974.44
Groceries,Kellogg's,Salesperson,Price Drop Parade,460815.00,163,2827.09,553.87,4999.50
Groceries,Kellogg's,Salesperson,Red Tag Clearance,459670.21,168,2736.13,541.19,4965.64
Groceries,Kellogg's,Salesperson,Seasonal Surprise Box,443465.23,160,2771.66,648.04,4981.47
Groceries,Kellogg's,Salesperson,Shop & Save Spectacular,481048.73,176,2733.23,508.47,4983.24
Groceries,Kellogg's,Salesperson,Smart Shopper Week,495184.80,182,2720.80,510.24,4947.16
Groceries,Kellogg's,Salesperson,Spring Refresh Event,458848.65,164,2797.86,520.77,4995.22
Groceries,Kellogg's,Salesperson,Spring Splash Discounts,470748.16,168,2802.07,529.24,4968.42
Groceries,Kellogg's,Salesperson,Summer Sizzle Promo,489394.51,168,2913.06,530.86,4959.78
Groceries,Kellogg's,Salesperson,Super Savings Week,494137.90,180,2745.21,556.19,4939.34
Groceries,Kellogg's,Salesperson,Ultimate Value Event,467631.45,167,2800.19,558.71,4967.24
Groceries,Kellogg's,Salesperson,VIP Access Sale,446850.67,164,2724.70,504.20,4972.93
Groceries,Kellogg's,Salesperson,Weekend Warrior Specials,471065.35,175,2691.80,527.47,4999.20
Groceries,Kellogg's,Salesperson,Winter Clearance Carnival,489828.05,181,2706.23,524.50,4990.07
Groceries,Kellogg's,Salesperson,Winter Wonders Sale,453590.81,171,2652.58,518.42,4999.85
Groceries,Kellogg's,Senior Salesperson,12 Days of Deals,392987.38,139,2827.25,526.99,4974.58
Groceries,Kellogg's,Senior Salesperson,Autumn Deals Drive,428219.01,157,2727.51,511.04,4998.64
Groceries,Kellogg's,Senior Salesperson,BOGO Blitz,414245.34,139,2980.18,560.67,4996.77
Groceries,Kellogg's,Senior Salesperson,Back to School Boost,453241.48,166,2730.37,505.75,4938.26
Groceries,Kellogg's,Senior Salesperson,Birthday Bash Sale,377941.58,139,2719.00,509.05,4991.43
Groceries,Kellogg's,Senior Salesperson,Black Friday Blowout,396048.01,146,2712.66,502.74,4991.85
Groceries,Kellogg's,Senior Salesperson,Cart Crasher Campaign,408058.91,139,2935.68,530.15,4999.82
Groceries,Kellogg's,Senior Salesperson,Cashback Carnival,399500.44,141,2833.34,505.38,4921.48
Groceries,Kellogg's,Senior Salesperson,Clearance Countdown,402027.42,147,2734.88,569.90,4999.80
Groceries,Kellogg's,Senior Salesperson,Countdown to Savings,450446.99,170,2649.69,502.00,4957.68
Groceries,Kellogg's,Senior Salesperson,Customer Appreciation Week,398099.53,141,2823.40,647.75,4986.20
Groceries,Kellogg's,Senior Salesperson,Cyber Monday Mania,420897.89,151,2787.40,546.22,4929.99
Groceries,Kellogg's,Senior Salesperson,Deal of the Month,404696.82,143,2830.05,503.06,4995.04
Groceries,Kellogg's,Senior Salesperson,Double Points Bonanza,397991.17,153,2601.25,583.06,4942.98
Groceries,Kellogg's,Senior Salesperson,Early Bird Specials,426075.25,159,2679.72,512.96,4971.38
Groceries,Kellogg's,Senior Salesperson,End of Season Sale,384067.52,133,2887.73,505.76,4981.94
Groceries,Kellogg's,Senior Salesperson,Exclusive Insider Offers,347166.81,134,2590.80,513.96,4968.08
Groceries,Kellogg's,Senior Salesperson,Festive Fever Promo,503205.81,183,2749.76,543.43,4981.65
Groceries,Kellogg's,Senior Salesperson,Final Call Frenzy,398527.18,134,2974.08,511.66,4969.30
Groceries,Kellogg's,Senior Salesperson,Flash Frenzy Friday,447846.04,168,2665.75,521.79,4985.90
Groceries,Kellogg's,Senior Salesperson,"Gift More, Spend Less",438014.49,160,2737.59,515.74,4991.67
Groceries,Kellogg's,Senior Salesperson,Golden Hour Bargains,399320.56,138,2893.63,530.21,4927.91
Groceries,Kellogg's,Senior Salesperson,Green Weekend Deals,415730.62,158,2631.21,573.33,4984.86
Groceries,Kellogg's,Senior Salesperson,Happy Hour Discounts,340380.62,135,2521.34,542.92,4995.35
Groceries,Kellogg's,Senior Salesperson,Holiday Shopping Rush,428903.22,163,2631.31,574.42,4957.44
Groceries,Kellogg's,Senior Salesperson,Hot Picks Promo,381887.06,137,2787.50,500.73,4999.96
Groceries,Kellogg's,Senior Salesperson,Instant Gratification Sale,482023.93,175,2754.42,519.33,4974.64
Groceries,Kellogg's,Senior Salesperson,Limited Time Treasures,432285.89,153,2825.40,517.17,4984.15
Groceries,Kellogg's,Senior Salesperson,Loyalty Rewards Blast,419814.67,151,2780.23,514.18,4977.90
Groceries,Kellogg's,Senior Salesperson,Mega Weekend Bonanza,389436.22,143,2723.33,508.38,4973.66
Groceries,Kellogg's,Senior Salesperson,Mid-Year Madness,475768.94,165,2883.45,518.81,4978.01
Groceries,Kellogg's,Senior Salesperson,Midnight Madness,392902.04,140,2806.44,586.18,4982.50
Groceries,Kellogg's,Senior Salesperson,Mystery Discount Days,374916.95,137,2736.62,503.39,4948.72
Groceries,Kellogg's,Senior Salesperson,New Arrival Showcase,421857.21,147,2869.78,527.29,4986.40
Groceries,Kellogg's,Senior Salesperson,New Product Launch Promo,379234.75,134,2830.11,519.00,4976.06
Groceries,Kellogg's,Senior Salesperson,New Year Kickoff,449367.25,155,2899.14,546.16,4981.27
Groceries,Kellogg's,Senior Salesperson,Price Drop Parade,440063.98,159,2767.70,519.69,4947.54
Groceries,Kellogg's,Senior Salesperson,Red Tag Clearance,444884.44,160,2780.53,537.77,4919.20
Groceries,Kellogg's,Senior Salesperson,Seasonal Surprise Box,432853.01,150,2885.69,519.49,4991.25
Groceries,Kellogg's,Senior Salesperson,Shop & Save Spectacular,383340.71,139,2757.85,511.78,4966.13
Groceries,Kellogg's,Senior Salesperson,Smart Shopper Week,349974.61,131,2671.56,500.54,4947.11
Groceries,Kellogg's,Senior Salesperson,Spring Refresh Event,417419.02,146,2859.03,527.87,4932.40
Groceries,Kellogg's,Senior Salesperson,Spring Splash Discounts,408588.06,152,2688.08,515.99,4984.62
Groceries,Kellogg's,Senior Salesperson,Summer Sizzle Promo,349745.36,121,2890.46,530.03,4999.26
Groceries,Kellogg's,Senior Salesperson,Super Savings Week,417221.07,151,2763.05,511.54,4966.40
Groceries,Kellogg's,Senior Salesperson,Ultimate Value Event,439757.76,161,2731.41,518.09,4984.90
Groceries,Kellogg's,Senior Salesperson,VIP Access Sale,473286.83,166,2851.13,512.01,4999.89
Groceries,Kellogg's,Senior Salesperson,Weekend Warrior Specials,387108.02,144,2688.25,528.19,4990.17
Groceries,Kellogg's,Senior Salesperson,Winter Clearance Carnival,387410.13,142,2728.24,544.02,4996.69
Groceries,Kellogg's,Senior Salesperson,Winter Wonders Sale,433316.79,152,2850.77,555.47,4970.09
Groceries,Nestle,Manager,12 Days of Deals,434511.97,153,2839.95,508.94,4991.83
Groceries,Nestle,Manager,Autumn Deals Drive,490707.00,176,2788.11,500.76,4969.96
Groceries,Nestle,Manager,BOGO Blitz,392118.46,143,2742.09,507.54,4996.36
Groceries,Nestle,Manager,Back to School Boost,466631.91,171,2728.84,500.60,4974.44
Groceries,Nestle,Manager,Birthday Bash Sale,415418.06,152,2733.01,504.67,4970.11
Groceries,Nestle,Manager,Black Friday Blowout,405427.56,144,2815.47,621.55,4974.44
Groceries,Nestle,Manager,Cart Crasher Campaign,461576.10,171,2699.28,506.39,4938.47
Groceries,Nestle,Manager,Cashback Carnival,406369.36,145,2802.55,529.04,4975.89
Groceries,Nestle,Manager,Clearance Countdown,426041.00,160,2662.76,577.28,4935.56
Groceries,Nestle,Manager,Countdown to Savings,480917.65,169,2845.67,518.46,4967.52
Groceries,Nestle,Manager,Customer Appreciation Week,483292.63,175,2761.67,511.44,4936.65
Groceries,Nestle,Manager,Cyber Monday Mania,449538.23,168,2675.82,520.11,4979.98
Groceries,Nestle,Manager,Deal of the Month,400348.49,147,2723.46,508.61,4980.84
Groceries,Nestle,Manager,Double Points Bonanza,470703.27,165,2852.75,502.21,4955.16
Groceries,Nestle,Manager,Early Bird Specials,453455.68,162,2799.11,521.12,4999.70
Groceries,Nestle,Manager,End of Season Sale,460198.21,168,2739.28,507.19,4928.47
Groceries,Nestle,Manager,Exclusive Insider Offers,452323.60,161,2809.46,506.83,4979.96
Groceries,Nestle,Manager,Festive Fever Promo,400332.06,141,2839.23,501.65,4918.40
Groceries,Nestle,Manager,Final Call Frenzy,509098.20,182,2797.24,579.67,4965.68
Groceries,Nestle,Manager,Flash Frenzy Friday,492502.43,177,2782.50,531.39,4996.14
Groceries,Nestle,Manager,"Gift More, Spend Less",459714.61,161,2855.37,575.81,4955.45
Groceries,Nestle,Manager,Golden Hour Bargains,440772.59,152,2899.82,509.01,4997.02
Groceries,Nestle,Manager,Green Weekend Deals,416680.44,149,2796.51,503.00,4986.13
Groceries,Nestle,Manager,Happy Hour Discounts,456981.84,167,2736.42,546.22,4987.95
Groceries,Nestle,Manager,Holiday Shopping Rush,463473.47,167,2775.29,548.83,4966.26
Groceries,Nestle,Manager,Hot Picks Promo,486258.38,175,2778.62,554.41,4991.69
Groceries,Nestle,Manager,Instant Gratification Sale,463857.64,166,2794.32,563.82,4988.21
Groceries,Nestle,Manager,Limited Time Treasures,500589.46,180,2781.05,546.83,4987.05
Groceries,Nestle,Manager,Loyalty Rewards Blast,469578.44,167,2811.85,501.89,4995.57
Groceries,Nestle,Manager,Mega Weekend Bonanza,485076.78,165,2939.86,554.20,4975.22
Groceries,Nestle,Manager,Mid-Year Madness,450385.34,170,2649.33,502.46,4990.79
Groceries,Nestle,Manager,Midnight Madness,485020.76,172,2819.89,545.56,4985.13
Groceries,Nestle,Manager,Mystery Discount Days,493197.67,172,2867.43,508.56,4940.12
Groceries,Nestle,Manager,New Arrival Showcase,449106.64,165,2721.86,503.73,4992.67
Groceries,Nestle,Manager,New Product Launch Promo,503167.26,180,2795.37,556.59,4984.26
Groceries,Nestle,Manager,New Year Kickoff,468102.00,166,2819.89,600.84,4991.95
Groceries,Nestle,Manager,Price Drop Parade,440457.82,169,2606.26,504.57,4948.27
Groceries,Nestle,Manager,Red Tag Clearance,408571.75,151,2705.77,501.12,4984.96
Groceries,Nestle,Manager,Seasonal Surprise Box,508623.79,183,2779.36,501.93,4970.39
Groceries,Nestle,Manager,Shop & Save Spectacular,456126.73,168,2715.04,503.57,4990.45
Groceries,Nestle,Manager,Smart Shopper Week,423579.34,149,2842.81,517.36,4987.67
Groceries,Nestle,Manager,Spring Refresh Event,467843.93,172,2720.02,547.01,4995.87
Groceries,Nestle,Manager,Spring Splash Discounts,460147.71,169,2722.77,506.63,4989.87
Groceries,Nestle,Manager,Summer Sizzle Promo,440815.39,157,2807.74,535.21,4894.36
Groceries,Nestle,Manager,Super Savings Week,430075.09,152,2829.44,502.79,4946.64
Groceries,Nestle,Manager,Ultimate Value Event,418766.53,161,2601.03,518.82,4944.65
Groceries,Nestle,Manager,VIP Access Sale,517541.08,189,2738.31,508.66,4996.03
Groceries,Nestle,Manager,Weekend Warrior Specials,452108.51,162,2790.79,513.49,4971.12
Groceries,Nestle,Manager,Winter Clearance Carnival,474485.70,175,2711.35,522.20,4977.05
Groceries,Nestle,Manager,Winter Wonders Sale,383908.65,143,2684.68,539.78,4961.39
Groceries,Nestle,Sales Associate,12 Days of Deals,516053.89,187,2759.65,518.82,4998.90
Groceries,Nestle,Sales Associate,Autumn Deals Drive,526393.17,187,2814.94,509.57,4986.81
Groceries,Nestle,Sales Associate,BOGO Blitz,486937.77,174,2798.49,546.53,4993.12
Groceries,Nestle,Sales Associate,Back to School Boost,530719.60,189,2808.04,578.39,4999.06
Groceries,Nestle,Sales Associate,Birthday Bash Sale,514863.43,189,2724.15,509.57,4937.05
Groceries,Nestle,Sales Associate,Black Friday Blowout,534078.63,181,2950.71,531.74,4998.22
Groceries,Nestle,Sales Associate,Cart Crasher Campaign,434243.82,170,2554.38,533.84,4974.14
Groceries,Nestle,Sales Associate,Cashback Carnival,515827.62,181,2849.88,502.91,4995.74
Groceries,Nestle,Sales Associate,Clearance Countdown,486633.32,174,2796.74,519.68,4997.60
Groceries,Nestle,Sales Associate,Countdown to Savings,490201.03,182,2693.41,517.81,4996.32
Groceries,Nestle,Sales Associate,Customer Appreciation Week,440524.45,161,2736.18,506.67,4995.70
Groceries,Nestle,Sales Associate,Cyber Monday Mania,386905.90,135,2865.97,512.16,4998.08
Groceries,Nestle,Sales Associate,Deal of the Month,571099.00,198,2884.34,510.11,4965.89
Groceries,Nestle,Sales Associate,Double Points Bonanza,442480.70,162,2731.36,511.56,4976.30
Groceries,Nestle,Sales Associate,Early Bird Specials,487365.36,180,2707.59,569.54,4989.85
Groceries,Nestle,Sales Associate,End of Season Sale,460938.29,177,2604.17,513.52,4997.30
Groceries,Nestle,Sales Associate,Exclusive Insider Offers,482953.92,170,2840.91,501.31,4999.92
Groceries,Nestle,Sales Associate,Festive Fever Promo,423616.97,156,2715.49,502.53,4990.21
Groceries,Nestle,Sales Associate,Final Call Frenzy,487506.95,172,2834.34,637.32,4961.65
Groceries,Nestle,Sales Associate,Flash Frenzy Friday,479470.54,171,2803.92,519.46,4915.94
Groceries,Nestle,Sales Associate,"Gift More, Spend Less",419296.07,161,2604.32,514.39,4926.43
Groceries,Nestle,Sales Associate,Golden Hour Bargains,574482.55,204,2816.09,526.71,4983.24
Groceries,Nestle,Sales Associate,Green Weekend Deals,515597.02,192,2685.40,511.58,4935.51
Groceries,Nestle,Sales Associate,Happy Hour Discounts,516259.78,186,2775.59,528.28,4993.28
Groceries,Nestle,Sales Associate,Holiday Shopping Rush,460894.81,168,2743.42,513.31,4963.95
Groceries,Nestle,Sales Associate,Hot Picks Promo,458370.11,178,2575.11,519.38,4998.48
Groceries,Nestle,Sales Associate,Instant Gratification Sale,424812.45,156,2723.16,529.97,4984.46
Groceries,Nestle,Sales Associate,Limited Time Treasures,406708.82,149,2729.59,569.29,4986.24
Groceries,Nestle,Sales Associate,Loyalty Rewards Blast,469700.53,169,2779.29,537.34,4995.71
Groceries,Nestle,Sales Associate,Mega Weekend Bonanza,474270.96,166,2857.05,572.03,4996.99
Groceries,Nestle,Sales Associate,Mid-Year Madness,442382.21,165,2681.10,541.79,4970.40
Groceries,Nestle,Sales Associate,Midnight Madness,442462.75,163,2714.50,505.39,4982.00
Groceries,Nestle,Sales Associate,Mystery Discount Days,518037.41,186,2785.15,549.61,4978.06
Groceries,Nestle,Sales Associate,New Arrival Showcase,475849.86,177,2688.42,527.41,4910.55
Groceries,Nestle,Sales Associate,New Product Launch Promo,453611.63,168,2700.07,521.20,4991.05
Groceries,Nestle,Sales Associate,New Year Kickoff,449675.23,170,2645.15,535.15,4979.80
Groceries,Nestle,Sales Associate,Price Drop Parade,536753.94,195,2752.58,515.56,4952.06
