category,customer_segment,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Groceries,In-Store Regular,Seasonal Surprise Box,911656.21,343,2657.89,504.42,4946.36
Groceries,In-Store Regular,Shop & Save Spectacular,989206.24,363,2725.09,511.78,4988.98
Groceries,In-Store Regular,Smart Shopper Week,831988.45,307,2710.06,521.96,4994.55
Groceries,In-Store Regular,Spring Refresh Event,908595.67,318,2857.22,513.02,4988.96
Groceries,In-Store Regular,Spring Splash Discounts,843786.17,304,2775.61,538.55,4991.56
Groceries,In-Store Regular,Summer Sizzle Promo,942139.10,324,2907.84,530.03,4983.08
Groceries,In-Store Regular,Super Savings Week,933674.37,347,2690.70,506.25,4996.48
Groceries,In-Store Regular,Ultimate Value Event,947140.48,333,2844.27,507.81,4967.24
Groceries,In-Store Regular,VIP Access Sale,1051076.03,374,2810.36,558.22,4997.93
Groceries,In-Store Regular,Weekend Warrior Specials,860623.02,320,2689.45,513.49,4986.11
Groceries,In-Store Regular,Winter Clearance Carnival,878786.56,307,2862.50,511.24,4982.02
Groceries,In-Store Regular,Winter Wonders Sale,910154.44,353,2578.34,513.51,4965.01
Groceries,Loyal Customer,12 Days of Deals,913614.02,340,2687.10,507.87,4998.04
Groceries,Loyal Customer,Autumn Deals Drive,1043412.07,382,2731.45,517.18,4992.02
Groceries,Loyal Customer,BOGO Blitz,831439.56,312,2664.87,507.25,4992.20
Groceries,Loyal Customer,Back to School Boost,926327.89,344,2692.81,505.29,4976.28
Groceries,Loyal Customer,Birthday Bash Sale,899508.87,323,2784.86,508.14,4945.14
Groceries,Loyal Customer,Black Friday Blowout,780331.35,286,2728.43,533.67,4977.33
Groceries,Loyal Customer,Cart Crasher Campaign,921514.43,342,2694.49,508.00,4983.78
Groceries,Loyal Customer,Cashback Carnival,848388.33,294,2885.67,505.38,4994.46
Groceries,Loyal Customer,Clearance Countdown,969019.30,334,2901.26,527.22,4988.73
Groceries,Loyal Customer,Countdown to Savings,988681.66,360,2746.34,519.37,4972.19
Groceries,Loyal Customer,Customer Appreciation Week,908193.91,319,2847.00,529.76,4979.41
Groceries,Loyal Customer,Cyber Monday Mania,916251.45,343,2671.29,504.57,4988.27
Groceries,Loyal Customer,Deal of the Month,934108.59,334,2796.73,504.17,4996.71
Groceries,Loyal Customer,Double Points Bonanza,882742.41,320,2758.57,512.99,4976.69
Groceries,Loyal Customer,Early Bird Specials,871260.69,319,2731.22,506.59,4979.27
Groceries,Loyal Customer,End of Season Sale,950460.72,329,2888.94,500.37,4997.29
Groceries,Loyal Customer,Exclusive Insider Offers,884419.52,323,2738.14,523.27,4995.77
Groceries,Loyal Customer,Festive Fever Promo,909303.34,323,2815.18,526.12,4959.84
Groceries,Loyal Customer,Final Call Frenzy,927228.04,350,2649.22,512.48,4973.20
Groceries,Loyal Customer,Flash Frenzy Friday,890708.54,322,2766.18,514.63,4990.84
Groceries,Loyal Customer,"Gift More, Spend Less",939495.09,336,2796.12,509.79,4989.67
Groceries,Loyal Customer,Golden Hour Bargains,918023.31,330,2781.89,504.86,4976.17
Groceries,Loyal Customer,Green Weekend Deals,963356.01,345,2792.34,503.85,4988.93
Groceries,Loyal Customer,Happy Hour Discounts,961934.01,357,2694.49,545.37,4950.37
Groceries,Loyal Customer,Holiday Shopping Rush,833413.71,305,2732.50,536.37,4980.40
Groceries,Loyal Customer,Hot Picks Promo,988258.58,347,2848.01,561.36,4999.96
Groceries,Loyal Customer,Instant Gratification Sale,941681.37,345,2729.51,501.41,4994.91
Groceries,Loyal Customer,Limited Time Treasures,927938.86,344,2697.50,500.84,4999.73
Groceries,Loyal Customer,Loyalty Rewards Blast,933986.55,334,2796.37,581.55,4993.48
Groceries,Loyal Customer,Mega Weekend Bonanza,901403.43,319,2825.72,527.14,4996.49
Groceries,Loyal Customer,Mid-Year Madness,974472.79,330,2952.95,500.32,4978.60
Groceries,Loyal Customer,Midnight Madness,867331.73,329,2636.27,539.70,4997.31
Groceries,Loyal Customer,Mystery Discount Days,919611.92,328,2803.69,511.48,4971.53
Groceries,Loyal Customer,New Arrival Showcase,987079.70,352,2804.20,502.27,4993.53
Groceries,Loyal Customer,New Product Launch Promo,871281.96,315,2765.97,507.93,4988.26
Groceries,Loyal Customer,New Year Kickoff,945384.43,338,2797.00,517.20,4976.96
Groceries,Loyal Customer,Price Drop Parade,904180.76,330,2739.94,501.52,4999.50
Groceries,Loyal Customer,Red Tag Clearance,933531.24,328,2846.13,505.74,4990.77
Groceries,Loyal Customer,Seasonal Surprise Box,865645.53,311,2783.43,519.49,4992.02
Groceries,Loyal Customer,Shop & Save Spectacular,793271.17,280,2833.11,515.86,4986.30
Groceries,Loyal Customer,Smart Shopper Week,937176.36,335,2797.54,511.85,4999.40
Groceries,Loyal Customer,Spring Refresh Event,976163.89,340,2871.07,527.87,4995.73
Groceries,Loyal Customer,Spring Splash Discounts,939758.10,325,2891.56,506.84,4992.00
Groceries,Loyal Customer,Summer Sizzle Promo,826244.79,317,2606.45,504.24,4988.04
Groceries,Loyal Customer,Super Savings Week,842690.67,308,2736.01,524.88,4998.75
Groceries,Loyal Customer,Ultimate Value Event,886794.19,308,2879.20,506.59,4987.11
Groceries,Loyal Customer,VIP Access Sale,997609.88,361,2763.46,508.66,4999.89
Groceries,Loyal Customer,Weekend Warrior Specials,931817.51,341,2732.60,504.05,4999.20
Groceries,Loyal Customer,Winter Clearance Carnival,917828.51,340,2699.50,519.60,4995.79
Groceries,Loyal Customer,Winter Wonders Sale,857315.83,324,2646.04,515.32,4945.36
Groceries,Occasional Shopper,12 Days of Deals,915967.68,319,2871.37,508.94,4974.60
Groceries,Occasional Shopper,Autumn Deals Drive,965627.65,346,2790.83,504.45,4999.80
Groceries,Occasional Shopper,BOGO Blitz,904371.42,324,2791.27,534.58,4995.36
Groceries,Occasional Shopper,Back to School Boost,856747.33,318,2694.17,500.43,4996.41
Groceries,Occasional Shopper,Birthday Bash Sale,929640.75,350,2656.12,505.10,4960.94
Groceries,Occasional Shopper,Black Friday Blowout,977012.85,365,2676.75,502.74,4998.22
Groceries,Occasional Shopper,Cart Crasher Campaign,960285.63,351,2735.86,503.17,4992.71
Groceries,Occasional Shopper,Cashback Carnival,840844.58,335,2509.98,504.64,4985.27
Groceries,Occasional Shopper,Clearance Countdown,885812.13,314,2821.06,512.75,4992.48
Groceries,Occasional Shopper,Countdown to Savings,884720.11,326,2713.87,500.91,4945.56
Groceries,Occasional Shopper,Customer Appreciation Week,874212.81,323,2706.54,514.02,4997.51
Groceries,Occasional Shopper,Cyber Monday Mania,874749.05,321,2725.07,510.36,4996.97
Groceries,Occasional Shopper,Deal of the Month,901912.17,327,2758.14,503.06,4981.81
Groceries,Occasional Shopper,Double Points Bonanza,861259.37,323,2666.44,519.02,4951.43
Groceries,Occasional Shopper,Early Bird Specials,945146.70,344,2747.52,512.96,4990.05
Groceries,Occasional Shopper,End of Season Sale,925551.52,335,2762.84,512.76,4992.97
Groceries,Occasional Shopper,Exclusive Insider Offers,954273.43,361,2643.42,504.77,4968.20
Groceries,Occasional Shopper,Festive Fever Promo,874081.65,325,2689.48,514.40,4995.96
Groceries,Occasional Shopper,Final Call Frenzy,908743.71,348,2611.33,509.45,4995.49
Groceries,Occasional Shopper,Flash Frenzy Friday,859226.62,308,2789.70,504.91,4996.77
Groceries,Occasional Shopper,"Gift More, Spend Less",920224.68,336,2738.76,504.23,4991.67
Groceries,Occasional Shopper,Golden Hour Bargains,936567.17,341,2746.53,518.50,4999.21
Groceries,Occasional Shopper,Green Weekend Deals,956418.85,344,2780.29,543.56,4974.54
Groceries,Occasional Shopper,Happy Hour Discounts,903607.83,327,2763.33,545.31,4995.35
Groceries,Occasional Shopper,Holiday Shopping Rush,841473.28,319,2637.85,521.62,4999.06
Groceries,Occasional Shopper,Hot Picks Promo,872502.19,314,2778.67,502.08,4979.15
Groceries,Occasional Shopper,Instant Gratification Sale,932864.15,341,2735.67,507.03,4984.46
Groceries,Occasional Shopper,Limited Time Treasures,843402.55,307,2747.24,563.35,4986.24
Groceries,Occasional Shopper,Loyalty Rewards Blast,926333.79,340,2724.51,518.57,4976.10
Groceries,Occasional Shopper,Mega Weekend Bonanza,907420.65,315,2880.70,517.93,4954.90
Groceries,Occasional Shopper,Mid-Year Madness,1059392.60,381,2780.56,517.53,4972.66
Groceries,Occasional Shopper,Midnight Madness,955342.82,344,2777.16,505.05,4990.89
Groceries,Occasional Shopper,Mystery Discount Days,837846.77,317,2643.05,508.73,4982.99
Groceries,Occasional Shopper,New Arrival Showcase,865756.84,320,2705.49,544.01,4991.74
Groceries,Occasional Shopper,New Product Launch Promo,893594.10,331,2699.68,512.57,4998.84
Groceries,Occasional Shopper,New Year Kickoff,971450.52,353,2751.98,526.01,4996.56
Groceries,Occasional Shopper,Price Drop Parade,920856.60,330,2790.47,509.15,4993.49
Groceries,Occasional Shopper,Red Tag Clearance,1003469.54,344,2917.06,544.14,4993.78
Groceries,Occasional Shopper,Seasonal Surprise Box,877758.42,319,2751.59,500.56,4981.47
Groceries,Occasional Shopper,Shop & Save Spectacular,943959.64,321,2940.68,523.57,4953.52
Groceries,Occasional Shopper,Smart Shopper Week,929192.37,338,2749.09,517.94,4990.50
Groceries,Occasional Shopper,Spring Refresh Event,935921.41,331,2827.56,520.77,4991.30
Groceries,Occasional Shopper,Spring Splash Discounts,901233.73,336,2682.24,515.16,4977.56
Groceries,Occasional Shopper,Summer Sizzle Promo,916538.86,338,2711.65,503.74,4952.92
Groceries,Occasional Shopper,Super Savings Week,892934.06,321,2781.73,501.97,4996.91
Groceries,Occasional Shopper,Ultimate Value Event,899119.81,339,2652.27,511.06,4997.53
Groceries,Occasional Shopper,VIP Access Sale,888932.52,331,2685.60,528.77,4985.82
Groceries,Occasional Shopper,Weekend Warrior Specials,909496.72,341,2667.15,522.78,4960.09
Groceries,Occasional Shopper,Winter Clearance Carnival,951142.50,348,2733.17,503.43,4988.90
Groceries,Occasional Shopper,Winter Wonders Sale,838523.63,297,2823.31,558.48,4970.09
Groceries,Online Shopper,12 Days of Deals,854749.17,318,2687.89,508.70,4946.35
Groceries,Online Shopper,Autumn Deals Drive,1071683.89,383,2798.13,518.91,4983.23
Groceries,Online Shopper,BOGO Blitz,1012922.18,357,2837.32,509.11,4982.36
Groceries,Online Shopper,Back to School Boost,938031.82,339,2767.06,517.84,4999.06
Groceries,Online Shopper,Birthday Bash Sale,937229.43,334,2806.08,504.67,4969.22
Groceries,Online Shopper,Black Friday Blowout,921807.65,328,2810.39,509.93,4997.53
Groceries,Online Shopper,Cart Crasher Campaign,965404.29,339,2847.80,514.16,4999.82
Groceries,Online Shopper,Cashback Carnival,851247.45,325,2619.22,525.08,4982.83
Groceries,Online Shopper,Clearance Countdown,940247.94,332,2832.07,520.41,4990.25
Groceries,Online Shopper,Countdown to Savings,1002727.23,367,2732.23,500.65,4993.28
Groceries,Online Shopper,Customer Appreciation Week,880833.17,321,2744.03,502.24,4997.84
Groceries,Online Shopper,Cyber Monday Mania,864674.54,311,2780.30,530.81,4984.13
Groceries,Online Shopper,Deal of the Month,834533.33,314,2657.75,525.48,4986.94
Groceries,Online Shopper,Double Points Bonanza,881305.71,336,2622.93,519.92,4974.96
Groceries,Online Shopper,Early Bird Specials,883509.94,330,2677.30,501.54,4936.57
Groceries,Online Shopper,End of Season Sale,818819.65,306,2675.88,505.76,4996.71
Groceries,Online Shopper,Exclusive Insider Offers,811575.66,298,2723.41,518.25,4989.15
Groceries,Online Shopper,Festive Fever Promo,823446.86,306,2691.00,505.30,4979.05
Groceries,Online Shopper,Final Call Frenzy,1025013.17,362,2831.53,504.53,4953.05
Groceries,Online Shopper,Flash Frenzy Friday,872589.78,319,2735.39,517.20,4996.14
Groceries,Online Shopper,"Gift More, Spend Less",1030958.32,377,2734.64,514.39,4984.47
Groceries,Online Shopper,Golden Hour Bargains,875559.03,329,2661.27,518.40,4997.02
Groceries,Online Shopper,Green Weekend Deals,879904.94,309,2847.59,500.74,4977.70
Groceries,Online Shopper,Happy Hour Discounts,888997.00,326,2726.98,513.67,4958.84
Groceries,Online Shopper,Holiday Shopping Rush,798212.01,291,2743.00,505.64,4998.79
Groceries,Online Shopper,Hot Picks Promo,945688.88,352,2686.62,501.36,4995.24
Groceries,Online Shopper,Instant Gratification Sale,966710.79,353,2738.56,503.33,4988.78
Groceries,Online Shopper,Limited Time Treasures,908959.90,342,2657.78,532.09,4994.82
Groceries,Online Shopper,Loyalty Rewards Blast,921936.99,327,2819.38,501.89,4986.34
Groceries,Online Shopper,Mega Weekend Bonanza,805781.59,296,2722.24,507.64,4977.25
Groceries,Online Shopper,Mid-Year Madness,854764.20,304,2811.72,503.67,4982.61
Groceries,Online Shopper,Midnight Madness,859210.44,312,2753.88,506.04,4991.77
Groceries,Online Shopper,Mystery Discount Days,916532.13,326,2811.45,501.42,4982.97
Groceries,Online Shopper,New Arrival Showcase,948230.58,342,2772.60,502.57,4996.06
Groceries,Online Shopper,New Product Launch Promo,929594.52,339,2742.17,506.06,4977.31
Groceries,Online Shopper,New Year Kickoff,853279.11,322,2649.94,500.12,4903.25
Groceries,Online Shopper,Price Drop Parade,879078.77,308,2854.15,516.53,4999.83
Groceries,Online Shopper,Red Tag Clearance,905835.19,337,2687.94,509.75,4972.25
Groceries,Online Shopper,Seasonal Surprise Box,950030.60,347,2737.84,502.74,4991.25
Groceries,Online Shopper,Shop & Save Spectacular,936896.70,332,2821.98,510.47,4991.95
Groceries,Online Shopper,Smart Shopper Week,974658.98,352,2768.92,530.02,4996.20
Groceries,Online Shopper,Spring Refresh Event,983014.29,347,2832.89,517.46,4995.87
Groceries,Online Shopper,Spring Splash Discounts,968696.24,340,2849.11,515.99,4980.26
Groceries,Online Shopper,Summer Sizzle Promo,1043683.84,373,2798.08,501.06,4999.26
Groceries,Online Shopper,Super Savings Week,878666.32,323,2720.33,505.59,4989.05
Groceries,Online Shopper,Ultimate Value Event,1048996.92,371,2827.48,511.38,4995.88
Groceries,Online Shopper,VIP Access Sale,880499.38,325,2709.23,510.75,4956.38
Groceries,Online Shopper,Weekend Warrior Specials,927015.96,335,2767.21,500.62,4994.22
Groceries,Online Shopper,Winter Clearance Carnival,992490.84,354,2803.65,516.06,4997.93
Groceries,Online Shopper,Winter Wonders Sale,874507.81,323,2707.45,505.12,4983.25
Groceries,Premium Shopper,12 Days of Deals,940681.01,327,2876.70,502.43,4983.90
Groceries,Premium Shopper,Autumn Deals Drive,890450.68,332,2682.08,502.75,4989.58
Groceries,Premium Shopper,BOGO Blitz,843254.57,311,2711.43,500.98,4983.88
Groceries,Premium Shopper,Back to School Boost,903283.99,328,2753.91,513.48,4993.04
Groceries,Premium Shopper,Birthday Bash Sale,913022.97,339,2693.28,503.77,4978.76
Groceries,Premium Shopper,Black Friday Blowout,847079.19,309,2741.36,507.06,4999.51
Groceries,Premium Shopper,Cart Crasher Campaign,831770.18,312,2665.93,504.65,4988.06
Groceries,Premium Shopper,Cashback Carnival,935154.10,344,2718.47,533.43,4983.45
Groceries,Premium Shopper,Clearance Countdown,888153.28,327,2716.07,524.37,4986.78
Groceries,Premium Shopper,Countdown to Savings,888956.10,330,2693.81,514.93,4993.99
Groceries,Premium Shopper,Customer Appreciation Week,881547.44,317,2780.91,501.25,4989.63
Groceries,Premium Shopper,Cyber Monday Mania,861949.53,323,2668.57,508.82,4976.05
Groceries,Premium Shopper,Deal of the Month,943560.21,334,2825.03,507.49,4992.09
Groceries,Premium Shopper,Double Points Bonanza,917792.46,336,2731.53,524.11,4966.22
Groceries,Premium Shopper,Early Bird Specials,830309.64,300,2767.70,541.20,4977.90
Groceries,Premium Shopper,End of Season Sale,938358.86,348,2696.43,516.37,4996.20
Groceries,Premium Shopper,Exclusive Insider Offers,849029.29,313,2712.55,521.24,4999.35
Groceries,Premium Shopper,Festive Fever Promo,989752.64,358,2764.67,520.44,4977.76
Groceries,Premium Shopper,Final Call Frenzy,868193.11,320,2713.10,508.87,4975.97
Groceries,Premium Shopper,Flash Frenzy Friday,865969.07,322,2689.34,500.97,4985.90
Groceries,Premium Shopper,"Gift More, Spend Less",880442.40,326,2700.74,524.93,4990.81
Groceries,Premium Shopper,Golden Hour Bargains,1018077.50,366,2781.63,504.10,4984.09
Groceries,Premium Shopper,Green Weekend Deals,965874.65,365,2646.23,503.00,4994.70
Groceries,Premium Shopper,Happy Hour Discounts,942315.47,340,2771.52,516.76,4998.94
Groceries,Premium Shopper,Holiday Shopping Rush,991396.69,358,2769.26,501.56,4998.79
Groceries,Premium Shopper,Hot Picks Promo,913943.99,342,2672.35,500.73,4998.48
Groceries,Premium Shopper,Instant Gratification Sale,894462.17,323,2769.23,566.88,4994.62
Groceries,Premium Shopper,Limited Time Treasures,866878.62,303,2860.99,510.52,4987.05
Groceries,Premium Shopper,Loyalty Rewards Blast,933102.19,334,2793.72,507.01,4995.71
Groceries,Premium Shopper,Mega Weekend Bonanza,905318.25,325,2785.59,527.53,4996.99
Groceries,Premium Shopper,Mid-Year Madness,951998.49,344,2767.44,505.58,4995.65
Groceries,Premium Shopper,Midnight Madness,890108.95,329,2705.50,505.45,4997.76
Groceries,Premium Shopper,Mystery Discount Days,895184.31,330,2712.68,527.14,4964.83
Groceries,Premium Shopper,New Arrival Showcase,922328.47,322,2864.37,511.64,4999.86
Groceries,Premium Shopper,New Product Launch Promo,910740.42,328,2776.65,506.42,4996.19
Groceries,Premium Shopper,New Year Kickoff,930258.49,330,2818.97,536.62,4974.44
Groceries,Premium Shopper,Price Drop Parade,915176.54,333,2748.28,521.86,4996.09
Groceries,Premium Shopper,Red Tag Clearance,869208.58,320,2716.28,506.29,4992.34
Groceries,Premium Shopper,Seasonal Surprise Box,921510.38,342,2694.47,509.29,4976.89
Groceries,Premium Shopper,Shop & Save Spectacular,887481.12,321,2764.74,501.53,4990.45
Groceries,Premium Shopper,Smart Shopper Week,890269.39,320,2782.09,508.76,4931.51
Groceries,Premium Shopper,Spring Refresh Event,899419.61,315,2855.30,513.24,4972.47
Groceries,Premium Shopper,Spring Splash Discounts,887867.93,327,2715.19,543.07,4985.59
Groceries,Premium Shopper,Summer Sizzle Promo,818374.24,307,2665.71,523.97,4986.64
Groceries,Premium Shopper,Super Savings Week,895353.33,321,2789.26,507.93,4995.70
Groceries,Premium Shopper,Ultimate Value Event,834691.74,323,2584.18,518.06,4997.75
Groceries,Premium Shopper,VIP Access Sale,973257.56,343,2837.49,500.31,4982.39
Groceries,Premium Shopper,Weekend Warrior Specials,837608.48,315,2659.07,524.12,4936.91
Groceries,Premium Shopper,Winter Clearance Carnival,936602.03,342,2738.60,521.00,4996.69
Groceries,Premium Shopper,Winter Wonders Sale,863714.45,327,2641.33,509.00,4984.95
Home Appliances,Budget Shopper,12 Days of Deals,819604.64,309,2652.44,524.29,4991.58
Home Appliances,Budget Shopper,Autumn Deals Drive,885341.77,326,2715.77,506.50,4993.37
Home Appliances,Budget Shopper,BOGO Blitz,921317.44,345,2670.49,519.41,4982.65
Home Appliances,Budget Shopper,Back to School Boost,925635.30,342,2706.54,516.87,4995.75
Home Appliances,Budget Shopper,Birthday Bash Sale,939589.57,346,2715.58,544.66,4999.93
Home Appliances,Budget Shopper,Black Friday Blowout,843112.37,312,2702.28,500.99,4939.15
Home Appliances,Budget Shopper,Cart Crasher Campaign,848834.01,319,2660.92,505.92,4979.99
Home Appliances,Budget Shopper,Cashback Carnival,954003.52,348,2741.39,505.90,4999.12
Home Appliances,Budget Shopper,Clearance Countdown,907068.51,335,2707.67,510.91,4955.33
Home Appliances,Budget Shopper,Countdown to Savings,877109.98,324,2707.13,504.79,4985.35
Home Appliances,Budget Shopper,Customer Appreciation Week,924687.87,333,2776.84,528.70,4999.25
Home Appliances,Budget Shopper,Cyber Monday Mania,946190.14,341,2774.75,502.91,4988.75
Home Appliances,Budget Shopper,Deal of the Month,831694.95,307,2709.10,549.48,4997.58
