category,customer_segment,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Groceries,Premium Shopper,Supermarkets ,VIP Access Sale,354255.02,125,2834.04,520.31,4937.17
Groceries,Premium Shopper,Supermarkets ,Winter Clearance Carnival,315915.42,120,2632.63,521.00,4996.69
Groceries,Premium Shopper,Supermarkets ,Winter Wonders Sale,315285.40,122,2584.31,509.00,4984.95
Home Appliances,Budget Shopper,Large Malls / Complexes,BOGO Blitz,351477.12,123,2857.54,537.93,4982.65
Home Appliances,Budget Shopper,Large Malls / Complexes,Birthday Bash Sale,300920.11,117,2571.97,552.05,4977.09
Home Appliances,Budget Shopper,Large Malls / Complexes,Cart Crasher Campaign,333806.87,120,2781.72,540.58,4965.79
Home Appliances,Budget Shopper,Large Malls / Complexes,Cashback Carnival,330196.01,109,3029.32,650.55,4931.53
Home Appliances,Budget Shopper,Large Malls / Complexes,Customer Appreciation Week,319786.59,115,2780.75,563.24,4961.64
Home Appliances,Budget Shopper,Large Malls / Complexes,Green Weekend Deals,362206.07,135,2683.01,504.78,4918.38
Home Appliances,Budget Shopper,Large Malls / Complexes,Happy Hour Discounts,342502.64,127,2696.87,510.48,4968.42
Home Appliances,Budget Shopper,Large Malls / Complexes,Holiday Shopping Rush,339289.86,124,2736.21,511.58,4975.47
Home Appliances,Budget Shopper,Large Malls / Complexes,Loyalty Rewards Blast,312205.42,107,2917.81,523.08,4998.98
Home Appliances,Budget Shopper,Large Malls / Complexes,New Arrival Showcase,300644.19,106,2836.27,507.37,4963.08
Home Appliances,Budget Shopper,Large Malls / Complexes,Spring Splash Discounts,308033.93,111,2775.08,504.57,4971.17
Home Appliances,Budget Shopper,Large Malls / Complexes,Summer Sizzle Promo,336891.80,112,3007.96,524.16,4996.11
Home Appliances,Budget Shopper,Large Malls / Complexes,Super Savings Week,328121.24,122,2689.52,544.74,4985.76
Home Appliances,Budget Shopper,Large Malls / Complexes,Ultimate Value Event,323863.94,117,2768.07,516.38,4937.32
Home Appliances,Budget Shopper,Large Malls / Complexes,Weekend Warrior Specials,312715.35,114,2743.12,505.78,4932.07
Home Appliances,Budget Shopper,Large Malls / Complexes,Winter Clearance Carnival,315335.46,109,2892.99,569.71,4947.87
Home Appliances,Budget Shopper,Small Stores / Shops,Back to School Boost,311437.97,112,2780.70,516.87,4979.01
Home Appliances,Budget Shopper,Small Stores / Shops,Black Friday Blowout,321908.81,119,2705.12,512.83,4905.97
Home Appliances,Budget Shopper,Small Stores / Shops,Clearance Countdown,308108.01,113,2726.62,550.55,4934.61
Home Appliances,Budget Shopper,Small Stores / Shops,Countdown to Savings,310316.84,107,2900.16,529.42,4812.29
Home Appliances,Budget Shopper,Small Stores / Shops,Cyber Monday Mania,337582.71,119,2836.83,517.79,4976.81
Home Appliances,Budget Shopper,Small Stores / Shops,Double Points Bonanza,335391.12,123,2726.76,503.85,4957.34
Home Appliances,Budget Shopper,Small Stores / Shops,Early Bird Specials,321828.95,111,2899.36,536.67,4963.21
Home Appliances,Budget Shopper,Small Stores / Shops,End of Season Sale,313107.62,110,2846.43,548.39,4999.78
Home Appliances,Budget Shopper,Small Stores / Shops,Exclusive Insider Offers,323839.09,116,2791.72,596.08,4986.50
Home Appliances,Budget Shopper,Small Stores / Shops,Festive Fever Promo,350923.95,134,2618.84,500.98,4914.20
Home Appliances,Budget Shopper,Small Stores / Shops,Flash Frenzy Friday,318912.98,111,2873.09,526.39,4982.24
Home Appliances,Budget Shopper,Small Stores / Shops,Green Weekend Deals,335727.33,112,2997.57,529.34,4996.73
Home Appliances,Budget Shopper,Small Stores / Shops,Happy Hour Discounts,325331.85,115,2828.97,510.66,4998.71
Home Appliances,Budget Shopper,Small Stores / Shops,Holiday Shopping Rush,351481.43,119,2953.63,623.05,4968.75
Home Appliances,Budget Shopper,Small Stores / Shops,Hot Picks Promo,343589.20,124,2770.88,503.76,4988.48
Home Appliances,Budget Shopper,Small Stores / Shops,Instant Gratification Sale,338176.65,123,2749.40,533.45,4972.34
Home Appliances,Budget Shopper,Small Stores / Shops,Limited Time Treasures,314246.27,115,2732.58,530.51,4931.92
Home Appliances,Budget Shopper,Small Stores / Shops,Mega Weekend Bonanza,329465.73,115,2864.92,514.77,4969.31
Home Appliances,Budget Shopper,Small Stores / Shops,Mid-Year Madness,323306.53,122,2650.05,558.90,4993.34
Home Appliances,Budget Shopper,Small Stores / Shops,Midnight Madness,312241.87,111,2812.99,589.87,4995.31
Home Appliances,Budget Shopper,Small Stores / Shops,Mystery Discount Days,331598.34,113,2934.50,507.78,4894.63
Home Appliances,Budget Shopper,Small Stores / Shops,New Product Launch Promo,339058.03,123,2756.57,518.50,4979.19
Home Appliances,Budget Shopper,Small Stores / Shops,Seasonal Surprise Box,392589.86,134,2929.78,759.58,4972.63
Home Appliances,Budget Shopper,Small Stores / Shops,Smart Shopper Week,321438.84,118,2724.06,613.45,4968.50
Home Appliances,Budget Shopper,Small Stores / Shops,Spring Refresh Event,323411.49,118,2740.78,564.12,4978.31
Home Appliances,Budget Shopper,Small Stores / Shops,Summer Sizzle Promo,335358.07,112,2994.27,500.92,4994.68
Home Appliances,Budget Shopper,Small Stores / Shops,Super Savings Week,317459.61,114,2784.73,587.62,4966.36
Home Appliances,Budget Shopper,Small Stores / Shops,Ultimate Value Event,374556.00,143,2619.27,615.26,4998.56
Home Appliances,Budget Shopper,Small Stores / Shops,Weekend Warrior Specials,336615.63,120,2805.13,504.80,4956.07
Home Appliances,Budget Shopper,Supermarkets ,Autumn Deals Drive,326815.92,117,2793.30,506.50,4974.23
Home Appliances,Budget Shopper,Supermarkets ,BOGO Blitz,309413.67,125,2475.31,559.59,4932.22
Home Appliances,Budget Shopper,Supermarkets ,Back to School Boost,355960.17,128,2780.94,576.67,4995.75
Home Appliances,Budget Shopper,Supermarkets ,Birthday Bash Sale,357988.70,129,2775.11,544.66,4999.93
Home Appliances,Budget Shopper,Supermarkets ,Cashback Carnival,339044.51,131,2588.13,583.27,4999.12
Home Appliances,Budget Shopper,Supermarkets ,Clearance Countdown,317438.93,120,2645.32,510.91,4857.44
Home Appliances,Budget Shopper,Supermarkets ,Countdown to Savings,326863.79,115,2842.29,530.80,4985.35
Home Appliances,Budget Shopper,Supermarkets ,Customer Appreciation Week,319830.73,115,2781.14,571.98,4999.25
Home Appliances,Budget Shopper,Supermarkets ,Cyber Monday Mania,336665.59,116,2902.29,502.91,4988.75
Home Appliances,Budget Shopper,Supermarkets ,Early Bird Specials,307571.39,113,2721.87,509.77,4943.07
Home Appliances,Budget Shopper,Supermarkets ,End of Season Sale,327633.70,116,2824.43,512.52,4999.19
Home Appliances,Budget Shopper,Supermarkets ,Flash Frenzy Friday,317137.05,108,2936.45,621.35,4987.57
Home Appliances,Budget Shopper,Supermarkets ,Happy Hour Discounts,343047.91,126,2722.60,500.78,4994.19
Home Appliances,Budget Shopper,Supermarkets ,Hot Picks Promo,325505.93,117,2782.10,502.00,4997.89
Home Appliances,Budget Shopper,Supermarkets ,Limited Time Treasures,346058.15,123,2813.48,560.29,4962.87
Home Appliances,Budget Shopper,Supermarkets ,Loyalty Rewards Blast,356062.12,125,2848.50,559.96,4989.13
Home Appliances,Budget Shopper,Supermarkets ,Mega Weekend Bonanza,322406.84,116,2779.37,526.29,4967.24
Home Appliances,Budget Shopper,Supermarkets ,Mid-Year Madness,318721.90,120,2656.02,598.97,4975.44
Home Appliances,Budget Shopper,Supermarkets ,Midnight Madness,339022.66,120,2825.19,500.72,4976.67
Home Appliances,Budget Shopper,Supermarkets ,Mystery Discount Days,377287.95,139,2714.30,503.19,4996.71
Home Appliances,Budget Shopper,Supermarkets ,New Arrival Showcase,315105.31,116,2716.43,506.53,4993.31
Home Appliances,Budget Shopper,Supermarkets ,New Product Launch Promo,337038.95,119,2832.26,600.54,4991.97
Home Appliances,Budget Shopper,Supermarkets ,New Year Kickoff,346975.43,123,2820.94,500.10,4995.20
Home Appliances,Budget Shopper,Supermarkets ,Red Tag Clearance,313357.81,106,2956.21,576.35,4945.69
Home Appliances,Budget Shopper,Supermarkets ,Seasonal Surprise Box,328556.86,114,2882.08,521.38,4997.98
Home Appliances,Budget Shopper,Supermarkets ,Smart Shopper Week,305860.97,114,2682.99,540.85,4999.66
Home Appliances,Budget Shopper,Supermarkets ,Spring Refresh Event,409658.40,145,2825.23,528.70,4981.60
Home Appliances,Budget Shopper,Supermarkets ,Spring Splash Discounts,378008.94,129,2930.30,516.49,4999.80
Home Appliances,Budget Shopper,Supermarkets ,Super Savings Week,358603.34,127,2823.65,555.70,4952.18
Home Appliances,Budget Shopper,Supermarkets ,VIP Access Sale,333045.58,126,2643.22,545.95,4990.03
Home Appliances,Budget Shopper,Supermarkets ,Weekend Warrior Specials,331931.43,113,2937.45,521.91,4957.99
Home Appliances,Budget Shopper,Supermarkets ,Winter Clearance Carnival,322241.35,112,2877.15,541.29,4998.49
Home Appliances,Budget Shopper,Supermarkets ,Winter Wonders Sale,320214.48,116,2760.47,525.01,4876.56
Home Appliances,Churn Risk,Large Malls / Complexes,Autumn Deals Drive,317907.96,119,2671.50,501.18,4908.65
Home Appliances,Churn Risk,Large Malls / Complexes,Back to School Boost,350746.90,123,2851.60,522.15,4992.97
Home Appliances,Churn Risk,Large Malls / Complexes,Birthday Bash Sale,339336.86,121,2804.44,517.97,4985.02
Home Appliances,Churn Risk,Large Malls / Complexes,Black Friday Blowout,307498.75,112,2745.52,512.32,4949.76
Home Appliances,Churn Risk,Large Malls / Complexes,Cart Crasher Campaign,302105.34,106,2850.05,629.12,4953.94
Home Appliances,Churn Risk,Large Malls / Complexes,Double Points Bonanza,306819.14,108,2840.92,541.40,4942.75
Home Appliances,Churn Risk,Large Malls / Complexes,End of Season Sale,342839.21,127,2699.52,509.35,4968.71
Home Appliances,Churn Risk,Large Malls / Complexes,"Gift More, Spend Less",302709.95,107,2829.06,563.58,4988.75
Home Appliances,Churn Risk,Large Malls / Complexes,Instant Gratification Sale,302117.18,110,2746.52,521.93,4989.05
Home Appliances,Churn Risk,Large Malls / Complexes,Mega Weekend Bonanza,312785.42,117,2673.38,526.21,4843.73
Home Appliances,Churn Risk,Large Malls / Complexes,Mid-Year Madness,301862.26,106,2847.76,516.51,4960.52
Home Appliances,Churn Risk,Large Malls / Complexes,Midnight Madness,308990.81,111,2783.70,513.66,4969.72
Home Appliances,Churn Risk,Large Malls / Complexes,New Arrival Showcase,316393.87,123,2572.31,505.86,4992.15
Home Appliances,Churn Risk,Large Malls / Complexes,Smart Shopper Week,306365.51,108,2836.72,523.85,4976.44
Home Appliances,Churn Risk,Large Malls / Complexes,Spring Splash Discounts,310161.93,115,2697.06,594.99,4981.11
Home Appliances,Churn Risk,Large Malls / Complexes,Super Savings Week,352330.20,127,2774.25,510.52,4987.77
Home Appliances,Churn Risk,Large Malls / Complexes,VIP Access Sale,305319.70,109,2801.10,510.68,4951.21
Home Appliances,Churn Risk,Large Malls / Complexes,Weekend Warrior Specials,347883.01,114,3051.61,534.93,4987.65
Home Appliances,Churn Risk,Large Malls / Complexes,Winter Wonders Sale,308708.25,112,2756.32,514.98,4962.10
Home Appliances,Churn Risk,Small Stores / Shops,BOGO Blitz,355986.08,122,2917.92,586.60,4992.34
Home Appliances,Churn Risk,Small Stores / Shops,Back to School Boost,310279.78,116,2674.83,506.54,4995.60
Home Appliances,Churn Risk,Small Stores / Shops,Black Friday Blowout,310628.00,123,2525.43,516.25,4943.84
Home Appliances,Churn Risk,Small Stores / Shops,Clearance Countdown,330567.79,109,3032.73,685.03,4995.95
Home Appliances,Churn Risk,Small Stores / Shops,Countdown to Savings,340215.86,118,2883.19,544.57,4965.00
Home Appliances,Churn Risk,Small Stores / Shops,Customer Appreciation Week,328935.08,115,2860.31,502.07,4984.13
Home Appliances,Churn Risk,Small Stores / Shops,Deal of the Month,316776.49,115,2754.58,541.37,4915.61
Home Appliances,Churn Risk,Small Stores / Shops,Early Bird Specials,359913.45,123,2926.13,593.25,4995.35
Home Appliances,Churn Risk,Small Stores / Shops,Flash Frenzy Friday,378996.35,140,2707.12,522.32,4983.73
Home Appliances,Churn Risk,Small Stores / Shops,"Gift More, Spend Less",307298.83,113,2719.46,506.35,4970.74
Home Appliances,Churn Risk,Small Stores / Shops,Green Weekend Deals,331763.10,124,2675.51,517.77,4995.08
Home Appliances,Churn Risk,Small Stores / Shops,Happy Hour Discounts,302392.81,107,2826.10,505.53,4949.15
Home Appliances,Churn Risk,Small Stores / Shops,Holiday Shopping Rush,324922.30,123,2641.64,557.46,4900.70
Home Appliances,Churn Risk,Small Stores / Shops,Hot Picks Promo,345441.01,116,2977.94,563.10,4970.31
Home Appliances,Churn Risk,Small Stores / Shops,Instant Gratification Sale,312502.91,110,2840.94,524.80,4997.94
Home Appliances,Churn Risk,Small Stores / Shops,Limited Time Treasures,352581.96,131,2691.47,661.69,4994.16
Home Appliances,Churn Risk,Small Stores / Shops,Loyalty Rewards Blast,324853.02,118,2752.99,501.61,4906.58
Home Appliances,Churn Risk,Small Stores / Shops,Mega Weekend Bonanza,308066.46,116,2655.75,555.38,4971.05
Home Appliances,Churn Risk,Small Stores / Shops,Midnight Madness,334582.85,127,2634.51,502.75,4958.94
Home Appliances,Churn Risk,Small Stores / Shops,New Arrival Showcase,345882.56,124,2789.38,553.30,4886.39
Home Appliances,Churn Risk,Small Stores / Shops,Price Drop Parade,306500.01,114,2688.60,523.53,4939.47
Home Appliances,Churn Risk,Small Stores / Shops,Red Tag Clearance,304492.45,109,2793.51,524.41,4882.96
Home Appliances,Churn Risk,Small Stores / Shops,Seasonal Surprise Box,333321.04,119,2801.02,525.27,4981.41
Home Appliances,Churn Risk,Small Stores / Shops,Shop & Save Spectacular,358151.23,123,2911.80,500.21,4972.29
Home Appliances,Churn Risk,Small Stores / Shops,Smart Shopper Week,325398.04,114,2854.37,543.44,4995.40
Home Appliances,Churn Risk,Small Stores / Shops,Spring Splash Discounts,331574.55,117,2833.97,510.15,4887.06
Home Appliances,Churn Risk,Small Stores / Shops,Summer Sizzle Promo,325971.54,115,2834.54,500.57,4994.72
Home Appliances,Churn Risk,Small Stores / Shops,Super Savings Week,316293.32,115,2750.38,508.47,4942.17
Home Appliances,Churn Risk,Small Stores / Shops,VIP Access Sale,322402.87,111,2904.53,571.15,4999.15
Home Appliances,Churn Risk,Small Stores / Shops,Weekend Warrior Specials,301058.81,107,2813.63,507.28,4990.53
Home Appliances,Churn Risk,Small Stores / Shops,Winter Clearance Carnival,309821.12,107,2895.52,503.94,4980.40
Home Appliances,Churn Risk,Supermarkets ,Autumn Deals Drive,330762.46,113,2927.10,565.79,4985.49
Home Appliances,Churn Risk,Supermarkets ,BOGO Blitz,320320.50,116,2761.38,509.26,4972.42
Home Appliances,Churn Risk,Supermarkets ,Back to School Boost,313568.69,121,2591.48,529.81,4964.90
Home Appliances,Churn Risk,Supermarkets ,Birthday Bash Sale,329693.66,117,2817.89,530.92,4933.71
Home Appliances,Churn Risk,Supermarkets ,Cart Crasher Campaign,327970.38,117,2803.17,627.29,4996.45
Home Appliances,Churn Risk,Supermarkets ,Clearance Countdown,300989.00,111,2711.61,572.31,4943.62
Home Appliances,Churn Risk,Supermarkets ,Countdown to Savings,351417.34,126,2789.03,500.39,4977.91
Home Appliances,Churn Risk,Supermarkets ,Cyber Monday Mania,306342.21,107,2863.01,516.56,4970.95
Home Appliances,Churn Risk,Supermarkets ,Deal of the Month,324997.53,114,2850.86,531.50,4987.09
Home Appliances,Churn Risk,Supermarkets ,End of Season Sale,360269.18,126,2859.28,530.31,4955.13
Home Appliances,Churn Risk,Supermarkets ,Exclusive Insider Offers,340254.36,118,2883.51,572.87,4999.29
Home Appliances,Churn Risk,Supermarkets ,Festive Fever Promo,315018.52,112,2812.67,525.64,4982.26
Home Appliances,Churn Risk,Supermarkets ,Final Call Frenzy,301697.95,104,2900.94,532.63,4974.85
Home Appliances,Churn Risk,Supermarkets ,Flash Frenzy Friday,300700.89,107,2810.29,571.32,4979.08
Home Appliances,Churn Risk,Supermarkets ,"Gift More, Spend Less",361831.36,132,2741.15,540.84,4958.26
Home Appliances,Churn Risk,Supermarkets ,Golden Hour Bargains,363918.15,128,2843.11,517.84,4924.36
Home Appliances,Churn Risk,Supermarkets ,Green Weekend Deals,350893.49,119,2948.68,572.34,4962.69
Home Appliances,Churn Risk,Supermarkets ,Happy Hour Discounts,347907.88,115,3025.29,573.16,4970.46
Home Appliances,Churn Risk,Supermarkets ,Holiday Shopping Rush,370364.75,129,2871.04,518.35,4959.80
Home Appliances,Churn Risk,Supermarkets ,Hot Picks Promo,400762.05,137,2925.27,525.07,4922.97
Home Appliances,Churn Risk,Supermarkets ,Limited Time Treasures,339749.06,120,2831.24,513.33,4794.48
Home Appliances,Churn Risk,Supermarkets ,Loyalty Rewards Blast,311435.29,110,2831.23,503.22,4991.63
Home Appliances,Churn Risk,Supermarkets ,Midnight Madness,361657.48,128,2825.45,543.19,4967.30
Home Appliances,Churn Risk,Supermarkets ,Mystery Discount Days,341388.77,129,2646.42,529.86,4970.68
Home Appliances,Churn Risk,Supermarkets ,New Arrival Showcase,306077.45,111,2757.45,520.07,4971.71
Home Appliances,Churn Risk,Supermarkets ,New Product Launch Promo,318915.11,111,2873.11,523.86,4977.38
Home Appliances,Churn Risk,Supermarkets ,New Year Kickoff,308963.70,118,2618.34,520.68,4963.68
Home Appliances,Churn Risk,Supermarkets ,Red Tag Clearance,333564.13,127,2626.49,520.89,4976.95
Home Appliances,Churn Risk,Supermarkets ,Shop & Save Spectacular,302905.76,110,2753.69,618.91,4958.34
Home Appliances,Churn Risk,Supermarkets ,Spring Splash Discounts,330743.97,125,2645.95,534.31,4867.80
Home Appliances,Churn Risk,Supermarkets ,Winter Clearance Carnival,320380.02,112,2860.54,523.67,4965.11
Home Appliances,Churn Risk,Supermarkets ,Winter Wonders Sale,317300.36,119,2666.39,513.89,4961.32
Home Appliances,Deal Seeker,Large Malls / Complexes,12 Days of Deals,309151.92,121,2554.97,509.29,4995.00
Home Appliances,Deal Seeker,Large Malls / Complexes,BOGO Blitz,315148.75,111,2839.18,525.80,4966.80
Home Appliances,Deal Seeker,Large Malls / Complexes,Back to School Boost,312356.92,106,2946.76,534.63,4997.76
Home Appliances,Deal Seeker,Large Malls / Complexes,Countdown to Savings,341901.73,127,2692.14,552.53,4999.30
Home Appliances,Deal Seeker,Large Malls / Complexes,Double Points Bonanza,305213.76,118,2586.56,510.32,4970.06
Home Appliances,Deal Seeker,Large Malls / Complexes,End of Season Sale,367200.66,121,3034.72,656.69,4974.81
Home Appliances,Deal Seeker,Large Malls / Complexes,Festive Fever Promo,317865.62,115,2764.05,522.46,4912.67
Home Appliances,Deal Seeker,Large Malls / Complexes,Final Call Frenzy,303180.51,107,2833.46,585.21,4998.16
Home Appliances,Deal Seeker,Large Malls / Complexes,Happy Hour Discounts,343138.46,121,2835.86,543.95,4966.70
Home Appliances,Deal Seeker,Large Malls / Complexes,Holiday Shopping Rush,312544.53,114,2741.62,550.60,4994.33
Home Appliances,Deal Seeker,Large Malls / Complexes,Hot Picks Promo,336791.15,120,2806.59,588.43,4946.79
Home Appliances,Deal Seeker,Large Malls / Complexes,Instant Gratification Sale,327479.13,115,2847.64,501.53,4965.16
