category,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Groceries,Supermarkets ,Senior Salesperson,Summer Sizzle Promo,699149.90,258,2709.88,530.03,4981.75
Groceries,Supermarkets ,Senior Salesperson,Super Savings Week,728576.96,271,2688.48,511.54,4999.88
Groceries,Supermarkets ,Senior Salesperson,Ultimate Value Event,729119.75,283,2576.39,533.87,4987.11
Groceries,Supermarkets ,Senior Salesperson,VIP Access Sale,863233.64,304,2839.58,509.80,4997.93
Groceries,Supermarkets ,Senior Salesperson,Weekend Warrior Specials,682533.85,248,2752.15,525.87,4967.39
Groceries,Supermarkets ,Senior Salesperson,Winter Clearance Carnival,694705.54,248,2801.23,507.50,4996.69
Groceries,Supermarkets ,Senior Salesperson,Winter Wonders Sale,713232.31,260,2743.20,509.00,4984.95
Home Appliances,Large Malls / Complexes,Manager,12 Days of Deals,635567.30,238,2670.45,516.24,4997.95
Home Appliances,Large Malls / Complexes,Manager,Autumn Deals Drive,814078.42,299,2722.67,501.18,4989.53
Home Appliances,Large Malls / Complexes,Manager,BOGO Blitz,718241.52,265,2710.35,509.99,4984.36
Home Appliances,Large Malls / Complexes,Manager,Back to School Boost,785427.25,289,2717.74,530.98,4997.76
Home Appliances,Large Malls / Complexes,Manager,Birthday Bash Sale,780827.98,286,2730.17,509.03,4996.64
Home Appliances,Large Malls / Complexes,Manager,Black Friday Blowout,717450.73,263,2727.95,503.07,4986.53
Home Appliances,Large Malls / Complexes,Manager,Cart Crasher Campaign,752459.37,271,2776.60,503.85,4965.79
Home Appliances,Large Malls / Complexes,Manager,Cashback Carnival,732778.30,260,2818.38,532.90,4997.90
Home Appliances,Large Malls / Complexes,Manager,Clearance Countdown,736403.62,265,2778.88,515.09,4989.41
Home Appliances,Large Malls / Complexes,Manager,Countdown to Savings,678761.31,259,2620.70,504.79,4994.73
Home Appliances,Large Malls / Complexes,Manager,Customer Appreciation Week,742897.08,273,2721.23,526.72,4959.06
Home Appliances,Large Malls / Complexes,Manager,Cyber Monday Mania,686246.53,258,2659.87,511.88,4967.59
Home Appliances,Large Malls / Complexes,Manager,Deal of the Month,804209.37,287,2802.12,500.90,4996.40
Home Appliances,Large Malls / Complexes,Manager,Double Points Bonanza,762920.77,278,2744.32,519.13,4991.13
Home Appliances,Large Malls / Complexes,Manager,Early Bird Specials,742753.73,269,2761.17,502.49,4985.39
Home Appliances,Large Malls / Complexes,Manager,End of Season Sale,810871.17,286,2835.21,530.84,4974.81
Home Appliances,Large Malls / Complexes,Manager,Exclusive Insider Offers,719354.71,247,2912.37,511.95,4968.27
Home Appliances,Large Malls / Complexes,Manager,Festive Fever Promo,773918.28,280,2763.99,507.88,4975.42
Home Appliances,Large Malls / Complexes,Manager,Final Call Frenzy,820096.82,297,2761.27,520.49,4940.28
Home Appliances,Large Malls / Complexes,Manager,Flash Frenzy Friday,784510.95,275,2852.77,500.13,4996.85
Home Appliances,Large Malls / Complexes,Manager,"Gift More, Spend Less",716467.24,273,2624.42,506.87,4999.74
Home Appliances,Large Malls / Complexes,Manager,Golden Hour Bargains,722451.47,267,2705.81,517.65,4995.77
Home Appliances,Large Malls / Complexes,Manager,Green Weekend Deals,719745.27,271,2655.89,526.09,4988.41
Home Appliances,Large Malls / Complexes,Manager,Happy Hour Discounts,781077.93,279,2799.56,510.48,4985.88
Home Appliances,Large Malls / Complexes,Manager,Holiday Shopping Rush,748788.07,274,2732.80,534.28,4997.27
Home Appliances,Large Malls / Complexes,Manager,Hot Picks Promo,875638.73,308,2842.98,510.42,4953.12
Home Appliances,Large Malls / Complexes,Manager,Instant Gratification Sale,696261.38,252,2762.94,504.46,4953.36
Home Appliances,Large Malls / Complexes,Manager,Limited Time Treasures,803999.43,283,2840.99,505.55,4969.59
Home Appliances,Large Malls / Complexes,Manager,Loyalty Rewards Blast,750930.00,272,2760.77,505.77,4980.61
Home Appliances,Large Malls / Complexes,Manager,Mega Weekend Bonanza,745040.38,272,2739.12,502.30,4959.30
Home Appliances,Large Malls / Complexes,Manager,Mid-Year Madness,680182.55,256,2656.96,510.03,4998.26
Home Appliances,Large Malls / Complexes,Manager,Midnight Madness,677686.32,256,2647.21,521.02,4969.72
Home Appliances,Large Malls / Complexes,Manager,Mystery Discount Days,699242.94,260,2689.40,508.14,4982.52
Home Appliances,Large Malls / Complexes,Manager,New Arrival Showcase,784179.92,292,2685.55,507.37,4996.75
Home Appliances,Large Malls / Complexes,Manager,New Product Launch Promo,709288.83,251,2825.85,509.54,4995.22
Home Appliances,Large Malls / Complexes,Manager,New Year Kickoff,746130.66,261,2858.74,507.98,4974.38
Home Appliances,Large Malls / Complexes,Manager,Price Drop Parade,726166.60,274,2650.24,518.40,4987.17
Home Appliances,Large Malls / Complexes,Manager,Red Tag Clearance,662429.36,244,2714.87,500.88,4998.91
Home Appliances,Large Malls / Complexes,Manager,Seasonal Surprise Box,688789.07,253,2722.49,501.18,4989.03
Home Appliances,Large Malls / Complexes,Manager,Shop & Save Spectacular,749386.57,270,2775.51,520.81,4969.04
Home Appliances,Large Malls / Complexes,Manager,Smart Shopper Week,648448.73,237,2736.07,510.10,4976.44
Home Appliances,Large Malls / Complexes,Manager,Spring Refresh Event,741491.98,269,2756.48,508.04,4987.43
Home Appliances,Large Malls / Complexes,Manager,Spring Splash Discounts,717881.86,270,2658.82,514.57,4998.92
Home Appliances,Large Malls / Complexes,Manager,Summer Sizzle Promo,691555.82,253,2733.42,502.20,4996.11
Home Appliances,Large Malls / Complexes,Manager,Super Savings Week,698910.34,254,2751.62,500.28,4996.22
Home Appliances,Large Malls / Complexes,Manager,Ultimate Value Event,671933.23,250,2687.73,516.38,4999.91
Home Appliances,Large Malls / Complexes,Manager,VIP Access Sale,705982.86,253,2790.45,545.62,4994.22
Home Appliances,Large Malls / Complexes,Manager,Weekend Warrior Specials,703451.30,254,2769.49,505.78,4964.32
Home Appliances,Large Malls / Complexes,Manager,Winter Clearance Carnival,718858.19,254,2830.15,514.53,4980.25
Home Appliances,Large Malls / Complexes,Manager,Winter Wonders Sale,809603.71,283,2860.79,514.98,4990.42
Home Appliances,Large Malls / Complexes,Sales Associate,12 Days of Deals,794312.25,301,2638.91,531.47,4990.03
Home Appliances,Large Malls / Complexes,Sales Associate,Autumn Deals Drive,772395.81,284,2719.70,509.65,4988.25
Home Appliances,Large Malls / Complexes,Sales Associate,BOGO Blitz,818491.50,283,2892.20,503.66,4968.29
Home Appliances,Large Malls / Complexes,Sales Associate,Back to School Boost,779739.46,270,2887.92,529.02,4989.51
Home Appliances,Large Malls / Complexes,Sales Associate,Birthday Bash Sale,805622.78,290,2778.01,518.23,4996.94
Home Appliances,Large Malls / Complexes,Sales Associate,Black Friday Blowout,753944.71,276,2731.68,509.61,4991.37
Home Appliances,Large Malls / Complexes,Sales Associate,Cart Crasher Campaign,745410.58,279,2671.72,532.23,4994.64
Home Appliances,Large Malls / Complexes,Sales Associate,Cashback Carnival,787427.87,283,2782.43,511.18,4986.49
Home Appliances,Large Malls / Complexes,Sales Associate,Clearance Countdown,798424.38,286,2791.69,511.35,4982.16
Home Appliances,Large Malls / Complexes,Sales Associate,Countdown to Savings,760191.60,272,2794.82,518.31,4994.99
Home Appliances,Large Malls / Complexes,Sales Associate,Customer Appreciation Week,783103.12,281,2786.84,502.70,4996.86
Home Appliances,Large Malls / Complexes,Sales Associate,Cyber Monday Mania,727356.24,273,2664.31,504.93,4995.39
Home Appliances,Large Malls / Complexes,Sales Associate,Deal of the Month,681039.53,259,2629.50,501.60,4983.08
Home Appliances,Large Malls / Complexes,Sales Associate,Double Points Bonanza,818685.45,279,2934.36,522.00,4996.08
Home Appliances,Large Malls / Complexes,Sales Associate,Early Bird Specials,825675.01,310,2663.47,503.83,4983.43
Home Appliances,Large Malls / Complexes,Sales Associate,End of Season Sale,770532.43,292,2638.81,529.38,4973.08
Home Appliances,Large Malls / Complexes,Sales Associate,Exclusive Insider Offers,742412.73,273,2719.46,513.00,4998.02
Home Appliances,Large Malls / Complexes,Sales Associate,Festive Fever Promo,652574.81,262,2490.74,500.36,4996.92
Home Appliances,Large Malls / Complexes,Sales Associate,Final Call Frenzy,795114.30,285,2789.87,534.48,4997.52
Home Appliances,Large Malls / Complexes,Sales Associate,Flash Frenzy Friday,803241.73,290,2769.80,508.78,4985.00
Home Appliances,Large Malls / Complexes,Sales Associate,"Gift More, Spend Less",754100.81,267,2824.35,515.29,4993.57
Home Appliances,Large Malls / Complexes,Sales Associate,Golden Hour Bargains,744499.86,264,2820.08,524.79,4956.99
Home Appliances,Large Malls / Complexes,Sales Associate,Green Weekend Deals,749491.65,284,2639.06,502.66,4993.63
Home Appliances,Large Malls / Complexes,Sales Associate,Happy Hour Discounts,869302.63,306,2840.86,504.73,4992.76
Home Appliances,Large Malls / Complexes,Sales Associate,Holiday Shopping Rush,738877.07,265,2788.22,511.58,4987.27
Home Appliances,Large Malls / Complexes,Sales Associate,Hot Picks Promo,745547.98,281,2653.20,519.69,4978.11
Home Appliances,Large Malls / Complexes,Sales Associate,Instant Gratification Sale,833716.62,303,2751.54,501.53,4950.95
Home Appliances,Large Malls / Complexes,Sales Associate,Limited Time Treasures,741708.24,276,2687.35,507.19,4986.00
Home Appliances,Large Malls / Complexes,Sales Associate,Loyalty Rewards Blast,657214.99,254,2587.46,504.89,4981.19
Home Appliances,Large Malls / Complexes,Sales Associate,Mega Weekend Bonanza,774414.51,282,2746.15,502.05,4992.43
Home Appliances,Large Malls / Complexes,Sales Associate,Mid-Year Madness,736245.68,273,2696.87,506.60,4943.37
Home Appliances,Large Malls / Complexes,Sales Associate,Midnight Madness,731381.83,278,2630.87,510.68,4991.51
Home Appliances,Large Malls / Complexes,Sales Associate,Mystery Discount Days,761587.74,287,2653.62,506.37,4989.29
Home Appliances,Large Malls / Complexes,Sales Associate,New Arrival Showcase,681373.30,248,2747.47,516.09,4995.63
Home Appliances,Large Malls / Complexes,Sales Associate,New Product Launch Promo,802419.46,295,2720.07,504.31,4999.48
Home Appliances,Large Malls / Complexes,Sales Associate,New Year Kickoff,770343.36,272,2832.14,509.52,4994.13
Home Appliances,Large Malls / Complexes,Sales Associate,Price Drop Parade,798998.53,287,2783.97,512.13,4989.69
Home Appliances,Large Malls / Complexes,Sales Associate,Red Tag Clearance,687170.25,248,2770.85,526.33,4991.28
Home Appliances,Large Malls / Complexes,Sales Associate,Seasonal Surprise Box,749926.85,274,2736.96,505.59,4998.58
Home Appliances,Large Malls / Complexes,Sales Associate,Shop & Save Spectacular,726655.55,268,2711.40,509.98,4996.07
Home Appliances,Large Malls / Complexes,Sales Associate,Smart Shopper Week,758143.99,266,2850.17,526.84,4990.93
Home Appliances,Large Malls / Complexes,Sales Associate,Spring Refresh Event,822184.69,296,2777.65,501.78,4987.43
Home Appliances,Large Malls / Complexes,Sales Associate,Spring Splash Discounts,711955.79,261,2727.80,588.98,4996.52
Home Appliances,Large Malls / Complexes,Sales Associate,Summer Sizzle Promo,747271.84,268,2788.33,502.08,4980.77
Home Appliances,Large Malls / Complexes,Sales Associate,Super Savings Week,838594.61,307,2731.58,528.21,4998.47
Home Appliances,Large Malls / Complexes,Sales Associate,Ultimate Value Event,800014.97,289,2768.22,512.34,4997.27
Home Appliances,Large Malls / Complexes,Sales Associate,VIP Access Sale,788932.63,292,2701.82,500.93,4985.80
Home Appliances,Large Malls / Complexes,Sales Associate,Weekend Warrior Specials,857683.54,306,2802.89,561.64,4964.78
Home Appliances,Large Malls / Complexes,Sales Associate,Winter Clearance Carnival,733072.53,279,2627.50,523.72,4987.30
Home Appliances,Large Malls / Complexes,Sales Associate,Winter Wonders Sale,768377.88,273,2814.57,514.31,4999.74
Home Appliances,Large Malls / Complexes,Salesperson,12 Days of Deals,777650.72,289,2690.83,518.48,4995.00
Home Appliances,Large Malls / Complexes,Salesperson,Autumn Deals Drive,778641.15,296,2630.54,519.81,4995.61
Home Appliances,Large Malls / Complexes,Salesperson,BOGO Blitz,820910.26,287,2860.31,521.72,4991.95
Home Appliances,Large Malls / Complexes,Salesperson,Back to School Boost,795674.56,284,2801.67,522.15,4979.77
Home Appliances,Large Malls / Complexes,Salesperson,Birthday Bash Sale,710468.64,270,2631.37,517.97,4980.60
Home Appliances,Large Malls / Complexes,Salesperson,Black Friday Blowout,762127.37,274,2781.49,511.75,4974.73
Home Appliances,Large Malls / Complexes,Salesperson,Cart Crasher Campaign,835003.51,296,2820.96,510.35,4984.35
Home Appliances,Large Malls / Complexes,Salesperson,Cashback Carnival,796168.69,287,2774.11,513.18,4963.71
Home Appliances,Large Malls / Complexes,Salesperson,Clearance Countdown,739794.11,256,2889.82,536.39,4989.53
Home Appliances,Large Malls / Complexes,Salesperson,Countdown to Savings,734745.23,272,2701.27,508.15,4998.03
Home Appliances,Large Malls / Complexes,Salesperson,Customer Appreciation Week,757834.76,288,2631.37,525.18,4990.07
Home Appliances,Large Malls / Complexes,Salesperson,Cyber Monday Mania,753622.28,266,2833.17,551.19,4992.38
Home Appliances,Large Malls / Complexes,Salesperson,Deal of the Month,732122.28,251,2916.82,502.14,4997.58
Home Appliances,Large Malls / Complexes,Salesperson,Double Points Bonanza,671985.22,247,2720.59,510.32,4994.58
Home Appliances,Large Malls / Complexes,Salesperson,Early Bird Specials,694646.52,249,2789.75,500.92,4994.00
Home Appliances,Large Malls / Complexes,Salesperson,End of Season Sale,702719.03,256,2745.00,517.57,4991.36
Home Appliances,Large Malls / Complexes,Salesperson,Exclusive Insider Offers,787957.31,292,2698.48,503.60,4999.90
Home Appliances,Large Malls / Complexes,Salesperson,Festive Fever Promo,799325.20,275,2906.64,534.29,4959.77
Home Appliances,Large Malls / Complexes,Salesperson,Final Call Frenzy,791519.60,287,2757.91,531.21,4999.75
Home Appliances,Large Malls / Complexes,Salesperson,Flash Frenzy Friday,734599.41,266,2761.65,538.50,4998.72
Home Appliances,Large Malls / Complexes,Salesperson,"Gift More, Spend Less",676232.67,254,2662.33,503.14,4954.12
Home Appliances,Large Malls / Complexes,Salesperson,Golden Hour Bargains,813198.41,285,2853.33,526.50,4993.31
Home Appliances,Large Malls / Complexes,Salesperson,Green Weekend Deals,779599.05,282,2764.54,504.78,4985.76
Home Appliances,Large Malls / Complexes,Salesperson,Happy Hour Discounts,774992.62,281,2757.98,515.80,4980.26
Home Appliances,Large Malls / Complexes,Salesperson,Holiday Shopping Rush,762146.79,285,2674.20,527.04,4994.33
Home Appliances,Large Malls / Complexes,Salesperson,Hot Picks Promo,742220.97,259,2865.72,564.86,4991.02
Home Appliances,Large Malls / Complexes,Salesperson,Instant Gratification Sale,718943.25,262,2744.06,504.58,4989.05
Home Appliances,Large Malls / Complexes,Salesperson,Limited Time Treasures,707894.23,272,2602.55,510.98,4984.03
Home Appliances,Large Malls / Complexes,Salesperson,Loyalty Rewards Blast,765534.08,277,2763.66,503.96,4998.98
Home Appliances,Large Malls / Complexes,Salesperson,Mega Weekend Bonanza,703434.23,255,2758.57,503.23,4998.42
Home Appliances,Large Malls / Complexes,Salesperson,Mid-Year Madness,815861.41,294,2775.04,523.24,4991.40
Home Appliances,Large Malls / Complexes,Salesperson,Midnight Madness,703539.95,272,2586.54,523.48,4994.87
Home Appliances,Large Malls / Complexes,Salesperson,Mystery Discount Days,730430.02,272,2685.40,502.59,4999.42
Home Appliances,Large Malls / Complexes,Salesperson,New Arrival Showcase,753855.91,279,2701.99,501.45,4986.89
Home Appliances,Large Malls / Complexes,Salesperson,New Product Launch Promo,749898.91,279,2687.81,500.80,4971.54
Home Appliances,Large Malls / Complexes,Salesperson,New Year Kickoff,738277.93,268,2754.77,535.34,4972.54
Home Appliances,Large Malls / Complexes,Salesperson,Price Drop Parade,824757.28,297,2776.96,532.25,4992.73
Home Appliances,Large Malls / Complexes,Salesperson,Red Tag Clearance,693841.15,261,2658.40,539.02,4980.87
Home Appliances,Large Malls / Complexes,Salesperson,Seasonal Surprise Box,741339.05,273,2715.53,513.81,4998.13
Home Appliances,Large Malls / Complexes,Salesperson,Shop & Save Spectacular,831910.10,288,2888.58,511.32,4974.57
Home Appliances,Large Malls / Complexes,Salesperson,Smart Shopper Week,778019.65,279,2788.60,524.75,4991.28
Home Appliances,Large Malls / Complexes,Salesperson,Spring Refresh Event,719656.28,250,2878.63,516.63,4981.21
Home Appliances,Large Malls / Complexes,Salesperson,Spring Splash Discounts,832487.26,292,2850.98,504.57,4991.07
Home Appliances,Large Malls / Complexes,Salesperson,Summer Sizzle Promo,825734.09,296,2789.64,515.39,4998.36
Home Appliances,Large Malls / Complexes,Salesperson,Super Savings Week,731392.19,260,2813.05,510.14,4993.31
Home Appliances,Large Malls / Complexes,Salesperson,Ultimate Value Event,796539.20,292,2727.87,517.44,4995.58
Home Appliances,Large Malls / Complexes,Salesperson,VIP Access Sale,728494.10,266,2738.70,500.61,4972.72
Home Appliances,Large Malls / Complexes,Salesperson,Weekend Warrior Specials,814545.10,287,2838.14,519.68,4990.26
Home Appliances,Large Malls / Complexes,Salesperson,Winter Clearance Carnival,685087.95,253,2707.86,502.95,4980.20
Home Appliances,Large Malls / Complexes,Salesperson,Winter Wonders Sale,737139.52,275,2680.51,500.27,4969.24
Home Appliances,Large Malls / Complexes,Senior Salesperson,12 Days of Deals,763686.39,273,2797.39,509.29,4982.45
Home Appliances,Large Malls / Complexes,Senior Salesperson,Autumn Deals Drive,626327.53,239,2620.62,523.11,4994.72
Home Appliances,Large Malls / Complexes,Senior Salesperson,BOGO Blitz,640917.13,234,2738.96,525.80,4982.76
Home Appliances,Large Malls / Complexes,Senior Salesperson,Back to School Boost,642565.97,232,2769.68,545.52,4991.85
Home Appliances,Large Malls / Complexes,Senior Salesperson,Birthday Bash Sale,634638.16,233,2723.77,521.13,4940.52
Home Appliances,Large Malls / Complexes,Senior Salesperson,Black Friday Blowout,662580.50,238,2783.95,525.85,4995.14
Home Appliances,Large Malls / Complexes,Senior Salesperson,Cart Crasher Campaign,651971.12,225,2897.65,519.43,4998.01
Home Appliances,Large Malls / Complexes,Senior Salesperson,Cashback Carnival,637991.70,227,2810.54,535.35,4992.51
Home Appliances,Large Malls / Complexes,Senior Salesperson,Clearance Countdown,589236.32,220,2678.35,532.88,4989.38
Home Appliances,Large Malls / Complexes,Senior Salesperson,Countdown to Savings,699670.10,252,2776.47,527.07,4999.30
Home Appliances,Large Malls / Complexes,Senior Salesperson,Customer Appreciation Week,572027.79,210,2723.94,513.69,4997.57
Home Appliances,Large Malls / Complexes,Senior Salesperson,Cyber Monday Mania,623033.25,239,2606.83,557.02,4958.99
Home Appliances,Large Malls / Complexes,Senior Salesperson,Deal of the Month,612808.56,225,2723.59,502.44,4999.41
Home Appliances,Large Malls / Complexes,Senior Salesperson,Double Points Bonanza,726915.60,260,2795.83,532.31,4996.68
