brand,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Nestle,Small Stores / Shops,Midnight Madness,557805.35,203,2747.81,505.39,4985.49
Nestle,Small Stores / Shops,Mystery Discount Days,596945.82,221,2701.11,508.56,4976.50
Nestle,Small Stores / Shops,New Arrival Showcase,643959.26,226,2849.38,503.73,4954.18
Nestle,Small Stores / Shops,New Product Launch Promo,521076.78,194,2685.96,506.06,4974.30
Nestle,Small Stores / Shops,New Year Kickoff,604109.67,215,2809.81,536.62,4991.95
Nestle,Small Stores / Shops,Price Drop Parade,606507.39,225,2695.59,515.56,4922.25
Nestle,Small Stores / Shops,Red Tag Clearance,679196.48,252,2695.22,501.12,4970.03
Nestle,Small Stores / Shops,Seasonal Surprise Box,586633.30,212,2767.14,525.43,4992.02
Nestle,Small Stores / Shops,Shop & Save Spectacular,710538.20,249,2853.57,501.53,4983.89
Nestle,Small Stores / Shops,Smart Shopper Week,630039.07,241,2614.27,516.99,4987.67
Nestle,Small Stores / Shops,Spring Refresh Event,618259.40,221,2797.55,539.18,4995.87
Nestle,Small Stores / Shops,Spring Splash Discounts,597340.85,216,2765.47,505.92,4991.56
Nestle,Small Stores / Shops,Summer Sizzle Promo,664108.23,242,2744.25,504.13,4952.92
Nestle,Small Stores / Shops,Super Savings Week,594722.06,217,2740.65,501.97,4989.64
Nestle,Small Stores / Shops,Ultimate Value Event,577995.84,210,2752.36,505.35,4950.10
Nestle,Small Stores / Shops,VIP Access Sale,637028.99,226,2818.71,504.83,4996.03
Nestle,Small Stores / Shops,Weekend Warrior Specials,611911.00,220,2781.41,513.49,4988.19
Nestle,Small Stores / Shops,Winter Clearance Carnival,581590.56,218,2667.85,526.61,4918.86
Nestle,Small Stores / Shops,Winter Wonders Sale,621910.77,225,2764.05,518.68,4978.26
Nestle,Supermarkets ,12 Days of Deals,675075.29,249,2711.15,502.43,4998.90
Nestle,Supermarkets ,Autumn Deals Drive,708223.47,253,2799.30,504.45,4969.96
Nestle,Supermarkets ,BOGO Blitz,596437.18,221,2698.81,539.29,4983.97
Nestle,Supermarkets ,Back to School Boost,705007.95,256,2753.94,518.77,4980.36
Nestle,Supermarkets ,Birthday Bash Sale,597565.44,225,2655.85,509.57,4938.45
Nestle,Supermarkets ,Black Friday Blowout,628835.50,220,2858.34,546.04,4998.22
Nestle,Supermarkets ,Cart Crasher Campaign,688225.71,253,2720.26,509.00,4985.57
Nestle,Supermarkets ,Cashback Carnival,623966.59,227,2748.75,505.58,4995.74
Nestle,Supermarkets ,Clearance Countdown,611670.44,221,2767.74,519.68,4997.60
Nestle,Supermarkets ,Countdown to Savings,677651.23,244,2777.26,517.81,4984.12
Nestle,Supermarkets ,Customer Appreciation Week,643203.37,235,2737.04,502.24,4995.70
Nestle,Supermarkets ,Cyber Monday Mania,579641.95,213,2721.32,536.67,4979.98
Nestle,Supermarkets ,Deal of the Month,666200.66,241,2764.32,510.11,4992.95
Nestle,Supermarkets ,Double Points Bonanza,585198.96,210,2786.66,511.56,4976.30
Nestle,Supermarkets ,Early Bird Specials,646749.80,237,2728.90,531.67,4996.80
Nestle,Supermarkets ,End of Season Sale,672155.38,251,2677.91,529.81,4997.30
Nestle,Supermarkets ,Exclusive Insider Offers,644502.75,235,2742.56,506.83,4980.21
Nestle,Supermarkets ,Festive Fever Promo,599811.66,220,2726.42,501.65,4997.65
Nestle,Supermarkets ,Final Call Frenzy,684026.72,253,2703.66,520.72,4970.78
Nestle,Supermarkets ,Flash Frenzy Friday,639407.07,233,2744.24,537.93,4978.54
Nestle,Supermarkets ,"Gift More, Spend Less",637266.05,230,2770.72,514.39,4958.64
Nestle,Supermarkets ,Golden Hour Bargains,609450.22,219,2782.88,509.01,4963.88
Nestle,Supermarkets ,Green Weekend Deals,577150.58,224,2576.57,503.00,4991.78
Nestle,Supermarkets ,Happy Hour Discounts,653904.28,233,2806.46,513.67,4995.84
Nestle,Supermarkets ,Holiday Shopping Rush,686981.03,248,2770.08,507.76,4960.89
Nestle,Supermarkets ,Hot Picks Promo,641437.76,221,2902.43,565.28,4999.88
Nestle,Supermarkets ,Instant Gratification Sale,656515.74,240,2735.48,500.03,4956.66
Nestle,Supermarkets ,Limited Time Treasures,611656.12,225,2718.47,692.68,4994.82
Nestle,Supermarkets ,Loyalty Rewards Blast,601001.60,216,2782.41,537.34,4979.12
Nestle,Supermarkets ,Mega Weekend Bonanza,626089.12,209,2995.64,517.28,4998.94
Nestle,Supermarkets ,Mid-Year Madness,545477.81,216,2525.36,513.15,4975.69
Nestle,Supermarkets ,Midnight Madness,681379.59,241,2827.30,535.91,4967.20
Nestle,Supermarkets ,Mystery Discount Days,666054.85,240,2775.23,511.48,4972.12
Nestle,Supermarkets ,New Arrival Showcase,651212.39,241,2702.13,527.41,4990.33
Nestle,Supermarkets ,New Product Launch Promo,633903.67,242,2619.44,521.20,4984.26
Nestle,Supermarkets ,New Year Kickoff,671332.03,248,2706.98,513.17,4979.80
Nestle,Supermarkets ,Price Drop Parade,635740.70,228,2788.34,504.15,4988.77
Nestle,Supermarkets ,Red Tag Clearance,671919.40,243,2765.10,514.75,4986.36
Nestle,Supermarkets ,Seasonal Surprise Box,514541.35,201,2559.91,501.93,4974.81
Nestle,Supermarkets ,Shop & Save Spectacular,643284.31,233,2760.88,509.90,4972.66
Nestle,Supermarkets ,Smart Shopper Week,691360.41,243,2845.10,515.37,4984.80
Nestle,Supermarkets ,Spring Refresh Event,625298.46,228,2742.54,521.03,4970.20
Nestle,Supermarkets ,Spring Splash Discounts,637299.69,225,2832.44,506.63,4991.29
Nestle,Supermarkets ,Summer Sizzle Promo,599652.83,225,2665.12,531.33,4923.20
Nestle,Supermarkets ,Super Savings Week,643482.13,243,2648.07,524.93,4999.88
Nestle,Supermarkets ,Ultimate Value Event,683863.71,242,2825.88,526.12,4997.53
Nestle,Supermarkets ,VIP Access Sale,695710.27,250,2782.84,520.31,4997.93
Nestle,Supermarkets ,Weekend Warrior Specials,608779.77,225,2705.69,502.46,4966.74
Nestle,Supermarkets ,Winter Clearance Carnival,704448.80,256,2751.75,502.13,4997.93
Nestle,Supermarkets ,Winter Wonders Sale,642675.23,233,2758.26,505.33,4971.48
Nike,Large Malls / Complexes,12 Days of Deals,1231506.22,453,2718.56,506.25,4999.02
Nike,Large Malls / Complexes,Autumn Deals Drive,1167582.39,432,2702.74,501.91,4994.06
Nike,Large Malls / Complexes,BOGO Blitz,1240908.85,432,2872.47,524.20,4997.89
Nike,Large Malls / Complexes,Back to School Boost,1263932.68,455,2777.87,501.92,4988.01
Nike,Large Malls / Complexes,Birthday Bash Sale,1171168.30,425,2755.69,501.83,4983.74
Nike,Large Malls / Complexes,Black Friday Blowout,1090919.36,396,2754.85,503.37,4986.85
Nike,Large Malls / Complexes,Cart Crasher Campaign,1207511.70,455,2653.87,508.37,4995.45
Nike,Large Malls / Complexes,Cashback Carnival,1090680.50,400,2726.70,500.72,4959.24
Nike,Large Malls / Complexes,Clearance Countdown,1182075.46,437,2704.98,521.79,4993.71
Nike,Large Malls / Complexes,Countdown to Savings,1217796.71,432,2818.97,532.98,4925.72
Nike,Large Malls / Complexes,Customer Appreciation Week,1182902.88,431,2744.55,504.64,4977.34
Nike,Large Malls / Complexes,Cyber Monday Mania,1171065.74,435,2692.11,505.34,4992.94
Nike,Large Malls / Complexes,Deal of the Month,1032545.60,387,2668.08,527.00,4986.89
Nike,Large Malls / Complexes,Double Points Bonanza,1228468.18,445,2760.60,511.97,4987.70
Nike,Large Malls / Complexes,Early Bird Specials,1125942.72,410,2746.20,501.20,4999.19
Nike,Large Malls / Complexes,End of Season Sale,1155669.71,425,2719.22,511.75,4991.27
Nike,Large Malls / Complexes,Exclusive Insider Offers,1175445.19,436,2695.98,500.29,4988.56
Nike,Large Malls / Complexes,Festive Fever Promo,1044487.94,385,2712.96,526.13,4988.75
Nike,Large Malls / Complexes,Final Call Frenzy,1202554.05,441,2726.88,501.48,4997.60
Nike,Large Malls / Complexes,Flash Frenzy Friday,1221051.88,441,2768.83,536.75,4995.14
Nike,Large Malls / Complexes,"Gift More, Spend Less",1085754.03,399,2721.19,523.12,4985.65
Nike,Large Malls / Complexes,Golden Hour Bargains,1221807.11,447,2733.35,506.59,4982.43
Nike,Large Malls / Complexes,Green Weekend Deals,1232216.68,433,2845.77,523.04,4999.01
Nike,Large Malls / Complexes,Happy Hour Discounts,1226943.94,438,2801.24,532.60,4998.95
Nike,Large Malls / Complexes,Holiday Shopping Rush,1130616.18,416,2717.83,501.97,4962.15
Nike,Large Malls / Complexes,Hot Picks Promo,1200927.24,432,2779.92,511.52,4997.81
Nike,Large Malls / Complexes,Instant Gratification Sale,1194485.93,431,2771.43,504.23,4995.28
Nike,Large Malls / Complexes,Limited Time Treasures,1225915.88,455,2694.32,513.15,4997.70
Nike,Large Malls / Complexes,Loyalty Rewards Blast,1126512.85,423,2663.15,500.82,4998.22
Nike,Large Malls / Complexes,Mega Weekend Bonanza,1150486.05,409,2812.92,504.47,4971.64
Nike,Large Malls / Complexes,Mid-Year Madness,1112416.16,391,2845.05,517.63,4992.54
Nike,Large Malls / Complexes,Midnight Madness,1310253.78,467,2805.68,502.64,4982.68
Nike,Large Malls / Complexes,Mystery Discount Days,1086694.94,409,2656.96,506.69,4999.19
Nike,Large Malls / Complexes,New Arrival Showcase,1175106.62,437,2689.03,515.17,4992.00
Nike,Large Malls / Complexes,New Product Launch Promo,1118004.86,408,2740.21,508.78,4998.73
Nike,Large Malls / Complexes,New Year Kickoff,1108767.75,384,2887.42,574.00,4984.36
Nike,Large Malls / Complexes,Price Drop Parade,1155049.28,449,2572.49,506.30,4996.87
Nike,Large Malls / Complexes,Red Tag Clearance,1002592.73,392,2557.63,502.58,4998.76
Nike,Large Malls / Complexes,Seasonal Surprise Box,1153693.17,428,2695.54,530.54,4996.55
Nike,Large Malls / Complexes,Shop & Save Spectacular,1188361.37,412,2884.37,501.58,4997.09
Nike,Large Malls / Complexes,Smart Shopper Week,1049287.99,382,2746.83,511.44,4993.60
Nike,Large Malls / Complexes,Spring Refresh Event,1169448.74,408,2866.30,503.69,4993.39
Nike,Large Malls / Complexes,Spring Splash Discounts,1084642.94,403,2691.42,509.30,4982.46
Nike,Large Malls / Complexes,Summer Sizzle Promo,1088255.11,402,2707.10,504.99,4997.66
Nike,Large Malls / Complexes,Super Savings Week,1054863.34,379,2783.28,518.08,4993.53
Nike,Large Malls / Complexes,Ultimate Value Event,1203195.43,445,2703.81,511.53,4999.12
Nike,Large Malls / Complexes,VIP Access Sale,1120103.41,417,2686.10,514.81,4989.88
Nike,Large Malls / Complexes,Weekend Warrior Specials,1181977.33,439,2692.43,508.00,4998.79
Nike,Large Malls / Complexes,Winter Clearance Carnival,1254319.22,441,2844.26,530.15,4999.04
Nike,Large Malls / Complexes,Winter Wonders Sale,1181261.04,424,2785.99,517.57,4991.55
Nike,Small Stores / Shops,12 Days of Deals,1249060.27,451,2769.53,510.36,4999.67
Nike,Small Stores / Shops,Autumn Deals Drive,1377419.66,499,2760.36,504.53,4995.34
Nike,Small Stores / Shops,BOGO Blitz,1361292.04,471,2890.22,511.49,4998.67
Nike,Small Stores / Shops,Back to School Boost,1178449.96,431,2734.22,500.65,4989.50
Nike,Small Stores / Shops,Birthday Bash Sale,1219213.17,434,2809.25,500.14,4997.78
Nike,Small Stores / Shops,Black Friday Blowout,1233260.94,450,2740.58,512.94,4987.76
Nike,Small Stores / Shops,Cart Crasher Campaign,1252728.18,442,2834.23,515.04,4993.50
Nike,Small Stores / Shops,Cashback Carnival,1207138.49,440,2743.50,512.71,4998.40
Nike,Small Stores / Shops,Clearance Countdown,1130611.79,424,2666.54,511.98,4977.00
Nike,Small Stores / Shops,Countdown to Savings,1206215.01,435,2772.91,509.72,4994.19
Nike,Small Stores / Shops,Customer Appreciation Week,1264504.65,459,2754.91,523.80,4996.89
Nike,Small Stores / Shops,Cyber Monday Mania,1252694.20,464,2699.77,502.42,4996.11
Nike,Small Stores / Shops,Deal of the Month,1300023.69,478,2719.71,508.62,4995.46
Nike,Small Stores / Shops,Double Points Bonanza,1303463.15,482,2704.28,507.25,4998.97
Nike,Small Stores / Shops,Early Bird Specials,1306388.40,453,2883.86,504.72,4958.56
Nike,Small Stores / Shops,End of Season Sale,1377541.38,510,2701.06,503.93,4993.65
Nike,Small Stores / Shops,Exclusive Insider Offers,1308209.70,478,2736.84,502.99,4992.82
Nike,Small Stores / Shops,Festive Fever Promo,1335836.29,465,2872.77,503.50,4995.75
Nike,Small Stores / Shops,Final Call Frenzy,1207320.21,440,2743.91,502.59,4970.88
Nike,Small Stores / Shops,Flash Frenzy Friday,1291746.00,448,2883.36,520.08,4996.44
Nike,Small Stores / Shops,"Gift More, Spend Less",1159035.78,432,2682.95,505.29,4992.10
Nike,Small Stores / Shops,Golden Hour Bargains,1196008.92,438,2730.61,500.01,4960.67
Nike,Small Stores / Shops,Green Weekend Deals,1245633.57,461,2702.03,508.30,4996.20
Nike,Small Stores / Shops,Happy Hour Discounts,1171460.35,431,2718.01,519.18,4992.66
Nike,Small Stores / Shops,Holiday Shopping Rush,1234925.69,444,2781.36,504.14,4996.20
Nike,Small Stores / Shops,Hot Picks Promo,1192736.66,431,2767.37,503.06,4997.69
Nike,Small Stores / Shops,Instant Gratification Sale,1275292.64,453,2815.22,500.07,4998.85
Nike,Small Stores / Shops,Limited Time Treasures,1248628.88,448,2787.12,508.79,4988.75
Nike,Small Stores / Shops,Loyalty Rewards Blast,1232637.57,435,2833.65,509.96,4996.03
Nike,Small Stores / Shops,Mega Weekend Bonanza,1315342.37,473,2780.85,503.85,4942.29
Nike,Small Stores / Shops,Mid-Year Madness,1259125.50,457,2755.20,502.52,4994.31
Nike,Small Stores / Shops,Midnight Madness,1188215.72,437,2719.03,501.63,4958.92
Nike,Small Stores / Shops,Mystery Discount Days,1253321.09,446,2810.14,501.05,4995.72
Nike,Small Stores / Shops,New Arrival Showcase,1222482.12,441,2772.07,508.18,4998.83
Nike,Small Stores / Shops,New Product Launch Promo,1341988.53,475,2825.24,507.38,4995.97
Nike,Small Stores / Shops,New Year Kickoff,1342559.49,482,2785.39,527.60,4996.00
Nike,Small Stores / Shops,Price Drop Parade,1183380.44,424,2790.99,509.81,4996.09
Nike,Small Stores / Shops,Red Tag Clearance,1266528.09,444,2852.54,509.39,4975.52
Nike,Small Stores / Shops,Seasonal Surprise Box,1384245.93,507,2730.27,501.30,4992.44
Nike,Small Stores / Shops,Shop & Save Spectacular,1360734.20,491,2771.35,500.14,4999.95
Nike,Small Stores / Shops,Smart Shopper Week,1296415.34,466,2782.01,511.95,4976.73
Nike,Small Stores / Shops,Spring Refresh Event,1266148.23,452,2801.21,500.55,4995.83
Nike,Small Stores / Shops,Spring Splash Discounts,1234054.63,451,2736.26,505.94,4999.83
Nike,Small Stores / Shops,Summer Sizzle Promo,1324544.75,471,2812.20,504.80,4998.50
Nike,Small Stores / Shops,Super Savings Week,1287257.10,459,2804.48,523.55,4999.08
Nike,Small Stores / Shops,Ultimate Value Event,1228875.62,447,2749.16,502.13,4999.44
Nike,Small Stores / Shops,VIP Access Sale,1238387.25,440,2814.52,502.72,4986.31
Nike,Small Stores / Shops,Weekend Warrior Specials,1188216.71,439,2706.64,500.79,4992.45
Nike,Small Stores / Shops,Winter Clearance Carnival,1154213.64,411,2808.31,501.25,4998.41
Nike,Small Stores / Shops,Winter Wonders Sale,1370533.17,478,2867.22,502.80,4988.48
Nike,Supermarkets ,12 Days of Deals,1419308.87,510,2782.96,505.19,4987.26
Nike,Supermarkets ,Autumn Deals Drive,1312209.06,484,2711.18,500.77,4999.75
Nike,Supermarkets ,BOGO Blitz,1229986.25,444,2770.24,503.15,4997.55
Nike,Supermarkets ,Back to School Boost,1336995.68,464,2881.46,513.03,4988.68
Nike,Supermarkets ,Birthday Bash Sale,1228449.52,448,2742.07,501.50,4987.98
Nike,Supermarkets ,Black Friday Blowout,1260080.15,451,2793.97,516.57,4996.57
Nike,Supermarkets ,Cart Crasher Campaign,1396478.83,493,2832.61,501.15,4972.68
Nike,Supermarkets ,Cashback Carnival,1249217.20,465,2686.49,510.62,4995.11
Nike,Supermarkets ,Clearance Countdown,1375401.26,492,2795.53,508.53,4994.91
Nike,Supermarkets ,Countdown to Savings,1283771.77,467,2748.98,501.71,4998.86
Nike,Supermarkets ,Customer Appreciation Week,1311385.53,471,2784.26,523.40,4999.02
Nike,Supermarkets ,Cyber Monday Mania,1265921.01,476,2659.50,502.07,4998.69
Nike,Supermarkets ,Deal of the Month,1223005.24,449,2723.84,541.10,4992.66
Nike,Supermarkets ,Double Points Bonanza,1312868.33,458,2866.52,537.04,4977.98
Nike,Supermarkets ,Early Bird Specials,1343631.32,479,2805.08,507.63,4996.32
Nike,Supermarkets ,End of Season Sale,1173393.49,435,2697.46,551.38,4995.12
Nike,Supermarkets ,Exclusive Insider Offers,1265240.69,448,2824.20,507.69,4991.51
Nike,Supermarkets ,Festive Fever Promo,1297651.26,476,2726.16,501.90,4988.91
Nike,Supermarkets ,Final Call Frenzy,1245392.42,462,2695.65,505.45,4993.27
Nike,Supermarkets ,Flash Frenzy Friday,1332413.17,483,2758.62,502.29,4998.23
Nike,Supermarkets ,"Gift More, Spend Less",1132136.70,414,2734.63,543.63,4991.11
Nike,Supermarkets ,Golden Hour Bargains,1345698.34,474,2839.03,507.62,4997.10
Nike,Supermarkets ,Green Weekend Deals,1405723.72,519,2708.52,503.13,4989.62
Nike,Supermarkets ,Happy Hour Discounts,1341816.25,473,2836.82,546.58,4983.25
Nike,Supermarkets ,Holiday Shopping Rush,1222418.77,456,2680.74,502.99,4999.33
Nike,Supermarkets ,Hot Picks Promo,1370105.85,505,2713.08,510.06,4978.48
Nike,Supermarkets ,Instant Gratification Sale,1166743.82,435,2682.17,503.83,4996.19
Nike,Supermarkets ,Limited Time Treasures,1286206.05,472,2725.01,501.18,4996.93
Nike,Supermarkets ,Loyalty Rewards Blast,1254881.13,451,2782.44,500.80,4985.57
Nike,Supermarkets ,Mega Weekend Bonanza,1355226.53,494,2743.37,520.24,4998.00
Nike,Supermarkets ,Mid-Year Madness,1282225.79,480,2671.30,500.89,4994.34
Nike,Supermarkets ,Midnight Madness,1259051.84,432,2914.47,509.62,4993.16
Nike,Supermarkets ,Mystery Discount Days,1394318.86,501,2783.07,503.54,4998.21
Nike,Supermarkets ,New Arrival Showcase,1200971.41,431,2786.48,503.53,4994.65
Nike,Supermarkets ,New Product Launch Promo,1224568.95,432,2834.65,503.65,4998.60
Nike,Supermarkets ,New Year Kickoff,1188935.51,444,2677.78,507.42,4986.79
Nike,Supermarkets ,Price Drop Parade,1303694.26,469,2779.73,504.45,4998.25
Nike,Supermarkets ,Red Tag Clearance,1215518.47,450,2701.15,511.82,4999.05
Nike,Supermarkets ,Seasonal Surprise Box,1293976.96,468,2764.91,500.31,4981.63
Nike,Supermarkets ,Shop & Save Spectacular,1264600.68,476,2656.72,504.07,4991.85
Nike,Supermarkets ,Smart Shopper Week,1220405.09,433,2818.49,521.75,4996.44
Nike,Supermarkets ,Spring Refresh Event,1306212.62,456,2864.50,500.43,4996.02
Nike,Supermarkets ,Spring Splash Discounts,1176049.24,436,2697.36,502.55,4997.44
Nike,Supermarkets ,Summer Sizzle Promo,1280613.53,469,2730.52,502.32,4997.93
Nike,Supermarkets ,Super Savings Week,1383204.63,487,2840.26,509.07,4989.04
Nike,Supermarkets ,Ultimate Value Event,1308048.29,477,2742.24,506.18,4998.67
Nike,Supermarkets ,VIP Access Sale,1371051.12,493,2781.04,513.58,4991.94
Nike,Supermarkets ,Weekend Warrior Specials,1165650.26,458,2545.09,517.75,4976.50
Nike,Supermarkets ,Winter Clearance Carnival,1323550.75,486,2723.36,503.08,4997.27
Nike,Supermarkets ,Winter Wonders Sale,1336538.44,478,2796.11,524.51,4992.09
Panasonic,Large Malls / Complexes,12 Days of Deals,483490.17,186,2599.41,512.15,4933.76
Panasonic,Large Malls / Complexes,Autumn Deals Drive,657376.13,229,2870.64,503.43,4996.51
Panasonic,Large Malls / Complexes,BOGO Blitz,680547.68,226,3011.27,515.34,4989.22
Panasonic,Large Malls / Complexes,Back to School Boost,587796.67,216,2721.28,550.37,4974.55
Panasonic,Large Malls / Complexes,Birthday Bash Sale,584939.74,214,2733.36,519.56,4965.57
Panasonic,Large Malls / Complexes,Black Friday Blowout,552356.33,210,2630.27,501.86,4968.17
Panasonic,Large Malls / Complexes,Cart Crasher Campaign,552667.05,212,2606.92,502.87,4978.46
Panasonic,Large Malls / Complexes,Cashback Carnival,589467.84,215,2741.71,517.32,4967.62
Panasonic,Large Malls / Complexes,Clearance Countdown,568556.40,212,2681.87,513.68,4952.71
Panasonic,Large Malls / Complexes,Countdown to Savings,562607.81,205,2744.43,557.00,4974.65
Panasonic,Large Malls / Complexes,Customer Appreciation Week,553201.97,200,2766.01,540.67,4986.08
Panasonic,Large Malls / Complexes,Cyber Monday Mania,563797.21,206,2736.88,503.56,4960.28
Panasonic,Large Malls / Complexes,Deal of the Month,637951.87,226,2822.80,502.25,4944.86
Panasonic,Large Malls / Complexes,Double Points Bonanza,589571.49,205,2875.96,502.33,4966.34
Panasonic,Large Malls / Complexes,Early Bird Specials,585139.54,216,2708.98,512.16,4897.88
Panasonic,Large Malls / Complexes,End of Season Sale,588966.96,210,2804.60,502.83,4986.57
Panasonic,Large Malls / Complexes,Exclusive Insider Offers,682380.60,230,2966.87,503.43,4991.10
