category,customer_segment,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Furniture,Loyal Customer,Manager,Mid-Year Madness,242267.02,93,2605.02,517.65,4975.15
Furniture,Loyal Customer,Manager,Midnight Madness,234742.83,81,2898.06,561.99,4940.74
Furniture,Loyal Customer,Manager,Mystery Discount Days,244335.29,86,2841.11,589.09,4965.60
Furniture,Loyal Customer,Manager,New Arrival Showcase,226606.98,85,2665.96,537.93,4986.42
Furniture,Loyal Customer,Manager,New Product Launch Promo,210487.19,78,2698.55,540.15,4996.31
Furniture,Loyal Customer,Manager,New Year Kickoff,218552.09,84,2601.81,522.97,4988.70
Furniture,Loyal Customer,Manager,Price Drop Parade,237858.23,85,2798.33,536.58,4953.21
Furniture,Loyal Customer,Manager,Red Tag Clearance,259734.85,92,2823.20,510.52,4985.95
Furniture,Loyal Customer,Manager,Seasonal Surprise Box,199669.98,75,2662.27,521.28,4990.80
Furniture,Loyal Customer,Manager,Shop & Save Spectacular,266459.53,90,2960.66,742.35,4993.55
Furniture,Loyal Customer,Manager,Smart Shopper Week,259121.72,90,2879.13,500.56,4923.11
Furniture,Loyal Customer,Manager,Spring Refresh Event,233171.34,94,2480.55,545.72,4994.60
Furniture,Loyal Customer,Manager,Spring Splash Discounts,172785.29,70,2468.36,533.15,4784.08
Furniture,Loyal Customer,Manager,Summer Sizzle Promo,284403.51,98,2902.08,504.85,4980.96
Furniture,Loyal Customer,Manager,Super Savings Week,256751.72,98,2619.92,527.45,4891.80
Furniture,Loyal Customer,Manager,Ultimate Value Event,217497.11,83,2620.45,502.11,4947.04
Furniture,Loyal Customer,Manager,VIP Access Sale,215282.55,76,2832.67,578.60,4975.04
Furniture,Loyal Customer,Manager,Weekend Warrior Specials,243692.37,86,2833.63,501.07,4977.83
Furniture,Loyal Customer,Manager,Winter Clearance Carnival,209565.08,82,2555.67,552.71,4980.63
Furniture,Loyal Customer,Manager,Winter Wonders Sale,234618.95,86,2728.13,502.50,4883.95
Furniture,Loyal Customer,Sales Associate,12 Days of Deals,264717.71,98,2701.20,516.27,4869.77
Furniture,Loyal Customer,Sales Associate,Autumn Deals Drive,224521.81,84,2672.88,623.07,4958.56
Furniture,Loyal Customer,Sales Associate,BOGO Blitz,192547.67,72,2674.27,539.68,4912.48
Furniture,Loyal Customer,Sales Associate,Back to School Boost,183098.92,74,2474.31,519.59,4922.65
Furniture,Loyal Customer,Sales Associate,Birthday Bash Sale,265950.80,93,2859.69,560.50,4989.44
Furniture,Loyal Customer,Sales Associate,Black Friday Blowout,217694.32,73,2982.11,608.12,4999.69
Furniture,Loyal Customer,Sales Associate,Cart Crasher Campaign,169869.06,67,2535.36,561.33,4846.88
Furniture,Loyal Customer,Sales Associate,Cashback Carnival,221845.27,76,2919.02,521.24,4955.61
Furniture,Loyal Customer,Sales Associate,Clearance Countdown,211752.47,80,2646.91,621.76,4890.38
Furniture,Loyal Customer,Sales Associate,Countdown to Savings,273103.57,98,2786.77,508.05,4999.16
Furniture,Loyal Customer,Sales Associate,Customer Appreciation Week,293161.85,97,3022.29,511.43,4997.65
Furniture,Loyal Customer,Sales Associate,Cyber Monday Mania,287747.54,95,3028.92,672.47,4970.08
Furniture,Loyal Customer,Sales Associate,Deal of the Month,209389.66,81,2585.06,565.16,4979.19
Furniture,Loyal Customer,Sales Associate,Double Points Bonanza,264470.60,97,2726.50,540.94,4968.70
Furniture,Loyal Customer,Sales Associate,Early Bird Specials,239133.56,78,3065.81,510.94,4997.79
Furniture,Loyal Customer,Sales Associate,End of Season Sale,220307.37,84,2622.71,524.52,4982.60
Furniture,Loyal Customer,Sales Associate,Exclusive Insider Offers,265393.61,99,2680.74,510.64,4942.20
Furniture,Loyal Customer,Sales Associate,Festive Fever Promo,244683.29,87,2812.45,506.65,4952.54
Furniture,Loyal Customer,Sales Associate,Final Call Frenzy,274521.63,101,2718.04,522.02,4951.40
Furniture,Loyal Customer,Sales Associate,Flash Frenzy Friday,231559.64,84,2756.66,536.59,4937.55
Furniture,Loyal Customer,Sales Associate,"Gift More, Spend Less",207594.00,72,2883.25,638.38,4997.34
Furniture,Loyal Customer,Sales Associate,Golden Hour Bargains,274940.30,94,2924.90,532.85,4989.88
Furniture,Loyal Customer,Sales Associate,Green Weekend Deals,228144.75,86,2652.85,569.09,4936.91
Furniture,Loyal Customer,Sales Associate,Happy Hour Discounts,227300.11,85,2674.12,662.86,4996.65
Furniture,Loyal Customer,Sales Associate,Holiday Shopping Rush,281365.57,98,2871.08,508.47,4974.65
Furniture,Loyal Customer,Sales Associate,Hot Picks Promo,283067.04,103,2748.22,514.12,4994.52
Furniture,Loyal Customer,Sales Associate,Instant Gratification Sale,285539.98,98,2913.67,506.86,4962.05
Furniture,Loyal Customer,Sales Associate,Limited Time Treasures,337961.62,109,3100.57,529.45,4967.47
Furniture,Loyal Customer,Sales Associate,Loyalty Rewards Blast,219138.27,85,2578.10,545.82,4938.97
Furniture,Loyal Customer,Sales Associate,Mega Weekend Bonanza,216355.81,76,2846.79,771.23,4969.19
Furniture,Loyal Customer,Sales Associate,Mid-Year Madness,236553.52,84,2816.11,668.46,4970.28
Furniture,Loyal Customer,Sales Associate,Midnight Madness,267411.55,96,2785.54,503.86,4956.31
Furniture,Loyal Customer,Sales Associate,Mystery Discount Days,250900.74,88,2851.14,680.27,4960.87
Furniture,Loyal Customer,Sales Associate,New Arrival Showcase,255381.65,93,2746.04,522.25,4795.89
Furniture,Loyal Customer,Sales Associate,New Product Launch Promo,298317.12,110,2711.97,512.82,4976.13
Furniture,Loyal Customer,Sales Associate,New Year Kickoff,209116.22,79,2647.04,540.11,4964.53
Furniture,Loyal Customer,Sales Associate,Price Drop Parade,272953.94,100,2729.54,509.45,4944.94
Furniture,Loyal Customer,Sales Associate,Red Tag Clearance,287680.68,100,2876.81,585.62,4979.61
Furniture,Loyal Customer,Sales Associate,Seasonal Surprise Box,223141.81,80,2789.27,513.77,4988.21
Furniture,Loyal Customer,Sales Associate,Shop & Save Spectacular,232658.46,84,2769.74,522.23,4954.76
Furniture,Loyal Customer,Sales Associate,Smart Shopper Week,232467.26,81,2869.97,763.20,4948.82
Furniture,Loyal Customer,Sales Associate,Spring Refresh Event,215857.83,79,2732.38,604.33,4985.39
Furniture,Loyal Customer,Sales Associate,Spring Splash Discounts,280674.80,103,2725.00,628.37,4772.16
Furniture,Loyal Customer,Sales Associate,Summer Sizzle Promo,295365.80,105,2813.01,517.24,4978.50
Furniture,Loyal Customer,Sales Associate,Super Savings Week,301219.26,112,2689.46,513.38,4980.68
Furniture,Loyal Customer,Sales Associate,Ultimate Value Event,232751.51,86,2706.41,501.69,4923.25
Furniture,Loyal Customer,Sales Associate,VIP Access Sale,218089.86,81,2692.47,525.71,4936.83
Furniture,Loyal Customer,Sales Associate,Weekend Warrior Specials,284024.94,103,2757.52,593.10,4991.12
Furniture,Loyal Customer,Sales Associate,Winter Clearance Carnival,199809.98,76,2629.08,509.43,4898.80
Furniture,Loyal Customer,Sales Associate,Winter Wonders Sale,196404.12,81,2424.74,600.15,4925.28
Furniture,Loyal Customer,Salesperson,12 Days of Deals,217929.01,79,2758.60,644.00,4940.22
Furniture,Loyal Customer,Salesperson,Autumn Deals Drive,225747.80,86,2624.97,514.26,4959.88
Furniture,Loyal Customer,Salesperson,BOGO Blitz,233589.75,84,2780.83,530.09,4971.57
Furniture,Loyal Customer,Salesperson,Back to School Boost,207262.17,76,2727.13,586.46,4932.27
Furniture,Loyal Customer,Salesperson,Birthday Bash Sale,254305.84,89,2857.37,582.77,4998.56
Furniture,Loyal Customer,Salesperson,Black Friday Blowout,278759.46,100,2787.59,508.77,4966.97
Furniture,Loyal Customer,Salesperson,Cart Crasher Campaign,173593.99,67,2590.96,600.05,4861.60
Furniture,Loyal Customer,Salesperson,Cashback Carnival,247653.91,91,2721.47,586.27,4882.62
Furniture,Loyal Customer,Salesperson,Clearance Countdown,279778.44,95,2945.04,559.97,4970.72
Furniture,Loyal Customer,Salesperson,Countdown to Savings,230823.98,83,2781.01,535.92,4968.95
Furniture,Loyal Customer,Salesperson,Customer Appreciation Week,267041.04,97,2753.00,572.20,4994.15
Furniture,Loyal Customer,Salesperson,Cyber Monday Mania,248149.19,90,2757.21,508.01,4985.64
Furniture,Loyal Customer,Salesperson,Deal of the Month,202289.17,74,2733.64,575.60,4997.12
Furniture,Loyal Customer,Salesperson,Double Points Bonanza,197076.50,72,2737.17,508.58,4997.23
Furniture,Loyal Customer,Salesperson,Early Bird Specials,236470.52,85,2782.01,531.45,4940.31
Furniture,Loyal Customer,Salesperson,End of Season Sale,216903.45,79,2745.61,588.35,4964.37
Furniture,Loyal Customer,Salesperson,Exclusive Insider Offers,259667.84,88,2950.77,536.95,4981.63
Furniture,Loyal Customer,Salesperson,Festive Fever Promo,235670.15,85,2772.59,519.75,4938.57
Furniture,Loyal Customer,Salesperson,Final Call Frenzy,241712.28,89,2715.87,580.86,4962.27
Furniture,Loyal Customer,Salesperson,Flash Frenzy Friday,167219.94,64,2612.81,515.92,4819.91
Furniture,Loyal Customer,Salesperson,"Gift More, Spend Less",180044.50,70,2572.06,502.35,4989.34
Furniture,Loyal Customer,Salesperson,Golden Hour Bargains,199506.90,76,2625.09,528.40,4805.50
Furniture,Loyal Customer,Salesperson,Green Weekend Deals,321204.36,109,2946.83,503.53,4997.02
Furniture,Loyal Customer,Salesperson,Happy Hour Discounts,230616.81,86,2681.59,523.83,4971.80
Furniture,Loyal Customer,Salesperson,Holiday Shopping Rush,228995.12,89,2572.98,547.25,4960.18
Furniture,Loyal Customer,Salesperson,Hot Picks Promo,222063.75,85,2612.51,536.76,4887.48
Furniture,Loyal Customer,Salesperson,Instant Gratification Sale,239189.30,81,2952.95,569.64,4955.28
Furniture,Loyal Customer,Salesperson,Limited Time Treasures,240729.61,85,2832.11,534.44,4994.63
Furniture,Loyal Customer,Salesperson,Loyalty Rewards Blast,240315.20,90,2670.17,529.28,4927.91
Furniture,Loyal Customer,Salesperson,Mega Weekend Bonanza,271794.76,94,2891.43,505.20,4941.22
Furniture,Loyal Customer,Salesperson,Mid-Year Madness,244755.30,87,2813.28,540.08,4995.47
Furniture,Loyal Customer,Salesperson,Midnight Madness,248445.83,93,2671.46,501.83,4994.08
Furniture,Loyal Customer,Salesperson,Mystery Discount Days,235133.53,82,2867.48,509.66,4924.75
Furniture,Loyal Customer,Salesperson,New Arrival Showcase,220253.76,84,2622.07,514.94,4968.19
Furniture,Loyal Customer,Salesperson,New Product Launch Promo,230429.57,81,2844.81,575.16,4959.26
Furniture,Loyal Customer,Salesperson,New Year Kickoff,258623.44,99,2612.36,540.21,4911.54
Furniture,Loyal Customer,Salesperson,Price Drop Parade,254987.01,86,2964.97,525.37,4974.57
Furniture,Loyal Customer,Salesperson,Red Tag Clearance,233177.93,81,2878.74,694.00,4997.86
Furniture,Loyal Customer,Salesperson,Seasonal Surprise Box,273902.97,90,3043.37,501.63,4969.37
Furniture,Loyal Customer,Salesperson,Shop & Save Spectacular,242427.64,84,2886.04,524.38,4812.56
Furniture,Loyal Customer,Salesperson,Smart Shopper Week,237570.12,85,2794.94,581.26,4853.93
Furniture,Loyal Customer,Salesperson,Spring Refresh Event,205523.15,76,2704.25,527.10,4981.96
Furniture,Loyal Customer,Salesperson,Spring Splash Discounts,240851.36,84,2867.28,519.32,4960.30
Furniture,Loyal Customer,Salesperson,Summer Sizzle Promo,275058.63,92,2989.77,534.61,4968.27
Furniture,Loyal Customer,Salesperson,Super Savings Week,262643.29,93,2824.12,633.71,4989.09
Furniture,Loyal Customer,Salesperson,Ultimate Value Event,293681.21,96,3059.18,527.90,4964.32
Furniture,Loyal Customer,Salesperson,VIP Access Sale,279322.69,100,2793.23,544.19,4987.26
Furniture,Loyal Customer,Salesperson,Weekend Warrior Specials,258581.82,89,2905.41,530.97,4996.74
Furniture,Loyal Customer,Salesperson,Winter Clearance Carnival,214761.25,80,2684.52,515.16,4863.64
Furniture,Loyal Customer,Salesperson,Winter Wonders Sale,250292.52,86,2910.38,544.92,4997.81
Furniture,Loyal Customer,Senior Salesperson,12 Days of Deals,189745.09,78,2432.63,520.16,4959.63
Furniture,Loyal Customer,Senior Salesperson,Autumn Deals Drive,186403.91,72,2588.94,521.97,4998.96
Furniture,Loyal Customer,Senior Salesperson,BOGO Blitz,205649.39,72,2856.24,506.07,4969.79
Furniture,Loyal Customer,Senior Salesperson,Back to School Boost,203742.90,78,2612.09,543.02,4980.30
Furniture,Loyal Customer,Senior Salesperson,Birthday Bash Sale,219710.01,81,2712.47,609.32,4932.89
Furniture,Loyal Customer,Senior Salesperson,Black Friday Blowout,241628.25,89,2714.92,514.66,4907.02
Furniture,Loyal Customer,Senior Salesperson,Cart Crasher Campaign,151737.80,53,2862.98,546.30,4859.26
Furniture,Loyal Customer,Senior Salesperson,Cashback Carnival,185623.93,67,2770.51,544.67,4986.79
Furniture,Loyal Customer,Senior Salesperson,Clearance Countdown,191852.94,68,2821.37,542.46,4853.71
Furniture,Loyal Customer,Senior Salesperson,Countdown to Savings,185084.44,69,2682.38,556.46,4921.53
Furniture,Loyal Customer,Senior Salesperson,Customer Appreciation Week,191407.40,69,2774.02,525.83,4760.12
Furniture,Loyal Customer,Senior Salesperson,Cyber Monday Mania,221991.95,73,3040.99,645.41,4858.17
Furniture,Loyal Customer,Senior Salesperson,Deal of the Month,225343.58,82,2748.09,518.45,4971.92
Furniture,Loyal Customer,Senior Salesperson,Double Points Bonanza,235462.97,81,2906.95,527.49,4953.64
Furniture,Loyal Customer,Senior Salesperson,Early Bird Specials,216889.21,76,2853.81,530.66,4962.47
Furniture,Loyal Customer,Senior Salesperson,End of Season Sale,224897.20,79,2846.80,558.34,4944.06
Furniture,Loyal Customer,Senior Salesperson,Exclusive Insider Offers,192638.74,70,2751.98,550.05,4924.10
Furniture,Loyal Customer,Senior Salesperson,Festive Fever Promo,225878.48,85,2657.39,574.58,4992.90
Furniture,Loyal Customer,Senior Salesperson,Final Call Frenzy,201643.30,69,2922.37,620.05,4812.67
Furniture,Loyal Customer,Senior Salesperson,Flash Frenzy Friday,221152.86,74,2988.55,803.83,4930.73
Furniture,Loyal Customer,Senior Salesperson,"Gift More, Spend Less",189401.85,69,2744.95,520.99,4973.42
Furniture,Loyal Customer,Senior Salesperson,Golden Hour Bargains,222148.85,74,3002.01,912.96,4847.12
Furniture,Loyal Customer,Senior Salesperson,Green Weekend Deals,219206.63,79,2774.77,503.96,4903.28
Furniture,Loyal Customer,Senior Salesperson,Happy Hour Discounts,204529.95,72,2840.69,511.00,4915.70
Furniture,Loyal Customer,Senior Salesperson,Holiday Shopping Rush,234670.42,85,2760.83,524.03,4988.30
Furniture,Loyal Customer,Senior Salesperson,Hot Picks Promo,240144.48,83,2893.31,607.76,4964.62
Furniture,Loyal Customer,Senior Salesperson,Instant Gratification Sale,209710.55,73,2872.75,546.84,4995.76
Furniture,Loyal Customer,Senior Salesperson,Limited Time Treasures,206828.33,73,2833.26,520.47,4939.30
Furniture,Loyal Customer,Senior Salesperson,Loyalty Rewards Blast,183528.50,74,2480.11,506.46,4923.20
Furniture,Loyal Customer,Senior Salesperson,Mega Weekend Bonanza,190528.81,72,2646.23,542.91,4827.48
Furniture,Loyal Customer,Senior Salesperson,Mid-Year Madness,212979.56,76,2802.36,510.68,4972.36
Furniture,Loyal Customer,Senior Salesperson,Midnight Madness,207678.12,71,2925.04,561.50,4994.64
Furniture,Loyal Customer,Senior Salesperson,Mystery Discount Days,252370.29,90,2804.11,698.33,4970.69
Furniture,Loyal Customer,Senior Salesperson,New Arrival Showcase,188826.27,72,2622.59,520.36,4928.91
Furniture,Loyal Customer,Senior Salesperson,New Product Launch Promo,235925.51,84,2808.64,516.63,4993.37
Furniture,Loyal Customer,Senior Salesperson,New Year Kickoff,217419.16,83,2619.51,518.38,4926.80
Furniture,Loyal Customer,Senior Salesperson,Price Drop Parade,237489.19,80,2968.61,539.39,4959.85
Furniture,Loyal Customer,Senior Salesperson,Red Tag Clearance,201064.22,75,2680.86,614.69,4925.67
Furniture,Loyal Customer,Senior Salesperson,Seasonal Surprise Box,228076.27,81,2815.76,503.81,4986.02
Furniture,Loyal Customer,Senior Salesperson,Shop & Save Spectacular,172704.08,66,2616.73,778.83,4984.38
Furniture,Loyal Customer,Senior Salesperson,Smart Shopper Week,217615.76,80,2720.20,534.97,4928.47
Furniture,Loyal Customer,Senior Salesperson,Spring Refresh Event,202243.11,73,2770.45,612.21,4842.90
Furniture,Loyal Customer,Senior Salesperson,Spring Splash Discounts,235649.60,88,2677.84,507.14,4946.25
Furniture,Loyal Customer,Senior Salesperson,Summer Sizzle Promo,215368.28,79,2726.18,507.30,4998.66
Furniture,Loyal Customer,Senior Salesperson,Super Savings Week,185462.51,63,2943.85,523.93,4953.60
Furniture,Loyal Customer,Senior Salesperson,Ultimate Value Event,166809.79,64,2606.40,532.28,4958.12
Furniture,Loyal Customer,Senior Salesperson,VIP Access Sale,181572.44,71,2557.36,593.96,4946.00
Furniture,Loyal Customer,Senior Salesperson,Weekend Warrior Specials,185968.85,70,2656.70,554.47,4866.51
Furniture,Loyal Customer,Senior Salesperson,Winter Clearance Carnival,186387.37,72,2588.71,545.40,4924.10
Furniture,Loyal Customer,Senior Salesperson,Winter Wonders Sale,209874.15,78,2690.69,548.62,4962.23
Furniture,Occasional Shopper,Manager,12 Days of Deals,226477.94,90,2516.42,530.23,4939.64
Furniture,Occasional Shopper,Manager,Autumn Deals Drive,165730.89,70,2367.58,516.06,4959.56
Furniture,Occasional Shopper,Manager,BOGO Blitz,199082.92,75,2654.44,551.11,4964.01
Furniture,Occasional Shopper,Manager,Back to School Boost,208496.26,80,2606.20,513.26,4985.54
Furniture,Occasional Shopper,Manager,Birthday Bash Sale,186608.01,71,2628.28,510.42,4974.19
Furniture,Occasional Shopper,Manager,Black Friday Blowout,225428.39,85,2652.10,509.40,4996.79
Furniture,Occasional Shopper,Manager,Cart Crasher Campaign,270405.07,104,2600.05,594.05,4956.43
Furniture,Occasional Shopper,Manager,Cashback Carnival,223855.22,84,2664.94,511.78,4993.29
Furniture,Occasional Shopper,Manager,Clearance Countdown,232124.80,90,2579.16,606.61,4958.20
Furniture,Occasional Shopper,Manager,Countdown to Savings,221155.44,79,2799.44,581.71,4996.52
Furniture,Occasional Shopper,Manager,Customer Appreciation Week,202935.44,77,2635.53,560.53,4800.04
Furniture,Occasional Shopper,Manager,Cyber Monday Mania,251387.35,88,2856.67,679.94,4939.04
Furniture,Occasional Shopper,Manager,Deal of the Month,187929.77,70,2684.71,515.42,4852.28
Furniture,Occasional Shopper,Manager,Double Points Bonanza,234659.06,83,2827.22,500.57,4999.60
Furniture,Occasional Shopper,Manager,Early Bird Specials,206149.63,83,2483.73,500.89,4845.94
Furniture,Occasional Shopper,Manager,End of Season Sale,221501.27,76,2914.49,518.63,4936.92
Furniture,Occasional Shopper,Manager,Exclusive Insider Offers,182427.94,64,2850.44,623.20,4878.54
Furniture,Occasional Shopper,Manager,Festive Fever Promo,231664.33,84,2757.91,529.44,4940.88
Furniture,Occasional Shopper,Manager,Final Call Frenzy,172289.59,62,2778.86,562.70,4994.28
Furniture,Occasional Shopper,Manager,Flash Frenzy Friday,227124.21,76,2988.48,546.48,4987.91
Furniture,Occasional Shopper,Manager,"Gift More, Spend Less",248952.62,90,2766.14,561.29,4912.70
