category,brand,customer_segment,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Exclusive Insider Offers,76859.54,24,3202.48,816.26,4939.86
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Festive Fever Promo,70066.34,24,2919.43,625.98,4701.62
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Final Call Frenzy,60444.17,23,2628.01,838.86,4662.22
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Flash Frenzy Friday,40675.72,15,2711.71,945.59,4737.42
Groceries,Tata,First-time Buyer,Large Malls / Complexes,"Gift More, Spend Less",75827.67,33,2297.81,553.84,4954.66
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Golden Hour Bargains,54427.86,19,2864.62,814.97,4999.90
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Green Weekend Deals,66971.18,26,2575.81,635.91,4770.56
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Happy Hour Discounts,64106.12,22,2913.91,596.15,4535.75
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Holiday Shopping Rush,62802.12,22,2854.64,797.54,4879.39
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Hot Picks Promo,51635.51,16,3227.22,1114.37,4849.03
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Instant Gratification Sale,51578.93,17,3034.05,1210.97,4835.02
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Limited Time Treasures,77491.35,23,3369.19,907.63,4691.10
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Loyalty Rewards Blast,49097.15,19,2584.06,608.31,4896.63
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Mega Weekend Bonanza,56218.63,23,2444.29,551.58,4934.05
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Mid-Year Madness,57667.35,21,2746.06,528.80,4547.48
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Midnight Madness,56089.02,21,2670.91,635.00,4974.08
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Mystery Discount Days,51732.23,16,3233.26,728.45,4914.65
Groceries,Tata,First-time Buyer,Large Malls / Complexes,New Arrival Showcase,80838.97,25,3233.56,598.62,4886.99
Groceries,Tata,First-time Buyer,Large Malls / Complexes,New Product Launch Promo,45329.64,16,2833.10,531.59,4937.33
Groceries,Tata,First-time Buyer,Large Malls / Complexes,New Year Kickoff,54971.74,20,2748.59,743.21,4935.42
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Price Drop Parade,43480.17,19,2288.43,605.16,4958.40
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Red Tag Clearance,47421.63,17,2789.51,649.34,4699.37
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Seasonal Surprise Box,53711.84,20,2685.59,618.13,4850.61
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Shop & Save Spectacular,38391.10,13,2953.16,501.87,4919.80
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Smart Shopper Week,72864.82,26,2802.49,1042.23,4962.23
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Spring Refresh Event,38766.70,16,2422.92,512.51,4882.12
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Spring Splash Discounts,60469.24,25,2418.77,722.11,4841.15
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Summer Sizzle Promo,55903.25,21,2662.06,640.51,4650.57
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Super Savings Week,55634.38,23,2418.89,506.37,4653.68
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Ultimate Value Event,67469.57,25,2698.78,586.85,4827.52
Groceries,Tata,First-time Buyer,Large Malls / Complexes,VIP Access Sale,78101.84,27,2892.66,593.01,4914.00
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Weekend Warrior Specials,66237.83,23,2879.91,676.54,4967.03
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Winter Clearance Carnival,69499.53,22,3159.07,579.81,4975.35
Groceries,Tata,First-time Buyer,Large Malls / Complexes,Winter Wonders Sale,60780.56,21,2894.31,774.24,4986.54
Groceries,Tata,First-time Buyer,Small Stores / Shops,12 Days of Deals,59601.97,22,2709.18,710.63,4854.73
Groceries,Tata,First-time Buyer,Small Stores / Shops,Autumn Deals Drive,52071.19,21,2479.58,553.63,4685.93
Groceries,Tata,First-time Buyer,Small Stores / Shops,BOGO Blitz,84210.63,33,2551.84,639.31,4900.01
Groceries,Tata,First-time Buyer,Small Stores / Shops,Back to School Boost,65812.83,21,3133.94,613.84,4593.15
Groceries,Tata,First-time Buyer,Small Stores / Shops,Birthday Bash Sale,61011.95,22,2773.27,556.85,4983.43
Groceries,Tata,First-time Buyer,Small Stores / Shops,Black Friday Blowout,89401.65,32,2793.80,757.89,4756.05
Groceries,Tata,First-time Buyer,Small Stores / Shops,Cart Crasher Campaign,80315.66,31,2590.83,505.99,4692.04
Groceries,Tata,First-time Buyer,Small Stores / Shops,Cashback Carnival,59367.80,18,3298.21,1107.49,4993.12
Groceries,Tata,First-time Buyer,Small Stores / Shops,Clearance Countdown,49453.64,21,2354.94,502.02,4504.95
Groceries,Tata,First-time Buyer,Small Stores / Shops,Countdown to Savings,59828.62,21,2848.98,547.58,4894.55
Groceries,Tata,First-time Buyer,Small Stores / Shops,Customer Appreciation Week,78842.74,29,2718.72,632.00,4947.06
Groceries,Tata,First-time Buyer,Small Stores / Shops,Cyber Monday Mania,62539.45,27,2316.28,593.57,4998.73
Groceries,Tata,First-time Buyer,Small Stores / Shops,Deal of the Month,56463.01,22,2566.50,500.56,4934.95
Groceries,Tata,First-time Buyer,Small Stores / Shops,Double Points Bonanza,81384.31,28,2906.58,551.64,4569.37
Groceries,Tata,First-time Buyer,Small Stores / Shops,Early Bird Specials,73791.41,26,2838.13,538.52,4884.41
Groceries,Tata,First-time Buyer,Small Stores / Shops,End of Season Sale,84470.86,27,3128.55,714.91,4838.85
Groceries,Tata,First-time Buyer,Small Stores / Shops,Exclusive Insider Offers,66378.46,22,3017.20,656.42,4920.22
Groceries,Tata,First-time Buyer,Small Stores / Shops,Festive Fever Promo,54391.11,22,2472.32,613.58,4849.67
Groceries,Tata,First-time Buyer,Small Stores / Shops,Final Call Frenzy,85781.02,27,3177.07,1077.24,4962.47
Groceries,Tata,First-time Buyer,Small Stores / Shops,Flash Frenzy Friday,64985.85,22,2953.90,895.48,4970.02
Groceries,Tata,First-time Buyer,Small Stores / Shops,"Gift More, Spend Less",60593.73,25,2423.75,568.78,4459.45
Groceries,Tata,First-time Buyer,Small Stores / Shops,Golden Hour Bargains,55777.79,21,2656.09,508.71,4762.98
Groceries,Tata,First-time Buyer,Small Stores / Shops,Green Weekend Deals,42512.51,18,2361.81,589.31,4955.19
Groceries,Tata,First-time Buyer,Small Stores / Shops,Happy Hour Discounts,50745.32,19,2670.81,650.01,4944.82
Groceries,Tata,First-time Buyer,Small Stores / Shops,Holiday Shopping Rush,67294.26,23,2925.84,1044.58,4979.09
Groceries,Tata,First-time Buyer,Small Stores / Shops,Hot Picks Promo,67727.13,23,2944.66,733.30,4936.74
Groceries,Tata,First-time Buyer,Small Stores / Shops,Instant Gratification Sale,47187.72,17,2775.75,680.86,4847.76
Groceries,Tata,First-time Buyer,Small Stores / Shops,Limited Time Treasures,43924.89,15,2928.33,1427.54,4941.93
Groceries,Tata,First-time Buyer,Small Stores / Shops,Loyalty Rewards Blast,32371.80,13,2490.14,681.85,4571.09
Groceries,Tata,First-time Buyer,Small Stores / Shops,Mega Weekend Bonanza,62700.90,21,2985.76,726.99,4994.06
Groceries,Tata,First-time Buyer,Small Stores / Shops,Mid-Year Madness,77497.05,27,2870.26,876.51,4797.12
Groceries,Tata,First-time Buyer,Small Stores / Shops,Midnight Madness,52926.12,22,2405.73,500.01,4258.93
Groceries,Tata,First-time Buyer,Small Stores / Shops,Mystery Discount Days,91941.29,28,3283.62,553.42,4830.52
Groceries,Tata,First-time Buyer,Small Stores / Shops,New Arrival Showcase,44632.95,16,2789.56,602.62,4619.82
Groceries,Tata,First-time Buyer,Small Stores / Shops,New Product Launch Promo,60047.27,22,2729.42,710.70,4821.38
Groceries,Tata,First-time Buyer,Small Stores / Shops,New Year Kickoff,70984.26,27,2629.05,892.76,4828.15
Groceries,Tata,First-time Buyer,Small Stores / Shops,Price Drop Parade,52425.82,17,3083.87,984.84,4682.26
Groceries,Tata,First-time Buyer,Small Stores / Shops,Red Tag Clearance,49316.22,17,2900.95,1472.08,4883.92
Groceries,Tata,First-time Buyer,Small Stores / Shops,Seasonal Surprise Box,75826.56,22,3446.66,800.01,4932.88
Groceries,Tata,First-time Buyer,Small Stores / Shops,Shop & Save Spectacular,72120.50,23,3135.67,600.46,4858.04
Groceries,Tata,First-time Buyer,Small Stores / Shops,Smart Shopper Week,49215.37,19,2590.28,865.55,4717.45
Groceries,Tata,First-time Buyer,Small Stores / Shops,Spring Refresh Event,70245.97,25,2809.84,624.20,4917.47
Groceries,Tata,First-time Buyer,Small Stores / Shops,Spring Splash Discounts,51633.54,19,2717.55,590.75,4976.65
Groceries,Tata,First-time Buyer,Small Stores / Shops,Summer Sizzle Promo,74457.40,23,3237.28,558.05,4950.77
Groceries,Tata,First-time Buyer,Small Stores / Shops,Super Savings Week,73582.03,27,2725.26,571.06,4938.02
Groceries,Tata,First-time Buyer,Small Stores / Shops,Ultimate Value Event,55062.25,21,2622.01,618.03,4938.49
Groceries,Tata,First-time Buyer,Small Stores / Shops,VIP Access Sale,49027.06,19,2580.37,654.71,3915.56
Groceries,Tata,First-time Buyer,Small Stores / Shops,Weekend Warrior Specials,84742.44,29,2922.15,587.98,4749.49
Groceries,Tata,First-time Buyer,Small Stores / Shops,Winter Clearance Carnival,38836.05,15,2589.07,727.87,4735.45
Groceries,Tata,First-time Buyer,Small Stores / Shops,Winter Wonders Sale,76083.61,26,2926.29,558.62,4905.29
Groceries,Tata,First-time Buyer,Supermarkets ,12 Days of Deals,69649.96,25,2786.00,794.34,4908.99
Groceries,Tata,First-time Buyer,Supermarkets ,Autumn Deals Drive,69924.56,28,2497.31,513.21,4965.73
Groceries,Tata,First-time Buyer,Supermarkets ,BOGO Blitz,66157.99,25,2646.32,534.13,4691.10
Groceries,Tata,First-time Buyer,Supermarkets ,Back to School Boost,42302.26,17,2488.37,678.91,4708.46
Groceries,Tata,First-time Buyer,Supermarkets ,Birthday Bash Sale,45654.22,19,2402.85,520.10,4850.36
Groceries,Tata,First-time Buyer,Supermarkets ,Black Friday Blowout,79999.78,30,2666.66,712.13,4975.84
Groceries,Tata,First-time Buyer,Supermarkets ,Cart Crasher Campaign,35931.93,16,2245.75,556.93,4474.73
Groceries,Tata,First-time Buyer,Supermarkets ,Cashback Carnival,70799.79,26,2723.07,1059.99,4801.53
Groceries,Tata,First-time Buyer,Supermarkets ,Clearance Countdown,50965.98,21,2426.95,982.74,4808.60
Groceries,Tata,First-time Buyer,Supermarkets ,Countdown to Savings,71751.47,25,2870.06,655.71,4975.95
Groceries,Tata,First-time Buyer,Supermarkets ,Customer Appreciation Week,50296.02,18,2794.22,708.11,4954.18
Groceries,Tata,First-time Buyer,Supermarkets ,Cyber Monday Mania,68348.77,24,2847.87,700.25,4791.03
Groceries,Tata,First-time Buyer,Supermarkets ,Deal of the Month,81283.89,27,3010.51,601.58,4960.46
Groceries,Tata,First-time Buyer,Supermarkets ,Double Points Bonanza,92141.49,35,2632.61,536.06,4968.27
Groceries,Tata,First-time Buyer,Supermarkets ,Early Bird Specials,40054.64,15,2670.31,775.57,4896.92
Groceries,Tata,First-time Buyer,Supermarkets ,End of Season Sale,62263.48,23,2707.11,709.96,4394.37
Groceries,Tata,First-time Buyer,Supermarkets ,Exclusive Insider Offers,51957.18,19,2734.59,591.75,4768.14
Groceries,Tata,First-time Buyer,Supermarkets ,Festive Fever Promo,61766.96,23,2685.52,664.87,4986.36
Groceries,Tata,First-time Buyer,Supermarkets ,Final Call Frenzy,64058.69,24,2669.11,626.10,4905.99
Groceries,Tata,First-time Buyer,Supermarkets ,Flash Frenzy Friday,98466.07,29,3395.38,640.73,4995.90
Groceries,Tata,First-time Buyer,Supermarkets ,"Gift More, Spend Less",71907.69,24,2996.15,661.62,4910.49
Groceries,Tata,First-time Buyer,Supermarkets ,Golden Hour Bargains,76404.38,25,3056.18,856.33,4821.92
Groceries,Tata,First-time Buyer,Supermarkets ,Green Weekend Deals,54250.66,23,2358.72,592.57,4903.78
Groceries,Tata,First-time Buyer,Supermarkets ,Happy Hour Discounts,92997.84,35,2657.08,682.95,4875.04
Groceries,Tata,First-time Buyer,Supermarkets ,Holiday Shopping Rush,54361.80,21,2588.66,515.16,4857.85
Groceries,Tata,First-time Buyer,Supermarkets ,Hot Picks Promo,69371.68,25,2774.87,750.70,4834.61
Groceries,Tata,First-time Buyer,Supermarkets ,Instant Gratification Sale,75604.11,25,3024.16,599.38,4955.04
Groceries,Tata,First-time Buyer,Supermarkets ,Limited Time Treasures,70865.48,28,2530.91,605.20,4371.30
Groceries,Tata,First-time Buyer,Supermarkets ,Loyalty Rewards Blast,36829.74,16,2301.86,584.60,4653.37
Groceries,Tata,First-time Buyer,Supermarkets ,Mega Weekend Bonanza,42296.10,18,2349.78,559.10,4953.84
Groceries,Tata,First-time Buyer,Supermarkets ,Mid-Year Madness,76283.35,27,2825.31,575.71,4945.88
Groceries,Tata,First-time Buyer,Supermarkets ,Midnight Madness,53508.74,20,2675.44,898.95,4998.75
Groceries,Tata,First-time Buyer,Supermarkets ,Mystery Discount Days,72230.02,25,2889.20,672.81,4881.55
Groceries,Tata,First-time Buyer,Supermarkets ,New Arrival Showcase,43872.51,16,2742.03,656.93,4966.89
Groceries,Tata,First-time Buyer,Supermarkets ,New Product Launch Promo,51772.14,16,3235.76,621.97,4767.05
Groceries,Tata,First-time Buyer,Supermarkets ,New Year Kickoff,61834.93,25,2473.40,607.60,4750.65
Groceries,Tata,First-time Buyer,Supermarkets ,Price Drop Parade,61017.16,22,2773.51,858.11,4819.74
Groceries,Tata,First-time Buyer,Supermarkets ,Red Tag Clearance,76879.82,28,2745.71,519.21,4436.10
Groceries,Tata,First-time Buyer,Supermarkets ,Seasonal Surprise Box,63387.85,25,2535.51,519.82,4954.23
Groceries,Tata,First-time Buyer,Supermarkets ,Shop & Save Spectacular,52809.29,19,2779.44,839.09,4870.26
Groceries,Tata,First-time Buyer,Supermarkets ,Smart Shopper Week,54717.65,16,3419.85,630.11,4841.32
Groceries,Tata,First-time Buyer,Supermarkets ,Spring Refresh Event,62418.06,20,3120.90,1112.33,4974.58
Groceries,Tata,First-time Buyer,Supermarkets ,Spring Splash Discounts,103518.53,35,2957.67,662.10,4981.07
Groceries,Tata,First-time Buyer,Supermarkets ,Summer Sizzle Promo,77674.94,27,2876.85,601.47,4949.25
Groceries,Tata,First-time Buyer,Supermarkets ,Super Savings Week,61754.83,20,3087.74,775.64,4990.58
Groceries,Tata,First-time Buyer,Supermarkets ,Ultimate Value Event,47571.42,21,2265.31,768.51,4833.98
Groceries,Tata,First-time Buyer,Supermarkets ,VIP Access Sale,62193.14,22,2826.96,526.40,4842.32
Groceries,Tata,First-time Buyer,Supermarkets ,Weekend Warrior Specials,47017.99,20,2350.90,654.07,4128.70
Groceries,Tata,First-time Buyer,Supermarkets ,Winter Clearance Carnival,71258.95,24,2969.12,540.60,4927.30
Groceries,Tata,First-time Buyer,Supermarkets ,Winter Wonders Sale,74012.64,27,2741.21,677.33,4950.05
Groceries,Tata,High Value,Large Malls / Complexes,12 Days of Deals,77144.67,24,3214.36,639.63,4989.06
Groceries,Tata,High Value,Large Malls / Complexes,Autumn Deals Drive,74195.19,25,2967.81,1009.54,4951.97
Groceries,Tata,High Value,Large Malls / Complexes,BOGO Blitz,57635.07,21,2744.53,607.16,4603.47
Groceries,Tata,High Value,Large Malls / Complexes,Back to School Boost,74596.19,24,3108.17,509.58,4457.85
Groceries,Tata,High Value,Large Malls / Complexes,Birthday Bash Sale,53990.53,18,2999.47,680.66,4935.65
Groceries,Tata,High Value,Large Malls / Complexes,Black Friday Blowout,74202.22,25,2968.09,510.98,4956.11
Groceries,Tata,High Value,Large Malls / Complexes,Cart Crasher Campaign,65787.55,25,2631.50,596.87,4661.93
Groceries,Tata,High Value,Large Malls / Complexes,Cashback Carnival,65717.95,27,2434.00,696.69,4675.70
Groceries,Tata,High Value,Large Malls / Complexes,Clearance Countdown,74045.44,25,2961.82,603.74,4998.78
Groceries,Tata,High Value,Large Malls / Complexes,Countdown to Savings,62733.02,22,2851.50,600.66,4977.00
Groceries,Tata,High Value,Large Malls / Complexes,Customer Appreciation Week,75000.86,25,3000.03,1196.44,4803.16
Groceries,Tata,High Value,Large Malls / Complexes,Cyber Monday Mania,31386.95,13,2414.38,577.96,4816.97
Groceries,Tata,High Value,Large Malls / Complexes,Deal of the Month,56725.10,21,2701.20,688.56,4682.06
Groceries,Tata,High Value,Large Malls / Complexes,Double Points Bonanza,63852.02,25,2554.08,512.01,4551.03
Groceries,Tata,High Value,Large Malls / Complexes,Early Bird Specials,70726.34,26,2720.24,520.84,4559.93
Groceries,Tata,High Value,Large Malls / Complexes,End of Season Sale,60315.39,20,3015.77,900.49,4968.93
Groceries,Tata,High Value,Large Malls / Complexes,Exclusive Insider Offers,53259.76,20,2662.99,742.18,4975.74
Groceries,Tata,High Value,Large Malls / Complexes,Festive Fever Promo,58007.42,23,2522.06,664.43,4611.76
Groceries,Tata,High Value,Large Malls / Complexes,Final Call Frenzy,64748.37,24,2697.85,563.00,4804.76
Groceries,Tata,High Value,Large Malls / Complexes,Flash Frenzy Friday,55098.28,23,2395.58,621.80,4875.94
Groceries,Tata,High Value,Large Malls / Complexes,"Gift More, Spend Less",59426.01,22,2701.18,884.51,4994.67
Groceries,Tata,High Value,Large Malls / Complexes,Golden Hour Bargains,37147.95,12,3095.66,658.12,4740.77
Groceries,Tata,High Value,Large Malls / Complexes,Green Weekend Deals,75400.76,25,3016.03,550.88,4908.98
Groceries,Tata,High Value,Large Malls / Complexes,Happy Hour Discounts,32649.71,14,2332.12,536.74,3515.15
Groceries,Tata,High Value,Large Malls / Complexes,Holiday Shopping Rush,62032.90,19,3264.89,702.96,4977.35
Groceries,Tata,High Value,Large Malls / Complexes,Hot Picks Promo,72340.41,24,3014.18,926.37,4928.52
Groceries,Tata,High Value,Large Malls / Complexes,Instant Gratification Sale,76020.84,27,2815.59,759.01,4607.34
Groceries,Tata,High Value,Large Malls / Complexes,Limited Time Treasures,75597.74,30,2519.92,678.88,4863.03
Groceries,Tata,High Value,Large Malls / Complexes,Loyalty Rewards Blast,78425.52,26,3016.37,631.71,4819.32
Groceries,Tata,High Value,Large Malls / Complexes,Mega Weekend Bonanza,33093.97,15,2206.26,530.70,4912.97
Groceries,Tata,High Value,Large Malls / Complexes,Mid-Year Madness,37906.26,15,2527.08,700.44,4369.63
Groceries,Tata,High Value,Large Malls / Complexes,Midnight Madness,53879.16,20,2693.96,720.19,4956.15
Groceries,Tata,High Value,Large Malls / Complexes,Mystery Discount Days,35196.40,13,2707.42,876.06,4795.31
Groceries,Tata,High Value,Large Malls / Complexes,New Arrival Showcase,54646.21,20,2732.31,882.80,4806.04
Groceries,Tata,High Value,Large Malls / Complexes,New Product Launch Promo,50349.64,17,2961.74,736.45,4983.26
Groceries,Tata,High Value,Large Malls / Complexes,New Year Kickoff,56171.74,20,2808.59,701.54,4925.34
Groceries,Tata,High Value,Large Malls / Complexes,Price Drop Parade,51053.91,22,2320.63,573.97,4745.58
Groceries,Tata,High Value,Large Malls / Complexes,Red Tag Clearance,63509.00,21,3024.24,877.52,4545.81
Groceries,Tata,High Value,Large Malls / Complexes,Seasonal Surprise Box,68655.75,24,2860.66,711.10,4853.10
Groceries,Tata,High Value,Large Malls / Complexes,Shop & Save Spectacular,36887.57,12,3073.96,1529.20,4195.41
Groceries,Tata,High Value,Large Malls / Complexes,Smart Shopper Week,38416.75,16,2401.05,1110.87,4569.84
Groceries,Tata,High Value,Large Malls / Complexes,Spring Refresh Event,61209.80,18,3400.54,1003.64,4858.75
Groceries,Tata,High Value,Large Malls / Complexes,Spring Splash Discounts,74275.41,24,3094.81,920.57,4959.64
Groceries,Tata,High Value,Large Malls / Complexes,Summer Sizzle Promo,65713.56,22,2986.98,598.25,4936.74
Groceries,Tata,High Value,Large Malls / Complexes,Super Savings Week,62981.71,22,2862.80,904.93,4878.32
Groceries,Tata,High Value,Large Malls / Complexes,Ultimate Value Event,63828.54,23,2775.15,552.35,4983.18
Groceries,Tata,High Value,Large Malls / Complexes,VIP Access Sale,25580.27,10,2558.03,601.70,4748.16
Groceries,Tata,High Value,Large Malls / Complexes,Weekend Warrior Specials,84242.00,31,2717.48,820.56,4971.05
Groceries,Tata,High Value,Large Malls / Complexes,Winter Clearance Carnival,52475.21,20,2623.76,1077.74,4800.08
Groceries,Tata,High Value,Large Malls / Complexes,Winter Wonders Sale,67814.44,24,2825.60,915.84,4944.33
Groceries,Tata,High Value,Small Stores / Shops,12 Days of Deals,85984.80,30,2866.16,839.47,4964.28
Groceries,Tata,High Value,Small Stores / Shops,Autumn Deals Drive,59140.18,21,2816.20,987.29,4929.20
Groceries,Tata,High Value,Small Stores / Shops,BOGO Blitz,64666.25,23,2811.58,757.01,4823.93
Groceries,Tata,High Value,Small Stores / Shops,Back to School Boost,44543.09,17,2620.18,700.96,4975.37
Groceries,Tata,High Value,Small Stores / Shops,Birthday Bash Sale,67670.63,25,2706.83,529.57,4936.85
Groceries,Tata,High Value,Small Stores / Shops,Black Friday Blowout,95173.90,31,3070.13,500.83,4962.26
Groceries,Tata,High Value,Small Stores / Shops,Cart Crasher Campaign,59043.14,22,2683.78,570.47,4670.61
Groceries,Tata,High Value,Small Stores / Shops,Cashback Carnival,64544.75,24,2689.36,777.50,4825.99
Groceries,Tata,High Value,Small Stores / Shops,Clearance Countdown,69270.11,24,2886.25,512.30,4998.45
