category,brand,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Furniture,Pepperfry,Supermarkets ,Salesperson,End of Season Sale,140930.59,55,2562.37,529.29,4998.80
Furniture,Pepperfry,Supermarkets ,Salesperson,Exclusive Insider Offers,165042.65,57,2895.49,600.41,4995.54
Furniture,Pepperfry,Supermarkets ,Salesperson,Festive Fever Promo,158181.70,62,2551.32,593.04,4998.62
Furniture,Pepperfry,Supermarkets ,Salesperson,Final Call Frenzy,175514.49,60,2925.24,520.68,4924.53
Furniture,Pepperfry,Supermarkets ,Salesperson,Flash Frenzy Friday,185427.72,69,2687.36,548.03,4983.90
Furniture,Pepperfry,Supermarkets ,Salesperson,"Gift More, Spend Less",149674.97,62,2414.11,516.51,4944.02
Furniture,Pepperfry,Supermarkets ,Salesperson,Golden Hour Bargains,130484.56,55,2372.45,506.98,4994.22
Furniture,Pepperfry,Supermarkets ,Salesperson,Green Weekend Deals,155979.07,56,2785.34,669.24,4936.92
Furniture,Pepperfry,Supermarkets ,Salesperson,Happy Hour Discounts,145379.44,57,2550.52,527.96,4983.82
Furniture,Pepperfry,Supermarkets ,Salesperson,Holiday Shopping Rush,156620.27,52,3011.93,528.21,4960.18
Furniture,Pepperfry,Supermarkets ,Salesperson,Hot Picks Promo,219995.94,74,2972.92,584.47,4968.22
Furniture,Pepperfry,Supermarkets ,Salesperson,Instant Gratification Sale,195606.93,72,2716.76,570.91,4902.63
Furniture,Pepperfry,Supermarkets ,Salesperson,Limited Time Treasures,158746.16,63,2519.78,512.85,4984.06
Furniture,Pepperfry,Supermarkets ,Salesperson,Loyalty Rewards Blast,188313.75,63,2989.11,634.85,4974.67
Furniture,Pepperfry,Supermarkets ,Salesperson,Mega Weekend Bonanza,154043.76,56,2750.78,589.56,4944.33
Furniture,Pepperfry,Supermarkets ,Salesperson,Mid-Year Madness,186570.73,66,2826.83,515.95,4954.38
Furniture,Pepperfry,Supermarkets ,Salesperson,Midnight Madness,199638.62,72,2772.76,580.11,4973.03
Furniture,Pepperfry,Supermarkets ,Salesperson,Mystery Discount Days,171957.58,65,2645.50,514.73,4986.60
Furniture,Pepperfry,Supermarkets ,Salesperson,New Arrival Showcase,166124.45,61,2723.35,576.88,4954.11
Furniture,Pepperfry,Supermarkets ,Salesperson,New Product Launch Promo,148094.42,55,2692.63,515.14,4968.03
Furniture,Pepperfry,Supermarkets ,Salesperson,New Year Kickoff,210511.08,75,2806.81,605.27,4997.66
Furniture,Pepperfry,Supermarkets ,Salesperson,Price Drop Parade,123392.84,45,2742.06,582.38,4894.64
Furniture,Pepperfry,Supermarkets ,Salesperson,Red Tag Clearance,143304.36,53,2703.86,527.36,4993.73
Furniture,Pepperfry,Supermarkets ,Salesperson,Seasonal Surprise Box,150750.23,55,2740.91,762.12,4952.19
Furniture,Pepperfry,Supermarkets ,Salesperson,Shop & Save Spectacular,136053.25,51,2667.71,598.02,4955.08
Furniture,Pepperfry,Supermarkets ,Salesperson,Smart Shopper Week,173570.28,62,2799.52,536.07,4962.46
Furniture,Pepperfry,Supermarkets ,Salesperson,Spring Refresh Event,201636.72,73,2762.15,505.59,4981.96
Furniture,Pepperfry,Supermarkets ,Salesperson,Spring Splash Discounts,152357.98,54,2821.44,512.40,4907.56
Furniture,Pepperfry,Supermarkets ,Salesperson,Summer Sizzle Promo,190467.02,67,2842.79,561.15,4976.57
Furniture,Pepperfry,Supermarkets ,Salesperson,Super Savings Week,140508.50,49,2867.52,582.74,4976.02
Furniture,Pepperfry,Supermarkets ,Salesperson,Ultimate Value Event,168026.35,65,2585.02,684.25,4863.00
Furniture,Pepperfry,Supermarkets ,Salesperson,VIP Access Sale,164835.11,60,2747.25,529.79,4930.59
Furniture,Pepperfry,Supermarkets ,Salesperson,Weekend Warrior Specials,179832.47,64,2809.88,591.10,4964.50
Furniture,Pepperfry,Supermarkets ,Salesperson,Winter Clearance Carnival,184749.58,62,2979.83,581.93,4981.20
Furniture,Pepperfry,Supermarkets ,Salesperson,Winter Wonders Sale,116702.16,41,2846.39,896.76,4907.50
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,12 Days of Deals,118297.38,46,2571.68,539.93,4998.58
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Autumn Deals Drive,155339.01,59,2632.86,555.79,4810.27
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,BOGO Blitz,124543.20,44,2830.53,515.21,4975.66
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Back to School Boost,148805.06,51,2917.75,588.82,4914.88
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Birthday Bash Sale,131566.68,46,2860.15,783.15,4819.56
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Black Friday Blowout,113782.98,43,2646.12,672.96,4689.95
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Cart Crasher Campaign,128255.09,47,2728.83,524.48,4937.45
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Cashback Carnival,98071.18,41,2391.98,527.33,4875.65
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Clearance Countdown,173560.63,59,2941.71,653.60,4864.51
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Countdown to Savings,120970.46,43,2813.27,770.33,4808.49
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Customer Appreciation Week,138888.58,52,2670.93,516.70,4996.70
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Cyber Monday Mania,129915.95,45,2887.02,582.56,4942.24
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Deal of the Month,122254.33,50,2445.09,530.94,4803.85
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Double Points Bonanza,174384.12,61,2858.76,527.49,4980.78
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Early Bird Specials,140232.76,48,2921.52,696.70,4984.65
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,End of Season Sale,174324.41,60,2905.41,549.80,4989.62
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Exclusive Insider Offers,175345.28,61,2874.51,539.93,4863.79
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Festive Fever Promo,142097.55,52,2732.65,540.71,4908.16
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Final Call Frenzy,135694.52,50,2713.89,617.03,4998.23
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Flash Frenzy Friday,150359.74,46,3268.69,602.37,4975.50
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,"Gift More, Spend Less",121722.80,46,2646.15,520.99,4919.45
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Golden Hour Bargains,154361.17,59,2616.29,513.37,4963.54
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Green Weekend Deals,138182.69,48,2878.81,780.93,4996.89
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Happy Hour Discounts,204643.81,69,2965.85,511.00,4938.89
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Holiday Shopping Rush,133385.02,53,2516.70,619.66,4910.38
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Hot Picks Promo,118548.96,46,2577.15,526.96,4992.88
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Instant Gratification Sale,154093.90,52,2963.34,532.54,4905.86
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Limited Time Treasures,146380.31,52,2815.01,505.62,4938.26
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Loyalty Rewards Blast,119771.46,45,2661.59,508.49,4997.60
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Mega Weekend Bonanza,134513.45,52,2586.80,535.73,4871.47
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Mid-Year Madness,167312.95,59,2835.81,613.41,4987.96
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Midnight Madness,136146.93,53,2568.81,575.39,4960.10
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Mystery Discount Days,147845.83,55,2688.11,532.27,4882.72
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,New Arrival Showcase,167085.03,63,2652.14,594.17,4923.84
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,New Product Launch Promo,145587.90,52,2799.77,524.60,4901.50
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,New Year Kickoff,127139.41,51,2492.93,603.74,4994.30
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Price Drop Parade,168488.17,64,2632.63,515.78,4471.88
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Red Tag Clearance,122698.01,45,2726.62,503.92,4808.05
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Seasonal Surprise Box,177682.12,59,3011.56,551.98,4998.54
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Shop & Save Spectacular,96208.33,37,2600.23,721.99,4975.45
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Smart Shopper Week,174861.58,58,3014.85,698.98,4882.07
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Spring Refresh Event,176424.09,62,2845.55,587.86,4911.07
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Spring Splash Discounts,140088.61,49,2858.95,726.00,4998.36
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Summer Sizzle Promo,152566.04,52,2933.96,663.81,4913.40
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Super Savings Week,176188.69,65,2710.60,641.30,4956.80
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Ultimate Value Event,96082.10,34,2825.94,517.68,4979.40
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,VIP Access Sale,136297.19,55,2478.13,506.42,4781.81
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Weekend Warrior Specials,140409.75,54,2600.18,552.32,4859.90
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Winter Clearance Carnival,146147.07,53,2757.49,553.65,4924.10
Furniture,Pepperfry,Supermarkets ,Senior Salesperson,Winter Wonders Sale,94837.36,35,2709.64,619.17,4991.52
Furniture,Urban Ladder,Large Malls / Complexes,Manager,12 Days of Deals,171389.72,65,2636.76,502.44,4812.69
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Autumn Deals Drive,162498.53,58,2801.70,588.26,4982.15
Furniture,Urban Ladder,Large Malls / Complexes,Manager,BOGO Blitz,179348.69,62,2892.72,516.54,4990.46
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Back to School Boost,138680.30,55,2521.46,563.87,4903.18
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Birthday Bash Sale,137109.20,50,2742.18,531.30,4805.93
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Black Friday Blowout,119837.63,46,2605.17,533.69,4582.96
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Cart Crasher Campaign,138501.17,51,2715.71,648.38,4994.60
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Cashback Carnival,150239.25,55,2731.62,538.91,4993.29
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Clearance Countdown,153218.41,52,2946.51,651.27,4974.11
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Countdown to Savings,147209.29,53,2777.53,575.52,4989.47
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Customer Appreciation Week,105875.87,42,2520.85,510.46,4988.63
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Cyber Monday Mania,164858.39,55,2997.43,541.91,4985.37
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Deal of the Month,181074.98,65,2785.77,560.96,4999.11
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Double Points Bonanza,121076.42,47,2576.09,625.15,4855.32
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Early Bird Specials,127572.30,56,2278.08,561.70,4790.39
Furniture,Urban Ladder,Large Malls / Complexes,Manager,End of Season Sale,152046.38,52,2923.97,518.63,4962.83
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Exclusive Insider Offers,145915.59,48,3039.91,553.25,4936.10
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Festive Fever Promo,163110.10,62,2630.81,529.44,4987.04
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Final Call Frenzy,127339.95,46,2768.26,539.71,4922.22
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Flash Frenzy Friday,182082.80,68,2677.69,503.14,4977.76
Furniture,Urban Ladder,Large Malls / Complexes,Manager,"Gift More, Spend Less",156941.27,58,2705.88,530.54,4890.14
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Golden Hour Bargains,135637.37,49,2768.11,564.34,4918.39
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Green Weekend Deals,121711.41,45,2704.70,504.20,4987.09
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Happy Hour Discounts,132214.99,47,2813.08,565.45,4807.68
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Holiday Shopping Rush,160879.14,56,2872.84,905.29,4983.44
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Hot Picks Promo,161366.57,66,2444.95,587.71,4992.39
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Instant Gratification Sale,153003.03,56,2732.20,535.65,4770.67
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Limited Time Treasures,140327.94,52,2698.61,508.15,4892.95
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Loyalty Rewards Blast,163923.49,62,2643.93,554.50,4967.59
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Mega Weekend Bonanza,141242.13,58,2435.21,518.64,4786.58
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Mid-Year Madness,179570.99,65,2762.63,553.70,4986.89
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Midnight Madness,146598.16,51,2874.47,631.12,4809.41
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Mystery Discount Days,122838.17,54,2274.78,540.55,4841.48
Furniture,Urban Ladder,Large Malls / Complexes,Manager,New Arrival Showcase,167068.40,54,3093.86,529.45,4946.72
Furniture,Urban Ladder,Large Malls / Complexes,Manager,New Product Launch Promo,158032.74,63,2508.46,512.94,4928.45
Furniture,Urban Ladder,Large Malls / Complexes,Manager,New Year Kickoff,155289.54,62,2504.67,547.13,4989.07
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Price Drop Parade,155649.54,52,2993.26,641.51,4876.00
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Red Tag Clearance,135806.67,50,2716.13,517.96,4959.96
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Seasonal Surprise Box,152733.41,56,2727.38,572.17,4816.34
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Shop & Save Spectacular,136060.39,50,2721.21,549.83,4894.03
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Smart Shopper Week,168281.75,56,3005.03,500.56,4987.03
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Spring Refresh Event,143309.65,54,2653.88,546.77,4913.87
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Spring Splash Discounts,140123.32,53,2643.84,533.15,4989.67
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Summer Sizzle Promo,158634.41,57,2783.06,593.30,4912.91
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Super Savings Week,155869.39,52,2997.49,620.31,4992.27
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Ultimate Value Event,122678.41,47,2610.18,530.20,4969.68
Furniture,Urban Ladder,Large Malls / Complexes,Manager,VIP Access Sale,126394.76,51,2478.33,512.62,4985.27
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Weekend Warrior Specials,153722.72,51,3014.17,731.23,4948.35
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Winter Clearance Carnival,152589.83,61,2501.47,510.72,4993.18
Furniture,Urban Ladder,Large Malls / Complexes,Manager,Winter Wonders Sale,109926.86,47,2338.87,512.61,4878.97
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,12 Days of Deals,162193.98,56,2896.32,621.03,4974.34
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Autumn Deals Drive,146283.20,49,2985.37,549.77,4938.41
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,BOGO Blitz,175277.02,60,2921.28,770.55,4883.65
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Back to School Boost,130947.05,49,2672.39,514.02,4914.46
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Birthday Bash Sale,151621.60,61,2485.60,549.80,4677.25
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Black Friday Blowout,112817.74,39,2892.76,507.23,4940.61
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Cart Crasher Campaign,137577.50,49,2807.70,591.52,4962.01
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Cashback Carnival,147590.04,54,2733.15,587.42,4997.15
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Clearance Countdown,165066.11,60,2751.10,551.15,4973.64
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Countdown to Savings,92572.84,37,2501.97,613.83,4876.65
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Customer Appreciation Week,135986.86,50,2719.74,655.77,4891.64
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Cyber Monday Mania,174363.52,61,2858.42,628.80,4980.84
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Deal of the Month,140792.33,60,2346.54,526.05,4979.19
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Double Points Bonanza,149454.32,61,2450.07,512.14,4841.88
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Early Bird Specials,177562.76,57,3115.14,590.63,4938.57
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,End of Season Sale,169202.56,55,3076.41,518.17,4902.87
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Exclusive Insider Offers,183424.60,68,2697.42,532.69,4955.46
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Festive Fever Promo,164215.52,55,2985.74,563.34,4967.56
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Final Call Frenzy,154559.89,62,2492.90,504.15,4951.25
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Flash Frenzy Friday,198046.44,70,2829.23,547.66,4942.25
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,"Gift More, Spend Less",189106.42,64,2954.79,739.36,4790.17
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Golden Hour Bargains,164446.39,61,2695.84,764.87,4997.28
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Green Weekend Deals,132496.91,54,2453.65,536.74,4918.15
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Happy Hour Discounts,105280.62,46,2288.71,606.33,4799.04
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Holiday Shopping Rush,168621.25,60,2810.35,502.02,4989.87
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Hot Picks Promo,115873.07,42,2758.88,769.27,4995.82
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Instant Gratification Sale,121998.61,43,2837.18,652.70,4775.21
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Limited Time Treasures,174034.70,60,2900.58,618.97,4897.71
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Loyalty Rewards Blast,163633.28,56,2922.02,545.82,4998.17
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Mega Weekend Bonanza,150634.35,54,2789.52,514.45,4961.37
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Mid-Year Madness,123925.20,48,2581.78,602.60,4842.08
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Midnight Madness,168595.00,63,2676.11,578.40,4862.72
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Mystery Discount Days,153421.68,60,2557.03,614.16,4892.48
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,New Arrival Showcase,179154.38,58,3088.87,521.56,4947.54
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,New Product Launch Promo,145992.30,57,2561.27,555.83,4866.04
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,New Year Kickoff,157052.10,57,2755.30,518.27,4964.53
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Price Drop Parade,130259.40,55,2368.35,623.67,4970.12
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Red Tag Clearance,101073.07,40,2526.83,511.21,4871.26
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Seasonal Surprise Box,172482.54,62,2781.98,519.55,4839.11
Furniture,Urban Ladder,Large Malls / Complexes,Sales Associate,Shop & Save Spectacular,145602.06,52,2800.04,594.11,4946.05
