brand,customer_segment,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,Loyalty Rewards Blast,25459.63,9,2828.85,540.04,4703.29
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,Mega Weekend Bonanza,45087.52,15,3005.83,1195.40,4016.98
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,Mid-Year Madness,26907.92,10,2690.79,653.54,4847.82
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,Midnight Madness,29441.70,7,4205.96,2676.95,4985.49
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,Mystery Discount Days,7135.58,4,1783.90,724.42,3255.25
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,New Arrival Showcase,37496.06,13,2884.31,1011.52,4453.25
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,New Product Launch Promo,6881.26,3,2293.75,626.88,3449.95
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,New Year Kickoff,20484.78,7,2926.40,1638.63,4855.37
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,Price Drop Parade,22831.80,7,3261.69,2144.82,4617.47
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,Red Tag Clearance,26023.26,10,2602.33,561.01,4254.80
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,Seasonal Surprise Box,11344.47,3,3781.49,1868.59,4897.48
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,Shop & Save Spectacular,14497.58,5,2899.52,650.64,4572.75
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,Smart Shopper Week,5409.12,3,1803.04,590.00,2675.44
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,Spring Refresh Event,16125.85,4,4031.46,2067.32,4880.82
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,Summer Sizzle Promo,9887.66,3,3295.89,2373.15,4213.17
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,Super Savings Week,18735.99,5,3747.20,2351.45,4862.34
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,Ultimate Value Event,20809.17,6,3468.19,1996.15,4614.55
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,VIP Access Sale,16323.79,7,2331.97,682.69,4629.10
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,Weekend Warrior Specials,30293.49,10,3029.35,787.67,4570.08
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,Winter Clearance Carnival,25627.56,9,2847.51,1596.09,4822.74
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,Winter Wonders Sale,24133.11,8,3016.64,726.48,4956.56
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,12 Days of Deals,18853.08,6,3142.18,1217.24,4627.64
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Autumn Deals Drive,10883.09,5,2176.62,1418.99,2998.23
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,BOGO Blitz,10699.69,4,2674.92,1400.23,3975.05
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Back to School Boost,15447.21,6,2574.54,901.00,3723.55
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Birthday Bash Sale,19173.98,6,3195.66,1750.46,4424.59
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Black Friday Blowout,18570.15,8,2321.27,563.42,4410.00
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Cashback Carnival,13229.67,5,2645.93,670.19,4079.99
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Clearance Countdown,6242.81,3,2080.94,1017.00,3390.00
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Countdown to Savings,21263.30,7,3037.61,1276.01,4357.78
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Customer Appreciation Week,12656.15,5,2531.23,1087.41,4106.54
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Deal of the Month,12217.14,3,4072.38,3165.99,4779.09
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Double Points Bonanza,12999.77,6,2166.63,515.79,4788.49
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Early Bird Specials,19097.83,6,3182.97,889.48,4447.01
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,End of Season Sale,20086.22,6,3347.70,1836.30,4998.37
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Exclusive Insider Offers,16784.63,7,2397.80,674.29,4060.59
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Festive Fever Promo,14616.79,7,2088.11,1059.95,3231.88
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Final Call Frenzy,26429.84,8,3303.73,1186.60,4769.89
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Flash Frenzy Friday,17728.77,8,2216.10,876.59,4175.96
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,"Gift More, Spend Less",6093.52,4,1523.38,1404.82,1656.07
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Golden Hour Bargains,21729.90,8,2716.24,980.09,4556.94
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Green Weekend Deals,17285.93,5,3457.19,937.33,4958.83
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Happy Hour Discounts,13926.88,6,2321.15,644.35,4156.33
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Holiday Shopping Rush,33457.92,12,2788.16,756.09,4831.48
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Hot Picks Promo,8895.44,4,2223.86,649.34,3787.81
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Instant Gratification Sale,5790.37,3,1930.12,1105.82,2386.48
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Limited Time Treasures,6477.94,3,2159.31,1364.07,2663.42
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Loyalty Rewards Blast,10612.21,4,2653.05,958.20,4940.89
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Mega Weekend Bonanza,13982.77,5,2796.55,1161.68,4777.57
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Mid-Year Madness,14021.89,5,2804.38,1659.02,4587.76
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Midnight Madness,15007.01,5,3001.40,1413.91,4320.42
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Mystery Discount Days,9914.56,4,2478.64,752.69,4976.50
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,New Product Launch Promo,13840.20,7,1977.17,607.89,4760.06
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,New Year Kickoff,23450.26,7,3350.04,1074.61,4968.40
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Price Drop Parade,14861.20,4,3715.30,1896.76,4793.43
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Red Tag Clearance,17617.82,6,2936.30,966.47,4790.96
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Seasonal Surprise Box,9769.77,4,2442.44,822.64,4450.31
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Shop & Save Spectacular,19144.21,5,3828.84,2699.11,4590.70
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Smart Shopper Week,13014.61,7,1859.23,643.60,3284.33
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Spring Refresh Event,8453.83,4,2113.46,1724.74,2613.72
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Spring Splash Discounts,12727.47,5,2545.49,755.31,4991.56
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Summer Sizzle Promo,19049.21,6,3174.87,1443.95,4717.19
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Super Savings Week,7402.18,5,1480.44,583.07,2634.25
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Ultimate Value Event,15050.22,5,3010.04,1011.33,4615.29
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,VIP Access Sale,9047.55,5,1809.51,1231.96,2794.69
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Weekend Warrior Specials,11880.71,6,1980.12,748.38,4873.75
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Winter Clearance Carnival,6375.21,2,3187.61,1580.67,4794.54
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,Winter Wonders Sale,5513.76,3,1837.92,1403.61,2106.12
Nestle,In-Store Regular,Supermarkets ,Manager,Autumn Deals Drive,18945.43,6,3157.57,1637.69,4679.73
Nestle,In-Store Regular,Supermarkets ,Manager,Back to School Boost,10946.85,4,2736.71,1040.65,3751.44
Nestle,In-Store Regular,Supermarkets ,Manager,Birthday Bash Sale,27259.56,8,3407.45,1775.20,4826.40
Nestle,In-Store Regular,Supermarkets ,Manager,Black Friday Blowout,12655.19,4,3163.80,2463.43,4148.03
Nestle,In-Store Regular,Supermarkets ,Manager,Cart Crasher Campaign,21737.10,8,2717.14,1342.33,4817.85
Nestle,In-Store Regular,Supermarkets ,Manager,Cashback Carnival,20336.34,8,2542.04,596.34,4975.89
Nestle,In-Store Regular,Supermarkets ,Manager,Clearance Countdown,20294.34,9,2254.93,701.63,3914.56
Nestle,In-Store Regular,Supermarkets ,Manager,Countdown to Savings,12736.38,4,3184.10,1174.79,4672.95
Nestle,In-Store Regular,Supermarkets ,Manager,Customer Appreciation Week,14886.84,7,2126.69,827.67,4774.54
Nestle,In-Store Regular,Supermarkets ,Manager,Cyber Monday Mania,17924.68,7,2560.67,1066.68,3818.94
Nestle,In-Store Regular,Supermarkets ,Manager,Deal of the Month,21724.90,8,2715.61,621.79,4593.40
Nestle,In-Store Regular,Supermarkets ,Manager,Double Points Bonanza,14696.97,6,2449.49,1083.42,3722.75
Nestle,In-Store Regular,Supermarkets ,Manager,Early Bird Specials,10281.54,4,2570.38,936.54,4353.60
Nestle,In-Store Regular,Supermarkets ,Manager,End of Season Sale,15184.92,6,2530.82,609.19,4895.15
Nestle,In-Store Regular,Supermarkets ,Manager,Exclusive Insider Offers,18221.26,6,3036.88,1448.95,4308.88
Nestle,In-Store Regular,Supermarkets ,Manager,Festive Fever Promo,16237.38,5,3247.48,1233.61,4591.36
Nestle,In-Store Regular,Supermarkets ,Manager,Final Call Frenzy,21080.14,9,2342.24,869.26,4457.74
Nestle,In-Store Regular,Supermarkets ,Manager,Flash Frenzy Friday,10388.61,3,3462.87,1982.09,4697.35
Nestle,In-Store Regular,Supermarkets ,Manager,"Gift More, Spend Less",16601.12,5,3320.22,2348.92,3968.07
Nestle,In-Store Regular,Supermarkets ,Manager,Golden Hour Bargains,21330.58,7,3047.23,645.84,4836.11
Nestle,In-Store Regular,Supermarkets ,Manager,Green Weekend Deals,13382.85,4,3345.71,2062.49,4391.90
Nestle,In-Store Regular,Supermarkets ,Manager,Happy Hour Discounts,7037.27,5,1407.45,546.22,2353.17
Nestle,In-Store Regular,Supermarkets ,Manager,Holiday Shopping Rush,11000.89,4,2750.22,1843.99,4485.37
Nestle,In-Store Regular,Supermarkets ,Manager,Hot Picks Promo,20030.16,8,2503.77,860.27,4137.88
Nestle,In-Store Regular,Supermarkets ,Manager,Instant Gratification Sale,23182.77,7,3311.82,1561.09,4612.30
Nestle,In-Store Regular,Supermarkets ,Manager,Limited Time Treasures,16714.47,6,2785.74,871.55,4380.34
Nestle,In-Store Regular,Supermarkets ,Manager,Loyalty Rewards Blast,19729.23,7,2818.46,1340.07,4979.12
Nestle,In-Store Regular,Supermarkets ,Manager,Mega Weekend Bonanza,13038.71,5,2607.74,1148.51,4275.86
Nestle,In-Store Regular,Supermarkets ,Manager,Mid-Year Madness,14446.43,6,2407.74,897.17,4909.17
Nestle,In-Store Regular,Supermarkets ,Manager,Midnight Madness,26538.50,8,3317.31,900.58,4899.06
Nestle,In-Store Regular,Supermarkets ,Manager,Mystery Discount Days,19553.54,8,2444.19,556.91,4431.48
Nestle,In-Store Regular,Supermarkets ,Manager,New Arrival Showcase,23092.32,8,2886.54,850.35,4630.44
Nestle,In-Store Regular,Supermarkets ,Manager,New Product Launch Promo,23933.52,9,2659.28,848.26,4979.90
Nestle,In-Store Regular,Supermarkets ,Manager,New Year Kickoff,20713.22,6,3452.20,1142.61,4581.37
Nestle,In-Store Regular,Supermarkets ,Manager,Price Drop Parade,6583.76,2,3291.88,1701.22,4882.54
Nestle,In-Store Regular,Supermarkets ,Manager,Red Tag Clearance,15404.11,6,2567.35,1151.89,3682.01
Nestle,In-Store Regular,Supermarkets ,Manager,Seasonal Surprise Box,14073.76,5,2814.75,1023.32,4874.29
Nestle,In-Store Regular,Supermarkets ,Manager,Shop & Save Spectacular,28269.56,10,2826.96,803.50,4885.45
Nestle,In-Store Regular,Supermarkets ,Manager,Smart Shopper Week,23056.50,7,3293.79,1797.25,4667.76
Nestle,In-Store Regular,Supermarkets ,Manager,Spring Refresh Event,11262.27,4,2815.57,937.18,4402.82
Nestle,In-Store Regular,Supermarkets ,Manager,Spring Splash Discounts,26158.82,8,3269.85,1651.49,4851.92
Nestle,In-Store Regular,Supermarkets ,Manager,Summer Sizzle Promo,18108.32,5,3621.66,2684.12,4402.61
Nestle,In-Store Regular,Supermarkets ,Manager,Super Savings Week,16523.79,6,2753.97,1701.34,4917.99
Nestle,In-Store Regular,Supermarkets ,Manager,Ultimate Value Event,22416.57,8,2802.07,674.26,4928.93
Nestle,In-Store Regular,Supermarkets ,Manager,VIP Access Sale,13911.23,5,2782.25,1099.48,4838.13
Nestle,In-Store Regular,Supermarkets ,Manager,Weekend Warrior Specials,7459.94,2,3729.97,3342.11,4117.83
Nestle,In-Store Regular,Supermarkets ,Manager,Winter Clearance Carnival,10758.62,4,2689.65,586.79,4482.10
Nestle,In-Store Regular,Supermarkets ,Sales Associate,12 Days of Deals,14646.86,6,2441.14,787.47,4093.34
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Autumn Deals Drive,16612.03,6,2768.67,748.23,4091.14
Nestle,In-Store Regular,Supermarkets ,Sales Associate,BOGO Blitz,18582.00,6,3097.00,1437.60,4289.87
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Back to School Boost,5329.10,3,1776.37,635.37,2707.90
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Birthday Bash Sale,8940.80,5,1788.16,866.43,4785.64
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Cart Crasher Campaign,6429.40,3,2143.13,533.84,3872.37
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Cashback Carnival,27753.45,10,2775.35,729.25,4932.31
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Clearance Countdown,20669.30,5,4133.86,2366.90,4871.56
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Countdown to Savings,13261.07,5,2652.21,717.20,4261.01
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Customer Appreciation Week,13579.02,7,1939.86,506.67,4190.03
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Cyber Monday Mania,28135.65,8,3516.96,1267.51,4487.17
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Deal of the Month,21648.46,8,2706.06,872.47,4373.58
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Early Bird Specials,15325.04,7,2189.29,875.86,4113.22
Nestle,In-Store Regular,Supermarkets ,Sales Associate,End of Season Sale,24941.42,8,3117.68,1049.30,4460.82
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Exclusive Insider Offers,11425.18,5,2285.04,1603.05,3262.98
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Festive Fever Promo,16910.29,6,2818.38,1432.00,4874.76
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Final Call Frenzy,15034.58,5,3006.92,992.39,4728.35
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Flash Frenzy Friday,15232.37,7,2176.05,845.28,3509.90
Nestle,In-Store Regular,Supermarkets ,Sales Associate,"Gift More, Spend Less",27380.02,10,2738.00,545.00,4703.08
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Golden Hour Bargains,15098.22,5,3019.64,1255.90,4901.01
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Green Weekend Deals,20466.60,6,3411.10,2257.03,4935.51
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Happy Hour Discounts,15778.95,5,3155.79,2153.08,4503.33
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Holiday Shopping Rush,33279.60,10,3327.96,1548.88,4709.55
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Hot Picks Promo,14879.57,4,3719.89,3137.07,4353.00
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Instant Gratification Sale,10806.53,4,2701.63,865.26,4263.30
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Limited Time Treasures,11834.09,5,2366.82,804.16,4782.76
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Loyalty Rewards Blast,14960.72,5,2992.14,1203.51,4719.78
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Mega Weekend Bonanza,13711.70,6,2285.28,1625.70,2826.63
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Mid-Year Madness,11069.12,4,2767.28,911.01,4713.43
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Midnight Madness,21765.65,6,3627.61,1802.20,4446.58
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Mystery Discount Days,13307.63,5,2661.53,1169.11,4058.50
Nestle,In-Store Regular,Supermarkets ,Sales Associate,New Arrival Showcase,10772.84,5,2154.57,742.67,3770.47
Nestle,In-Store Regular,Supermarkets ,Sales Associate,New Product Launch Promo,7289.67,4,1822.42,521.20,3260.98
Nestle,In-Store Regular,Supermarkets ,Sales Associate,New Year Kickoff,9045.68,4,2261.42,677.98,4979.80
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Price Drop Parade,13645.46,6,2274.24,904.48,3602.25
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Red Tag Clearance,40664.59,13,3128.05,1331.46,4982.97
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Shop & Save Spectacular,18365.97,7,2623.71,819.91,3640.44
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Smart Shopper Week,16713.88,6,2785.65,635.73,4392.61
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Spring Refresh Event,21866.81,9,2429.65,537.76,4732.87
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Spring Splash Discounts,16059.45,5,3211.89,656.17,4521.65
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Summer Sizzle Promo,17582.37,7,2511.77,1256.15,4600.41
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Super Savings Week,19158.44,6,3193.07,1774.47,4310.34
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Ultimate Value Event,19747.43,7,2821.06,1128.48,4568.28
Nestle,In-Store Regular,Supermarkets ,Sales Associate,VIP Access Sale,18322.88,5,3664.58,2541.15,4729.25
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Weekend Warrior Specials,11347.03,4,2836.76,1559.74,4414.59
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Winter Clearance Carnival,32026.35,10,3202.64,1832.12,4906.00
Nestle,In-Store Regular,Supermarkets ,Sales Associate,Winter Wonders Sale,14730.42,4,3682.60,3111.25,4275.03
Nestle,In-Store Regular,Supermarkets ,Salesperson,12 Days of Deals,18808.98,7,2687.00,678.98,4811.43
Nestle,In-Store Regular,Supermarkets ,Salesperson,Autumn Deals Drive,40005.13,17,2353.24,518.66,4952.45
Nestle,In-Store Regular,Supermarkets ,Salesperson,BOGO Blitz,16775.96,5,3355.19,926.37,4743.53
Nestle,In-Store Regular,Supermarkets ,Salesperson,Back to School Boost,22845.44,8,2855.68,1448.48,4884.90
Nestle,In-Store Regular,Supermarkets ,Salesperson,Birthday Bash Sale,12679.13,5,2535.83,1486.80,4301.06
Nestle,In-Store Regular,Supermarkets ,Salesperson,Black Friday Blowout,16916.43,7,2416.63,869.21,3819.60
Nestle,In-Store Regular,Supermarkets ,Salesperson,Cart Crasher Campaign,14878.18,7,2125.45,572.35,3822.88
Nestle,In-Store Regular,Supermarkets ,Salesperson,Cashback Carnival,10906.76,5,2181.35,667.50,4017.28
Nestle,In-Store Regular,Supermarkets ,Salesperson,Clearance Countdown,17558.33,6,2926.39,681.48,4283.46
Nestle,In-Store Regular,Supermarkets ,Salesperson,Countdown to Savings,8693.83,4,2173.46,521.96,4045.41
Nestle,In-Store Regular,Supermarkets ,Salesperson,Customer Appreciation Week,15087.46,4,3771.87,1318.55,4723.05
Nestle,In-Store Regular,Supermarkets ,Salesperson,Cyber Monday Mania,15830.21,5,3166.04,1564.93,4756.98
Nestle,In-Store Regular,Supermarkets ,Salesperson,Deal of the Month,9295.30,5,1859.06,883.72,2891.71
