category,brand,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Groceries,Tata,Small Stores / Shops,Winter Clearance Carnival,652320.75,239,2729.38,574.16,4998.44
Groceries,Tata,Small Stores / Shops,Winter Wonders Sale,566160.55,214,2645.61,515.32,4984.41
Groceries,Tata,Supermarkets ,12 Days of Deals,650990.89,242,2690.05,508.44,4954.42
Groceries,Tata,Supermarkets ,Autumn Deals Drive,585720.79,222,2638.38,512.90,4965.73
Groceries,Tata,Supermarkets ,BOGO Blitz,581409.32,224,2595.58,534.13,4967.76
Groceries,Tata,Supermarkets ,Back to School Boost,627477.65,227,2764.22,502.61,4976.52
Groceries,Tata,Supermarkets ,Birthday Bash Sale,617883.54,233,2651.86,520.10,4910.84
Groceries,Tata,Supermarkets ,Black Friday Blowout,641967.05,234,2743.45,526.67,4975.84
Groceries,Tata,Supermarkets ,Cart Crasher Campaign,609054.20,236,2580.74,526.15,4988.06
Groceries,Tata,Supermarkets ,Cashback Carnival,591862.82,218,2714.97,512.58,4988.77
Groceries,Tata,Supermarkets ,Clearance Countdown,601054.33,206,2917.74,552.62,4984.14
Groceries,Tata,Supermarkets ,Countdown to Savings,707501.47,255,2774.52,561.03,4984.69
Groceries,Tata,Supermarkets ,Customer Appreciation Week,589181.27,215,2740.38,505.16,4962.15
Groceries,Tata,Supermarkets ,Cyber Monday Mania,637114.64,232,2746.18,507.95,4987.77
Groceries,Tata,Supermarkets ,Deal of the Month,633884.13,231,2744.09,516.78,4991.28
Groceries,Tata,Supermarkets ,Double Points Bonanza,684109.67,250,2736.44,504.96,4999.34
Groceries,Tata,Supermarkets ,Early Bird Specials,605787.82,207,2926.51,511.59,4975.78
Groceries,Tata,Supermarkets ,End of Season Sale,721761.84,253,2852.81,527.02,4991.22
Groceries,Tata,Supermarkets ,Exclusive Insider Offers,625692.34,231,2708.62,504.09,4996.14
Groceries,Tata,Supermarkets ,Festive Fever Promo,670401.05,235,2852.77,548.18,4986.36
Groceries,Tata,Supermarkets ,Final Call Frenzy,605797.06,229,2645.40,511.29,4970.35
Groceries,Tata,Supermarkets ,Flash Frenzy Friday,620516.50,213,2913.22,500.97,4995.90
Groceries,Tata,Supermarkets ,"Gift More, Spend Less",640490.44,233,2748.89,509.60,4990.49
Groceries,Tata,Supermarkets ,Golden Hour Bargains,655675.58,238,2754.94,506.12,4968.40
Groceries,Tata,Supermarkets ,Green Weekend Deals,763487.49,271,2817.30,508.74,4951.11
Groceries,Tata,Supermarkets ,Happy Hour Discounts,677995.48,242,2801.63,511.52,4967.69
Groceries,Tata,Supermarkets ,Holiday Shopping Rush,576046.51,208,2769.45,505.64,4997.86
Groceries,Tata,Supermarkets ,Hot Picks Promo,610552.16,226,2701.56,575.68,4967.62
Groceries,Tata,Supermarkets ,Instant Gratification Sale,633827.44,216,2934.39,500.33,4987.65
Groceries,Tata,Supermarkets ,Limited Time Treasures,626692.60,235,2666.78,509.07,4983.86
Groceries,Tata,Supermarkets ,Loyalty Rewards Blast,698240.74,248,2815.49,508.57,4968.31
Groceries,Tata,Supermarkets ,Mega Weekend Bonanza,599063.79,237,2527.70,510.97,4953.84
Groceries,Tata,Supermarkets ,Mid-Year Madness,690938.30,242,2855.12,536.31,4995.65
Groceries,Tata,Supermarkets ,Midnight Madness,622664.22,209,2979.25,511.10,4998.75
Groceries,Tata,Supermarkets ,Mystery Discount Days,586247.06,220,2664.76,516.74,4974.69
Groceries,Tata,Supermarkets ,New Arrival Showcase,550854.71,209,2635.67,511.64,4985.57
Groceries,Tata,Supermarkets ,New Product Launch Promo,620134.54,232,2672.99,542.43,4994.23
Groceries,Tata,Supermarkets ,New Year Kickoff,629422.95,246,2558.63,512.57,4989.23
Groceries,Tata,Supermarkets ,Price Drop Parade,629810.44,219,2875.85,571.70,4991.24
Groceries,Tata,Supermarkets ,Red Tag Clearance,661510.21,238,2779.45,519.21,4956.37
Groceries,Tata,Supermarkets ,Seasonal Surprise Box,579237.13,213,2719.42,519.82,4975.64
Groceries,Tata,Supermarkets ,Shop & Save Spectacular,586486.27,214,2740.59,514.43,4993.94
Groceries,Tata,Supermarkets ,Smart Shopper Week,607675.85,213,2852.94,516.91,4989.07
Groceries,Tata,Supermarkets ,Spring Refresh Event,669011.73,235,2846.86,517.46,4974.58
Groceries,Tata,Supermarkets ,Spring Splash Discounts,650687.53,237,2745.52,515.99,4986.70
Groceries,Tata,Supermarkets ,Summer Sizzle Promo,597753.38,222,2692.58,527.95,4981.75
Groceries,Tata,Supermarkets ,Super Savings Week,613096.07,222,2761.69,516.48,4990.58
Groceries,Tata,Supermarkets ,Ultimate Value Event,613489.41,231,2655.80,571.93,4992.62
Groceries,Tata,Supermarkets ,VIP Access Sale,707878.57,252,2809.04,508.05,4974.89
Groceries,Tata,Supermarkets ,Weekend Warrior Specials,621941.86,221,2814.22,504.05,4956.37
Groceries,Tata,Supermarkets ,Winter Clearance Carnival,634180.10,224,2831.16,511.24,4978.77
Groceries,Tata,Supermarkets ,Winter Wonders Sale,651702.56,238,2738.25,538.88,4950.05
Home Appliances,Bosch,Large Malls / Complexes,12 Days of Deals,509913.26,200,2549.57,509.29,4995.00
Home Appliances,Bosch,Large Malls / Complexes,Autumn Deals Drive,560653.71,219,2560.06,518.61,4989.53
Home Appliances,Bosch,Large Malls / Complexes,BOGO Blitz,615241.26,220,2796.55,503.66,4984.36
Home Appliances,Bosch,Large Malls / Complexes,Back to School Boost,608597.33,222,2741.43,529.02,4992.97
Home Appliances,Bosch,Large Malls / Complexes,Birthday Bash Sale,598555.75,215,2783.98,558.71,4996.94
Home Appliances,Bosch,Large Malls / Complexes,Black Friday Blowout,521404.82,193,2701.58,516.49,4939.15
Home Appliances,Bosch,Large Malls / Complexes,Cart Crasher Campaign,526315.18,187,2814.52,510.35,4994.64
Home Appliances,Bosch,Large Malls / Complexes,Cashback Carnival,626327.13,218,2873.06,513.18,4933.74
Home Appliances,Bosch,Large Malls / Complexes,Clearance Countdown,512466.81,189,2711.46,523.77,4989.38
Home Appliances,Bosch,Large Malls / Complexes,Countdown to Savings,517560.80,194,2667.84,543.01,4999.30
Home Appliances,Bosch,Large Malls / Complexes,Customer Appreciation Week,568766.72,210,2708.41,610.60,4990.07
Home Appliances,Bosch,Large Malls / Complexes,Cyber Monday Mania,552981.55,206,2684.38,511.88,4970.33
Home Appliances,Bosch,Large Malls / Complexes,Deal of the Month,526488.68,195,2699.94,501.60,4985.15
Home Appliances,Bosch,Large Malls / Complexes,Double Points Bonanza,657695.94,238,2763.43,517.58,4996.68
Home Appliances,Bosch,Large Malls / Complexes,Early Bird Specials,601376.37,217,2771.32,502.49,4994.00
Home Appliances,Bosch,Large Malls / Complexes,End of Season Sale,591647.00,219,2701.58,530.84,4947.57
Home Appliances,Bosch,Large Malls / Complexes,Exclusive Insider Offers,570807.55,195,2927.22,503.97,4998.02
Home Appliances,Bosch,Large Malls / Complexes,Festive Fever Promo,555079.94,217,2557.97,507.88,4981.86
Home Appliances,Bosch,Large Malls / Complexes,Final Call Frenzy,566405.98,201,2817.94,525.11,4925.43
Home Appliances,Bosch,Large Malls / Complexes,Flash Frenzy Friday,563435.55,211,2670.31,529.18,4988.13
Home Appliances,Bosch,Large Malls / Complexes,"Gift More, Spend Less",570910.36,218,2618.85,515.29,4927.70
Home Appliances,Bosch,Large Malls / Complexes,Golden Hour Bargains,482622.35,174,2773.69,500.71,4966.01
Home Appliances,Bosch,Large Malls / Complexes,Green Weekend Deals,628320.55,230,2731.83,503.05,4988.41
Home Appliances,Bosch,Large Malls / Complexes,Happy Hour Discounts,600349.99,219,2741.32,504.73,4980.09
Home Appliances,Bosch,Large Malls / Complexes,Holiday Shopping Rush,553480.43,202,2740.00,512.78,4986.26
Home Appliances,Bosch,Large Malls / Complexes,Hot Picks Promo,572359.51,211,2712.60,519.69,4991.02
Home Appliances,Bosch,Large Malls / Complexes,Instant Gratification Sale,576778.22,215,2682.69,509.24,4976.42
Home Appliances,Bosch,Large Malls / Complexes,Limited Time Treasures,558725.14,218,2562.96,505.55,4966.06
Home Appliances,Bosch,Large Malls / Complexes,Loyalty Rewards Blast,503655.01,188,2679.02,504.89,4998.98
Home Appliances,Bosch,Large Malls / Complexes,Mega Weekend Bonanza,592328.70,215,2755.02,567.19,4924.43
Home Appliances,Bosch,Large Malls / Complexes,Mid-Year Madness,553028.42,201,2751.39,523.24,4991.40
Home Appliances,Bosch,Large Malls / Complexes,Midnight Madness,497677.95,195,2552.19,510.44,4979.06
Home Appliances,Bosch,Large Malls / Complexes,Mystery Discount Days,553943.49,201,2755.94,520.91,4982.52
Home Appliances,Bosch,Large Malls / Complexes,New Arrival Showcase,654680.04,242,2705.29,561.40,4995.95
Home Appliances,Bosch,Large Malls / Complexes,New Product Launch Promo,641000.42,226,2836.29,500.80,4978.16
Home Appliances,Bosch,Large Malls / Complexes,New Year Kickoff,527999.86,201,2626.86,509.52,4974.38
Home Appliances,Bosch,Large Malls / Complexes,Price Drop Parade,593393.12,215,2759.97,545.71,4992.73
Home Appliances,Bosch,Large Malls / Complexes,Red Tag Clearance,517149.52,195,2652.05,500.88,4998.91
Home Appliances,Bosch,Large Malls / Complexes,Seasonal Surprise Box,502994.15,194,2592.75,505.59,4998.58
Home Appliances,Bosch,Large Malls / Complexes,Shop & Save Spectacular,608077.49,223,2726.80,523.02,4973.61
Home Appliances,Bosch,Large Malls / Complexes,Smart Shopper Week,535964.82,192,2791.48,510.10,4991.04
Home Appliances,Bosch,Large Malls / Complexes,Spring Refresh Event,573599.64,211,2718.48,501.78,4978.78
Home Appliances,Bosch,Large Malls / Complexes,Spring Splash Discounts,616560.77,223,2764.85,562.62,4995.52
Home Appliances,Bosch,Large Malls / Complexes,Summer Sizzle Promo,624083.26,222,2811.19,523.79,4998.36
Home Appliances,Bosch,Large Malls / Complexes,Super Savings Week,650653.17,236,2757.00,501.99,4971.79
Home Appliances,Bosch,Large Malls / Complexes,Ultimate Value Event,575790.88,217,2653.41,512.34,4967.62
Home Appliances,Bosch,Large Malls / Complexes,VIP Access Sale,569155.15,214,2659.60,549.15,4976.21
Home Appliances,Bosch,Large Malls / Complexes,Weekend Warrior Specials,612145.96,224,2732.79,505.78,4987.65
Home Appliances,Bosch,Large Malls / Complexes,Winter Clearance Carnival,526296.72,190,2769.98,502.95,4991.60
Home Appliances,Bosch,Large Malls / Complexes,Winter Wonders Sale,621796.15,214,2905.59,665.62,4999.74
Home Appliances,Bosch,Small Stores / Shops,12 Days of Deals,616554.85,236,2612.52,504.11,4956.33
Home Appliances,Bosch,Small Stores / Shops,Autumn Deals Drive,547885.57,202,2712.30,537.73,4997.76
Home Appliances,Bosch,Small Stores / Shops,BOGO Blitz,525568.14,197,2667.86,531.42,4979.56
Home Appliances,Bosch,Small Stores / Shops,Back to School Boost,557008.54,211,2639.85,516.87,4962.05
Home Appliances,Bosch,Small Stores / Shops,Birthday Bash Sale,532766.97,207,2573.75,526.70,4976.22
Home Appliances,Bosch,Small Stores / Shops,Black Friday Blowout,578103.64,216,2676.41,512.83,4973.40
Home Appliances,Bosch,Small Stores / Shops,Cart Crasher Campaign,602028.21,223,2699.68,531.87,4993.56
Home Appliances,Bosch,Small Stores / Shops,Cashback Carnival,570426.79,213,2678.06,544.01,4991.33
Home Appliances,Bosch,Small Stores / Shops,Clearance Countdown,680362.83,245,2776.99,513.39,4995.95
Home Appliances,Bosch,Small Stores / Shops,Countdown to Savings,571198.11,205,2786.33,502.22,4966.57
Home Appliances,Bosch,Small Stores / Shops,Customer Appreciation Week,550465.67,202,2725.08,502.07,4936.77
Home Appliances,Bosch,Small Stores / Shops,Cyber Monday Mania,640639.64,233,2749.53,503.20,4976.81
Home Appliances,Bosch,Small Stores / Shops,Deal of the Month,624525.20,230,2715.33,534.60,4934.48
Home Appliances,Bosch,Small Stores / Shops,Double Points Bonanza,594618.29,216,2752.86,503.85,4998.02
Home Appliances,Bosch,Small Stores / Shops,Early Bird Specials,659845.43,237,2784.16,518.12,4994.26
Home Appliances,Bosch,Small Stores / Shops,End of Season Sale,607541.48,229,2653.02,520.64,4986.21
Home Appliances,Bosch,Small Stores / Shops,Exclusive Insider Offers,625032.52,222,2815.46,504.93,4996.02
Home Appliances,Bosch,Small Stores / Shops,Festive Fever Promo,612361.32,225,2721.61,500.98,4991.17
Home Appliances,Bosch,Small Stores / Shops,Final Call Frenzy,627727.73,224,2802.36,529.66,4989.24
Home Appliances,Bosch,Small Stores / Shops,Flash Frenzy Friday,633277.86,232,2729.65,504.30,4968.77
Home Appliances,Bosch,Small Stores / Shops,"Gift More, Spend Less",623683.76,231,2699.93,522.62,4961.67
Home Appliances,Bosch,Small Stores / Shops,Golden Hour Bargains,594650.13,212,2804.95,594.47,4986.82
Home Appliances,Bosch,Small Stores / Shops,Green Weekend Deals,595946.43,225,2648.65,509.17,4996.73
Home Appliances,Bosch,Small Stores / Shops,Happy Hour Discounts,681025.86,242,2814.16,505.19,4969.19
Home Appliances,Bosch,Small Stores / Shops,Holiday Shopping Rush,586221.22,213,2752.21,546.36,4984.77
Home Appliances,Bosch,Small Stores / Shops,Hot Picks Promo,574706.78,219,2624.23,503.76,4988.48
Home Appliances,Bosch,Small Stores / Shops,Instant Gratification Sale,629632.51,232,2713.93,533.45,4906.36
Home Appliances,Bosch,Small Stores / Shops,Limited Time Treasures,627317.20,237,2646.91,503.29,4979.98
Home Appliances,Bosch,Small Stores / Shops,Loyalty Rewards Blast,527537.13,200,2637.69,525.35,4998.12
Home Appliances,Bosch,Small Stores / Shops,Mega Weekend Bonanza,588172.35,223,2637.54,508.82,4995.11
Home Appliances,Bosch,Small Stores / Shops,Mid-Year Madness,649523.03,236,2752.22,536.29,4992.45
Home Appliances,Bosch,Small Stores / Shops,Midnight Madness,551999.61,198,2787.88,502.75,4995.31
Home Appliances,Bosch,Small Stores / Shops,Mystery Discount Days,613806.31,215,2854.91,507.78,4994.86
Home Appliances,Bosch,Small Stores / Shops,New Arrival Showcase,575666.09,218,2640.67,549.51,4971.15
Home Appliances,Bosch,Small Stores / Shops,New Product Launch Promo,617399.70,228,2707.89,506.06,4959.94
Home Appliances,Bosch,Small Stores / Shops,New Year Kickoff,566323.55,210,2696.78,517.81,4985.21
Home Appliances,Bosch,Small Stores / Shops,Price Drop Parade,663928.63,228,2911.97,517.19,4972.07
Home Appliances,Bosch,Small Stores / Shops,Red Tag Clearance,632966.65,237,2670.75,514.93,4980.12
Home Appliances,Bosch,Small Stores / Shops,Seasonal Surprise Box,632472.13,238,2657.45,525.27,4986.66
Home Appliances,Bosch,Small Stores / Shops,Shop & Save Spectacular,569641.38,201,2834.04,516.11,4990.91
Home Appliances,Bosch,Small Stores / Shops,Smart Shopper Week,602393.03,220,2738.15,523.69,4969.81
Home Appliances,Bosch,Small Stores / Shops,Spring Refresh Event,627061.05,236,2657.04,531.94,4978.98
Home Appliances,Bosch,Small Stores / Shops,Spring Splash Discounts,632023.90,228,2772.03,510.27,4961.03
Home Appliances,Bosch,Small Stores / Shops,Summer Sizzle Promo,605820.15,217,2791.80,505.55,4958.74
Home Appliances,Bosch,Small Stores / Shops,Super Savings Week,593168.18,217,2733.49,563.15,4985.30
Home Appliances,Bosch,Small Stores / Shops,Ultimate Value Event,594934.62,222,2679.89,529.40,4998.56
Home Appliances,Bosch,Small Stores / Shops,VIP Access Sale,660066.58,234,2820.80,502.76,4983.36
Home Appliances,Bosch,Small Stores / Shops,Weekend Warrior Specials,583016.91,210,2776.27,525.87,4981.18
Home Appliances,Bosch,Small Stores / Shops,Winter Clearance Carnival,689650.25,236,2922.25,529.90,4982.49
Home Appliances,Bosch,Small Stores / Shops,Winter Wonders Sale,546299.29,210,2601.43,555.56,4997.54
Home Appliances,Bosch,Supermarkets ,12 Days of Deals,566802.01,224,2530.37,509.13,4999.32
Home Appliances,Bosch,Supermarkets ,Autumn Deals Drive,658014.85,242,2719.07,506.50,4992.17
Home Appliances,Bosch,Supermarkets ,BOGO Blitz,589129.46,222,2653.74,504.57,4997.47
Home Appliances,Bosch,Supermarkets ,Back to School Boost,605258.00,218,2776.41,500.13,4975.40
Home Appliances,Bosch,Supermarkets ,Birthday Bash Sale,605064.31,235,2574.74,537.53,4994.42
Home Appliances,Bosch,Supermarkets ,Black Friday Blowout,613613.43,232,2644.89,508.64,4949.22
Home Appliances,Bosch,Supermarkets ,Cart Crasher Campaign,630285.97,224,2813.78,507.03,4984.24
Home Appliances,Bosch,Supermarkets ,Cashback Carnival,590661.93,220,2684.83,519.67,4963.83
Home Appliances,Bosch,Supermarkets ,Clearance Countdown,625480.91,241,2595.36,501.02,4972.08
Home Appliances,Bosch,Supermarkets ,Countdown to Savings,616442.55,220,2802.01,516.55,4927.02
Home Appliances,Bosch,Supermarkets ,Customer Appreciation Week,674457.01,250,2697.83,554.39,4977.70
Home Appliances,Bosch,Supermarkets ,Cyber Monday Mania,643602.43,233,2762.24,502.91,4994.48
Home Appliances,Bosch,Supermarkets ,Deal of the Month,637461.89,229,2783.68,521.81,4986.31
Home Appliances,Bosch,Supermarkets ,Double Points Bonanza,653014.42,245,2665.36,506.58,4993.50
Home Appliances,Bosch,Supermarkets ,Early Bird Specials,656073.17,248,2645.46,511.05,4995.57
Home Appliances,Bosch,Supermarkets ,End of Season Sale,664148.47,242,2744.42,512.22,4999.19
Home Appliances,Bosch,Supermarkets ,Exclusive Insider Offers,596017.21,224,2660.79,530.40,4967.88
Home Appliances,Bosch,Supermarkets ,Festive Fever Promo,678955.77,240,2828.98,530.60,4975.44
Home Appliances,Bosch,Supermarkets ,Final Call Frenzy,765228.55,278,2752.62,516.35,4974.59
Home Appliances,Bosch,Supermarkets ,Flash Frenzy Friday,671437.27,244,2751.79,514.55,4987.57
Home Appliances,Bosch,Supermarkets ,"Gift More, Spend Less",619069.79,225,2751.42,516.65,4945.09
Home Appliances,Bosch,Supermarkets ,Golden Hour Bargains,650726.91,236,2757.32,500.65,4990.85
Home Appliances,Bosch,Supermarkets ,Green Weekend Deals,669606.88,237,2825.35,503.29,4979.72
Home Appliances,Bosch,Supermarkets ,Happy Hour Discounts,604992.54,223,2712.97,510.31,4994.66
Home Appliances,Bosch,Supermarkets ,Holiday Shopping Rush,560609.02,203,2761.62,526.76,4959.80
Home Appliances,Bosch,Supermarkets ,Hot Picks Promo,696862.12,259,2690.59,522.86,4994.98
Home Appliances,Bosch,Supermarkets ,Instant Gratification Sale,643176.52,233,2760.41,508.53,4979.59
Home Appliances,Bosch,Supermarkets ,Limited Time Treasures,694281.40,258,2691.01,515.46,4986.23
Home Appliances,Bosch,Supermarkets ,Loyalty Rewards Blast,641360.58,223,2876.06,502.39,4989.24
Home Appliances,Bosch,Supermarkets ,Mega Weekend Bonanza,578450.88,227,2548.24,558.33,4948.26
Home Appliances,Bosch,Supermarkets ,Mid-Year Madness,668722.76,235,2845.63,504.23,4975.44
Home Appliances,Bosch,Supermarkets ,Midnight Madness,696588.31,244,2854.87,513.93,4994.08
Home Appliances,Bosch,Supermarkets ,Mystery Discount Days,548124.88,207,2647.95,503.19,4975.16
Home Appliances,Bosch,Supermarkets ,New Arrival Showcase,607543.66,223,2724.41,524.04,4998.09
Home Appliances,Bosch,Supermarkets ,New Product Launch Promo,703212.00,255,2757.69,595.03,4968.14
Home Appliances,Bosch,Supermarkets ,New Year Kickoff,552994.45,206,2684.44,500.10,4989.14
Home Appliances,Bosch,Supermarkets ,Price Drop Parade,755391.39,269,2808.15,507.80,4938.36
Home Appliances,Bosch,Supermarkets ,Red Tag Clearance,663119.62,230,2883.13,507.44,4985.87
Home Appliances,Bosch,Supermarkets ,Seasonal Surprise Box,681166.08,240,2838.19,515.74,4998.61
Home Appliances,Bosch,Supermarkets ,Shop & Save Spectacular,604111.27,221,2733.54,541.25,4993.98
Home Appliances,Bosch,Supermarkets ,Smart Shopper Week,636861.17,236,2698.56,539.71,4937.64
Home Appliances,Bosch,Supermarkets ,Spring Refresh Event,599991.81,227,2643.14,516.49,4981.60
Home Appliances,Bosch,Supermarkets ,Spring Splash Discounts,609847.37,219,2784.69,503.39,4999.80
Home Appliances,Bosch,Supermarkets ,Summer Sizzle Promo,673465.39,233,2890.41,518.13,4967.15
Home Appliances,Bosch,Supermarkets ,Super Savings Week,678897.68,251,2704.77,521.53,4938.04
Home Appliances,Bosch,Supermarkets ,Ultimate Value Event,682816.94,243,2809.95,501.78,4973.09
Home Appliances,Bosch,Supermarkets ,VIP Access Sale,647591.44,230,2815.61,500.66,4969.25
Home Appliances,Bosch,Supermarkets ,Weekend Warrior Specials,566285.25,212,2671.16,521.91,4964.82
Home Appliances,Bosch,Supermarkets ,Winter Clearance Carnival,595694.78,209,2850.21,563.43,4991.75
