category,brand,customer_segment,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Golden Hour Bargains,12229.48,5,2445.90,1006.68,4438.83
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Green Weekend Deals,11990.86,6,1998.48,552.26,4959.11
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Happy Hour Discounts,10444.63,3,3481.54,2284.06,4876.89
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Holiday Shopping Rush,21016.12,7,3002.30,1067.12,4838.24
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Hot Picks Promo,19066.60,6,3177.77,1458.93,4605.13
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Instant Gratification Sale,19511.71,9,2167.97,931.41,3669.84
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Limited Time Treasures,23175.51,8,2896.94,670.82,4740.70
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Loyalty Rewards Blast,9418.39,5,1883.68,1256.90,3124.56
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Mega Weekend Bonanza,8466.67,4,2116.67,575.45,4151.48
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Mid-Year Madness,14411.05,7,2058.72,785.93,4082.48
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Midnight Madness,13395.82,5,2679.16,540.54,4581.73
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Mystery Discount Days,24201.05,6,4033.51,2968.35,4935.05
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,New Arrival Showcase,12638.01,5,2527.60,1076.01,4764.95
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,New Product Launch Promo,19813.56,7,2830.51,570.54,4935.79
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,New Year Kickoff,26937.77,8,3367.22,1400.70,4502.36
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Price Drop Parade,12051.65,5,2410.33,771.33,4354.46
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Red Tag Clearance,19151.16,6,3191.86,1702.34,4993.62
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Seasonal Surprise Box,11457.83,6,1909.64,846.62,3705.62
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Shop & Save Spectacular,19981.03,7,2854.43,637.18,4840.28
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Smart Shopper Week,13338.04,6,2223.01,1374.80,3546.61
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Spring Refresh Event,7772.44,4,1943.11,747.10,4156.37
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Spring Splash Discounts,18084.05,6,3014.01,1995.91,4391.42
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Summer Sizzle Promo,8150.10,3,2716.70,1737.37,3789.91
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Super Savings Week,14032.31,5,2806.46,941.56,4778.60
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Ultimate Value Event,17672.72,5,3534.54,2030.31,4967.15
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,VIP Access Sale,21722.74,8,2715.34,623.28,4406.62
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Weekend Warrior Specials,18810.50,9,2090.06,591.63,4322.36
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,Winter Clearance Carnival,8173.33,3,2724.44,682.66,4971.15
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,12 Days of Deals,13242.20,5,2648.44,868.88,3998.13
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Autumn Deals Drive,10995.72,3,3665.24,3442.70,3944.12
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,BOGO Blitz,8527.97,3,2842.66,1655.03,4717.50
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Back to School Boost,6002.40,3,2000.80,681.62,3480.00
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Birthday Bash Sale,12251.18,4,3062.79,2546.05,3455.65
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Black Friday Blowout,8433.45,3,2811.15,1918.76,4040.45
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Cart Crasher Campaign,7180.52,3,2393.51,1492.82,3169.61
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Cashback Carnival,8261.44,4,2065.36,1499.68,2713.26
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Clearance Countdown,12396.36,6,2066.06,614.39,4982.22
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Countdown to Savings,15196.09,6,2532.68,1502.97,4092.10
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Customer Appreciation Week,5338.59,2,2669.30,843.64,4494.95
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Cyber Monday Mania,22860.54,6,3810.09,1701.15,4915.87
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Deal of the Month,25339.02,8,3167.38,575.52,4965.26
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Double Points Bonanza,6659.87,4,1664.97,539.42,4089.33
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,End of Season Sale,12736.05,4,3184.01,985.57,4663.63
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Exclusive Insider Offers,18340.40,6,3056.73,1458.19,4029.63
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Festive Fever Promo,32967.04,10,3296.70,1572.01,4925.48
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Final Call Frenzy,7635.61,2,3817.80,3415.48,4220.13
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Flash Frenzy Friday,7004.15,3,2334.72,1106.56,4205.05
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,"Gift More, Spend Less",10665.43,4,2666.36,2307.67,3101.51
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Golden Hour Bargains,32224.49,9,3580.50,749.26,4967.21
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Green Weekend Deals,11559.71,3,3853.24,2639.68,4659.82
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Happy Hour Discounts,20485.52,7,2926.50,539.67,4820.53
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Holiday Shopping Rush,20122.40,7,2874.63,968.80,4546.45
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Hot Picks Promo,15608.05,5,3121.61,1585.42,4876.13
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Instant Gratification Sale,10676.55,4,2669.14,2375.78,3247.66
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Limited Time Treasures,13924.60,6,2320.77,1145.30,3595.24
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Mega Weekend Bonanza,10423.88,5,2084.78,551.86,4435.54
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Mid-Year Madness,15624.21,6,2604.04,992.42,4595.39
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Midnight Madness,23657.06,8,2957.13,1625.29,4512.79
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Mystery Discount Days,16253.92,5,3250.78,553.45,4697.55
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,New Arrival Showcase,12867.10,5,2573.42,1025.76,4550.81
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,New Product Launch Promo,8111.39,4,2027.85,1075.23,3936.97
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,New Year Kickoff,30019.65,9,3335.52,1721.24,4850.06
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Price Drop Parade,18496.76,8,2312.10,1184.55,4653.23
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Red Tag Clearance,6146.89,3,2048.96,1337.21,3261.50
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Seasonal Surprise Box,7864.47,3,2621.49,1472.87,3783.48
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Smart Shopper Week,8169.43,4,2042.36,1344.24,2757.81
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Spring Refresh Event,15887.33,6,2647.89,1352.16,4969.56
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Spring Splash Discounts,12602.71,6,2100.45,502.30,4893.18
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Summer Sizzle Promo,9499.96,4,2374.99,819.68,4230.18
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Super Savings Week,26897.20,8,3362.15,1100.09,4975.63
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Weekend Warrior Specials,10830.67,4,2707.67,800.81,4979.98
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Winter Clearance Carnival,15483.41,6,2580.57,1523.01,3695.92
Furniture,IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,Winter Wonders Sale,14390.80,4,3597.70,2190.27,4543.47
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,12 Days of Deals,14314.47,6,2385.75,924.46,4088.21
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Autumn Deals Drive,6898.33,2,3449.16,3412.16,3486.17
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,BOGO Blitz,11634.93,5,2326.99,770.73,3512.98
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Back to School Boost,19013.38,7,2716.20,742.67,4552.77
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Birthday Bash Sale,17792.09,5,3558.42,1760.16,4755.10
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Black Friday Blowout,12894.33,4,3223.58,833.69,4996.79
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Cart Crasher Campaign,11717.38,4,2929.34,2065.40,3872.95
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Cashback Carnival,16540.03,7,2362.86,699.82,3244.71
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Clearance Countdown,17339.01,7,2477.00,723.37,4652.59
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Countdown to Savings,9529.05,4,2382.26,1475.22,3376.44
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Customer Appreciation Week,17124.95,7,2446.42,646.68,4348.17
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Cyber Monday Mania,16838.12,5,3367.62,1587.28,4037.20
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Deal of the Month,21612.38,6,3602.06,2141.63,4449.65
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Early Bird Specials,16422.53,6,2737.09,1294.06,4209.42
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,End of Season Sale,5005.86,2,2502.93,2382.58,2623.28
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Exclusive Insider Offers,20489.77,7,2927.11,816.91,4739.81
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Festive Fever Promo,15506.94,6,2584.49,823.27,4449.30
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Final Call Frenzy,9413.97,4,2353.49,1115.98,4638.00
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Flash Frenzy Friday,17710.77,5,3542.15,1593.09,4738.19
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,"Gift More, Spend Less",12253.74,4,3063.44,866.42,4912.70
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Golden Hour Bargains,10407.11,4,2601.78,1314.48,4197.34
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Happy Hour Discounts,18853.32,7,2693.33,552.67,4318.79
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Holiday Shopping Rush,21681.39,7,3097.34,504.36,4537.73
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Hot Picks Promo,6878.44,6,1146.41,529.64,2145.77
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Instant Gratification Sale,8151.10,4,2037.78,948.57,3790.62
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Limited Time Treasures,25017.99,8,3127.25,538.55,4900.83
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Loyalty Rewards Blast,17194.50,5,3438.90,2104.76,4963.99
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Mega Weekend Bonanza,19080.79,6,3180.13,1749.06,4743.57
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Mid-Year Madness,10789.59,4,2697.40,1734.70,4408.60
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Midnight Madness,10569.11,3,3523.04,2426.26,4395.64
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Mystery Discount Days,5199.88,2,2599.94,1167.34,4032.54
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,New Arrival Showcase,31278.49,10,3127.85,968.98,4980.12
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,New Product Launch Promo,19716.67,8,2464.58,624.17,4872.88
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,New Year Kickoff,9011.65,3,3003.88,2532.22,3314.32
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Price Drop Parade,18389.85,5,3677.97,2379.67,4590.99
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Red Tag Clearance,13721.47,5,2744.29,1353.24,3927.70
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Seasonal Surprise Box,20905.81,8,2613.23,878.70,4854.00
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Shop & Save Spectacular,25452.21,9,2828.02,968.02,4523.52
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Smart Shopper Week,24603.56,9,2733.73,973.17,4964.50
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Spring Refresh Event,17309.38,7,2472.77,608.47,4585.62
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Spring Splash Discounts,17171.47,7,2453.07,504.61,4709.29
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Summer Sizzle Promo,8397.57,3,2799.19,2342.60,3491.38
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Super Savings Week,25251.44,8,3156.43,710.51,4819.23
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Ultimate Value Event,9900.24,4,2475.06,545.27,4658.73
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,VIP Access Sale,36964.96,11,3360.45,1145.77,4906.59
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Weekend Warrior Specials,19602.62,6,3267.10,1042.71,4892.02
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Winter Clearance Carnival,13743.90,6,2290.65,1283.27,4213.69
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Manager,Winter Wonders Sale,16216.25,5,3243.25,507.39,4776.33
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Autumn Deals Drive,13147.14,5,2629.43,1082.61,4268.78
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,BOGO Blitz,14887.04,6,2481.17,1067.23,4676.21
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Back to School Boost,11371.22,4,2842.80,1332.90,4418.28
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Birthday Bash Sale,11822.01,4,2955.50,684.47,4441.06
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Cart Crasher Campaign,14542.02,6,2423.67,671.67,4122.66
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Cashback Carnival,17897.83,8,2237.23,837.17,3805.31
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Clearance Countdown,17895.56,8,2236.94,1467.95,3566.00
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Countdown to Savings,5017.32,3,1672.44,649.64,2896.77
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Customer Appreciation Week,16782.23,6,2797.04,670.54,4759.88
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Cyber Monday Mania,11021.22,4,2755.30,1804.14,3682.82
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Deal of the Month,19558.10,9,2173.12,604.37,4256.50
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Double Points Bonanza,31659.69,9,3517.74,1828.07,4967.38
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Early Bird Specials,7918.19,3,2639.40,2218.98,3017.93
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,End of Season Sale,10803.53,4,2700.88,1492.93,3802.24
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Exclusive Insider Offers,16885.78,6,2814.30,1153.40,4276.41
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Festive Fever Promo,35569.50,11,3233.59,1006.89,4996.22
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Final Call Frenzy,27256.40,10,2725.64,762.56,4368.64
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Flash Frenzy Friday,21413.40,7,3059.06,1600.22,4878.76
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,"Gift More, Spend Less",28064.07,8,3508.01,2368.12,4719.28
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Golden Hour Bargains,18097.69,6,3016.28,798.01,4679.42
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Green Weekend Deals,20004.43,8,2500.55,514.59,4993.14
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Holiday Shopping Rush,18999.35,6,3166.56,2360.30,4816.44
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Hot Picks Promo,10255.84,3,3418.61,3291.71,3609.97
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Instant Gratification Sale,24002.31,8,3000.29,759.46,4201.55
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Limited Time Treasures,6988.17,3,2329.39,927.01,4668.22
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Loyalty Rewards Blast,10517.20,3,3505.73,2712.61,4653.63
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Mega Weekend Bonanza,16630.35,6,2771.73,666.95,4820.52
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Mid-Year Madness,8237.09,4,2059.27,1170.82,3273.07
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Midnight Madness,11962.56,4,2990.64,1513.97,4499.56
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Mystery Discount Days,24114.68,11,2192.24,777.50,3849.14
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,New Arrival Showcase,19577.63,7,2796.80,1249.81,4821.23
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,New Product Launch Promo,20519.61,7,2931.37,1442.04,4836.08
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,New Year Kickoff,12060.02,6,2010.00,706.35,4986.03
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Price Drop Parade,23107.39,6,3851.23,2670.92,4815.04
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Red Tag Clearance,14300.56,6,2383.43,580.18,4728.85
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Seasonal Surprise Box,9490.69,5,1898.14,872.69,3451.51
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Shop & Save Spectacular,19232.30,7,2747.47,1333.05,4851.10
Furniture,IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,Smart Shopper Week,9145.38,4,2286.34,1043.89,4381.05
