brand,customer_segment,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Levi's,Loyal Customer,Small Stores / Shops,Price Drop Parade,63515.43,23,2761.54,756.59,4882.18
Levi's,Loyal Customer,Small Stores / Shops,Red Tag Clearance,54882.11,23,2386.18,521.04,4703.04
Levi's,Loyal Customer,Small Stores / Shops,Seasonal Surprise Box,39403.08,17,2317.83,618.25,4975.63
Levi's,Loyal Customer,Small Stores / Shops,Shop & Save Spectacular,60067.27,22,2730.33,683.47,4914.85
Levi's,Loyal Customer,Small Stores / Shops,Smart Shopper Week,53089.61,21,2528.08,770.88,4961.65
Levi's,Loyal Customer,Small Stores / Shops,Spring Refresh Event,72297.20,23,3143.36,544.05,4670.75
Levi's,Loyal Customer,Small Stores / Shops,Spring Splash Discounts,47500.39,16,2968.77,561.35,4908.46
Levi's,Loyal Customer,Small Stores / Shops,Summer Sizzle Promo,71785.22,26,2760.97,657.91,4924.18
Levi's,Loyal Customer,Small Stores / Shops,Super Savings Week,52082.87,20,2604.14,528.11,4715.21
Levi's,Loyal Customer,Small Stores / Shops,Ultimate Value Event,72665.47,24,3027.73,864.48,4808.40
Levi's,Loyal Customer,Small Stores / Shops,VIP Access Sale,57027.63,23,2479.46,540.87,4378.50
Levi's,Loyal Customer,Small Stores / Shops,Weekend Warrior Specials,53161.45,20,2658.07,821.26,4934.98
Levi's,Loyal Customer,Small Stores / Shops,Winter Clearance Carnival,28305.30,13,2177.33,757.17,3610.24
Levi's,Loyal Customer,Small Stores / Shops,Winter Wonders Sale,66247.40,27,2453.61,602.54,4798.53
Levi's,Loyal Customer,Supermarkets ,12 Days of Deals,62148.35,26,2390.32,579.85,4285.70
Levi's,Loyal Customer,Supermarkets ,Autumn Deals Drive,71134.87,29,2452.93,550.55,4900.64
Levi's,Loyal Customer,Supermarkets ,BOGO Blitz,72517.13,27,2685.82,701.13,4876.25
Levi's,Loyal Customer,Supermarkets ,Back to School Boost,56675.88,26,2179.84,635.37,4664.66
Levi's,Loyal Customer,Supermarkets ,Birthday Bash Sale,37538.83,18,2085.49,558.79,4852.02
Levi's,Loyal Customer,Supermarkets ,Black Friday Blowout,71829.94,30,2394.33,571.54,4832.08
Levi's,Loyal Customer,Supermarkets ,Cart Crasher Campaign,41358.41,15,2757.23,709.66,4831.04
Levi's,Loyal Customer,Supermarkets ,Cashback Carnival,86330.53,31,2784.86,543.70,4973.33
Levi's,Loyal Customer,Supermarkets ,Clearance Countdown,51462.18,20,2573.11,540.79,4722.55
Levi's,Loyal Customer,Supermarkets ,Countdown to Savings,70929.98,26,2728.08,674.42,4941.33
Levi's,Loyal Customer,Supermarkets ,Customer Appreciation Week,52003.00,21,2476.33,902.19,4396.74
Levi's,Loyal Customer,Supermarkets ,Cyber Monday Mania,43818.57,15,2921.24,513.42,4088.63
Levi's,Loyal Customer,Supermarkets ,Deal of the Month,85300.22,29,2941.39,526.30,4924.02
Levi's,Loyal Customer,Supermarkets ,Double Points Bonanza,61377.65,19,3230.40,561.81,4891.06
Levi's,Loyal Customer,Supermarkets ,Early Bird Specials,63511.27,21,3024.35,604.03,4940.03
Levi's,Loyal Customer,Supermarkets ,End of Season Sale,85254.56,34,2507.49,670.60,4355.84
Levi's,Loyal Customer,Supermarkets ,Exclusive Insider Offers,61056.49,22,2775.29,692.93,4918.75
Levi's,Loyal Customer,Supermarkets ,Festive Fever Promo,64850.48,22,2947.75,810.73,4896.75
Levi's,Loyal Customer,Supermarkets ,Final Call Frenzy,49933.50,22,2269.70,514.60,4536.50
Levi's,Loyal Customer,Supermarkets ,Flash Frenzy Friday,53340.06,17,3137.65,685.53,4977.77
Levi's,Loyal Customer,Supermarkets ,"Gift More, Spend Less",74163.60,29,2557.37,501.94,4528.59
Levi's,Loyal Customer,Supermarkets ,Golden Hour Bargains,62140.43,24,2589.18,776.74,4836.06
Levi's,Loyal Customer,Supermarkets ,Green Weekend Deals,54373.29,23,2364.06,753.80,4797.95
Levi's,Loyal Customer,Supermarkets ,Happy Hour Discounts,55460.49,21,2640.98,1049.92,4897.00
Levi's,Loyal Customer,Supermarkets ,Holiday Shopping Rush,38073.08,14,2719.51,545.51,4811.09
Levi's,Loyal Customer,Supermarkets ,Hot Picks Promo,67764.18,23,2946.27,685.03,4876.22
Levi's,Loyal Customer,Supermarkets ,Instant Gratification Sale,66266.78,23,2881.16,1177.54,4809.59
Levi's,Loyal Customer,Supermarkets ,Limited Time Treasures,58524.10,21,2786.86,869.84,4853.79
Levi's,Loyal Customer,Supermarkets ,Loyalty Rewards Blast,36821.65,15,2454.78,660.66,4622.39
Levi's,Loyal Customer,Supermarkets ,Mega Weekend Bonanza,65011.26,22,2955.06,912.96,4919.48
Levi's,Loyal Customer,Supermarkets ,Mid-Year Madness,76653.89,25,3066.16,1001.32,4834.17
Levi's,Loyal Customer,Supermarkets ,Midnight Madness,53286.05,19,2804.53,661.58,4710.50
Levi's,Loyal Customer,Supermarkets ,Mystery Discount Days,66458.28,24,2769.10,530.91,4999.85
Levi's,Loyal Customer,Supermarkets ,New Arrival Showcase,49366.12,22,2243.91,586.13,3891.93
Levi's,Loyal Customer,Supermarkets ,New Product Launch Promo,71156.69,23,3093.77,1122.65,4964.12
Levi's,Loyal Customer,Supermarkets ,New Year Kickoff,42302.43,17,2488.38,671.63,4631.59
Levi's,Loyal Customer,Supermarkets ,Price Drop Parade,53090.05,20,2654.50,506.33,4583.42
Levi's,Loyal Customer,Supermarkets ,Red Tag Clearance,54144.68,22,2461.12,549.20,4823.37
Levi's,Loyal Customer,Supermarkets ,Seasonal Surprise Box,62378.07,23,2712.09,766.96,4922.39
Levi's,Loyal Customer,Supermarkets ,Shop & Save Spectacular,44281.53,16,2767.60,787.93,4937.72
Levi's,Loyal Customer,Supermarkets ,Smart Shopper Week,73040.02,25,2921.60,569.02,4988.46
Levi's,Loyal Customer,Supermarkets ,Spring Refresh Event,92434.84,30,3081.16,1501.15,4973.49
Levi's,Loyal Customer,Supermarkets ,Spring Splash Discounts,59318.06,21,2824.67,651.75,4717.87
Levi's,Loyal Customer,Supermarkets ,Summer Sizzle Promo,56629.72,22,2574.08,508.47,4976.42
Levi's,Loyal Customer,Supermarkets ,Super Savings Week,62650.19,18,3480.57,1267.76,4808.24
Levi's,Loyal Customer,Supermarkets ,Ultimate Value Event,45335.74,16,2833.48,586.00,4676.09
Levi's,Loyal Customer,Supermarkets ,VIP Access Sale,64872.06,21,3089.15,982.57,4949.43
Levi's,Loyal Customer,Supermarkets ,Weekend Warrior Specials,67395.37,22,3063.43,608.50,4798.94
Levi's,Loyal Customer,Supermarkets ,Winter Clearance Carnival,64534.14,25,2581.37,505.16,4865.70
Levi's,Loyal Customer,Supermarkets ,Winter Wonders Sale,60655.34,21,2888.35,674.72,4739.15
Levi's,Occasional Shopper,Large Malls / Complexes,12 Days of Deals,56098.66,18,3116.59,1119.01,4694.96
Levi's,Occasional Shopper,Large Malls / Complexes,Autumn Deals Drive,62444.70,22,2838.40,609.99,4819.09
Levi's,Occasional Shopper,Large Malls / Complexes,BOGO Blitz,69416.20,24,2892.34,776.00,4958.75
Levi's,Occasional Shopper,Large Malls / Complexes,Back to School Boost,42471.53,16,2654.47,800.81,4619.87
Levi's,Occasional Shopper,Large Malls / Complexes,Birthday Bash Sale,67547.75,24,2814.49,632.97,4983.20
Levi's,Occasional Shopper,Large Malls / Complexes,Black Friday Blowout,54640.04,22,2483.64,726.28,4957.64
Levi's,Occasional Shopper,Large Malls / Complexes,Cart Crasher Campaign,52245.24,20,2612.26,637.39,4688.86
Levi's,Occasional Shopper,Large Malls / Complexes,Cashback Carnival,59058.44,19,3108.34,882.43,4817.04
Levi's,Occasional Shopper,Large Malls / Complexes,Clearance Countdown,21055.80,11,1914.16,825.43,4599.57
Levi's,Occasional Shopper,Large Malls / Complexes,Countdown to Savings,42617.87,15,2841.19,1521.67,4953.00
Levi's,Occasional Shopper,Large Malls / Complexes,Customer Appreciation Week,39949.44,15,2663.30,1254.63,4459.04
Levi's,Occasional Shopper,Large Malls / Complexes,Cyber Monday Mania,101791.96,32,3181.00,535.66,4964.53
Levi's,Occasional Shopper,Large Malls / Complexes,Deal of the Month,54168.99,23,2355.17,593.90,4268.78
Levi's,Occasional Shopper,Large Malls / Complexes,Double Points Bonanza,53962.14,19,2840.11,791.39,4947.54
Levi's,Occasional Shopper,Large Malls / Complexes,Early Bird Specials,56313.09,20,2815.65,592.31,4659.85
Levi's,Occasional Shopper,Large Malls / Complexes,End of Season Sale,53630.44,22,2437.75,572.54,4927.23
Levi's,Occasional Shopper,Large Malls / Complexes,Exclusive Insider Offers,50337.26,19,2649.33,501.94,4472.94
Levi's,Occasional Shopper,Large Malls / Complexes,Festive Fever Promo,53183.81,25,2127.35,664.30,4562.11
Levi's,Occasional Shopper,Large Malls / Complexes,Final Call Frenzy,17286.20,9,1920.69,555.85,4500.62
Levi's,Occasional Shopper,Large Malls / Complexes,Flash Frenzy Friday,40152.97,20,2007.65,677.52,4977.49
Levi's,Occasional Shopper,Large Malls / Complexes,"Gift More, Spend Less",78685.79,24,3278.57,1349.17,4973.12
Levi's,Occasional Shopper,Large Malls / Complexes,Golden Hour Bargains,71440.37,27,2645.94,521.34,4744.82
Levi's,Occasional Shopper,Large Malls / Complexes,Green Weekend Deals,59409.74,23,2583.03,646.54,4556.56
Levi's,Occasional Shopper,Large Malls / Complexes,Happy Hour Discounts,56822.01,21,2705.81,553.82,4945.59
Levi's,Occasional Shopper,Large Malls / Complexes,Holiday Shopping Rush,75396.29,26,2899.86,1077.66,4591.08
Levi's,Occasional Shopper,Large Malls / Complexes,Hot Picks Promo,70263.56,25,2810.54,560.29,4892.85
Levi's,Occasional Shopper,Large Malls / Complexes,Instant Gratification Sale,45157.60,19,2376.72,547.80,4846.58
Levi's,Occasional Shopper,Large Malls / Complexes,Limited Time Treasures,64199.46,23,2791.28,622.82,4928.90
Levi's,Occasional Shopper,Large Malls / Complexes,Loyalty Rewards Blast,55553.05,17,3267.83,899.63,4921.08
Levi's,Occasional Shopper,Large Malls / Complexes,Mega Weekend Bonanza,42101.20,14,3007.23,801.09,4921.83
Levi's,Occasional Shopper,Large Malls / Complexes,Mid-Year Madness,54192.68,22,2463.30,546.12,4541.64
Levi's,Occasional Shopper,Large Malls / Complexes,Midnight Madness,69467.86,27,2572.88,796.00,4848.13
Levi's,Occasional Shopper,Large Malls / Complexes,Mystery Discount Days,52901.09,21,2519.10,555.37,4576.70
Levi's,Occasional Shopper,Large Malls / Complexes,New Arrival Showcase,71992.79,27,2666.40,638.86,4991.01
Levi's,Occasional Shopper,Large Malls / Complexes,New Product Launch Promo,55149.37,19,2902.60,918.84,4789.85
Levi's,Occasional Shopper,Large Malls / Complexes,New Year Kickoff,43770.96,17,2574.76,534.39,4991.55
Levi's,Occasional Shopper,Large Malls / Complexes,Price Drop Parade,76631.54,28,2736.84,522.48,4953.83
Levi's,Occasional Shopper,Large Malls / Complexes,Red Tag Clearance,61879.70,21,2946.65,520.46,4856.09
Levi's,Occasional Shopper,Large Malls / Complexes,Seasonal Surprise Box,60512.51,25,2420.50,805.55,4619.17
Levi's,Occasional Shopper,Large Malls / Complexes,Shop & Save Spectacular,82291.10,33,2493.67,534.84,4766.32
Levi's,Occasional Shopper,Large Malls / Complexes,Smart Shopper Week,40788.96,14,2913.50,1042.53,4486.42
Levi's,Occasional Shopper,Large Malls / Complexes,Spring Refresh Event,46899.63,19,2468.40,599.62,4928.19
Levi's,Occasional Shopper,Large Malls / Complexes,Spring Splash Discounts,48147.90,16,3009.24,975.89,4975.22
Levi's,Occasional Shopper,Large Malls / Complexes,Summer Sizzle Promo,47443.69,18,2635.76,642.23,4770.53
Levi's,Occasional Shopper,Large Malls / Complexes,Super Savings Week,60629.84,21,2887.14,909.64,4987.82
Levi's,Occasional Shopper,Large Malls / Complexes,Ultimate Value Event,46442.80,18,2580.16,579.89,4874.63
Levi's,Occasional Shopper,Large Malls / Complexes,VIP Access Sale,66365.76,26,2552.53,636.09,4913.39
Levi's,Occasional Shopper,Large Malls / Complexes,Weekend Warrior Specials,24505.13,14,1750.37,556.81,4118.91
Levi's,Occasional Shopper,Large Malls / Complexes,Winter Clearance Carnival,57832.23,19,3043.80,557.86,4988.01
Levi's,Occasional Shopper,Large Malls / Complexes,Winter Wonders Sale,40431.99,17,2378.35,548.70,4752.32
Levi's,Occasional Shopper,Small Stores / Shops,12 Days of Deals,55107.46,21,2624.16,653.66,4938.01
Levi's,Occasional Shopper,Small Stores / Shops,Autumn Deals Drive,66051.09,24,2752.13,580.08,4991.37
Levi's,Occasional Shopper,Small Stores / Shops,BOGO Blitz,67264.38,26,2587.09,678.07,4874.28
Levi's,Occasional Shopper,Small Stores / Shops,Back to School Boost,49809.38,19,2621.55,778.63,4819.38
Levi's,Occasional Shopper,Small Stores / Shops,Birthday Bash Sale,48459.93,16,3028.75,848.12,4743.11
Levi's,Occasional Shopper,Small Stores / Shops,Black Friday Blowout,79466.58,26,3056.41,1199.70,4913.18
Levi's,Occasional Shopper,Small Stores / Shops,Cart Crasher Campaign,54153.71,19,2850.20,925.03,4765.03
Levi's,Occasional Shopper,Small Stores / Shops,Cashback Carnival,63919.56,21,3043.79,1150.77,4992.74
Levi's,Occasional Shopper,Small Stores / Shops,Clearance Countdown,61961.00,23,2693.96,529.76,4942.42
Levi's,Occasional Shopper,Small Stores / Shops,Countdown to Savings,53331.97,22,2424.18,680.14,4978.14
Levi's,Occasional Shopper,Small Stores / Shops,Customer Appreciation Week,102556.69,32,3204.90,926.34,4965.75
Levi's,Occasional Shopper,Small Stores / Shops,Cyber Monday Mania,81026.07,31,2613.74,688.12,4976.32
Levi's,Occasional Shopper,Small Stores / Shops,Deal of the Month,73463.01,26,2825.50,592.46,4928.94
Levi's,Occasional Shopper,Small Stores / Shops,Double Points Bonanza,87123.19,30,2904.11,592.73,4982.33
Levi's,Occasional Shopper,Small Stores / Shops,Early Bird Specials,76740.98,28,2740.75,573.27,4933.26
Levi's,Occasional Shopper,Small Stores / Shops,End of Season Sale,80131.14,26,3081.97,1147.93,4891.75
Levi's,Occasional Shopper,Small Stores / Shops,Exclusive Insider Offers,60383.42,21,2875.40,812.66,4981.16
Levi's,Occasional Shopper,Small Stores / Shops,Festive Fever Promo,43378.48,19,2283.08,521.21,4609.30
Levi's,Occasional Shopper,Small Stores / Shops,Final Call Frenzy,44717.33,17,2630.43,675.18,4864.72
Levi's,Occasional Shopper,Small Stores / Shops,Flash Frenzy Friday,71990.83,25,2879.63,710.25,4974.47
Levi's,Occasional Shopper,Small Stores / Shops,"Gift More, Spend Less",43078.62,18,2393.26,527.69,4752.43
Levi's,Occasional Shopper,Small Stores / Shops,Golden Hour Bargains,51234.21,17,3013.78,583.52,4723.47
Levi's,Occasional Shopper,Small Stores / Shops,Green Weekend Deals,70437.08,29,2428.86,568.11,4910.24
Levi's,Occasional Shopper,Small Stores / Shops,Happy Hour Discounts,63290.45,22,2876.84,701.40,4901.57
Levi's,Occasional Shopper,Small Stores / Shops,Holiday Shopping Rush,91436.06,31,2949.55,862.69,4987.85
Levi's,Occasional Shopper,Small Stores / Shops,Hot Picks Promo,62354.22,21,2969.25,980.71,4519.47
Levi's,Occasional Shopper,Small Stores / Shops,Instant Gratification Sale,51432.32,20,2571.62,543.01,4593.27
Levi's,Occasional Shopper,Small Stores / Shops,Limited Time Treasures,53749.23,25,2149.97,688.46,4194.55
Levi's,Occasional Shopper,Small Stores / Shops,Loyalty Rewards Blast,78635.94,24,3276.50,1157.96,4916.86
Levi's,Occasional Shopper,Small Stores / Shops,Mega Weekend Bonanza,56590.79,21,2694.80,1064.13,4923.73
Levi's,Occasional Shopper,Small Stores / Shops,Mid-Year Madness,56279.28,21,2679.97,923.66,4955.47
Levi's,Occasional Shopper,Small Stores / Shops,Midnight Madness,48503.75,19,2552.83,1194.63,4525.81
Levi's,Occasional Shopper,Small Stores / Shops,Mystery Discount Days,61534.57,23,2675.42,509.78,4509.03
Levi's,Occasional Shopper,Small Stores / Shops,New Arrival Showcase,58659.77,20,2932.99,721.32,4779.53
Levi's,Occasional Shopper,Small Stores / Shops,New Product Launch Promo,41006.87,17,2412.17,521.39,4351.08
Levi's,Occasional Shopper,Small Stores / Shops,New Year Kickoff,90751.62,28,3241.13,629.76,4949.97
Levi's,Occasional Shopper,Small Stores / Shops,Price Drop Parade,57094.06,20,2854.70,666.10,4925.10
Levi's,Occasional Shopper,Small Stores / Shops,Red Tag Clearance,65839.89,24,2743.33,678.26,4952.32
Levi's,Occasional Shopper,Small Stores / Shops,Seasonal Surprise Box,53192.69,22,2417.85,651.42,4956.95
Levi's,Occasional Shopper,Small Stores / Shops,Shop & Save Spectacular,61286.97,24,2553.62,539.79,4767.12
Levi's,Occasional Shopper,Small Stores / Shops,Smart Shopper Week,45418.05,19,2390.42,501.31,4720.04
Levi's,Occasional Shopper,Small Stores / Shops,Spring Refresh Event,71499.54,26,2749.98,762.34,4897.84
Levi's,Occasional Shopper,Small Stores / Shops,Spring Splash Discounts,61027.22,24,2542.80,596.49,4373.82
Levi's,Occasional Shopper,Small Stores / Shops,Summer Sizzle Promo,69706.29,22,3168.47,594.93,4890.45
Levi's,Occasional Shopper,Small Stores / Shops,Super Savings Week,50576.50,19,2661.92,523.96,4903.66
Levi's,Occasional Shopper,Small Stores / Shops,Ultimate Value Event,59816.56,18,3323.14,1414.51,4839.30
Levi's,Occasional Shopper,Small Stores / Shops,VIP Access Sale,71290.71,28,2546.10,551.43,4940.88
Levi's,Occasional Shopper,Small Stores / Shops,Weekend Warrior Specials,44149.80,17,2597.05,667.78,4581.26
Levi's,Occasional Shopper,Small Stores / Shops,Winter Clearance Carnival,57095.74,22,2595.26,534.42,4782.01
Levi's,Occasional Shopper,Small Stores / Shops,Winter Wonders Sale,80880.50,32,2527.52,542.38,4939.94
Levi's,Occasional Shopper,Supermarkets ,12 Days of Deals,57317.97,21,2729.43,864.25,4994.45
Levi's,Occasional Shopper,Supermarkets ,Autumn Deals Drive,64217.92,25,2568.72,578.84,4971.97
Levi's,Occasional Shopper,Supermarkets ,BOGO Blitz,55154.36,19,2902.86,661.99,4725.01
Levi's,Occasional Shopper,Supermarkets ,Back to School Boost,36984.67,18,2054.70,502.44,4717.61
Levi's,Occasional Shopper,Supermarkets ,Birthday Bash Sale,55812.96,22,2536.95,683.54,4605.52
Levi's,Occasional Shopper,Supermarkets ,Black Friday Blowout,84038.39,27,3112.53,548.69,4921.46
Levi's,Occasional Shopper,Supermarkets ,Cart Crasher Campaign,73627.53,26,2831.83,836.42,4953.00
Levi's,Occasional Shopper,Supermarkets ,Cashback Carnival,86653.77,30,2888.46,686.49,4874.37
Levi's,Occasional Shopper,Supermarkets ,Clearance Countdown,76736.68,26,2951.41,1383.60,4928.12
Levi's,Occasional Shopper,Supermarkets ,Countdown to Savings,61480.65,25,2459.23,560.53,4676.14
Levi's,Occasional Shopper,Supermarkets ,Customer Appreciation Week,51535.44,20,2576.77,831.37,4882.05
Levi's,Occasional Shopper,Supermarkets ,Cyber Monday Mania,78097.62,29,2693.02,657.84,4852.31
Levi's,Occasional Shopper,Supermarkets ,Deal of the Month,53417.90,20,2670.89,522.23,4922.01
Levi's,Occasional Shopper,Supermarkets ,Double Points Bonanza,48221.17,16,3013.82,662.54,4775.79
Levi's,Occasional Shopper,Supermarkets ,Early Bird Specials,44802.79,20,2240.14,579.12,4530.69
Levi's,Occasional Shopper,Supermarkets ,End of Season Sale,44439.72,19,2338.93,597.01,4765.13
Levi's,Occasional Shopper,Supermarkets ,Exclusive Insider Offers,45763.67,16,2860.23,587.71,4613.24
Levi's,Occasional Shopper,Supermarkets ,Festive Fever Promo,67692.20,23,2943.14,563.72,4912.80
Levi's,Occasional Shopper,Supermarkets ,Final Call Frenzy,84990.30,29,2930.70,539.33,4863.27
Levi's,Occasional Shopper,Supermarkets ,Flash Frenzy Friday,55000.56,20,2750.03,906.93,4485.51
Levi's,Occasional Shopper,Supermarkets ,"Gift More, Spend Less",52838.26,23,2297.32,512.13,4717.88
Levi's,Occasional Shopper,Supermarkets ,Golden Hour Bargains,48790.01,18,2710.56,875.13,4904.11
Levi's,Occasional Shopper,Supermarkets ,Green Weekend Deals,59412.21,24,2475.51,530.54,4960.38
Levi's,Occasional Shopper,Supermarkets ,Happy Hour Discounts,59193.60,24,2466.40,518.75,4994.57
Levi's,Occasional Shopper,Supermarkets ,Holiday Shopping Rush,69703.33,23,3030.58,865.02,4931.79
Levi's,Occasional Shopper,Supermarkets ,Hot Picks Promo,67977.23,26,2614.51,634.66,4900.66
Levi's,Occasional Shopper,Supermarkets ,Instant Gratification Sale,56606.10,17,3329.77,1659.75,4952.99
Levi's,Occasional Shopper,Supermarkets ,Limited Time Treasures,59980.81,23,2607.86,509.30,4902.94
Levi's,Occasional Shopper,Supermarkets ,Loyalty Rewards Blast,59026.00,18,3279.22,848.13,4673.32
Levi's,Occasional Shopper,Supermarkets ,Mega Weekend Bonanza,73717.95,28,2632.78,631.63,4697.52
Levi's,Occasional Shopper,Supermarkets ,Mid-Year Madness,60217.78,24,2509.07,548.77,4680.27
Levi's,Occasional Shopper,Supermarkets ,Midnight Madness,66012.33,23,2870.10,1003.49,4832.85
Levi's,Occasional Shopper,Supermarkets ,Mystery Discount Days,57543.36,20,2877.17,553.64,4813.30
Levi's,Occasional Shopper,Supermarkets ,New Arrival Showcase,42041.85,19,2212.73,699.69,4538.20
