category,customer_segment,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Furniture,High Value,Large Malls / Complexes,Salesperson,BOGO Blitz,85931.90,28,3069.00,586.21,4993.32
Furniture,High Value,Large Malls / Complexes,Salesperson,Back to School Boost,78563.25,26,3021.66,790.62,4993.19
Furniture,High Value,Large Malls / Complexes,Salesperson,Birthday Bash Sale,75183.73,26,2891.68,928.20,4528.47
Furniture,High Value,Large Malls / Complexes,Salesperson,Black Friday Blowout,64135.59,25,2565.42,556.24,4934.85
Furniture,High Value,Large Malls / Complexes,Salesperson,Cart Crasher Campaign,65581.91,23,2851.39,923.90,4724.22
Furniture,High Value,Large Malls / Complexes,Salesperson,Cashback Carnival,63812.47,27,2363.42,514.11,4471.73
Furniture,High Value,Large Malls / Complexes,Salesperson,Clearance Countdown,48703.32,18,2705.74,1171.90,4477.45
Furniture,High Value,Large Malls / Complexes,Salesperson,Countdown to Savings,73004.25,31,2354.98,544.98,4920.60
Furniture,High Value,Large Malls / Complexes,Salesperson,Customer Appreciation Week,69948.51,24,2914.52,819.69,4943.73
Furniture,High Value,Large Malls / Complexes,Salesperson,Cyber Monday Mania,56998.57,23,2478.20,641.63,4875.07
Furniture,High Value,Large Malls / Complexes,Salesperson,Deal of the Month,87192.94,28,3114.03,793.38,4775.12
Furniture,High Value,Large Malls / Complexes,Salesperson,Double Points Bonanza,85072.27,32,2658.51,594.05,4742.98
Furniture,High Value,Large Malls / Complexes,Salesperson,Early Bird Specials,54502.78,21,2595.37,718.06,4806.75
Furniture,High Value,Large Malls / Complexes,Salesperson,End of Season Sale,68202.18,28,2435.79,590.75,4684.94
Furniture,High Value,Large Malls / Complexes,Salesperson,Exclusive Insider Offers,52228.23,19,2748.85,742.82,4742.14
Furniture,High Value,Large Malls / Complexes,Salesperson,Festive Fever Promo,43934.03,19,2312.32,576.22,4737.27
Furniture,High Value,Large Malls / Complexes,Salesperson,Final Call Frenzy,70684.31,27,2617.94,524.13,4796.35
Furniture,High Value,Large Malls / Complexes,Salesperson,Flash Frenzy Friday,86311.62,31,2784.25,578.00,4978.96
Furniture,High Value,Large Malls / Complexes,Salesperson,"Gift More, Spend Less",83860.21,29,2891.73,624.39,4677.16
Furniture,High Value,Large Malls / Complexes,Salesperson,Golden Hour Bargains,66771.65,23,2903.12,1145.44,4995.50
Furniture,High Value,Large Malls / Complexes,Salesperson,Green Weekend Deals,57358.07,21,2731.34,804.89,4840.21
Furniture,High Value,Large Malls / Complexes,Salesperson,Happy Hour Discounts,98164.74,38,2583.28,505.18,4882.72
Furniture,High Value,Large Malls / Complexes,Salesperson,Holiday Shopping Rush,73452.20,26,2825.08,512.13,4992.02
Furniture,High Value,Large Malls / Complexes,Salesperson,Hot Picks Promo,111010.65,41,2707.58,600.83,4944.00
Furniture,High Value,Large Malls / Complexes,Salesperson,Instant Gratification Sale,71715.38,26,2758.28,534.05,4874.69
Furniture,High Value,Large Malls / Complexes,Salesperson,Limited Time Treasures,78443.08,29,2704.93,584.65,4895.77
Furniture,High Value,Large Malls / Complexes,Salesperson,Loyalty Rewards Blast,79630.17,28,2843.93,756.41,4916.36
Furniture,High Value,Large Malls / Complexes,Salesperson,Mega Weekend Bonanza,83153.34,30,2771.78,669.10,4955.48
Furniture,High Value,Large Malls / Complexes,Salesperson,Mid-Year Madness,36510.16,14,2607.87,593.89,3935.63
Furniture,High Value,Large Malls / Complexes,Salesperson,Midnight Madness,63212.70,24,2633.86,537.59,4990.99
Furniture,High Value,Large Malls / Complexes,Salesperson,Mystery Discount Days,76749.42,28,2741.05,792.46,4939.96
Furniture,High Value,Large Malls / Complexes,Salesperson,New Arrival Showcase,76432.25,30,2547.74,544.82,4821.66
Furniture,High Value,Large Malls / Complexes,Salesperson,New Product Launch Promo,78806.08,33,2388.06,554.15,4885.10
Furniture,High Value,Large Malls / Complexes,Salesperson,New Year Kickoff,104024.14,36,2889.56,610.11,4989.59
Furniture,High Value,Large Malls / Complexes,Salesperson,Price Drop Parade,62035.84,20,3101.79,691.33,4839.88
Furniture,High Value,Large Malls / Complexes,Salesperson,Red Tag Clearance,53454.57,20,2672.73,524.98,4536.08
Furniture,High Value,Large Malls / Complexes,Salesperson,Seasonal Surprise Box,120046.00,39,3078.10,716.74,4969.94
Furniture,High Value,Large Malls / Complexes,Salesperson,Shop & Save Spectacular,82413.76,28,2943.35,734.57,4722.17
Furniture,High Value,Large Malls / Complexes,Salesperson,Smart Shopper Week,77353.96,26,2975.15,546.85,4805.01
Furniture,High Value,Large Malls / Complexes,Salesperson,Spring Refresh Event,61087.05,23,2655.96,604.39,4995.87
Furniture,High Value,Large Malls / Complexes,Salesperson,Spring Splash Discounts,77959.72,27,2887.40,630.53,4996.37
Furniture,High Value,Large Malls / Complexes,Salesperson,Summer Sizzle Promo,48316.65,19,2542.98,577.97,4873.29
Furniture,High Value,Large Malls / Complexes,Salesperson,Super Savings Week,77710.89,27,2878.18,596.37,4905.62
Furniture,High Value,Large Malls / Complexes,Salesperson,Ultimate Value Event,88931.19,33,2694.88,518.75,4720.45
Furniture,High Value,Large Malls / Complexes,Salesperson,VIP Access Sale,54345.50,18,3019.19,1107.13,4738.84
Furniture,High Value,Large Malls / Complexes,Salesperson,Weekend Warrior Specials,102802.58,38,2705.33,565.23,4844.24
Furniture,High Value,Large Malls / Complexes,Salesperson,Winter Clearance Carnival,72865.04,26,2802.50,805.62,4426.42
Furniture,High Value,Large Malls / Complexes,Salesperson,Winter Wonders Sale,75495.51,27,2796.13,617.27,4899.77
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,12 Days of Deals,85217.16,31,2748.94,532.05,4836.00
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Autumn Deals Drive,39926.58,18,2218.14,568.27,4513.95
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,BOGO Blitz,66407.43,23,2887.28,815.00,4930.76
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Back to School Boost,56953.60,22,2588.80,754.27,4594.40
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Birthday Bash Sale,66137.15,26,2543.74,567.82,4964.82
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Black Friday Blowout,71570.53,26,2752.71,516.21,4842.31
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Cart Crasher Campaign,61844.96,21,2945.00,774.64,4965.48
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Cashback Carnival,54321.42,23,2361.80,511.05,4717.76
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Clearance Countdown,79167.20,30,2638.91,511.76,4734.28
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Countdown to Savings,51390.13,20,2569.51,669.21,4731.36
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Customer Appreciation Week,44615.85,20,2230.79,632.32,4711.14
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Cyber Monday Mania,90219.89,34,2653.53,591.80,4950.30
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Deal of the Month,56611.64,22,2573.26,528.65,4651.33
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Double Points Bonanza,78596.25,31,2535.36,608.41,4930.18
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Early Bird Specials,88084.26,32,2752.63,664.35,4933.93
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,End of Season Sale,66034.70,23,2871.07,836.30,4811.95
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Exclusive Insider Offers,94060.14,30,3135.34,971.16,4957.31
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Festive Fever Promo,61570.57,23,2676.98,553.31,4794.31
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Final Call Frenzy,50332.03,19,2649.05,523.64,4914.86
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Flash Frenzy Friday,75743.53,28,2705.13,999.72,4709.65
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,"Gift More, Spend Less",57319.96,19,3016.84,658.58,4998.32
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Golden Hour Bargains,78648.15,28,2808.86,816.52,4936.51
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Green Weekend Deals,64490.99,28,2303.25,623.91,4950.18
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Happy Hour Discounts,90919.81,31,2932.90,645.51,4997.56
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Holiday Shopping Rush,80074.44,27,2965.72,651.35,4641.96
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Hot Picks Promo,88823.22,30,2960.77,750.49,4937.92
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Instant Gratification Sale,76766.23,30,2558.87,617.56,4874.29
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Limited Time Treasures,42662.30,18,2370.13,519.78,4808.17
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Loyalty Rewards Blast,66901.39,25,2676.06,736.17,4839.89
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Mega Weekend Bonanza,79556.66,29,2743.33,594.77,4721.62
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Mid-Year Madness,53866.81,18,2992.60,864.38,4398.91
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Midnight Madness,62386.76,21,2970.80,607.91,4975.49
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Mystery Discount Days,96347.51,34,2833.75,539.99,4971.06
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,New Arrival Showcase,65999.29,23,2869.53,649.79,4995.42
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,New Product Launch Promo,34833.35,14,2488.10,634.63,4533.80
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,New Year Kickoff,86233.06,30,2874.44,979.33,4938.31
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Price Drop Parade,60448.86,20,3022.44,1491.78,4559.85
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Red Tag Clearance,68840.94,23,2993.08,661.72,4999.64
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Seasonal Surprise Box,64949.44,22,2952.25,936.28,4874.57
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Shop & Save Spectacular,36521.96,16,2282.62,921.45,4973.80
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Smart Shopper Week,93960.84,32,2936.28,941.86,4945.66
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Spring Refresh Event,59653.85,21,2840.66,633.69,4905.11
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Spring Splash Discounts,81519.91,26,3135.38,679.52,4912.89
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Summer Sizzle Promo,108736.18,36,3020.45,520.97,4961.33
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Super Savings Week,75498.29,29,2603.39,540.00,4694.53
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Ultimate Value Event,74790.73,31,2412.60,542.44,4983.36
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,VIP Access Sale,56192.76,21,2675.85,708.99,4890.70
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Weekend Warrior Specials,71812.12,25,2872.48,877.29,4962.75
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Winter Clearance Carnival,51334.90,21,2444.52,592.44,4887.57
Furniture,High Value,Large Malls / Complexes,Senior Salesperson,Winter Wonders Sale,40659.78,19,2139.99,714.62,4918.00
Furniture,High Value,Small Stores / Shops,Manager,12 Days of Deals,67157.50,22,3052.61,836.84,4976.95
Furniture,High Value,Small Stores / Shops,Manager,Autumn Deals Drive,63931.81,25,2557.27,760.44,3922.61
Furniture,High Value,Small Stores / Shops,Manager,BOGO Blitz,88971.98,34,2616.82,587.19,4692.06
Furniture,High Value,Small Stores / Shops,Manager,Back to School Boost,71182.64,26,2737.79,645.51,4969.59
Furniture,High Value,Small Stores / Shops,Manager,Birthday Bash Sale,76555.61,25,3062.22,669.33,4982.00
Furniture,High Value,Small Stores / Shops,Manager,Black Friday Blowout,73650.14,25,2946.01,1015.51,4956.47
Furniture,High Value,Small Stores / Shops,Manager,Cart Crasher Campaign,86110.57,33,2609.41,796.93,4932.23
Furniture,High Value,Small Stores / Shops,Manager,Cashback Carnival,86656.78,32,2708.02,638.44,4779.81
Furniture,High Value,Small Stores / Shops,Manager,Clearance Countdown,87303.68,34,2567.76,525.08,4932.80
Furniture,High Value,Small Stores / Shops,Manager,Countdown to Savings,95942.02,32,2998.19,533.05,4944.92
Furniture,High Value,Small Stores / Shops,Manager,Customer Appreciation Week,73901.08,30,2463.37,685.97,4900.69
Furniture,High Value,Small Stores / Shops,Manager,Cyber Monday Mania,102877.95,41,2509.22,529.18,4967.96
Furniture,High Value,Small Stores / Shops,Manager,Deal of the Month,106559.78,40,2663.99,581.06,4975.33
Furniture,High Value,Small Stores / Shops,Manager,Double Points Bonanza,107060.25,40,2676.51,640.57,4826.50
Furniture,High Value,Small Stores / Shops,Manager,Early Bird Specials,101731.35,35,2906.61,771.67,4968.03
Furniture,High Value,Small Stores / Shops,Manager,End of Season Sale,56515.96,24,2354.83,607.56,4816.13
Furniture,High Value,Small Stores / Shops,Manager,Exclusive Insider Offers,59407.43,24,2475.31,543.79,4953.94
Furniture,High Value,Small Stores / Shops,Manager,Festive Fever Promo,72031.21,24,3001.30,520.94,4911.48
Furniture,High Value,Small Stores / Shops,Manager,Final Call Frenzy,77540.44,26,2982.32,854.92,4932.44
Furniture,High Value,Small Stores / Shops,Manager,Flash Frenzy Friday,112978.04,42,2689.95,537.06,4971.02
Furniture,High Value,Small Stores / Shops,Manager,"Gift More, Spend Less",92378.54,34,2717.02,576.67,4908.80
Furniture,High Value,Small Stores / Shops,Manager,Golden Hour Bargains,61493.21,20,3074.66,848.43,4988.47
Furniture,High Value,Small Stores / Shops,Manager,Green Weekend Deals,71684.40,26,2757.09,702.96,4992.89
Furniture,High Value,Small Stores / Shops,Manager,Happy Hour Discounts,84968.26,29,2929.94,510.71,4915.24
Furniture,High Value,Small Stores / Shops,Manager,Holiday Shopping Rush,89257.64,31,2879.28,513.66,4868.68
Furniture,High Value,Small Stores / Shops,Manager,Hot Picks Promo,101976.69,33,3090.20,951.27,4820.56
Furniture,High Value,Small Stores / Shops,Manager,Instant Gratification Sale,89551.41,29,3087.98,560.93,4983.28
Furniture,High Value,Small Stores / Shops,Manager,Limited Time Treasures,101498.01,39,2602.51,559.60,4989.62
Furniture,High Value,Small Stores / Shops,Manager,Loyalty Rewards Blast,101791.94,33,3084.60,911.87,4958.89
Furniture,High Value,Small Stores / Shops,Manager,Mega Weekend Bonanza,52953.17,19,2787.01,531.17,4749.08
Furniture,High Value,Small Stores / Shops,Manager,Mid-Year Madness,85825.62,29,2959.50,607.84,4848.08
Furniture,High Value,Small Stores / Shops,Manager,Midnight Madness,117404.97,38,3089.60,655.32,4931.97
Furniture,High Value,Small Stores / Shops,Manager,Mystery Discount Days,68485.31,30,2282.84,703.04,4673.36
Furniture,High Value,Small Stores / Shops,Manager,New Arrival Showcase,37406.61,15,2493.77,585.68,4853.99
Furniture,High Value,Small Stores / Shops,Manager,New Product Launch Promo,88988.84,29,3068.58,550.80,4981.56
Furniture,High Value,Small Stores / Shops,Manager,New Year Kickoff,57833.90,19,3043.89,617.48,4869.23
Furniture,High Value,Small Stores / Shops,Manager,Price Drop Parade,73502.94,25,2940.12,563.58,4988.04
Furniture,High Value,Small Stores / Shops,Manager,Red Tag Clearance,90791.50,35,2594.04,510.85,4982.49
Furniture,High Value,Small Stores / Shops,Manager,Seasonal Surprise Box,91322.43,31,2945.88,553.70,4878.67
Furniture,High Value,Small Stores / Shops,Manager,Shop & Save Spectacular,67616.08,24,2817.34,733.52,4826.10
Furniture,High Value,Small Stores / Shops,Manager,Smart Shopper Week,76938.59,27,2849.58,673.60,4666.14
Furniture,High Value,Small Stores / Shops,Manager,Spring Refresh Event,77995.16,27,2888.71,507.71,4960.81
Furniture,High Value,Small Stores / Shops,Manager,Spring Splash Discounts,86949.61,32,2717.18,780.50,4980.73
Furniture,High Value,Small Stores / Shops,Manager,Summer Sizzle Promo,67678.01,24,2819.92,525.74,4851.44
Furniture,High Value,Small Stores / Shops,Manager,Super Savings Week,69414.66,26,2669.79,795.68,4999.89
Furniture,High Value,Small Stores / Shops,Manager,Ultimate Value Event,95649.12,31,3085.46,725.45,4954.15
Furniture,High Value,Small Stores / Shops,Manager,VIP Access Sale,69409.62,28,2478.92,540.51,4729.04
Furniture,High Value,Small Stores / Shops,Manager,Weekend Warrior Specials,73332.19,26,2820.47,597.43,4737.03
Furniture,High Value,Small Stores / Shops,Manager,Winter Clearance Carnival,46348.86,18,2574.94,554.03,4971.04
Furniture,High Value,Small Stores / Shops,Manager,Winter Wonders Sale,77781.35,25,3111.25,1017.38,4917.70
Furniture,High Value,Small Stores / Shops,Sales Associate,12 Days of Deals,100576.99,34,2958.15,603.63,4968.90
Furniture,High Value,Small Stores / Shops,Sales Associate,Autumn Deals Drive,85377.40,32,2668.04,533.02,4893.80
Furniture,High Value,Small Stores / Shops,Sales Associate,BOGO Blitz,90425.80,34,2659.58,604.22,4886.86
Furniture,High Value,Small Stores / Shops,Sales Associate,Back to School Boost,64889.20,24,2703.72,625.63,4603.93
Furniture,High Value,Small Stores / Shops,Sales Associate,Birthday Bash Sale,73028.90,28,2608.18,505.99,4838.68
Furniture,High Value,Small Stores / Shops,Sales Associate,Black Friday Blowout,87014.14,34,2559.24,511.80,4783.14
Furniture,High Value,Small Stores / Shops,Sales Associate,Cart Crasher Campaign,80842.81,29,2787.68,542.00,4898.94
Furniture,High Value,Small Stores / Shops,Sales Associate,Cashback Carnival,77159.56,27,2857.76,713.50,4951.82
Furniture,High Value,Small Stores / Shops,Sales Associate,Clearance Countdown,87102.61,33,2639.47,735.61,4919.19
Furniture,High Value,Small Stores / Shops,Sales Associate,Countdown to Savings,87046.76,30,2901.56,546.50,4434.96
Furniture,High Value,Small Stores / Shops,Sales Associate,Customer Appreciation Week,84423.00,31,2723.32,512.71,4277.00
Furniture,High Value,Small Stores / Shops,Sales Associate,Cyber Monday Mania,82144.04,26,3159.39,512.23,4850.49
Furniture,High Value,Small Stores / Shops,Sales Associate,Deal of the Month,88414.66,35,2526.13,515.23,4857.13
Furniture,High Value,Small Stores / Shops,Sales Associate,Double Points Bonanza,97054.25,31,3130.78,854.62,4950.49
