category,brand,customer_segment,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Groceries,Kellogg's,Deal Seeker,Instant Gratification Sale,195380.66,74,2640.28,519.33,4976.42
Groceries,Kellogg's,Deal Seeker,Limited Time Treasures,174256.50,64,2722.76,578.80,4884.63
Groceries,Kellogg's,Deal Seeker,Loyalty Rewards Blast,158168.29,58,2727.04,540.36,4899.54
Groceries,Kellogg's,Deal Seeker,Mega Weekend Bonanza,170536.44,63,2706.93,607.77,4862.99
Groceries,Kellogg's,Deal Seeker,Mid-Year Madness,173852.68,62,2804.08,507.78,4976.09
Groceries,Kellogg's,Deal Seeker,Midnight Madness,219818.36,74,2970.52,584.79,4944.07
Groceries,Kellogg's,Deal Seeker,Mystery Discount Days,182204.32,71,2566.26,504.02,4918.31
Groceries,Kellogg's,Deal Seeker,New Arrival Showcase,175029.21,59,2966.60,624.81,4978.85
Groceries,Kellogg's,Deal Seeker,New Product Launch Promo,202445.98,71,2851.35,566.31,4986.09
Groceries,Kellogg's,Deal Seeker,New Year Kickoff,196272.91,75,2616.97,546.16,4908.20
Groceries,Kellogg's,Deal Seeker,Price Drop Parade,173848.43,64,2716.38,518.47,4684.79
Groceries,Kellogg's,Deal Seeker,Red Tag Clearance,198070.18,63,3143.97,611.01,4961.71
Groceries,Kellogg's,Deal Seeker,Seasonal Surprise Box,172305.36,58,2970.78,745.01,4956.07
Groceries,Kellogg's,Deal Seeker,Shop & Save Spectacular,186860.90,70,2669.44,508.47,4981.11
Groceries,Kellogg's,Deal Seeker,Smart Shopper Week,230686.39,76,3035.35,501.79,4965.63
Groceries,Kellogg's,Deal Seeker,Spring Refresh Event,204783.03,69,2967.87,722.98,4995.22
Groceries,Kellogg's,Deal Seeker,Spring Splash Discounts,164185.30,62,2648.15,557.31,4889.35
Groceries,Kellogg's,Deal Seeker,Summer Sizzle Promo,168364.04,57,2953.76,634.01,4904.01
Groceries,Kellogg's,Deal Seeker,Super Savings Week,237533.60,90,2639.26,527.55,4839.52
Groceries,Kellogg's,Deal Seeker,Ultimate Value Event,192650.44,62,3107.27,682.65,4984.90
Groceries,Kellogg's,Deal Seeker,VIP Access Sale,186398.85,68,2741.16,708.23,4961.00
Groceries,Kellogg's,Deal Seeker,Weekend Warrior Specials,176171.61,69,2553.21,584.70,4826.71
Groceries,Kellogg's,Deal Seeker,Winter Clearance Carnival,180051.23,67,2687.33,530.94,4951.56
Groceries,Kellogg's,Deal Seeker,Winter Wonders Sale,192997.25,67,2880.56,648.02,4851.92
Groceries,Kellogg's,First-time Buyer,12 Days of Deals,187094.09,67,2792.45,530.73,4979.99
Groceries,Kellogg's,First-time Buyer,Autumn Deals Drive,183474.26,68,2698.15,523.50,4740.35
Groceries,Kellogg's,First-time Buyer,BOGO Blitz,173956.73,63,2761.22,569.56,4996.77
Groceries,Kellogg's,First-time Buyer,Back to School Boost,191837.67,70,2740.54,505.75,4886.59
Groceries,Kellogg's,First-time Buyer,Birthday Bash Sale,182340.27,65,2805.23,653.66,4991.43
Groceries,Kellogg's,First-time Buyer,Black Friday Blowout,150075.53,57,2632.90,540.23,4978.15
Groceries,Kellogg's,First-time Buyer,Cart Crasher Campaign,148397.86,54,2748.11,522.21,4976.29
Groceries,Kellogg's,First-time Buyer,Cashback Carnival,211742.78,78,2714.65,543.62,4995.37
Groceries,Kellogg's,First-time Buyer,Clearance Countdown,202768.15,75,2703.58,533.83,4998.17
Groceries,Kellogg's,First-time Buyer,Countdown to Savings,156432.37,59,2651.40,552.53,4997.39
Groceries,Kellogg's,First-time Buyer,Customer Appreciation Week,253009.08,87,2908.15,500.64,4992.51
Groceries,Kellogg's,First-time Buyer,Cyber Monday Mania,175789.65,62,2835.32,523.58,4877.27
Groceries,Kellogg's,First-time Buyer,Deal of the Month,182706.21,69,2647.92,527.63,4950.21
Groceries,Kellogg's,First-time Buyer,Double Points Bonanza,174613.12,64,2728.33,555.90,4894.98
Groceries,Kellogg's,First-time Buyer,Early Bird Specials,185651.52,65,2856.18,556.72,4982.90
Groceries,Kellogg's,First-time Buyer,End of Season Sale,163289.44,58,2815.34,634.07,4911.82
Groceries,Kellogg's,First-time Buyer,Exclusive Insider Offers,192007.92,72,2666.78,545.32,4963.58
Groceries,Kellogg's,First-time Buyer,Festive Fever Promo,224852.25,73,3080.17,521.20,4980.83
Groceries,Kellogg's,First-time Buyer,Final Call Frenzy,191721.56,62,3092.28,595.41,4916.61
Groceries,Kellogg's,First-time Buyer,Flash Frenzy Friday,180438.75,69,2615.05,572.78,4933.40
Groceries,Kellogg's,First-time Buyer,"Gift More, Spend Less",198821.49,72,2761.41,567.44,4927.79
Groceries,Kellogg's,First-time Buyer,Golden Hour Bargains,231371.24,80,2892.14,691.10,4821.56
Groceries,Kellogg's,First-time Buyer,Green Weekend Deals,222128.20,72,3085.11,620.72,4939.06
Groceries,Kellogg's,First-time Buyer,Happy Hour Discounts,163982.89,61,2688.24,508.35,4930.51
Groceries,Kellogg's,First-time Buyer,Holiday Shopping Rush,187237.17,67,2794.58,589.15,4982.14
Groceries,Kellogg's,First-time Buyer,Hot Picks Promo,150017.51,55,2727.59,731.80,4930.85
Groceries,Kellogg's,First-time Buyer,Instant Gratification Sale,189446.13,69,2745.60,533.79,4953.88
Groceries,Kellogg's,First-time Buyer,Limited Time Treasures,134715.25,54,2494.73,513.89,4838.67
Groceries,Kellogg's,First-time Buyer,Loyalty Rewards Blast,181127.07,64,2830.11,582.47,4950.29
Groceries,Kellogg's,First-time Buyer,Mega Weekend Bonanza,214184.47,72,2974.78,642.21,4979.01
Groceries,Kellogg's,First-time Buyer,Mid-Year Madness,129427.34,48,2696.40,807.39,4742.37
Groceries,Kellogg's,First-time Buyer,Midnight Madness,174920.85,64,2733.14,606.54,4982.50
Groceries,Kellogg's,First-time Buyer,Mystery Discount Days,233312.04,85,2744.85,507.89,4916.97
Groceries,Kellogg's,First-time Buyer,New Arrival Showcase,235199.37,83,2833.73,543.92,4979.79
Groceries,Kellogg's,First-time Buyer,New Product Launch Promo,217418.24,73,2978.33,761.43,4999.20
Groceries,Kellogg's,First-time Buyer,New Year Kickoff,169171.34,67,2524.95,519.16,4924.97
Groceries,Kellogg's,First-time Buyer,Price Drop Parade,168171.29,67,2510.02,518.53,4996.32
Groceries,Kellogg's,First-time Buyer,Red Tag Clearance,177918.55,67,2655.50,537.77,4914.39
Groceries,Kellogg's,First-time Buyer,Seasonal Surprise Box,152576.99,55,2774.13,565.71,4984.48
Groceries,Kellogg's,First-time Buyer,Shop & Save Spectacular,182599.46,63,2898.40,671.99,4976.59
Groceries,Kellogg's,First-time Buyer,Smart Shopper Week,192740.84,71,2714.66,588.11,4998.48
Groceries,Kellogg's,First-time Buyer,Spring Refresh Event,193830.69,74,2619.33,595.48,4913.75
Groceries,Kellogg's,First-time Buyer,Spring Splash Discounts,174126.78,63,2763.92,551.49,4974.03
Groceries,Kellogg's,First-time Buyer,Summer Sizzle Promo,122507.83,43,2849.02,530.86,4803.37
Groceries,Kellogg's,First-time Buyer,Super Savings Week,204051.24,72,2834.04,581.57,4899.59
Groceries,Kellogg's,First-time Buyer,Ultimate Value Event,148531.07,56,2652.34,518.09,4742.61
Groceries,Kellogg's,First-time Buyer,VIP Access Sale,177340.84,71,2497.76,528.72,4654.47
Groceries,Kellogg's,First-time Buyer,Weekend Warrior Specials,171097.46,67,2553.69,569.70,4967.39
Groceries,Kellogg's,First-time Buyer,Winter Clearance Carnival,177660.32,60,2961.01,524.50,4979.63
Groceries,Kellogg's,First-time Buyer,Winter Wonders Sale,238816.95,84,2843.06,545.36,4941.77
Groceries,Kellogg's,High Value,12 Days of Deals,167714.35,60,2795.24,557.97,4974.58
Groceries,Kellogg's,High Value,Autumn Deals Drive,192772.21,68,2834.89,523.62,4998.64
Groceries,Kellogg's,High Value,BOGO Blitz,207963.20,74,2810.31,550.61,4922.01
Groceries,Kellogg's,High Value,Back to School Boost,202056.85,74,2730.50,546.84,4883.81
Groceries,Kellogg's,High Value,Birthday Bash Sale,190122.67,73,2604.42,555.32,4947.86
Groceries,Kellogg's,High Value,Black Friday Blowout,162815.40,64,2543.99,519.67,4908.56
Groceries,Kellogg's,High Value,Cart Crasher Campaign,165871.24,67,2475.69,695.46,4936.19
Groceries,Kellogg's,High Value,Cashback Carnival,176995.94,64,2765.56,573.16,4926.32
Groceries,Kellogg's,High Value,Clearance Countdown,217828.97,82,2656.45,508.52,4811.07
Groceries,Kellogg's,High Value,Countdown to Savings,221077.43,83,2663.58,533.83,4982.91
Groceries,Kellogg's,High Value,Customer Appreciation Week,178552.20,72,2479.89,694.56,4756.10
Groceries,Kellogg's,High Value,Cyber Monday Mania,205032.58,73,2808.67,512.85,4997.12
Groceries,Kellogg's,High Value,Deal of the Month,182564.34,66,2766.13,589.30,4836.68
Groceries,Kellogg's,High Value,Double Points Bonanza,161648.47,63,2565.85,500.95,4991.82
Groceries,Kellogg's,High Value,Early Bird Specials,184098.96,65,2832.29,546.59,4856.59
Groceries,Kellogg's,High Value,End of Season Sale,171026.45,62,2758.49,576.53,4995.76
Groceries,Kellogg's,High Value,Exclusive Insider Offers,151034.71,53,2849.71,522.11,4998.78
Groceries,Kellogg's,High Value,Festive Fever Promo,172731.36,60,2878.86,717.04,4996.81
Groceries,Kellogg's,High Value,Final Call Frenzy,185551.40,62,2992.76,521.53,4980.80
Groceries,Kellogg's,High Value,Flash Frenzy Friday,213841.30,78,2741.56,550.87,4940.66
Groceries,Kellogg's,High Value,"Gift More, Spend Less",158338.08,57,2777.86,531.56,4964.10
Groceries,Kellogg's,High Value,Golden Hour Bargains,154775.13,56,2763.84,517.26,4931.86
Groceries,Kellogg's,High Value,Green Weekend Deals,188005.27,71,2647.96,629.23,4984.86
Groceries,Kellogg's,High Value,Happy Hour Discounts,152118.18,59,2578.27,563.07,4740.99
Groceries,Kellogg's,High Value,Holiday Shopping Rush,162736.01,62,2624.77,524.93,4897.14
Groceries,Kellogg's,High Value,Hot Picks Promo,166857.40,66,2528.14,518.84,4931.88
Groceries,Kellogg's,High Value,Instant Gratification Sale,167968.76,61,2753.59,542.10,4983.54
Groceries,Kellogg's,High Value,Limited Time Treasures,220654.96,76,2903.35,545.26,4977.05
Groceries,Kellogg's,High Value,Loyalty Rewards Blast,186408.77,64,2912.64,509.85,4923.54
Groceries,Kellogg's,High Value,Mega Weekend Bonanza,204961.46,72,2846.69,531.14,4940.16
Groceries,Kellogg's,High Value,Mid-Year Madness,206756.82,73,2832.29,518.81,4958.80
Groceries,Kellogg's,High Value,Midnight Madness,171089.52,63,2715.71,516.12,4973.09
Groceries,Kellogg's,High Value,Mystery Discount Days,175501.16,66,2659.11,547.05,4942.98
Groceries,Kellogg's,High Value,New Arrival Showcase,166473.72,59,2821.59,532.48,4986.40
Groceries,Kellogg's,High Value,New Product Launch Promo,187835.96,66,2846.00,516.73,4916.83
Groceries,Kellogg's,High Value,New Year Kickoff,185377.64,67,2766.83,564.03,4969.02
Groceries,Kellogg's,High Value,Price Drop Parade,153779.00,58,2651.36,529.64,4994.94
Groceries,Kellogg's,High Value,Red Tag Clearance,180680.48,64,2823.13,616.09,4958.81
Groceries,Kellogg's,High Value,Seasonal Surprise Box,214580.69,73,2939.46,545.45,4982.02
Groceries,Kellogg's,High Value,Shop & Save Spectacular,201302.42,66,3050.04,548.78,4922.69
Groceries,Kellogg's,High Value,Smart Shopper Week,189626.43,66,2873.13,500.54,4931.21
Groceries,Kellogg's,High Value,Spring Refresh Event,193852.43,72,2692.39,511.29,4970.95
Groceries,Kellogg's,High Value,Spring Splash Discounts,156162.33,63,2478.77,541.11,4918.02
Groceries,Kellogg's,High Value,Summer Sizzle Promo,205738.29,73,2818.33,537.12,4853.90
Groceries,Kellogg's,High Value,Super Savings Week,189465.58,72,2631.47,543.01,4939.34
Groceries,Kellogg's,High Value,Ultimate Value Event,180012.94,65,2769.43,630.43,4981.39
Groceries,Kellogg's,High Value,VIP Access Sale,168435.08,67,2513.96,504.20,4873.97
Groceries,Kellogg's,High Value,Weekend Warrior Specials,186717.21,64,2917.46,637.86,4813.24
Groceries,Kellogg's,High Value,Winter Clearance Carnival,160275.59,59,2716.54,596.28,4912.42
Groceries,Kellogg's,High Value,Winter Wonders Sale,252075.13,86,2931.11,532.92,4896.01
Groceries,Kellogg's,In-Store Regular,12 Days of Deals,205659.42,66,3116.05,659.59,4995.38
Groceries,Kellogg's,In-Store Regular,Autumn Deals Drive,203865.82,78,2613.66,530.23,4801.25
Groceries,Kellogg's,In-Store Regular,BOGO Blitz,182140.54,68,2678.54,522.61,4939.26
Groceries,Kellogg's,In-Store Regular,Back to School Boost,201554.25,75,2687.39,584.39,4888.93
Groceries,Kellogg's,In-Store Regular,Birthday Bash Sale,166057.17,67,2478.47,524.00,4976.95
Groceries,Kellogg's,In-Store Regular,Black Friday Blowout,175402.84,68,2579.45,579.32,4991.85
Groceries,Kellogg's,In-Store Regular,Cart Crasher Campaign,160618.34,58,2769.28,546.94,4980.08
Groceries,Kellogg's,In-Store Regular,Cashback Carnival,147376.30,58,2540.97,541.72,4956.43
Groceries,Kellogg's,In-Store Regular,Clearance Countdown,213777.81,78,2740.74,529.04,4878.04
Groceries,Kellogg's,In-Store Regular,Countdown to Savings,189234.10,76,2489.92,519.69,4937.67
Groceries,Kellogg's,In-Store Regular,Customer Appreciation Week,195232.12,67,2913.91,551.06,4953.70
Groceries,Kellogg's,In-Store Regular,Cyber Monday Mania,171957.84,59,2914.54,629.67,4899.34
Groceries,Kellogg's,In-Store Regular,Deal of the Month,208657.51,69,3024.02,518.07,4970.00
Groceries,Kellogg's,In-Store Regular,Double Points Bonanza,176955.72,64,2764.93,593.49,4873.37
Groceries,Kellogg's,In-Store Regular,Early Bird Specials,212235.81,68,3121.11,554.07,4983.07
Groceries,Kellogg's,In-Store Regular,End of Season Sale,209153.46,73,2865.12,518.43,4990.61
Groceries,Kellogg's,In-Store Regular,Exclusive Insider Offers,187523.33,61,3074.15,608.02,4962.48
Groceries,Kellogg's,In-Store Regular,Festive Fever Promo,233073.82,76,3066.76,594.53,4971.15
Groceries,Kellogg's,In-Store Regular,Final Call Frenzy,185153.78,62,2986.35,586.41,4939.47
Groceries,Kellogg's,In-Store Regular,Flash Frenzy Friday,186592.74,64,2915.51,521.79,4991.58
Groceries,Kellogg's,In-Store Regular,"Gift More, Spend Less",184842.65,68,2718.27,513.62,4926.33
Groceries,Kellogg's,In-Store Regular,Golden Hour Bargains,197357.69,71,2779.69,500.16,4920.50
Groceries,Kellogg's,In-Store Regular,Green Weekend Deals,185894.79,64,2904.61,638.81,4970.06
Groceries,Kellogg's,In-Store Regular,Happy Hour Discounts,165811.72,61,2718.22,520.96,4953.23
Groceries,Kellogg's,In-Store Regular,Holiday Shopping Rush,153267.65,61,2512.58,540.78,4936.32
Groceries,Kellogg's,In-Store Regular,Hot Picks Promo,151050.34,52,2904.81,889.96,4953.88
Groceries,Kellogg's,In-Store Regular,Instant Gratification Sale,217128.70,74,2934.17,531.67,4999.70
Groceries,Kellogg's,In-Store Regular,Limited Time Treasures,145971.47,53,2754.18,561.13,4909.49
Groceries,Kellogg's,In-Store Regular,Loyalty Rewards Blast,159045.39,62,2565.25,514.18,4976.55
Groceries,Kellogg's,In-Store Regular,Mega Weekend Bonanza,167580.75,68,2464.42,507.71,4778.84
Groceries,Kellogg's,In-Store Regular,Mid-Year Madness,168817.35,60,2813.62,816.15,4994.70
Groceries,Kellogg's,In-Store Regular,Midnight Madness,153913.02,57,2700.23,623.46,4856.63
Groceries,Kellogg's,In-Store Regular,Mystery Discount Days,173542.09,60,2892.37,503.39,4948.72
Groceries,Kellogg's,In-Store Regular,New Arrival Showcase,176532.17,63,2802.10,509.54,4997.53
Groceries,Kellogg's,In-Store Regular,New Product Launch Promo,167930.33,56,2998.76,519.54,4976.06
Groceries,Kellogg's,In-Store Regular,New Year Kickoff,220006.25,81,2716.13,555.72,4953.57
Groceries,Kellogg's,In-Store Regular,Price Drop Parade,180335.00,64,2817.73,592.26,4999.58
Groceries,Kellogg's,In-Store Regular,Red Tag Clearance,173281.71,63,2750.50,504.22,4988.88
Groceries,Kellogg's,In-Store Regular,Seasonal Surprise Box,192422.55,70,2748.89,600.30,4946.36
Groceries,Kellogg's,In-Store Regular,Shop & Save Spectacular,189909.41,66,2877.42,511.78,4966.13
Groceries,Kellogg's,In-Store Regular,Smart Shopper Week,170186.26,57,2985.72,524.44,4971.62
Groceries,Kellogg's,In-Store Regular,Spring Refresh Event,183309.35,68,2695.73,539.71,4953.80
Groceries,Kellogg's,In-Store Regular,Spring Splash Discounts,145037.52,51,2843.87,582.37,4913.47
Groceries,Kellogg's,In-Store Regular,Summer Sizzle Promo,176487.02,63,2801.38,530.03,4882.45
Groceries,Kellogg's,In-Store Regular,Super Savings Week,181727.37,73,2489.42,525.56,4915.68
Groceries,Kellogg's,In-Store Regular,Ultimate Value Event,207041.65,74,2797.86,527.00,4967.24
Groceries,Kellogg's,In-Store Regular,VIP Access Sale,214426.72,74,2897.66,699.31,4984.60
Groceries,Kellogg's,In-Store Regular,Weekend Warrior Specials,156507.48,59,2652.67,564.46,4900.23
Groceries,Kellogg's,In-Store Regular,Winter Clearance Carnival,181668.22,62,2930.13,540.29,4958.15
Groceries,Kellogg's,In-Store Regular,Winter Wonders Sale,174166.45,66,2638.89,639.14,4961.29
Groceries,Kellogg's,Loyal Customer,12 Days of Deals,155275.08,63,2464.68,507.87,4901.77
Groceries,Kellogg's,Loyal Customer,Autumn Deals Drive,172964.52,64,2702.57,519.67,4934.31
Groceries,Kellogg's,Loyal Customer,BOGO Blitz,183653.99,66,2782.64,540.46,4967.12
Groceries,Kellogg's,Loyal Customer,Back to School Boost,145606.85,57,2554.51,624.71,4937.35
Groceries,Kellogg's,Loyal Customer,Birthday Bash Sale,174963.74,59,2965.49,564.87,4893.99
Groceries,Kellogg's,Loyal Customer,Black Friday Blowout,148899.48,52,2863.45,759.21,4977.33
Groceries,Kellogg's,Loyal Customer,Cart Crasher Campaign,180940.69,59,3066.79,508.00,4966.85
Groceries,Kellogg's,Loyal Customer,Cashback Carnival,175067.67,64,2735.43,505.38,4979.90
Groceries,Kellogg's,Loyal Customer,Clearance Countdown,183375.21,70,2619.65,553.62,4951.69
Groceries,Kellogg's,Loyal Customer,Countdown to Savings,174579.53,69,2530.14,524.52,4903.99
Groceries,Kellogg's,Loyal Customer,Customer Appreciation Week,178698.51,63,2836.48,579.82,4979.41
Groceries,Kellogg's,Loyal Customer,Cyber Monday Mania,164904.40,62,2659.75,547.33,4988.27
Groceries,Kellogg's,Loyal Customer,Deal of the Month,225109.93,78,2886.02,652.72,4864.95
Groceries,Kellogg's,Loyal Customer,Double Points Bonanza,175763.06,67,2623.33,512.99,4969.59
Groceries,Kellogg's,Loyal Customer,Early Bird Specials,161622.32,68,2376.80,520.10,4899.67
Groceries,Kellogg's,Loyal Customer,End of Season Sale,194122.85,66,2941.26,500.37,4997.29
Groceries,Kellogg's,Loyal Customer,Exclusive Insider Offers,175386.01,62,2828.81,627.22,4995.77
Groceries,Kellogg's,Loyal Customer,Festive Fever Promo,185371.14,65,2851.86,526.12,4959.84
Groceries,Kellogg's,Loyal Customer,Final Call Frenzy,184062.04,65,2831.72,512.48,4956.66
Groceries,Kellogg's,Loyal Customer,Flash Frenzy Friday,175862.20,66,2664.58,576.46,4969.10
Groceries,Kellogg's,Loyal Customer,"Gift More, Spend Less",176097.18,61,2886.84,568.12,4989.67
Groceries,Kellogg's,Loyal Customer,Golden Hour Bargains,164780.78,62,2657.75,528.06,4952.09
Groceries,Kellogg's,Loyal Customer,Green Weekend Deals,200520.84,75,2673.61,559.65,4809.08
Groceries,Kellogg's,Loyal Customer,Happy Hour Discounts,189929.40,66,2877.72,772.96,4950.37
Groceries,Kellogg's,Loyal Customer,Holiday Shopping Rush,144585.19,52,2780.48,536.37,4955.95
Groceries,Kellogg's,Loyal Customer,Hot Picks Promo,224399.58,79,2840.50,565.26,4999.96
Groceries,Kellogg's,Loyal Customer,Instant Gratification Sale,185263.39,71,2609.34,543.01,4849.75
Groceries,Kellogg's,Loyal Customer,Limited Time Treasures,186738.88,70,2667.70,524.34,4999.73
Groceries,Kellogg's,Loyal Customer,Loyalty Rewards Blast,170810.29,61,2800.17,975.05,4968.42
Groceries,Kellogg's,Loyal Customer,Mega Weekend Bonanza,208735.42,70,2981.93,615.91,4973.66
Groceries,Kellogg's,Loyal Customer,Mid-Year Madness,192835.69,62,3110.25,795.98,4778.56
Groceries,Kellogg's,Loyal Customer,Midnight Madness,171330.35,68,2519.56,545.79,4995.25
Groceries,Kellogg's,Loyal Customer,Mystery Discount Days,225723.08,79,2857.25,521.37,4867.07
Groceries,Kellogg's,Loyal Customer,New Arrival Showcase,181753.27,65,2796.20,522.37,4993.53
Groceries,Kellogg's,Loyal Customer,New Product Launch Promo,166297.15,63,2639.64,528.20,4984.01
Groceries,Kellogg's,Loyal Customer,New Year Kickoff,206798.06,66,3133.30,517.20,4927.61
Groceries,Kellogg's,Loyal Customer,Price Drop Parade,155173.20,67,2316.02,547.73,4999.50
Groceries,Kellogg's,Loyal Customer,Red Tag Clearance,166920.17,59,2829.16,598.89,4929.48
Groceries,Kellogg's,Loyal Customer,Seasonal Surprise Box,183552.03,66,2781.09,519.49,4854.90
Groceries,Kellogg's,Loyal Customer,Shop & Save Spectacular,140029.89,52,2692.88,568.70,4822.54
Groceries,Kellogg's,Loyal Customer,Smart Shopper Week,219131.38,76,2883.31,574.40,4968.41
