brand,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Nike,Senior Salesperson,New Arrival Showcase,765438.84,272,2814.11,514.30,4990.73
Nike,Senior Salesperson,New Product Launch Promo,840794.24,300,2802.65,507.14,4949.75
Nike,Senior Salesperson,New Year Kickoff,894973.73,320,2796.79,516.64,4982.88
Nike,Senior Salesperson,Price Drop Parade,866758.44,314,2760.38,504.45,4998.25
Nike,Senior Salesperson,Red Tag Clearance,756272.12,277,2730.22,516.57,4999.05
Nike,Senior Salesperson,Seasonal Surprise Box,860651.92,305,2821.81,500.31,4996.55
Nike,Senior Salesperson,Shop & Save Spectacular,892866.08,318,2807.75,501.58,4995.87
Nike,Senior Salesperson,Smart Shopper Week,814834.50,296,2752.82,519.54,4996.44
Nike,Senior Salesperson,Spring Refresh Event,881009.23,307,2869.74,524.53,4996.02
Nike,Senior Salesperson,Spring Splash Discounts,748952.14,268,2794.60,505.94,4990.88
Nike,Senior Salesperson,Summer Sizzle Promo,811470.65,296,2741.45,504.25,4997.93
Nike,Senior Salesperson,Super Savings Week,853936.57,295,2894.70,567.88,4999.08
Nike,Senior Salesperson,Ultimate Value Event,870790.59,316,2755.67,511.53,4999.44
Nike,Senior Salesperson,VIP Access Sale,940027.75,338,2781.15,545.77,4989.88
Nike,Senior Salesperson,Weekend Warrior Specials,836831.88,307,2725.84,512.07,4976.50
Nike,Senior Salesperson,Winter Clearance Carnival,850132.08,300,2833.77,503.08,4998.41
Nike,Senior Salesperson,Winter Wonders Sale,801041.45,283,2830.54,537.49,4986.53
Panasonic,Manager,12 Days of Deals,392693.15,145,2708.23,577.62,4993.15
Panasonic,Manager,Autumn Deals Drive,416120.47,148,2811.62,557.40,4996.51
Panasonic,Manager,BOGO Blitz,484261.26,172,2815.47,533.86,4989.22
Panasonic,Manager,Back to School Boost,439051.37,160,2744.07,512.60,4971.07
Panasonic,Manager,Birthday Bash Sale,481252.16,170,2830.90,500.20,4991.92
Panasonic,Manager,Black Friday Blowout,413336.26,155,2666.69,501.86,4999.87
Panasonic,Manager,Cart Crasher Campaign,396683.83,141,2813.36,540.39,4996.42
Panasonic,Manager,Cashback Carnival,387829.37,152,2551.51,508.52,4988.51
Panasonic,Manager,Clearance Countdown,499665.55,184,2715.57,537.49,4991.97
Panasonic,Manager,Countdown to Savings,492806.17,174,2832.22,518.47,4974.65
Panasonic,Manager,Customer Appreciation Week,493776.39,175,2821.58,515.73,4978.98
Panasonic,Manager,Cyber Monday Mania,425409.16,159,2675.53,503.56,4929.53
Panasonic,Manager,Deal of the Month,438481.47,161,2723.49,541.78,4899.67
Panasonic,Manager,Double Points Bonanza,440202.24,153,2877.14,523.45,4958.76
Panasonic,Manager,Early Bird Specials,454655.37,165,2755.49,510.97,4922.33
Panasonic,Manager,End of Season Sale,473418.64,169,2801.29,538.94,4966.24
Panasonic,Manager,Exclusive Insider Offers,517004.00,180,2872.24,503.43,4999.75
Panasonic,Manager,Festive Fever Promo,403903.40,157,2572.63,510.61,4989.53
Panasonic,Manager,Final Call Frenzy,466416.01,174,2680.55,501.47,4947.35
Panasonic,Manager,Flash Frenzy Friday,442813.99,165,2683.72,570.52,4996.92
Panasonic,Manager,"Gift More, Spend Less",463389.52,173,2678.55,561.48,4991.79
Panasonic,Manager,Golden Hour Bargains,452584.91,165,2742.94,515.45,4975.56
Panasonic,Manager,Green Weekend Deals,491319.53,174,2823.68,503.08,4999.78
Panasonic,Manager,Happy Hour Discounts,471164.92,167,2821.35,510.62,4950.44
Panasonic,Manager,Holiday Shopping Rush,521099.40,183,2847.54,530.93,4989.18
Panasonic,Manager,Hot Picks Promo,477051.26,171,2789.77,550.67,4979.13
Panasonic,Manager,Instant Gratification Sale,508129.68,189,2688.52,522.99,4990.51
Panasonic,Manager,Limited Time Treasures,481005.11,168,2863.13,530.36,4971.07
Panasonic,Manager,Loyalty Rewards Blast,444854.57,155,2870.03,570.84,4979.64
Panasonic,Manager,Mega Weekend Bonanza,513379.05,192,2673.85,512.03,4996.39
Panasonic,Manager,Mid-Year Madness,439092.29,156,2814.69,528.11,4994.22
Panasonic,Manager,Midnight Madness,511256.17,187,2733.99,537.12,4983.03
Panasonic,Manager,Mystery Discount Days,510520.43,174,2934.03,646.97,4987.46
Panasonic,Manager,New Arrival Showcase,491415.06,184,2670.73,513.72,4953.95
Panasonic,Manager,New Product Launch Promo,487023.06,175,2782.99,508.37,4998.61
Panasonic,Manager,New Year Kickoff,484810.45,174,2786.27,537.45,4960.18
Panasonic,Manager,Price Drop Parade,406586.33,149,2728.77,532.99,4946.96
Panasonic,Manager,Red Tag Clearance,556102.30,202,2752.98,501.05,4907.10
Panasonic,Manager,Seasonal Surprise Box,438657.60,161,2724.58,559.08,4997.91
Panasonic,Manager,Shop & Save Spectacular,530318.77,189,2805.92,513.44,4997.54
Panasonic,Manager,Smart Shopper Week,398677.78,152,2622.88,514.39,4942.16
Panasonic,Manager,Spring Refresh Event,484278.51,177,2736.04,554.52,4997.36
Panasonic,Manager,Spring Splash Discounts,408059.57,149,2738.65,655.76,4987.50
Panasonic,Manager,Summer Sizzle Promo,386728.13,142,2723.44,519.30,4950.20
Panasonic,Manager,Super Savings Week,403737.11,155,2604.76,510.02,4952.02
Panasonic,Manager,Ultimate Value Event,514554.47,185,2781.38,537.98,4997.13
Panasonic,Manager,VIP Access Sale,375091.37,141,2660.22,536.16,4907.06
Panasonic,Manager,Weekend Warrior Specials,402430.45,142,2834.02,540.23,4949.25
Panasonic,Manager,Winter Clearance Carnival,537296.40,186,2888.69,560.33,4995.61
Panasonic,Manager,Winter Wonders Sale,375195.87,142,2642.22,510.13,4997.71
Panasonic,Sales Associate,12 Days of Deals,469510.41,170,2761.83,515.25,4999.60
Panasonic,Sales Associate,Autumn Deals Drive,553457.02,198,2795.24,503.43,4987.35
Panasonic,Sales Associate,BOGO Blitz,461316.16,163,2830.16,505.86,4958.10
Panasonic,Sales Associate,Back to School Boost,573570.98,208,2757.55,504.48,4974.55
Panasonic,Sales Associate,Birthday Bash Sale,479057.92,181,2646.73,519.56,4999.90
Panasonic,Sales Associate,Black Friday Blowout,469716.32,174,2699.52,513.16,4918.72
Panasonic,Sales Associate,Cart Crasher Campaign,438244.17,158,2773.70,502.87,4976.29
Panasonic,Sales Associate,Cashback Carnival,523320.83,188,2783.62,618.50,4979.09
Panasonic,Sales Associate,Clearance Countdown,403969.98,157,2573.06,515.74,4998.92
Panasonic,Sales Associate,Countdown to Savings,492103.80,180,2733.91,520.57,4976.09
Panasonic,Sales Associate,Customer Appreciation Week,458088.42,175,2617.65,546.22,4974.86
Panasonic,Sales Associate,Cyber Monday Mania,471721.67,170,2774.83,662.79,4950.58
Panasonic,Sales Associate,Deal of the Month,522944.43,188,2781.62,504.69,4929.87
Panasonic,Sales Associate,Double Points Bonanza,498157.92,184,2707.38,580.56,4989.40
Panasonic,Sales Associate,Early Bird Specials,498031.35,186,2677.59,512.78,4974.64
Panasonic,Sales Associate,End of Season Sale,468636.18,176,2662.71,572.73,4960.70
Panasonic,Sales Associate,Exclusive Insider Offers,495890.72,187,2651.82,514.36,4976.68
Panasonic,Sales Associate,Festive Fever Promo,545251.06,202,2699.26,522.76,4966.21
Panasonic,Sales Associate,Final Call Frenzy,456776.32,168,2718.91,501.57,4960.76
Panasonic,Sales Associate,Flash Frenzy Friday,438403.21,161,2723.00,510.30,4989.37
Panasonic,Sales Associate,"Gift More, Spend Less",526096.19,192,2740.08,538.45,4981.35
Panasonic,Sales Associate,Golden Hour Bargains,427763.19,160,2673.52,532.48,4974.40
Panasonic,Sales Associate,Green Weekend Deals,495080.01,175,2829.03,513.19,4921.20
Panasonic,Sales Associate,Happy Hour Discounts,538941.55,188,2866.71,623.44,4992.74
Panasonic,Sales Associate,Holiday Shopping Rush,469469.84,170,2761.59,509.01,4992.01
Panasonic,Sales Associate,Hot Picks Promo,519214.44,194,2676.36,502.73,4955.40
Panasonic,Sales Associate,Instant Gratification Sale,496153.49,178,2787.38,535.89,4998.19
Panasonic,Sales Associate,Limited Time Treasures,551737.12,194,2844.01,506.13,4919.19
Panasonic,Sales Associate,Loyalty Rewards Blast,510452.68,178,2867.71,519.47,4976.26
Panasonic,Sales Associate,Mega Weekend Bonanza,467631.21,167,2800.19,514.37,4982.17
Panasonic,Sales Associate,Mid-Year Madness,434042.56,158,2747.10,522.60,4992.50
Panasonic,Sales Associate,Midnight Madness,493011.86,185,2664.93,552.80,4898.33
Panasonic,Sales Associate,Mystery Discount Days,529018.76,198,2671.81,526.64,4995.07
Panasonic,Sales Associate,New Arrival Showcase,434752.29,157,2769.12,531.89,4969.72
Panasonic,Sales Associate,New Product Launch Promo,530333.54,186,2851.26,534.78,4889.75
Panasonic,Sales Associate,New Year Kickoff,501829.77,189,2655.18,510.13,4974.87
Panasonic,Sales Associate,Price Drop Parade,511323.20,180,2840.68,514.25,4980.86
Panasonic,Sales Associate,Red Tag Clearance,446604.36,171,2611.72,508.69,4993.50
Panasonic,Sales Associate,Seasonal Surprise Box,457994.20,163,2809.78,522.75,4984.81
Panasonic,Sales Associate,Shop & Save Spectacular,444586.74,166,2678.23,502.39,4968.04
Panasonic,Sales Associate,Smart Shopper Week,468655.94,175,2678.03,531.25,4972.76
Panasonic,Sales Associate,Spring Refresh Event,488005.26,175,2788.60,514.26,4999.83
Panasonic,Sales Associate,Spring Splash Discounts,507368.59,178,2850.39,538.70,4994.76
Panasonic,Sales Associate,Summer Sizzle Promo,461556.96,170,2715.04,512.69,4970.66
Panasonic,Sales Associate,Super Savings Week,508184.87,178,2854.97,602.34,4988.12
Panasonic,Sales Associate,Ultimate Value Event,520827.89,182,2861.69,507.21,4942.82
Panasonic,Sales Associate,VIP Access Sale,548142.60,197,2782.45,512.07,4995.20
Panasonic,Sales Associate,Weekend Warrior Specials,549434.70,186,2953.95,533.47,4985.78
Panasonic,Sales Associate,Winter Clearance Carnival,488289.55,176,2774.37,539.91,4988.55
Panasonic,Sales Associate,Winter Wonders Sale,455244.48,177,2572.00,501.34,4912.61
Panasonic,Salesperson,12 Days of Deals,482933.87,181,2668.14,531.59,4973.37
Panasonic,Salesperson,Autumn Deals Drive,481492.03,171,2815.74,500.20,4964.38
Panasonic,Salesperson,BOGO Blitz,477672.22,167,2860.31,505.45,4987.49
Panasonic,Salesperson,Back to School Boost,377480.71,152,2483.43,511.72,4954.65
Panasonic,Salesperson,Birthday Bash Sale,454143.77,159,2856.25,512.93,4999.64
Panasonic,Salesperson,Black Friday Blowout,459740.07,159,2891.45,527.81,4998.59
Panasonic,Salesperson,Cart Crasher Campaign,539187.77,192,2808.27,503.57,4988.86
Panasonic,Salesperson,Cashback Carnival,451308.77,166,2718.73,517.32,4967.62
Panasonic,Salesperson,Clearance Countdown,538852.91,199,2707.80,513.68,4975.27
Panasonic,Salesperson,Countdown to Savings,517581.98,186,2782.70,518.68,4937.42
Panasonic,Salesperson,Customer Appreciation Week,491904.83,178,2763.51,518.89,4986.08
Panasonic,Salesperson,Cyber Monday Mania,445070.87,169,2633.56,542.58,4986.38
Panasonic,Salesperson,Deal of the Month,499765.21,185,2701.43,502.25,4963.79
Panasonic,Salesperson,Double Points Bonanza,490395.79,182,2694.48,516.84,4998.12
Panasonic,Salesperson,Early Bird Specials,509559.44,186,2739.57,529.11,4995.63
Panasonic,Salesperson,End of Season Sale,416010.47,150,2773.40,504.36,4963.26
Panasonic,Salesperson,Exclusive Insider Offers,547527.82,198,2765.29,517.90,4991.10
Panasonic,Salesperson,Festive Fever Promo,447621.15,170,2633.07,508.22,4995.38
Panasonic,Salesperson,Final Call Frenzy,444179.16,160,2776.12,585.25,4998.53
Panasonic,Salesperson,Flash Frenzy Friday,487848.40,175,2787.71,507.16,4996.64
Panasonic,Salesperson,"Gift More, Spend Less",479218.18,173,2770.05,517.36,4963.58
Panasonic,Salesperson,Golden Hour Bargains,489416.15,173,2829.00,504.46,4995.35
Panasonic,Salesperson,Green Weekend Deals,536107.57,182,2945.65,585.29,4979.02
Panasonic,Salesperson,Happy Hour Discounts,533655.11,194,2750.80,518.88,4987.02
Panasonic,Salesperson,Holiday Shopping Rush,512258.01,178,2877.85,539.14,4999.67
Panasonic,Salesperson,Hot Picks Promo,427587.05,148,2889.10,525.96,4936.42
Panasonic,Salesperson,Instant Gratification Sale,468055.33,168,2786.04,511.90,4962.90
Panasonic,Salesperson,Limited Time Treasures,581798.99,204,2851.96,501.60,4980.41
Panasonic,Salesperson,Loyalty Rewards Blast,451819.21,166,2721.80,521.31,4975.53
Panasonic,Salesperson,Mega Weekend Bonanza,473317.37,168,2817.37,507.02,4998.53
Panasonic,Salesperson,Mid-Year Madness,539480.80,188,2869.58,500.34,4975.43
Panasonic,Salesperson,Midnight Madness,447399.65,170,2631.76,537.57,4939.73
Panasonic,Salesperson,Mystery Discount Days,467518.97,169,2766.38,500.80,4980.37
Panasonic,Salesperson,New Arrival Showcase,404566.04,156,2593.37,502.12,4986.80
Panasonic,Salesperson,New Product Launch Promo,486795.02,179,2719.53,531.94,4958.87
Panasonic,Salesperson,New Year Kickoff,552234.21,191,2891.28,501.31,4983.89
Panasonic,Salesperson,Price Drop Parade,452276.68,162,2791.83,516.48,4981.91
Panasonic,Salesperson,Red Tag Clearance,459934.94,164,2804.48,553.97,4974.07
Panasonic,Salesperson,Seasonal Surprise Box,495095.82,181,2735.34,531.41,4966.81
Panasonic,Salesperson,Shop & Save Spectacular,522475.32,192,2721.23,500.09,4934.59
Panasonic,Salesperson,Smart Shopper Week,531449.75,181,2936.19,514.89,4923.23
Panasonic,Salesperson,Spring Refresh Event,551913.71,193,2859.66,539.50,4983.67
Panasonic,Salesperson,Spring Splash Discounts,542659.69,187,2901.92,542.67,4962.06
Panasonic,Salesperson,Summer Sizzle Promo,489248.58,178,2748.59,544.05,4968.89
Panasonic,Salesperson,Super Savings Week,511909.22,188,2722.92,506.53,4998.99
Panasonic,Salesperson,Ultimate Value Event,473262.40,161,2939.52,518.67,4968.02
Panasonic,Salesperson,VIP Access Sale,439888.96,167,2634.07,507.71,4973.42
Panasonic,Salesperson,Weekend Warrior Specials,458410.14,160,2865.06,613.43,4975.56
Panasonic,Salesperson,Winter Clearance Carnival,420547.10,153,2748.67,520.91,4990.97
Panasonic,Salesperson,Winter Wonders Sale,465371.03,170,2737.48,509.08,4988.20
Panasonic,Senior Salesperson,12 Days of Deals,330291.81,120,2752.43,512.15,4939.05
Panasonic,Senior Salesperson,Autumn Deals Drive,411131.84,143,2875.05,521.42,4955.10
Panasonic,Senior Salesperson,BOGO Blitz,437296.16,155,2821.27,550.42,4918.54
Panasonic,Senior Salesperson,Back to School Boost,455373.41,158,2882.11,500.14,4967.57
Panasonic,Senior Salesperson,Birthday Bash Sale,421210.77,150,2808.07,514.98,4982.51
Panasonic,Senior Salesperson,Black Friday Blowout,400681.92,148,2707.31,520.50,4998.72
Panasonic,Senior Salesperson,Cart Crasher Campaign,447495.95,164,2728.63,539.92,4981.68
Panasonic,Senior Salesperson,Cashback Carnival,377433.08,130,2903.33,500.51,4980.90
Panasonic,Senior Salesperson,Clearance Countdown,492570.42,174,2830.86,539.32,4995.80
Panasonic,Senior Salesperson,Countdown to Savings,340217.18,133,2558.02,539.28,4993.48
Panasonic,Senior Salesperson,Customer Appreciation Week,368078.51,131,2809.76,534.50,4949.63
Panasonic,Senior Salesperson,Cyber Monday Mania,404338.82,141,2867.65,524.97,4960.28
Panasonic,Senior Salesperson,Deal of the Month,442682.18,159,2784.16,514.44,4997.39
Panasonic,Senior Salesperson,Double Points Bonanza,439228.86,155,2833.73,500.59,4990.54
Panasonic,Senior Salesperson,Early Bird Specials,441531.67,160,2759.57,529.28,4991.77
Panasonic,Senior Salesperson,End of Season Sale,450069.98,164,2744.33,502.83,4986.57
Panasonic,Senior Salesperson,Exclusive Insider Offers,420533.51,150,2803.56,520.11,4999.96
Panasonic,Senior Salesperson,Festive Fever Promo,430123.95,153,2811.27,500.15,4905.38
Panasonic,Senior Salesperson,Final Call Frenzy,499785.21,176,2839.69,515.87,4987.28
Panasonic,Senior Salesperson,Flash Frenzy Friday,419151.63,146,2870.90,502.31,4989.98
Panasonic,Senior Salesperson,"Gift More, Spend Less",435180.53,153,2844.32,541.91,4977.96
Panasonic,Senior Salesperson,Golden Hour Bargains,379505.29,147,2581.67,510.59,4987.21
Panasonic,Senior Salesperson,Green Weekend Deals,429614.94,145,2962.86,508.81,4993.15
Panasonic,Senior Salesperson,Happy Hour Discounts,436961.01,157,2783.19,525.52,4989.58
Panasonic,Senior Salesperson,Holiday Shopping Rush,447000.78,156,2865.39,514.69,4983.07
Panasonic,Senior Salesperson,Hot Picks Promo,378393.68,139,2722.26,533.15,4996.10
Panasonic,Senior Salesperson,Instant Gratification Sale,404405.25,147,2751.06,524.18,4975.38
Panasonic,Senior Salesperson,Limited Time Treasures,431949.38,152,2841.77,515.94,4993.69
Panasonic,Senior Salesperson,Loyalty Rewards Blast,417103.54,157,2656.71,507.52,4977.77
Panasonic,Senior Salesperson,Mega Weekend Bonanza,378699.55,140,2705.00,535.69,4982.55
Panasonic,Senior Salesperson,Mid-Year Madness,401167.74,148,2710.59,503.80,4929.24
Panasonic,Senior Salesperson,Midnight Madness,422504.56,159,2657.26,550.75,4994.98
Panasonic,Senior Salesperson,Mystery Discount Days,486308.25,168,2894.69,503.05,4983.01
Panasonic,Senior Salesperson,New Arrival Showcase,389079.35,139,2799.13,571.28,4941.56
Panasonic,Senior Salesperson,New Product Launch Promo,445212.25,157,2835.75,501.09,4994.34
Panasonic,Senior Salesperson,New Year Kickoff,432104.80,146,2959.62,588.04,4953.70
Panasonic,Senior Salesperson,Price Drop Parade,423960.24,153,2770.98,504.47,4994.59
Panasonic,Senior Salesperson,Red Tag Clearance,368549.52,138,2670.65,506.60,4990.05
Panasonic,Senior Salesperson,Seasonal Surprise Box,429381.43,150,2862.54,524.83,4989.89
Panasonic,Senior Salesperson,Shop & Save Spectacular,421580.75,147,2867.90,562.35,4996.66
Panasonic,Senior Salesperson,Smart Shopper Week,379914.98,138,2753.01,529.17,4849.42
Panasonic,Senior Salesperson,Spring Refresh Event,383134.82,136,2817.17,506.77,4979.36
Panasonic,Senior Salesperson,Spring Splash Discounts,422622.68,160,2641.39,559.03,4972.71
Panasonic,Senior Salesperson,Summer Sizzle Promo,398179.72,146,2727.26,558.25,4914.16
Panasonic,Senior Salesperson,Super Savings Week,410106.21,151,2715.94,556.68,4998.89
Panasonic,Senior Salesperson,Ultimate Value Event,380559.34,152,2503.68,523.47,4963.00
Panasonic,Senior Salesperson,VIP Access Sale,444553.57,167,2662.00,566.02,4967.20
Panasonic,Senior Salesperson,Weekend Warrior Specials,413607.51,154,2685.76,503.53,4957.31
Panasonic,Senior Salesperson,Winter Clearance Carnival,430520.15,163,2641.23,518.89,4983.06
Panasonic,Senior Salesperson,Winter Wonders Sale,400283.17,146,2741.67,517.28,4958.13
Pepperfry,Manager,12 Days of Deals,451154.25,164,2750.94,527.66,4994.90
Pepperfry,Manager,Autumn Deals Drive,489377.22,186,2631.06,522.34,4991.13
Pepperfry,Manager,BOGO Blitz,409778.26,163,2513.98,553.67,4964.01
Pepperfry,Manager,Back to School Boost,497152.04,183,2716.68,536.43,4973.29
Pepperfry,Manager,Birthday Bash Sale,467994.30,162,2888.85,615.23,4978.06
Pepperfry,Manager,Black Friday Blowout,507788.17,183,2774.80,509.50,4951.89
Pepperfry,Manager,Cart Crasher Campaign,424967.88,158,2689.67,610.37,4995.62
Pepperfry,Manager,Cashback Carnival,465014.86,170,2735.38,531.14,4982.35
Pepperfry,Manager,Clearance Countdown,467834.84,168,2784.73,513.61,4993.94
Pepperfry,Manager,Countdown to Savings,557892.29,193,2890.63,534.29,4996.52
Pepperfry,Manager,Customer Appreciation Week,436473.88,162,2694.28,519.37,4948.58
Pepperfry,Manager,Cyber Monday Mania,502734.18,186,2702.87,513.45,4973.75
Pepperfry,Manager,Deal of the Month,437351.80,162,2699.70,581.06,4952.12
Pepperfry,Manager,Double Points Bonanza,517838.78,177,2925.64,525.26,4948.98
Pepperfry,Manager,Early Bird Specials,402373.62,161,2499.22,500.89,4847.79
Pepperfry,Manager,End of Season Sale,508911.07,177,2875.20,521.45,4997.14
Pepperfry,Manager,Exclusive Insider Offers,477213.47,174,2742.61,568.45,4978.51
Pepperfry,Manager,Festive Fever Promo,489279.73,167,2929.82,527.30,4987.38
Pepperfry,Manager,Final Call Frenzy,444424.81,161,2760.40,521.13,4932.44
Pepperfry,Manager,Flash Frenzy Friday,440257.42,158,2786.44,517.48,4985.49
Pepperfry,Manager,"Gift More, Spend Less",446475.91,166,2689.61,538.26,4973.69
Pepperfry,Manager,Golden Hour Bargains,512111.63,172,2977.39,519.79,4938.47
Pepperfry,Manager,Green Weekend Deals,480312.92,167,2876.13,631.35,4988.23
Pepperfry,Manager,Happy Hour Discounts,481676.90,173,2784.26,528.65,4972.59
Pepperfry,Manager,Holiday Shopping Rush,416234.79,150,2774.90,513.66,4979.12
Pepperfry,Manager,Hot Picks Promo,510904.20,182,2807.17,506.63,4979.54
