brand,customer_segment,store_type,salesperson_role,sum_amount,count,avg_amount,min_amount,max_amount
Nike,In-Store Regular,Small Stores / Shops,Sales Associate,1559504.82,565,2760.19,509.72,4998.83
Nike,In-Store Regular,Small Stores / Shops,Salesperson,1809566.07,643,2814.26,506.75,4986.87
Nike,In-Store Regular,Small Stores / Shops,Senior Salesperson,1239021.11,458,2705.29,514.94,4998.73
Nike,In-Store Regular,Supermarkets ,Manager,1673548.29,592,2826.94,505.91,4988.99
Nike,In-Store Regular,Supermarkets ,Sales Associate,1707129.78,645,2646.71,502.32,4991.51
Nike,In-Store Regular,Supermarkets ,Salesperson,1692107.34,629,2690.15,515.42,4999.33
Nike,In-Store Regular,Supermarkets ,Senior Salesperson,1389790.06,510,2725.08,503.23,4986.53
Nike,Loyal Customer,Large Malls / Complexes,Manager,1546964.16,550,2812.66,506.69,4997.89
Nike,Loyal Customer,Large Malls / Complexes,Sales Associate,1544600.31,562,2748.40,506.59,4997.47
Nike,Loyal Customer,Large Malls / Complexes,Salesperson,1504016.64,544,2764.74,511.87,4972.62
Nike,Loyal Customer,Large Malls / Complexes,Senior Salesperson,1330198.86,488,2725.82,501.58,4989.56
Nike,Loyal Customer,Small Stores / Shops,Manager,1627150.23,584,2786.22,501.30,4999.83
Nike,Loyal Customer,Small Stores / Shops,Sales Associate,1631021.69,588,2773.85,511.11,4998.97
Nike,Loyal Customer,Small Stores / Shops,Salesperson,1650508.48,602,2741.71,503.87,4998.67
Nike,Loyal Customer,Small Stores / Shops,Senior Salesperson,1382656.87,507,2727.13,501.07,4993.88
Nike,Loyal Customer,Supermarkets ,Manager,1430160.96,521,2745.03,511.51,4996.19
Nike,Loyal Customer,Supermarkets ,Sales Associate,1815024.42,669,2713.04,501.50,4983.28
Nike,Loyal Customer,Supermarkets ,Salesperson,1642880.92,612,2684.45,502.19,4998.23
Nike,Loyal Customer,Supermarkets ,Senior Salesperson,1461847.17,539,2712.15,514.30,4985.13
Nike,Occasional Shopper,Large Malls / Complexes,Manager,1514991.01,575,2634.77,501.20,4993.39
Nike,Occasional Shopper,Large Malls / Complexes,Sales Associate,1656445.69,603,2747.01,503.69,4992.01
Nike,Occasional Shopper,Large Malls / Complexes,Salesperson,1489258.25,545,2732.58,512.51,4999.19
Nike,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,1286380.78,471,2731.17,516.47,4988.56
Nike,Occasional Shopper,Small Stores / Shops,Manager,1523539.34,548,2780.18,506.38,4992.82
Nike,Occasional Shopper,Small Stores / Shops,Sales Associate,1735248.02,608,2854.03,501.25,4998.50
Nike,Occasional Shopper,Small Stores / Shops,Salesperson,1658256.44,606,2736.40,502.13,4995.34
Nike,Occasional Shopper,Small Stores / Shops,Senior Salesperson,1396448.05,512,2727.44,500.65,4990.29
Nike,Occasional Shopper,Supermarkets ,Manager,1593808.83,589,2705.96,503.65,4999.75
Nike,Occasional Shopper,Supermarkets ,Sales Associate,1681908.12,617,2725.95,511.61,4987.98
Nike,Occasional Shopper,Supermarkets ,Salesperson,1688593.09,608,2777.29,505.19,4996.93
Nike,Occasional Shopper,Supermarkets ,Senior Salesperson,1424144.86,512,2781.53,521.75,4998.21
Nike,Online Shopper,Large Malls / Complexes,Manager,1336766.57,480,2784.93,524.20,4974.99
Nike,Online Shopper,Large Malls / Complexes,Sales Associate,1592391.43,561,2838.49,508.00,4990.16
Nike,Online Shopper,Large Malls / Complexes,Salesperson,1454042.86,540,2692.67,513.51,4996.67
Nike,Online Shopper,Large Malls / Complexes,Senior Salesperson,1342590.16,492,2728.84,500.29,4997.02
Nike,Online Shopper,Small Stores / Shops,Manager,1546933.10,549,2817.73,505.29,4994.35
Nike,Online Shopper,Small Stores / Shops,Sales Associate,1522758.39,557,2733.86,502.80,4974.38
Nike,Online Shopper,Small Stores / Shops,Salesperson,1594900.63,575,2773.74,509.19,4996.11
Nike,Online Shopper,Small Stores / Shops,Senior Salesperson,1496250.23,518,2888.51,503.50,4998.41
Nike,Online Shopper,Supermarkets ,Manager,1514130.13,557,2718.37,501.71,4996.32
Nike,Online Shopper,Supermarkets ,Sales Associate,1745134.18,637,2739.61,505.27,4992.25
Nike,Online Shopper,Supermarkets ,Salesperson,1674758.56,599,2795.92,500.43,4995.11
Nike,Online Shopper,Supermarkets ,Senior Salesperson,1474862.74,525,2809.26,503.08,4978.48
Nike,Premium Shopper,Large Malls / Complexes,Manager,1414741.10,528,2679.43,504.47,4993.59
Nike,Premium Shopper,Large Malls / Complexes,Sales Associate,1418366.37,527,2691.40,500.72,4999.19
Nike,Premium Shopper,Large Malls / Complexes,Salesperson,1449961.01,521,2783.03,532.76,4997.81
Nike,Premium Shopper,Large Malls / Complexes,Senior Salesperson,1303412.07,461,2827.36,506.25,4993.60
Nike,Premium Shopper,Small Stores / Shops,Manager,1660887.27,581,2858.67,514.59,4999.67
Nike,Premium Shopper,Small Stores / Shops,Sales Associate,1649290.79,605,2726.10,512.94,4996.89
Nike,Premium Shopper,Small Stores / Shops,Salesperson,1626180.75,593,2742.29,500.79,4988.75
Nike,Premium Shopper,Small Stores / Shops,Senior Salesperson,1431902.25,508,2818.71,502.59,4990.88
Nike,Premium Shopper,Supermarkets ,Manager,1579285.74,545,2897.77,508.64,4993.48
Nike,Premium Shopper,Supermarkets ,Sales Associate,1729109.49,618,2797.91,509.26,4998.76
Nike,Premium Shopper,Supermarkets ,Salesperson,1650090.91,585,2820.67,506.18,4997.44
Nike,Premium Shopper,Supermarkets ,Senior Salesperson,1422162.01,506,2810.60,500.31,4996.44
Panasonic,Budget Shopper,Large Malls / Complexes,Manager,777444.56,269,2890.13,512.16,4998.61
Panasonic,Budget Shopper,Large Malls / Complexes,Sales Associate,740095.64,272,2720.94,522.75,4980.39
Panasonic,Budget Shopper,Large Malls / Complexes,Salesperson,668454.72,242,2762.21,500.80,4999.40
Panasonic,Budget Shopper,Large Malls / Complexes,Senior Salesperson,612875.05,214,2863.90,580.73,4995.54
Panasonic,Budget Shopper,Small Stores / Shops,Manager,816357.97,288,2834.58,503.08,4996.39
Panasonic,Budget Shopper,Small Stores / Shops,Sales Associate,740794.99,260,2849.21,505.86,4993.50
Panasonic,Budget Shopper,Small Stores / Shops,Salesperson,789513.54,278,2839.98,505.45,4995.35
Panasonic,Budget Shopper,Small Stores / Shops,Senior Salesperson,677730.76,247,2743.85,500.59,4976.51
Panasonic,Budget Shopper,Supermarkets ,Manager,740413.01,274,2702.24,537.12,4992.13
Panasonic,Budget Shopper,Supermarkets ,Sales Associate,827087.70,295,2803.69,522.25,4998.92
Panasonic,Budget Shopper,Supermarkets ,Salesperson,872266.24,314,2777.92,501.31,4998.12
Panasonic,Budget Shopper,Supermarkets ,Senior Salesperson,728241.40,267,2727.50,506.77,4976.57
Panasonic,Churn Risk,Large Malls / Complexes,Manager,786383.81,284,2768.96,515.45,4997.13
Panasonic,Churn Risk,Large Malls / Complexes,Sales Associate,820522.84,297,2762.70,501.57,4992.50
Panasonic,Churn Risk,Large Malls / Complexes,Salesperson,684935.57,250,2739.74,504.36,4987.73
Panasonic,Churn Risk,Large Malls / Complexes,Senior Salesperson,603523.79,221,2730.88,581.83,4944.86
Panasonic,Churn Risk,Small Stores / Shops,Manager,785786.18,290,2709.61,501.05,4963.89
Panasonic,Churn Risk,Small Stores / Shops,Sales Associate,795393.94,290,2742.74,509.01,4996.82
Panasonic,Churn Risk,Small Stores / Shops,Salesperson,894991.00,327,2736.98,500.20,4998.99
Panasonic,Churn Risk,Small Stores / Shops,Senior Salesperson,657915.82,243,2707.47,514.95,4977.96
Panasonic,Churn Risk,Supermarkets ,Manager,794523.34,278,2858.00,518.47,4995.61
Panasonic,Churn Risk,Supermarkets ,Sales Associate,795533.35,291,2733.79,569.84,4982.17
Panasonic,Churn Risk,Supermarkets ,Salesperson,848705.39,301,2819.62,506.95,4999.64
Panasonic,Churn Risk,Supermarkets ,Senior Salesperson,774153.08,280,2764.83,502.31,4987.21
Panasonic,Deal Seeker,Large Malls / Complexes,Manager,762715.72,274,2783.63,513.44,4958.76
Panasonic,Deal Seeker,Large Malls / Complexes,Sales Associate,682996.82,253,2699.59,513.19,4977.68
Panasonic,Deal Seeker,Large Malls / Complexes,Salesperson,732409.08,261,2806.17,514.89,4994.86
Panasonic,Deal Seeker,Large Malls / Complexes,Senior Salesperson,656994.08,250,2627.98,515.87,4978.46
Panasonic,Deal Seeker,Small Stores / Shops,Manager,848925.33,308,2756.25,508.52,4997.91
Panasonic,Deal Seeker,Small Stores / Shops,Sales Associate,848497.49,307,2763.84,504.48,4987.95
Panasonic,Deal Seeker,Small Stores / Shops,Salesperson,906587.22,313,2896.44,500.49,4986.80
Panasonic,Deal Seeker,Small Stores / Shops,Senior Salesperson,756948.23,277,2732.67,500.14,4996.66
Panasonic,Deal Seeker,Supermarkets ,Manager,792275.13,289,2741.44,519.20,4999.75
Panasonic,Deal Seeker,Supermarkets ,Sales Associate,876645.49,318,2756.75,529.97,4959.78
Panasonic,Deal Seeker,Supermarkets ,Salesperson,825042.09,293,2815.84,524.13,4998.59
Panasonic,Deal Seeker,Supermarkets ,Senior Salesperson,638298.45,237,2693.24,503.53,4994.98
Panasonic,First-time Buyer,Large Malls / Complexes,Manager,692452.45,254,2726.19,503.56,4999.78
Panasonic,First-time Buyer,Large Malls / Complexes,Sales Associate,787854.24,287,2745.14,512.07,4986.88
Panasonic,First-time Buyer,Large Malls / Complexes,Salesperson,683927.98,248,2757.77,513.68,4991.10
Panasonic,First-time Buyer,Large Malls / Complexes,Senior Salesperson,728072.57,266,2737.11,504.47,4996.10
Panasonic,First-time Buyer,Small Stores / Shops,Manager,688239.06,254,2709.60,532.16,4992.49
Panasonic,First-time Buyer,Small Stores / Shops,Sales Associate,842792.91,323,2609.27,511.07,4989.40
Panasonic,First-time Buyer,Small Stores / Shops,Salesperson,828018.76,312,2653.91,511.66,4971.05
Panasonic,First-time Buyer,Small Stores / Shops,Senior Salesperson,649921.32,234,2777.44,524.97,4976.60
Panasonic,First-time Buyer,Supermarkets ,Manager,797212.26,278,2867.67,552.19,4991.79
Panasonic,First-time Buyer,Supermarkets ,Sales Associate,776903.29,288,2697.58,510.13,4999.90
Panasonic,First-time Buyer,Supermarkets ,Salesperson,860443.23,313,2749.02,507.16,4999.67
Panasonic,First-time Buyer,Supermarkets ,Senior Salesperson,759950.76,271,2804.25,539.32,4980.90
Panasonic,High Value,Large Malls / Complexes,Manager,721278.87,248,2908.38,503.72,4990.51
Panasonic,High Value,Large Malls / Complexes,Sales Associate,810875.60,305,2658.61,507.21,4961.49
Panasonic,High Value,Large Malls / Complexes,Salesperson,785243.10,288,2726.54,507.02,4987.02
Panasonic,High Value,Large Malls / Complexes,Senior Salesperson,649590.08,233,2787.94,521.42,4916.15
Panasonic,High Value,Small Stores / Shops,Manager,764176.44,289,2644.21,511.52,4962.11
Panasonic,High Value,Small Stores / Shops,Sales Associate,872166.77,317,2751.31,502.39,4993.18
Panasonic,High Value,Small Stores / Shops,Salesperson,853834.63,297,2874.86,537.44,4996.64
Panasonic,High Value,Small Stores / Shops,Senior Salesperson,732074.43,258,2837.50,537.38,4982.55
Panasonic,High Value,Supermarkets ,Manager,777772.21,284,2738.63,510.97,4976.54
Panasonic,High Value,Supermarkets ,Sales Associate,866870.61,313,2769.55,504.69,4992.74
Panasonic,High Value,Supermarkets ,Salesperson,739166.44,287,2575.49,505.63,4958.87
Panasonic,High Value,Supermarkets ,Senior Salesperson,687105.35,244,2816.01,518.76,4998.89
Panasonic,In-Store Regular,Large Malls / Complexes,Manager,721040.31,275,2621.96,501.86,4987.50
Panasonic,In-Store Regular,Large Malls / Complexes,Sales Associate,751458.01,278,2703.09,522.50,4995.07
Panasonic,In-Store Regular,Large Malls / Complexes,Salesperson,735956.71,281,2619.06,549.77,4986.08
Panasonic,In-Store Regular,Large Malls / Complexes,Senior Salesperson,768722.64,279,2755.28,502.83,4979.36
Panasonic,In-Store Regular,Small Stores / Shops,Manager,755495.34,273,2767.38,508.37,4994.22
Panasonic,In-Store Regular,Small Stores / Shops,Sales Associate,795455.91,293,2714.87,517.76,4988.55
Panasonic,In-Store Regular,Small Stores / Shops,Salesperson,880197.60,309,2848.54,527.43,4994.43
Panasonic,In-Store Regular,Small Stores / Shops,Senior Salesperson,791535.29,283,2796.94,538.07,4999.96
Panasonic,In-Store Regular,Supermarkets ,Manager,724805.15,267,2714.63,512.03,4984.48
Panasonic,In-Store Regular,Supermarkets ,Sales Associate,957583.42,342,2799.95,514.36,4999.60
Panasonic,In-Store Regular,Supermarkets ,Salesperson,883917.28,325,2719.75,507.31,4968.91
Panasonic,In-Store Regular,Supermarkets ,Senior Salesperson,753004.71,266,2830.84,507.19,4973.53
Panasonic,Loyal Customer,Large Malls / Complexes,Manager,729805.40,258,2828.70,522.99,4977.93
Panasonic,Loyal Customer,Large Malls / Complexes,Sales Associate,803539.21,296,2714.66,531.89,4992.01
Panasonic,Loyal Customer,Large Malls / Complexes,Salesperson,739026.15,268,2757.56,526.46,4990.97
Panasonic,Loyal Customer,Large Malls / Complexes,Senior Salesperson,717270.64,251,2857.65,502.33,4990.05
Panasonic,Loyal Customer,Small Stores / Shops,Manager,747276.79,272,2747.34,501.47,4997.36
Panasonic,Loyal Customer,Small Stores / Shops,Sales Associate,816170.43,303,2693.63,545.29,4973.64
Panasonic,Loyal Customer,Small Stores / Shops,Salesperson,836771.69,310,2699.26,502.12,4975.27
Panasonic,Loyal Customer,Small Stores / Shops,Senior Salesperson,641954.01,233,2755.17,510.59,4994.59
Panasonic,Loyal Customer,Supermarkets ,Manager,823232.02,299,2753.28,500.20,4997.54
Panasonic,Loyal Customer,Supermarkets ,Sales Associate,799423.51,297,2691.66,523.11,4976.09
Panasonic,Loyal Customer,Supermarkets ,Salesperson,833594.95,293,2845.03,504.46,4983.67
Panasonic,Loyal Customer,Supermarkets ,Senior Salesperson,608172.75,227,2679.18,503.05,4986.76
Panasonic,Occasional Shopper,Large Malls / Complexes,Manager,708773.47,263,2694.96,528.33,4987.46
Panasonic,Occasional Shopper,Large Malls / Complexes,Sales Associate,821098.31,291,2821.64,515.34,4998.19
Panasonic,Occasional Shopper,Large Malls / Complexes,Salesperson,792046.38,278,2849.09,507.71,4967.39
Panasonic,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,644840.37,232,2779.48,535.69,4989.89
Panasonic,Occasional Shopper,Small Stores / Shops,Manager,848362.27,306,2772.43,510.21,4991.92
Panasonic,Occasional Shopper,Small Stores / Shops,Sales Associate,812660.84,289,2811.98,520.57,4966.70
Panasonic,Occasional Shopper,Small Stores / Shops,Salesperson,813944.54,295,2759.13,518.68,4945.54
Panasonic,Occasional Shopper,Small Stores / Shops,Senior Salesperson,782354.56,279,2804.14,500.15,4961.33
Panasonic,Occasional Shopper,Supermarkets ,Manager,826870.44,305,2711.05,510.02,4991.97
Panasonic,Occasional Shopper,Supermarkets ,Sales Associate,919455.99,329,2794.70,511.07,4957.97
Panasonic,Occasional Shopper,Supermarkets ,Salesperson,889317.12,305,2915.79,516.63,4995.38
Panasonic,Occasional Shopper,Supermarkets ,Senior Salesperson,634083.89,233,2721.39,503.80,4987.28
Panasonic,Online Shopper,Large Malls / Complexes,Manager,769096.83,273,2817.20,503.43,4989.22
Panasonic,Online Shopper,Large Malls / Complexes,Sales Associate,782504.05,277,2824.92,530.36,4999.83
Panasonic,Online Shopper,Large Malls / Complexes,Salesperson,879398.85,311,2827.65,517.32,4974.07
Panasonic,Online Shopper,Large Malls / Complexes,Senior Salesperson,625981.94,235,2663.75,517.28,4955.10
Panasonic,Online Shopper,Small Stores / Shops,Manager,789340.76,285,2769.62,510.13,4975.56
Panasonic,Online Shopper,Small Stores / Shops,Sales Associate,826277.59,292,2829.72,573.94,4981.35
Panasonic,Online Shopper,Small Stores / Shops,Salesperson,736951.22,266,2770.49,506.53,4968.63
Panasonic,Online Shopper,Small Stores / Shops,Senior Salesperson,687517.17,244,2817.69,519.91,4993.48
Panasonic,Online Shopper,Supermarkets ,Manager,827957.12,306,2705.74,510.62,4981.74
Panasonic,Online Shopper,Supermarkets ,Sales Associate,890361.35,308,2890.78,510.30,4971.31
Panasonic,Online Shopper,Supermarkets ,Salesperson,847507.56,305,2778.71,500.09,4988.33
Panasonic,Online Shopper,Supermarkets ,Senior Salesperson,715981.30,259,2764.41,541.91,4998.72
Panasonic,Premium Shopper,Large Malls / Complexes,Manager,690460.19,251,2750.84,524.62,4996.51
Panasonic,Premium Shopper,Large Malls / Complexes,Sales Associate,702394.11,270,2601.46,501.34,4957.85
Panasonic,Premium Shopper,Large Malls / Complexes,Salesperson,758232.45,271,2797.91,532.38,4985.26
Panasonic,Premium Shopper,Large Malls / Complexes,Senior Salesperson,698266.32,237,2946.27,509.63,4983.06
Panasonic,Premium Shopper,Small Stores / Shops,Manager,703773.92,262,2686.16,506.88,4997.71
Panasonic,Premium Shopper,Small Stores / Shops,Sales Associate,822013.20,298,2758.43,512.78,4980.33
Panasonic,Premium Shopper,Small Stores / Shops,Salesperson,777161.36,281,2765.70,500.34,4986.38
Panasonic,Premium Shopper,Small Stores / Shops,Senior Salesperson,692654.35,251,2759.58,578.62,4991.77
Panasonic,Premium Shopper,Supermarkets ,Manager,713343.98,262,2722.69,516.16,4999.87
Panasonic,Premium Shopper,Supermarkets ,Sales Associate,914489.10,338,2705.59,506.13,4994.76
Panasonic,Premium Shopper,Supermarkets ,Salesperson,848385.39,307,2763.47,513.63,4981.01
Panasonic,Premium Shopper,Supermarkets ,Senior Salesperson,775636.74,270,2872.73,500.51,4995.80
Pepperfry,Budget Shopper,Large Malls / Complexes,Manager,739119.02,282,2620.99,503.79,4995.62
Pepperfry,Budget Shopper,Large Malls / Complexes,Sales Associate,699879.38,253,2766.32,506.32,4984.86
Pepperfry,Budget Shopper,Large Malls / Complexes,Salesperson,731839.20,262,2793.28,520.16,4972.51
Pepperfry,Budget Shopper,Large Malls / Complexes,Senior Salesperson,670876.84,228,2942.44,516.07,4992.29
Pepperfry,Budget Shopper,Small Stores / Shops,Manager,737639.17,263,2804.71,506.06,4980.61
Pepperfry,Budget Shopper,Small Stores / Shops,Sales Associate,738907.74,276,2677.20,530.88,4993.72
Pepperfry,Budget Shopper,Small Stores / Shops,Salesperson,819625.15,292,2806.94,535.13,4998.41
Pepperfry,Budget Shopper,Small Stores / Shops,Senior Salesperson,767701.68,274,2801.83,531.86,4989.06
Pepperfry,Budget Shopper,Supermarkets ,Manager,903902.56,337,2682.20,509.51,4979.12
Pepperfry,Budget Shopper,Supermarkets ,Sales Associate,823289.81,302,2726.13,543.64,4994.17
Pepperfry,Budget Shopper,Supermarkets ,Salesperson,795029.33,288,2760.52,514.73,4995.77
Pepperfry,Budget Shopper,Supermarkets ,Senior Salesperson,697723.45,252,2768.74,555.79,4998.54
Pepperfry,Churn Risk,Large Malls / Complexes,Manager,681709.10,254,2683.89,521.38,4877.29
Pepperfry,Churn Risk,Large Malls / Complexes,Sales Associate,737844.93,271,2722.68,501.02,4978.67
Pepperfry,Churn Risk,Large Malls / Complexes,Salesperson,782662.05,281,2785.27,504.32,4981.51
Pepperfry,Churn Risk,Large Malls / Complexes,Senior Salesperson,716646.45,253,2832.59,519.89,4995.39
Pepperfry,Churn Risk,Small Stores / Shops,Manager,786613.88,283,2779.55,522.35,4978.51
Pepperfry,Churn Risk,Small Stores / Shops,Sales Associate,850165.39,300,2833.88,537.04,4999.03
Pepperfry,Churn Risk,Small Stores / Shops,Salesperson,805979.59,290,2779.24,504.73,4954.58
Pepperfry,Churn Risk,Small Stores / Shops,Senior Salesperson,724593.24,258,2808.50,514.75,4998.89
Pepperfry,Churn Risk,Supermarkets ,Manager,728739.36,265,2749.96,513.45,4995.95
Pepperfry,Churn Risk,Supermarkets ,Sales Associate,826879.00,293,2822.11,504.90,4984.30
Pepperfry,Churn Risk,Supermarkets ,Salesperson,804419.93,304,2646.12,506.98,4983.82
Pepperfry,Churn Risk,Supermarkets ,Senior Salesperson,716250.14,261,2744.25,527.33,4962.68
Pepperfry,Deal Seeker,Large Malls / Complexes,Manager,756684.46,268,2823.45,507.45,4984.79
Pepperfry,Deal Seeker,Large Malls / Complexes,Sales Associate,837370.06,295,2838.54,500.56,4979.52
Pepperfry,Deal Seeker,Large Malls / Complexes,Salesperson,821030.84,292,2811.75,538.54,4990.42
Pepperfry,Deal Seeker,Large Malls / Complexes,Senior Salesperson,611257.22,236,2590.07,503.24,4987.92
Pepperfry,Deal Seeker,Small Stores / Shops,Manager,804679.45,294,2737.00,501.05,4978.88
